"plh0214","year","hgtyp1hh","migback","n","percent","lower_confidence","upper_confidence","value"
"1 Strongly disagree","2005","1-pers.-HH","no migration background","818","0.309824914040284","0.292232094832524","0.327417733248043","1"
"1 Strongly disagree","2005","1-pers.-HH","direct migration background","87","0.397877855043363","0.332146062888832","0.463609647197894","1"
"1 Strongly disagree","2005","1-pers.-HH","indirect migration background","16","","","","1"
"1 Strongly disagree","2005","(Married) couple without C. ","no migration background","1584","0.272550338805039","0.26146236294503","0.283638314665049","1"
"1 Strongly disagree","2005","(Married) couple without C. ","direct migration background","221","0.309961575496143","0.27565234741637","0.344270803575916","1"
"1 Strongly disagree","2005","(Married) couple without C. ","indirect migration background","31","0.302404160956044","0.218459130138669","0.386349191773419","1"
"1 Strongly disagree","2005","Single parent ","no migration background","224","0.233590117866168","0.205931783280842","0.261248452451494","1"
"1 Strongly disagree","2005","Single parent ","direct migration background","42","0.386090545605362","0.300743237296292","0.471437853914433","1"
"1 Strongly disagree","2005","Single parent ","indirect migration background","15","","","","1"
"1 Strongly disagree","2005","Couple + C. LE 16 ","no migration background","578","0.193763684149444","0.179629670812302","0.207897697486587","1"
"1 Strongly disagree","2005","Couple + C. LE 16 ","direct migration background","160","0.332390131772008","0.292247514054094","0.372532749489922","1"
"1 Strongly disagree","2005","Couple + C. LE 16 ","indirect migration background","48","0.308138841243814","0.239924693955924","0.376352988531703","1"
"1 Strongly disagree","2005","Couple + C. GT 16 ","no migration background","585","0.196818187590926","0.182679999563032","0.21095637561882","1"
"1 Strongly disagree","2005","Couple + C. GT 16 ","direct migration background","136","0.331632155613828","0.285552206014449","0.377712105213207","1"
"1 Strongly disagree","2005","Couple + C. GT 16 ","indirect migration background","45","0.212440698041858","0.156584036717405","0.268297359366312","1"
"1 Strongly disagree","2005","Couple + C. LE and GT 16","no migration background","273","0.244473591669277","0.221011731971676","0.267935451366878","1"
"1 Strongly disagree","2005","Couple + C. LE and GT 16","direct migration background","87","0.261967485390966","0.210828705227659","0.313106265554274","1"
"1 Strongly disagree","2005","Couple + C. LE and GT 16","indirect migration background","24","","","","1"
"2 on scale 1-7 ","2005","Couple + C. GT 16 ","indirect migration background","52","0.180157347902294","0.12767591004006","0.232638785764527","2"
"2 on scale 1-7 ","2005","1-pers.-HH","no migration background","624","0.233348408530045","0.217256814247372","0.249440002812717","2"
"2 on scale 1-7 ","2005","(Married) couple without C. ","indirect migration background","34","0.333112518921269","0.246969332833249","0.419255705009288","2"
"2 on scale 1-7 ","2005","1-pers.-HH","direct migration background","42","0.20733230773817","0.152889895603586","0.261774719872753","2"
