"plh0214","year","hgtyp1hh","regtyp","n","percent","lower_confidence","upper_confidence"
"1 Strongly disagree","2005","1-pers.-HH","Urban Area","638","0.309133449426405","0.289282658674872","0.328984240177938"
"1 Strongly disagree","2005","1-pers.-HH","Rural Area","283","0.317497304380824","0.286723877578836","0.348270731182812"
"1 Strongly disagree","2005","(Married) couple without C. ","Urban Area","1265","0.276089769967085","0.263381512155294","0.288798027778877"
"1 Strongly disagree","2005","(Married) couple without C. ","Rural Area","571","0.280565517284872","0.262018080192984","0.299112954376759"
"1 Strongly disagree","2005","Single parent ","Urban Area","183","0.257604994645543","0.225528001935866","0.289681987355221"
"1 Strongly disagree","2005","Single parent ","Rural Area","98","0.244664167358201","0.201889419665133","0.287438915051269"
"1 Strongly disagree","2005","Couple + C. LE 16 ","Urban Area","557","0.228257888943804","0.211951672781857","0.244564105105752"
"1 Strongly disagree","2005","Couple + C. LE 16 ","Rural Area","229","0.209366276674229","0.185993374948965","0.232739178399493"
"1 Strongly disagree","2005","Couple + C. GT 16 ","Urban Area","516","0.227171505904608","0.209999006885733","0.244344004923484"
"1 Strongly disagree","2005","Couple + C. GT 16 ","Rural Area","250","0.20153447513739","0.18019906651091","0.22286988376387"
"1 Strongly disagree","2005","Couple + C. LE and GT 16","Urban Area","265","0.243889872484056","0.218650119032998","0.269129625935114"
"1 Strongly disagree","2005","Couple + C. LE and GT 16","Rural Area","119","0.240210945215286","0.205680487069344","0.274741403361227"
"2 on scale 1-7 ","2005","1-pers.-HH","Urban Area","503","0.237373887821598","0.219097934692839","0.255649840950356"
"2 on scale 1-7 ","2005","1-pers.-HH","Rural Area","185","0.212208375738557","0.185178715064926","0.239238036412188"
"2 on scale 1-7 ","2005","(Married) couple without C. ","Urban Area","1112","0.228765778152675","0.216825699788703","0.240705856516647"
"2 on scale 1-7 ","2005","(Married) couple without C. ","Rural Area","518","0.217985077376219","0.200940272361857","0.235029882390582"
