"plh0214","year","migback","pgisced97","n","percent","lower_confidence","upper_confidence"
"1 Strongly disagree","2005","no migration background","in school","97","0.201588686738082","0.16659829369829","0.236579079777875"
"1 Strongly disagree","2005","no migration background","inadequately","","","",""
"1 Strongly disagree","2005","no migration background","general elemantary","501","0.329861155509456","0.307175355292246","0.352546955726667"
"1 Strongly disagree","2005","no migration background","middle vocational","2254","0.266227045722773","0.257113425034124","0.275340666411422"
"1 Strongly disagree","2005","no migration background","vocational + Abi","179","0.218598998552389","0.191167412769458","0.24603058433532"
"1 Strongly disagree","2005","no migration background","higher vocational","291","0.218870015766011","0.197046699480254","0.240693332051768"
"1 Strongly disagree","2005","no migration background","higher education","757","0.205158856944212","0.192248001811769","0.218069712076655"
"1 Strongly disagree","2005","direct migration background","in school","","","",""
"1 Strongly disagree","2005","direct migration background","inadequately","58","0.371119052321212","0.29275579008309","0.449482314559333"
"1 Strongly disagree","2005","direct migration background","general elemantary","192","0.342757891973159","0.303656132764153","0.381859651182166"
"1 Strongly disagree","2005","direct migration background","middle vocational","262","0.294828933102596","0.264530458959902","0.325127407245289"
"1 Strongly disagree","2005","direct migration background","vocational + Abi","66","0.323695528314781","0.261154021502189","0.386237035127373"
"1 Strongly disagree","2005","direct migration background","higher vocational","50","0.374245967011198","0.292002262573602","0.456489671448795"
"1 Strongly disagree","2005","direct migration background","higher education","111","0.353784818206495","0.302886150282965","0.404683486130025"
"1 Strongly disagree","2005","indirect migration background","in school","","","",""
"1 Strongly disagree","2005","indirect migration background","inadequately","","","",""
"1 Strongly disagree","2005","indirect migration background","general elemantary","38","0.212505008442012","0.153072934957839","0.271937081926185"
"1 Strongly disagree","2005","indirect migration background","middle vocational","73","0.198923211087347","0.156366354128737","0.241480068045957"
"1 Strongly disagree","2005","indirect migration background","vocational + Abi","","","",""
"1 Strongly disagree","2005","indirect migration background","higher vocational","","","",""
"1 Strongly disagree","2005","indirect migration background","higher education","","","",""
"2 on scale 1-7 ","2005","no migration background","in school","124","0.227233194814327","0.190685287202723","0.263781102425931"
"2 on scale 1-7 ","2005","no migration background","inadequately","","","",""
"2 on scale 1-7 ","2005","no migration background","general elemantary","353","0.212271761621706","0.192541154992584","0.232002368250829"
"2 on scale 1-7 ","2005","no migration background","middle vocational","2068","0.220184351571823","0.211640116057727","0.22872858708592"
"2 on scale 1-7 ","2005","no migration background","vocational + Abi","241","0.2712150336251","0.241706581385087","0.300723485865113"
"2 on scale 1-7 ","2005","no migration background","higher vocational","320","0.220628528450345","0.198742394928158","0.242514661972532"
"2 on scale 1-7 ","2005","no migration background","higher education","1071","0.283644711130066","0.269232809670597","0.298056612589535"
"2 on scale 1-7 ","2005","direct migration background","in school","","","",""
"2 on scale 1-7 ","2005","direct migration background","inadequately","30","0.18110887298208","0.118641303312923","0.243576442651237"
"2 on scale 1-7 ","2005","direct migration background","general elemantary","116","0.19196718165369","0.159520680643179","0.224413682664202"
"2 on scale 1-7 ","2005","direct migration background","middle vocational","197","0.23629185186814","0.208064083191105","0.264519620545175"
"2 on scale 1-7 ","2005","direct migration background","vocational + Abi","58","0.237669344523651","0.180772636750999","0.294566052296302"
"2 on scale 1-7 ","2005","direct migration background","higher vocational","","","",""
"2 on scale 1-7 ","2005","direct migration background","higher education","88","0.239774633495022","0.194325978196922","0.285223288793123"
"2 on scale 1-7 ","2005","indirect migration background","in school","","","",""
"2 on scale 1-7 ","2005","indirect migration background","inadequately","","","",""
"2 on scale 1-7 ","2005","indirect migration background","general elemantary","39","0.218760856895016","0.158700321062971","0.27882139272706"
"2 on scale 1-7 ","2005","indirect migration background","middle vocational","82","0.228048308737635","0.183318377527261","0.272778239948009"
"2 on scale 1-7 ","2005","indirect migration background","vocational + Abi","","","",""
"2 on scale 1-7 ","2005","indirect migration background","higher vocational","","","",""
"2 on scale 1-7 ","2005","indirect migration background","higher education","","","",""
"3 on scale 1-7 ","2005","no migration background","in school","91","0.191028669546033","0.156742557284435","0.225314781807631"
"3 on scale 1-7 ","2005","no migration background","inadequately","","","",""
"3 on scale 1-7 ","2005","no migration background","general elemantary","254","0.134233126511121","0.117784241899282","0.150682011122961"
"3 on scale 1-7 ","2005","no migration background","middle vocational","1385","0.149314230018669","0.141965383179202","0.156663076858135"
"3 on scale 1-7 ","2005","no migration background","vocational + Abi","135","0.162473314752329","0.13798943737596","0.186957192128698"
"3 on scale 1-7 ","2005","no migration background","higher vocational","224","0.183800902206424","0.163358222108082","0.204243582304766"
"3 on scale 1-7 ","2005","no migration background","higher education","658","0.165283754429053","0.153408191077698","0.177159317780408"
"3 on scale 1-7 ","2005","direct migration background","in school","","","",""
"3 on scale 1-7 ","2005","direct migration background","inadequately","","","",""
"3 on scale 1-7 ","2005","direct migration background","general elemantary","77","0.165654151635404","0.135026472235559","0.19628183103525"
"3 on scale 1-7 ","2005","direct migration background","middle vocational","124","0.116449282812508","0.0951349071611481","0.137763658463869"
"3 on scale 1-7 ","2005","direct migration background","vocational + Abi","34","0.144802946296533","0.0977647501985335","0.191841142394533"
"3 on scale 1-7 ","2005","direct migration background","higher vocational","","","",""
"3 on scale 1-7 ","2005","direct migration background","higher education","44","0.112913765491144","0.0792234865100272","0.14660404447226"
"3 on scale 1-7 ","2005","indirect migration background","in school","","","",""
"3 on scale 1-7 ","2005","indirect migration background","inadequately","","","",""
"3 on scale 1-7 ","2005","indirect migration background","general elemantary","37","0.205433989603945","0.146737309420062","0.264130669787828"
"3 on scale 1-7 ","2005","indirect migration background","middle vocational","65","0.210405615418287","0.166952548980615","0.253858681855958"
"3 on scale 1-7 ","2005","indirect migration background","vocational + Abi","","","",""
"3 on scale 1-7 ","2005","indirect migration background","higher vocational","","","",""
"3 on scale 1-7 ","2005","indirect migration background","higher education","","","",""
"4 on scale 1-7","2005","no migration background","in school","82","0.171401842719845","0.138533173042203","0.204270512397487"
"4 on scale 1-7","2005","no migration background","inadequately","","","",""
"4 on scale 1-7","2005","no migration background","general elemantary","239","0.141405395982228","0.124592861524516","0.15821793043994"
"4 on scale 1-7","2005","no migration background","middle vocational","1348","0.148125568375605","0.140800919355165","0.155450217396044"
"4 on scale 1-7","2005","no migration background","vocational + Abi","117","0.134960667620403","0.112282321205022","0.157639014035784"
"4 on scale 1-7","2005","no migration background","higher vocational","222","0.154021817369644","0.134969988969866","0.173073645769421"
"4 on scale 1-7","2005","no migration background","higher education","523","0.158038703178828","0.146376046371783","0.169701359985873"
"4 on scale 1-7","2005","direct migration background","in school","","","",""
"4 on scale 1-7","2005","direct migration background","inadequately","","","",""
"4 on scale 1-7","2005","direct migration background","general elemantary","82","0.136158781440278","0.107904799396934","0.164412763483621"
"4 on scale 1-7","2005","direct migration background","middle vocational","127","0.144923714750989","0.121532077287012","0.168315352214965"
"4 on scale 1-7","2005","direct migration background","vocational + Abi","","","",""
"4 on scale 1-7","2005","direct migration background","higher vocational","","","",""
"4 on scale 1-7","2005","direct migration background","higher education","42","0.133594362223928","0.0973781570214342","0.169810567426423"
"4 on scale 1-7","2005","indirect migration background","in school","","","",""
"4 on scale 1-7","2005","indirect migration background","inadequately","","","",""
"4 on scale 1-7","2005","indirect migration background","general elemantary","30","0.145442894906363","0.0942241187744827","0.196661671038244"
"4 on scale 1-7","2005","indirect migration background","middle vocational","50","0.171945924729836","0.131719166632357","0.212172682827315"
"4 on scale 1-7","2005","indirect migration background","vocational + Abi","","","",""
"4 on scale 1-7","2005","indirect migration background","higher vocational","","","",""
"4 on scale 1-7","2005","indirect migration background","higher education","","","",""
"5 on scale 1-7","2005","no migration background","in school","60","0.109255745668657","0.0820474674707175","0.136464023866596"
"5 on scale 1-7","2005","no migration background","inadequately","","","",""
"5 on scale 1-7","2005","no migration background","general elemantary","184","0.101076712366063","0.0865324068596482","0.115621017872477"
"5 on scale 1-7","2005","no migration background","middle vocational","1195","0.132507105349045","0.125516149503923","0.139498061194167"
"5 on scale 1-7","2005","no migration background","vocational + Abi","123","0.117171930999158","0.0958247904951165","0.138519071503199"
"5 on scale 1-7","2005","no migration background","higher vocational","202","0.140704421399018","0.122352095244437","0.1590567475536"
"5 on scale 1-7","2005","no migration background","higher education","505","0.129162116718085","0.118439372738784","0.139884860697386"
"5 on scale 1-7","2005","direct migration background","in school","","","",""
"5 on scale 1-7","2005","direct migration background","inadequately","","","",""
"5 on scale 1-7","2005","direct migration background","general elemantary","58","0.0903700318841333","0.0667497827976522","0.113990280970614"
"5 on scale 1-7","2005","direct migration background","middle vocational","109","0.136929587602404","0.114086214718224","0.159772960486584"
"5 on scale 1-7","2005","direct migration background","vocational + Abi","","","",""
"5 on scale 1-7","2005","direct migration background","higher vocational","","","",""
"5 on scale 1-7","2005","direct migration background","higher education","34","0.0956766847297236","0.064364514812908","0.126988854646539"
"5 on scale 1-7","2005","indirect migration background","in school","","","",""
"5 on scale 1-7","2005","indirect migration background","inadequately","","","",""
"5 on scale 1-7","2005","indirect migration background","general elemantary","","","",""
"5 on scale 1-7","2005","indirect migration background","middle vocational","45","0.132746198784479","0.0965740845410667","0.168918313027892"
"5 on scale 1-7","2005","indirect migration background","vocational + Abi","","","",""
"5 on scale 1-7","2005","indirect migration background","higher vocational","","","",""
"5 on scale 1-7","2005","indirect migration background","higher education","","","",""
"6 on scale 1-7","2005","no migration background","in school","31","0.0482046680360298","0.029522867303397","0.0668864687686627"
"6 on scale 1-7","2005","no migration background","inadequately","","","",""
"6 on scale 1-7","2005","no migration background","general elemantary","96","0.0652104203685842","0.0532974091682488","0.0771234315689195"
"6 on scale 1-7","2005","no migration background","middle vocational","557","0.0576357852784297","0.0528302749736041","0.0624412955832553"
"6 on scale 1-7","2005","no migration background","vocational + Abi","57","0.0680214649588815","0.0513099510776985","0.0847329788400644"
"6 on scale 1-7","2005","no migration background","higher vocational","89","0.0565242450349491","0.0443357884335859","0.0687127016363122"
"6 on scale 1-7","2005","no migration background","higher education","186","0.0436086982452661","0.0370792862407578","0.0501381102497743"
"6 on scale 1-7","2005","direct migration background","in school","","","",""
"6 on scale 1-7","2005","direct migration background","inadequately","","","",""
"6 on scale 1-7","2005","direct migration background","general elemantary","","","",""
"6 on scale 1-7","2005","direct migration background","middle vocational","31","0.050261497188661","0.0357434501985246","0.0647795441787974"
"6 on scale 1-7","2005","direct migration background","vocational + Abi","","","",""
"6 on scale 1-7","2005","direct migration background","higher vocational","","","",""
"6 on scale 1-7","2005","direct migration background","higher education","","","",""
"6 on scale 1-7","2005","indirect migration background","in school","","","",""
"6 on scale 1-7","2005","indirect migration background","inadequately","","","",""
"6 on scale 1-7","2005","indirect migration background","general elemantary","","","",""
"6 on scale 1-7","2005","indirect migration background","middle vocational","","","",""
"6 on scale 1-7","2005","indirect migration background","vocational + Abi","","","",""
"6 on scale 1-7","2005","indirect migration background","higher vocational","","","",""
"6 on scale 1-7","2005","indirect migration background","higher education","","","",""
"7 Strongly agree","2005","no migration background","in school","","","",""
"7 Strongly agree","2005","no migration background","inadequately","","","",""
"7 Strongly agree","2005","no migration background","general elemantary","","","",""
"7 Strongly agree","2005","no migration background","middle vocational","228","0.0260059136836555","0.0227242185657736","0.0292876088015373"
"7 Strongly agree","2005","no migration background","vocational + Abi","","","",""
"7 Strongly agree","2005","no migration background","higher vocational","31","0.0254500697736083","0.0171379365757416","0.033762202971475"
"7 Strongly agree","2005","no migration background","higher education","58","0.0151031593544899","0.0112037486671944","0.0190025700417853"
"7 Strongly agree","2005","direct migration background","in school","","","",""
"7 Strongly agree","2005","direct migration background","inadequately","","","",""
"7 Strongly agree","2005","direct migration background","general elemantary","","","",""
"7 Strongly agree","2005","direct migration background","middle vocational","","","",""
"7 Strongly agree","2005","direct migration background","vocational + Abi","","","",""
"7 Strongly agree","2005","direct migration background","higher vocational","","","",""
"7 Strongly agree","2005","direct migration background","higher education","","","",""
"7 Strongly agree","2005","indirect migration background","in school","","","",""
"7 Strongly agree","2005","indirect migration background","inadequately","","","",""
"7 Strongly agree","2005","indirect migration background","general elemantary","","","",""
"7 Strongly agree","2005","indirect migration background","middle vocational","","","",""
"7 Strongly agree","2005","indirect migration background","vocational + Abi","","","",""
"7 Strongly agree","2005","indirect migration background","higher vocational","","","",""
"7 Strongly agree","2005","indirect migration background","higher education","","","",""
"1 Strongly disagree","2006","no migration background","in school","","","",""
"1 Strongly disagree","2006","no migration background","inadequately","","","",""
"1 Strongly disagree","2006","no migration background","general elemantary","","","",""
"1 Strongly disagree","2006","no migration background","middle vocational","","","",""
"1 Strongly disagree","2006","no migration background","vocational + Abi","","","",""
"1 Strongly disagree","2006","no migration background","higher vocational","","","",""
"1 Strongly disagree","2006","no migration background","higher education","","","",""
"1 Strongly disagree","2006","direct migration background","in school","","","",""
"1 Strongly disagree","2006","direct migration background","inadequately","","","",""
"1 Strongly disagree","2006","direct migration background","general elemantary","","","",""
"1 Strongly disagree","2006","direct migration background","middle vocational","","","",""
"1 Strongly disagree","2006","direct migration background","vocational + Abi","","","",""
"1 Strongly disagree","2006","direct migration background","higher vocational","","","",""
"1 Strongly disagree","2006","direct migration background","higher education","","","",""
"1 Strongly disagree","2006","indirect migration background","in school","","","",""
"1 Strongly disagree","2006","indirect migration background","inadequately","","","",""
"1 Strongly disagree","2006","indirect migration background","general elemantary","","","",""
"1 Strongly disagree","2006","indirect migration background","middle vocational","","","",""
"1 Strongly disagree","2006","indirect migration background","vocational + Abi","","","",""
"1 Strongly disagree","2006","indirect migration background","higher vocational","","","",""
"1 Strongly disagree","2006","indirect migration background","higher education","","","",""
"2 on scale 1-7 ","2006","no migration background","in school","","","",""
"2 on scale 1-7 ","2006","no migration background","inadequately","","","",""
"2 on scale 1-7 ","2006","no migration background","general elemantary","","","",""
"2 on scale 1-7 ","2006","no migration background","middle vocational","","","",""
"2 on scale 1-7 ","2006","no migration background","vocational + Abi","","","",""
"2 on scale 1-7 ","2006","no migration background","higher vocational","","","",""
"2 on scale 1-7 ","2006","no migration background","higher education","","","",""
"2 on scale 1-7 ","2006","direct migration background","in school","","","",""
"2 on scale 1-7 ","2006","direct migration background","inadequately","","","",""
"2 on scale 1-7 ","2006","direct migration background","general elemantary","","","",""
"2 on scale 1-7 ","2006","direct migration background","middle vocational","","","",""
"2 on scale 1-7 ","2006","direct migration background","vocational + Abi","","","",""
"2 on scale 1-7 ","2006","direct migration background","higher vocational","","","",""
"2 on scale 1-7 ","2006","direct migration background","higher education","","","",""
"2 on scale 1-7 ","2006","indirect migration background","in school","","","",""
"2 on scale 1-7 ","2006","indirect migration background","inadequately","","","",""
"2 on scale 1-7 ","2006","indirect migration background","general elemantary","","","",""
"2 on scale 1-7 ","2006","indirect migration background","middle vocational","","","",""
"2 on scale 1-7 ","2006","indirect migration background","vocational + Abi","","","",""
"2 on scale 1-7 ","2006","indirect migration background","higher vocational","","","",""
"2 on scale 1-7 ","2006","indirect migration background","higher education","","","",""
"3 on scale 1-7 ","2006","no migration background","in school","","","",""
"3 on scale 1-7 ","2006","no migration background","inadequately","","","",""
"3 on scale 1-7 ","2006","no migration background","general elemantary","","","",""
"3 on scale 1-7 ","2006","no migration background","middle vocational","","","",""
"3 on scale 1-7 ","2006","no migration background","vocational + Abi","","","",""
"3 on scale 1-7 ","2006","no migration background","higher vocational","","","",""
"3 on scale 1-7 ","2006","no migration background","higher education","","","",""
"3 on scale 1-7 ","2006","direct migration background","in school","","","",""
"3 on scale 1-7 ","2006","direct migration background","inadequately","","","",""
"3 on scale 1-7 ","2006","direct migration background","general elemantary","","","",""
"3 on scale 1-7 ","2006","direct migration background","middle vocational","","","",""
