"plh0214","year","pgisced97","regtyp","n","percent","lower_confidence","upper_confidence","value"
"1 Strongly disagree","2005","in school","Urban Area","89","0.197840888903765","0.161074742880359","0.234607034927171","1"
"1 Strongly disagree","2005","in school","Rural Area","44","0.248174107122117","0.188159298407378","0.308188915836856","1"
"1 Strongly disagree","2005","inadequately","Urban Area","66","0.304872236401831","0.237432970973286","0.372311501830377","1"
"1 Strongly disagree","2005","inadequately","Rural Area","18","","","","1"
"1 Strongly disagree","2005","general elemantary","Urban Area","511","0.327617264364081","0.304874245685076","0.350360283043085","1"
"1 Strongly disagree","2005","general elemantary","Rural Area","220","0.318963223547377","0.285870981394429","0.352055465700325","1"
"1 Strongly disagree","2005","middle vocational","Urban Area","1719","0.271903460332943","0.261119102909334","0.282687817756553","1"
"1 Strongly disagree","2005","middle vocational","Rural Area","870","0.256936708194542","0.242865266889656","0.271008149499428","1"
"1 Strongly disagree","2005","vocational + Abi","Urban Area","208","0.25621523245156","0.227190761277814","0.285239703625305","1"
"1 Strongly disagree","2005","vocational + Abi","Rural Area","50","0.206312276054622","0.157499501469258","0.255125050639986","1"
"1 Strongly disagree","2005","higher vocational","Urban Area","229","0.22877146062813","0.202711407964202","0.254831513292058","1"
"1 Strongly disagree","2005","higher vocational","Rural Area","123","0.253060496223187","0.216889831377498","0.289231161068876","1"
"1 Strongly disagree","2005","higher education","Urban Area","638","0.22554863943624","0.210502462287938","0.240594816584543","1"
"1 Strongly disagree","2005","higher education","Rural Area","246","0.219363496317995","0.195959867860239","0.242767124775751","1"
"2 on scale 1-7 ","2005","general elemantary","Rural Area","172","0.208028677437344","0.179209144553673","0.236848210321015","2"
"2 on scale 1-7 ","2005","middle vocational","Urban Area","1504","0.221549260725841","0.211483580190294","0.231614941261389","2"
"2 on scale 1-7 ","2005","middle vocational","Rural Area","843","0.222609072788946","0.209212189735797","0.236005955842094","2"
"2 on scale 1-7 ","2005","vocational + Abi","Urban Area","240","0.270958994536564","0.24140841742218","0.300509571650948","2"
"2 on scale 1-7 ","2005","higher vocational","Urban Area","235","0.218035140423799","0.192417466950231","0.243652813897366","2"
"2 on scale 1-7 ","2005","higher vocational","Rural Area","118","0.195450665112465","0.162459586406288","0.228441743818643","2"
"2 on scale 1-7 ","2005","higher education","Urban Area","841","0.284526577386587","0.268283542984024","0.300769611789149","2"
"2 on scale 1-7 ","2005","higher education","Rural Area","340","0.264543598352426","0.239597439594092","0.28948975711076","2"
"2 on scale 1-7 ","2005","in school","Urban Area","105","0.201487102238377","0.164468125225804","0.238506079250949","2"
"2 on scale 1-7 ","2005","in school","Rural Area","53","0.238210660525058","0.179024578061224","0.297396742988893","2"
"2 on scale 1-7 ","2005","inadequately","Urban Area","29","","","","2"
"2 on scale 1-7 ","2005","inadequately","Rural Area","13","","","","2"
"2 on scale 1-7 ","2005","general elemantary","Urban Area","336","0.20814350012216","0.188470929593206","0.227816070651115","2"
"2 on scale 1-7 ","2005","vocational + Abi","Rural Area","76","0.250017559573781","0.197783121015145","0.302251998132416","2"
"3 on scale 1-7 ","2005","general elemantary","Urban Area","255","0.146060471509065","0.128947069629066","0.163173873389064","3"
"3 on scale 1-7 ","2005","general elemantary","Rural Area","113","0.146333259516027","0.121238310989077","0.171428208042977","3"
"3 on scale 1-7 ","2005","middle vocational","Urban Area","1010","0.149706207964094","0.141058583301507","0.158353832626681","3"
"3 on scale 1-7 ","2005","in school","Urban Area","80","0.171360614478428","0.136583134336694","0.206138094620162","3"
"3 on scale 1-7 ","2005","in school","Rural Area","29","","","","3"
"3 on scale 1-7 ","2005","inadequately","Urban Area","32","0.19527569348544","0.137203366391943","0.253348020578937","3"
"3 on scale 1-7 ","2005","inadequately","Rural Area","7","","","","3"
"3 on scale 1-7 ","2005","middle vocational","Rural Area","564","0.145099849188155","0.133757479996112","0.156442218380198","3"
"3 on scale 1-7 ","2005","vocational + Abi","Urban Area","133","0.154731166061145","0.130686179971637","0.178776152150652","3"
"3 on scale 1-7 ","2005","vocational + Abi","Rural Area","43","0.167013603302988","0.122021012156048","0.212006194449927","3"
"3 on scale 1-7 ","2005","higher vocational","Urban Area","155","0.186383831586309","0.162223843080135","0.210543820092483","3"
