"plh0214","year","age_gr","sex","n","percent","lower_confidence","upper_confidence"
"1 Strongly disagree","2005","16-34 y.","Male","406","0.160639887857875","0.146379396881786","0.174900378833964"
"1 Strongly disagree","2005","16-34 y.","Female","662","0.235209203379917","0.219417524280638","0.251000882479195"
"1 Strongly disagree","2005","35-65 y.","Male","977","0.190826983053626","0.180552519328743","0.201101446778509"
"1 Strongly disagree","2005","35-65 y.","Female","1711","0.299419601918938","0.287805527965814","0.311033675872062"
"1 Strongly disagree","2005","66 and older","Male","462","0.27751660007826","0.256404344164996","0.298628855991524"
"1 Strongly disagree","2005","66 and older","Female","888","0.46001301843621","0.438401234663404","0.481624802209017"
"2 on scale 1-7 ","2005","16-34 y.","Male","567","0.211964758717968","0.196092516991108","0.227837000444828"
"2 on scale 1-7 ","2005","16-34 y.","Female","759","0.269378800177139","0.252860792255713","0.285896808098565"
"2 on scale 1-7 ","2005","35-65 y.","Male","1258","0.213540286577385","0.202825174304606","0.224255398850164"
"2 on scale 1-7 ","2005","35-65 y.","Female","1552","0.244208010516861","0.23331377958694","0.255102241446782"
"2 on scale 1-7 ","2005","66 and older","Male","356","0.206056232683815","0.186985649614031","0.225126815753598"
"2 on scale 1-7 ","2005","66 and older","Female","479","0.228124843632091","0.209928935678771","0.246320751585412"
"3 on scale 1-7 ","2005","16-34 y.","Male","467","0.17807143471414","0.163213864732775","0.192929004695506"
"3 on scale 1-7 ","2005","16-34 y.","Female","452","0.164768220896875","0.150955791873103","0.178580649920647"
"3 on scale 1-7 ","2005","35-65 y.","Male","934","0.158259886966059","0.148716709226546","0.167803064705572"
"3 on scale 1-7 ","2005","35-65 y.","Female","911","0.152522122350392","0.143405245530891","0.161638999169893"
"3 on scale 1-7 ","2005","66 and older","Male","272","0.153414109968096","0.136422114354105","0.170406105582088"
"3 on scale 1-7 ","2005","66 and older","Female","233","0.10697114850551","0.0935688285384262","0.120373468472593"
"4 on scale 1-7","2005","16-34 y.","Male","443","0.189366455940026","0.174150563499311","0.204582348380742"
"4 on scale 1-7","2005","16-34 y.","Female","364","0.132356154744372","0.119738674191581","0.144973635297162"
"4 on scale 1-7","2005","35-65 y.","Male","977","0.179578164209123","0.169542088147092","0.189614240271153"
"4 on scale 1-7","2005","35-65 y.","Female","750","0.128098245013335","0.119623613030908","0.136572876995762"
"4 on scale 1-7","2005","66 and older","Male","271","0.161965753756043","0.144594998418964","0.179336509093122"
"4 on scale 1-7","2005","66 and older","Female","204","0.0958495135191209","0.0830842664667706","0.108614760571471"
"5 on scale 1-7","2005","16-34 y.","Male","402","0.154319956242453","0.140290278180124","0.168349634304782"
"5 on scale 1-7","2005","16-34 y.","Female","315","0.125225599647859","0.112902373434666","0.137548825861051"
"5 on scale 1-7","2005","35-65 y.","Male","934","0.163052132234047","0.153393157726909","0.172711106741186"
"5 on scale 1-7","2005","35-65 y.","Female","664","0.105515148995726","0.0977247556717632","0.113305542319688"
"5 on scale 1-7","2005","66 and older","Male","225","0.125372058821593","0.109758989983722","0.140985127659464"
"5 on scale 1-7","2005","66 and older","Female","145","0.0701760117342532","0.0590993569128747","0.0812526665556318"
"6 on scale 1-7","2005","16-34 y.","Male","194","0.0808403557146135","0.0702540800035767","0.0914266314256503"
