"plh0214","year","e11103","regtyp","n","percent","lower_confidence","upper_confidence"
"1 Strongly disagree","2005","Full Time","Urban Area","1095","0.204138921276319","0.193377353627038","0.2149004889256"
"1 Strongly disagree","2005","Full Time","Rural Area","483","0.202946160497935","0.187586753291969","0.218305567703901"
"1 Strongly disagree","2005","Part Time","Urban Area","806","0.257066535911983","0.242053437632682","0.272079634191284"
"1 Strongly disagree","2005","Part Time","Rural Area","356","0.243725828510061","0.222386865712074","0.265064791308048"
"1 Strongly disagree","2005","Not Working","Urban Area","1617","0.328100081069329","0.315338576438826","0.340861585699833"
"1 Strongly disagree","2005","Not Working","Rural Area","749","0.313416379272175","0.295751337215232","0.331081421329118"
"2 on scale 1-7 ","2005","Full Time","Urban Area","1288","0.230818283919746","0.219568515582527","0.242068052256966"
"2 on scale 1-7 ","2005","Full Time","Rural Area","626","0.226693377134038","0.210703854919789","0.242682899348286"
"2 on scale 1-7 ","2005","Part Time","Urban Area","888","0.260257359922572","0.245183848617362","0.275330871227782"
"2 on scale 1-7 ","2005","Part Time","Rural Area","388","0.222265149165113","0.201600199098665","0.242930099231562"
"2 on scale 1-7 ","2005","Not Working","Urban Area","1163","0.218311694128213","0.2070837116408","0.229539676615625"
"2 on scale 1-7 ","2005","Not Working","Rural Area","618","0.220537487392081","0.204748803142352","0.236326171641809"
"3 on scale 1-7 ","2005","Full Time","Urban Area","910","0.162432187481457","0.152584368991034","0.172280005971879"
"3 on scale 1-7 ","2005","Full Time","Rural Area","439","0.162781843791843","0.148683681476688","0.176880006106998"
"3 on scale 1-7 ","2005","Part Time","Urban Area","528","0.159881889404103","0.147291406026072","0.172472372782134"
"3 on scale 1-7 ","2005","Part Time","Rural Area","263","0.169786960793219","0.151126178911698","0.18844774267474"
"3 on scale 1-7 ","2005","Not Working","Urban Area","762","0.14248609732113","0.132985448837875","0.151986745804384"
"3 on scale 1-7 ","2005","Not Working","Rural Area","367","0.131605251524367","0.118731583198945","0.144478919849789"
"4 on scale 1-7","2005","Full Time","Urban Area","807","0.166516311565175","0.156569796542118","0.176462826588231"
"4 on scale 1-7","2005","Full Time","Rural Area","441","0.162352125024132","0.148268970646789","0.176435279401474"
"4 on scale 1-7","2005","Part Time","Urban Area","432","0.135642723111378","0.123879739530148","0.147405706692608"
"4 on scale 1-7","2005","Part Time","Rural Area","233","0.148713871717275","0.131029224003608","0.166398519430943"
"4 on scale 1-7","2005","Not Working","Urban Area","713","0.135371001910026","0.126072261169314","0.144669742650738"
"4 on scale 1-7","2005","Not Working","Rural Area","383","0.149091999155261","0.135528380075229","0.162655618235292"
"5 on scale 1-7","2005","Full Time","Urban Area","836","0.152173166595072","0.142583210539678","0.161763122650467"
"5 on scale 1-7","2005","Full Time","Rural Area","375","0.138659690777197","0.125461855447423","0.151857526106971"
"5 on scale 1-7","2005","Part Time","Urban Area","371","0.115853726430383","0.104858867571386","0.126848585289381"
"5 on scale 1-7","2005","Part Time","Rural Area","190","0.123740959642132","0.107374456808435","0.140107462475829"
"5 on scale 1-7","2005","Not Working","Urban Area","563","0.108101606555561","0.0996620391890922","0.11654117392203"
"5 on scale 1-7","2005","Not Working","Rural Area","350","0.120787470179706","0.108377664278086","0.133197276081327"
"6 on scale 1-7","2005","Full Time","Urban Area","330","0.0601528200033892","0.0538046197710986","0.0665010202356799"
"6 on scale 1-7","2005","Full Time","Rural Area","212","0.0831950154244851","0.0726480543801356","0.0937419764688346"
"6 on scale 1-7","2005","Part Time","Urban Area","166","0.0486030160106832","0.0412157270083315","0.055990305013035"
"6 on scale 1-7","2005","Part Time","Rural Area","95","0.070022169741822","0.0573387322162463","0.0827056072673976"
"6 on scale 1-7","2005","Not Working","Urban Area","251","0.0431606439481292","0.0376372007512462","0.0486840871450121"
"6 on scale 1-7","2005","Not Working","Rural Area","124","0.0389955067010033","0.031623646258658","0.0463673671433487"
"7 Strongly agree","2005","Full Time","Urban Area","123","0.0237683091588413","0.0197013520334906","0.027835266284192"
"7 Strongly agree","2005","Full Time","Rural Area","58","0.023371787350371","0.0176021196398294","0.0291414550609126"
"7 Strongly agree","2005","Part Time","Urban Area","64","0.0226947492088979","0.0175785151490197","0.027810983268776"
"7 Strongly agree","2005","Part Time","Rural Area","30","0.0217450604303774","0.0144958746724031","0.0289942461883517"
"7 Strongly agree","2005","Not Working","Urban Area","131","0.0244688750676118","0.0202696032609008","0.0286681468743228"
"7 Strongly agree","2005","Not Working","Rural Area","58","0.0255659057754064","0.019555359580363","0.0315764519704499"
"1 Strongly disagree","2006","Full Time","Urban Area","","","",""
"1 Strongly disagree","2006","Full Time","Rural Area","","","",""
"1 Strongly disagree","2006","Part Time","Urban Area","","","",""
"1 Strongly disagree","2006","Part Time","Rural Area","","","",""
"1 Strongly disagree","2006","Not Working","Urban Area","","","",""
"1 Strongly disagree","2006","Not Working","Rural Area","","","",""
"2 on scale 1-7 ","2006","Full Time","Urban Area","","","",""
"2 on scale 1-7 ","2006","Full Time","Rural Area","","","",""
"2 on scale 1-7 ","2006","Part Time","Urban Area","","","",""
"2 on scale 1-7 ","2006","Part Time","Rural Area","","","",""
"2 on scale 1-7 ","2006","Not Working","Urban Area","","","",""
"2 on scale 1-7 ","2006","Not Working","Rural Area","","","",""
"3 on scale 1-7 ","2006","Full Time","Urban Area","","","",""
"3 on scale 1-7 ","2006","Full Time","Rural Area","","","",""
"3 on scale 1-7 ","2006","Part Time","Urban Area","","","",""
"3 on scale 1-7 ","2006","Part Time","Rural Area","","","",""
"3 on scale 1-7 ","2006","Not Working","Urban Area","","","",""
"3 on scale 1-7 ","2006","Not Working","Rural Area","","","",""
"4 on scale 1-7","2006","Full Time","Urban Area","","","",""
"4 on scale 1-7","2006","Full Time","Rural Area","","","",""
"4 on scale 1-7","2006","Part Time","Urban Area","","","",""
"4 on scale 1-7","2006","Part Time","Rural Area","","","",""
"4 on scale 1-7","2006","Not Working","Urban Area","","","",""
"4 on scale 1-7","2006","Not Working","Rural Area","","","",""
"5 on scale 1-7","2006","Full Time","Urban Area","","","",""
"5 on scale 1-7","2006","Full Time","Rural Area","","","",""
"5 on scale 1-7","2006","Part Time","Urban Area","","","",""
"5 on scale 1-7","2006","Part Time","Rural Area","","","",""
"5 on scale 1-7","2006","Not Working","Urban Area","","","",""
"5 on scale 1-7","2006","Not Working","Rural Area","","","",""
"6 on scale 1-7","2006","Full Time","Urban Area","","","",""
"6 on scale 1-7","2006","Full Time","Rural Area","","","",""
"6 on scale 1-7","2006","Part Time","Urban Area","","","",""
"6 on scale 1-7","2006","Part Time","Rural Area","","","",""
"6 on scale 1-7","2006","Not Working","Urban Area","","","",""
"6 on scale 1-7","2006","Not Working","Rural Area","","","",""
"7 Strongly agree","2006","Full Time","Urban Area","","","",""
"7 Strongly agree","2006","Full Time","Rural Area","","","",""
"7 Strongly agree","2006","Part Time","Urban Area","","","",""
"7 Strongly agree","2006","Part Time","Rural Area","","","",""
