"plh0214","year","education","sampreg","n","percent","lower_confidence","upper_confidence"
"1 Strongly disagree","2005","lower secondary degree","West Germany","1536","0.292113959120759","0.280300598138566","0.303927320102953"
"1 Strongly disagree","2005","lower secondary degree","East Germany","437","0.339699732842051","0.314766142771127","0.364633322912974"
"1 Strongly disagree","2005","secondary school degree","West Germany","924","0.25073691908618","0.236941330440879","0.264532507731481"
"1 Strongly disagree","2005","secondary school degree","East Germany","503","0.231362177198042","0.213800407297389","0.248923947098696"
"1 Strongly disagree","2005","college entrance qualification","West Germany","788","0.197861232946508","0.185609902891864","0.210112563001152"
"1 Strongly disagree","2005","college entrance qualification","East Germany","214","0.210949761619334","0.187141077758528","0.23475844548014"
"1 Strongly disagree","2005","Other degree","West Germany","372","0.347319247379752","0.318764567671921","0.375873927087583"
"1 Strongly disagree","2005","Other degree","East Germany","15","","",""
"1 Strongly disagree","2005","no degree/no degree yet","West Germany","183","0.244462286973897","0.213392488934391","0.275532085013402"
"1 Strongly disagree","2005","no degree/no degree yet","East Germany","39","0.260395813715782","0.193836852583561","0.326954774848003"
"2 on scale 1-7 ","2005","lower secondary degree","West Germany","1205","0.204738026328086","0.194255402293709","0.215220650362463"
"2 on scale 1-7 ","2005","lower secondary degree","East Germany","286","0.200562767232692","0.179482125959319","0.221643408506065"
"2 on scale 1-7 ","2005","secondary school degree","West Germany","892","0.226451399845967","0.213130142023695","0.239772657668239"
"2 on scale 1-7 ","2005","secondary school degree","East Germany","562","0.262594503509601","0.244268944699293","0.280920062319909"
"2 on scale 1-7 ","2005","college entrance qualification","West Germany","1153","0.277846680158216","0.264071558486612","0.29162180182982"
"2 on scale 1-7 ","2005","college entrance qualification","East Germany","334","0.271911906146791","0.245946231082806","0.297877581210776"
"2 on scale 1-7 ","2005","Other degree","West Germany","234","0.207675786847326","0.183347761423869","0.232003812270783"
"2 on scale 1-7 ","2005","Other degree","East Germany","13","","",""
"2 on scale 1-7 ","2005","no degree/no degree yet","West Germany","162","0.191152957944874","0.162726147492185","0.219579768397562"
"2 on scale 1-7 ","2005","no degree/no degree yet","East Germany","43","0.201327793662338","0.140510651544604","0.262144935780073"
"3 on scale 1-7 ","2005","lower secondary degree","West Germany","860","0.143557525320128","0.134448378001867","0.152666672638388"
"3 on scale 1-7 ","2005","lower secondary degree","East Germany","193","0.132183713923642","0.114352974680359","0.150014453166924"
"3 on scale 1-7 ","2005","secondary school degree","West Germany","611","0.166726736967585","0.154863306873859","0.178590167061312"
"3 on scale 1-7 ","2005","secondary school degree","East Germany","352","0.156218721797635","0.141099038015972","0.171338405579297"
"3 on scale 1-7 ","2005","college entrance qualification","West Germany","696","0.167354304191674","0.155874705782012","0.178833902601335"
"3 on scale 1-7 ","2005","college entrance qualification","East Germany","197","0.168284230239294","0.146451767910315","0.190116692568273"
"3 on scale 1-7 ","2005","Other degree","West Germany","140","0.120745000884177","0.101203655205424","0.14028634656293"
"3 on scale 1-7 ","2005","Other degree","East Germany","9","","",""
"3 on scale 1-7 ","2005","no degree/no degree yet","West Germany","118","0.175921048711818","0.148394755298669","0.203447342124966"
"3 on scale 1-7 ","2005","no degree/no degree yet","East Germany","31","0.164082111349419","0.10791238824993","0.220251834448909"
"4 on scale 1-7","2005","lower secondary degree","West Germany","899","0.154795360924239","0.145398656809303","0.164192065039175"
"4 on scale 1-7","2005","lower secondary degree","East Germany","196","0.136104646816565","0.118052306116104","0.154156987517026"
"4 on scale 1-7","2005","secondary school degree","West Germany","554","0.143808347708297","0.132639934603968","0.154976760812625"
"4 on scale 1-7","2005","secondary school degree","East Germany","324","0.146061830845782","0.131354197018718","0.160769464672846"
"4 on scale 1-7","2005","college entrance qualification","West Germany","542","0.14642309670335","0.135551226650596","0.157294966756104"
"4 on scale 1-7","2005","college entrance qualification","East Germany","157","0.144107441301697","0.12361251457171","0.164602368031683"
"4 on scale 1-7","2005","Other degree","West Germany","137","0.147944216805697","0.126650794104499","0.169237639506896"
"4 on scale 1-7","2005","Other degree","East Germany","5","","",""
"4 on scale 1-7","2005","no degree/no degree yet","West Germany","117","0.176054605045327","0.148520096356912","0.203589113733742"
"4 on scale 1-7","2005","no degree/no degree yet","East Germany","21","","",""
"5 on scale 1-7","2005","lower secondary degree","West Germany","713","0.119923897579784","0.111484166145705","0.128363629013862"
"5 on scale 1-7","2005","lower secondary degree","East Germany","170","0.113157615419457","0.0964800908212751","0.12983514001764"
"5 on scale 1-7","2005","secondary school degree","West Germany","511","0.137854665480598","0.126881930191245","0.148827400769951"
"5 on scale 1-7","2005","secondary school degree","East Germany","271","0.119207254030847","0.105712982885246","0.132701525176447"
"5 on scale 1-7","2005","college entrance qualification","West Germany","573","0.137762244020988","0.1271634426392","0.148361045402776"
"5 on scale 1-7","2005","college entrance qualification","East Germany","155","0.130503471852499","0.110845509450058","0.15016143425494"
"5 on scale 1-7","2005","Other degree","West Germany","124","0.124202453770789","0.10442231133156","0.143982596210019"
"5 on scale 1-7","2005","Other degree","East Germany","5","","",""
"5 on scale 1-7","2005","no degree/no degree yet","West Germany","93","0.138431858626107","0.113464806834767","0.163398910417446"
"5 on scale 1-7","2005","no degree/no degree yet","East Germany","18","","",""
"6 on scale 1-7","2005","lower secondary degree","West Germany","324","0.0577541415798077","0.0516939084606791","0.0638143746989363"
"6 on scale 1-7","2005","lower secondary degree","East Germany","76","0.0554113808817179","0.0433669213494836","0.0674558404139522"
"6 on scale 1-7","2005","secondary school degree","West Germany","219","0.0523034505809982","0.045217245011502","0.0593896561504945"
"6 on scale 1-7","2005","secondary school degree","East Germany","156","0.0627260621735759","0.052628454139873","0.0728236702072787"
"6 on scale 1-7","2005","college entrance qualification","West Germany","230","0.051484025007736","0.0446882858228439","0.0582797641926282"
"6 on scale 1-7","2005","college entrance qualification","East Germany","56","0.0533013720915531","0.0401924008878835","0.0664103432952226"
"6 on scale 1-7","2005","Other degree","West Germany","42","0.038741396110143","0.0271677494783934","0.0503150427418927"
"6 on scale 1-7","2005","Other degree","East Germany","2","","",""
"6 on scale 1-7","2005","no degree/no degree yet","West Germany","40","0.0392882004187337","0.0252428670358983","0.0533335338015691"
"6 on scale 1-7","2005","no degree/no degree yet","East Germany","9","","",""
"7 Strongly agree","2005","lower secondary degree","West Germany","155","0.0271170891471962","0.0228975262279028","0.0313366520664895"
"7 Strongly agree","2005","lower secondary degree","East Germany","28","","",""
"7 Strongly agree","2005","secondary school degree","West Germany","81","0.0221184803303752","0.0174375229320401","0.0267994377287103"
"7 Strongly agree","2005","secondary school degree","East Germany","47","0.0218294504445177","0.0157440393976444","0.027914861491391"
"7 Strongly agree","2005","college entrance qualification","West Germany","80","0.0212684169715291","0.016831538676603","0.0257052952664552"
"7 Strongly agree","2005","college entrance qualification","East Germany","15","","",""
"7 Strongly agree","2005","Other degree","West Germany","19","","",""
"7 Strongly agree","2005","Other degree","East Germany","","","",""
"7 Strongly agree","2005","no degree/no degree yet","West Germany","22","","",""
"7 Strongly agree","2005","no degree/no degree yet","East Germany","6","","",""
"1 Strongly disagree","2006","lower secondary degree","West Germany","","","",""
"1 Strongly disagree","2006","lower secondary degree","East Germany","","","",""
"1 Strongly disagree","2006","secondary school degree","West Germany","","","",""
"1 Strongly disagree","2006","secondary school degree","East Germany","","","",""
"1 Strongly disagree","2006","college entrance qualification","West Germany","","","",""
"1 Strongly disagree","2006","college entrance qualification","East Germany","","","",""
"1 Strongly disagree","2006","Other degree","West Germany","","","",""
"1 Strongly disagree","2006","Other degree","East Germany","","","",""
"1 Strongly disagree","2006","no degree/no degree yet","West Germany","","","",""
"1 Strongly disagree","2006","no degree/no degree yet","East Germany","","","",""
"2 on scale 1-7 ","2006","lower secondary degree","West Germany","","","",""
"2 on scale 1-7 ","2006","lower secondary degree","East Germany","","","",""
"2 on scale 1-7 ","2006","secondary school degree","West Germany","","","",""
"2 on scale 1-7 ","2006","secondary school degree","East Germany","","","",""
"2 on scale 1-7 ","2006","college entrance qualification","West Germany","","","",""
"2 on scale 1-7 ","2006","college entrance qualification","East Germany","","","",""
"2 on scale 1-7 ","2006","Other degree","West Germany","","","",""
"2 on scale 1-7 ","2006","Other degree","East Germany","","","",""
"2 on scale 1-7 ","2006","no degree/no degree yet","West Germany","","","",""
"2 on scale 1-7 ","2006","no degree/no degree yet","East Germany","","","",""
"3 on scale 1-7 ","2006","lower secondary degree","West Germany","","","",""
"3 on scale 1-7 ","2006","lower secondary degree","East Germany","","","",""
"3 on scale 1-7 ","2006","secondary school degree","West Germany","","","",""
"3 on scale 1-7 ","2006","secondary school degree","East Germany","","","",""
"3 on scale 1-7 ","2006","college entrance qualification","West Germany","","","",""
"3 on scale 1-7 ","2006","college entrance qualification","East Germany","","","",""
"3 on scale 1-7 ","2006","Other degree","West Germany","","","",""
"3 on scale 1-7 ","2006","Other degree","East Germany","","","",""
"3 on scale 1-7 ","2006","no degree/no degree yet","West Germany","","","",""
