"year","e11102","sampreg","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2005","Employed","East Germany","5.53","6","2943","4","5","7","7","7","5.48","5.58","1","7","6","6"
"2005","Employed","West Germany","5.55","6","9902","4","5","7","7","7","5.52","5.58","1","7","6","6"
"2005","Not Employed","East Germany","5.45","6","2099","4","5","7","7","7","5.39","5.51","1","7","6","6"
"2005","Not Employed","West Germany","5.37","6","5756","3","4","7","7","7","5.33","5.41","1","7","6","6"
"2006","Employed","East Germany","","","","","","","","","","","","","",""
"2006","Employed","West Germany","","","","","","","","","","","","","",""
"2006","Not Employed","East Germany","","","","","","","","","","","","","",""
"2006","Not Employed","West Germany","","","","","","","","","","","","","",""
"2007","Employed","East Germany","","","","","","","","","","","","","",""
"2007","Employed","West Germany","","","","","","","","","","","","","",""
"2007","Not Employed","East Germany","","","","","","","","","","","","","",""
"2007","Not Employed","West Germany","","","","","","","","","","","","","",""
"2008","Employed","East Germany","","","","","","","","","","","","","",""
"2008","Employed","West Germany","","","","","","","","","","","","","",""
"2008","Not Employed","East Germany","","","","","","","","","","","","","",""
"2008","Not Employed","West Germany","","","","","","","","","","","","","",""
"2009","Employed","East Germany","5.39","6","2691","4","5","6","7","7","5.34","5.44","1","7","5","6"
"2009","Employed","West Germany","5.41","6","8520","4","5","7","7","7","5.38","5.44","1","7","6","6"
"2009","Not Employed","East Germany","5.32","5","1850","3","4","7","7","7","5.26","5.38","1","7","5","6"
"2009","Not Employed","West Germany","5.3","5","4937","3","4","7","7","7","5.26","5.34","1","7","5","6"
"2010","Employed","East Germany","","","","","","","","","","","","","",""
"2010","Employed","West Germany","","","","","","","","","","","","","",""
"2010","Not Employed","East Germany","","","","","","","","","","","","","",""
"2010","Not Employed","West Germany","","","","","","","","","","","","","",""
"2011","Employed","East Germany","","","","","","","","","","","","","",""
"2011","Employed","West Germany","","","","","","","","","","","","","",""
"2011","Not Employed","East Germany","","","","","","","","","","","","","",""
"2011","Not Employed","West Germany","","","","","","","","","","","","","",""
"2012","Employed","East Germany","5.77","6","999","4","5","7","7","7","5.69","5.85","1","7","6","6"
"2012","Employed","West Germany","5.79","6","4382","4","5","7","7","7","5.75","5.83","1","7","6","6"
"2012","Not Employed","East Germany","5.5","6","339","3","5","7","7","7","5.35","5.65","1","7","6","6"
"2012","Not Employed","West Germany","5.68","6","1407","4","5","7","7","7","5.61","5.75","1","7","6","6"
"2013","Employed","East Germany","5.53","6","2595","4","5","7","7","7","5.48","5.58","1","7","6","6"
"2013","Employed","West Germany","5.53","6","8967","4","5","7","7","7","5.5","5.56","1","7","6","6"
"2013","Not Employed","East Germany","5.48","6","1864","4","5","7","7","7","5.42","5.54","1","7","6","6"
"2013","Not Employed","West Germany","5.51","6","5439","4","5","7","7","7","5.47","5.55","1","7","6","6"
"2014","Employed","East Germany","","","","","","","","","","","","","",""
"2014","Employed","West Germany","","","","","","","","","","","","","",""
"2014","Not Employed","East Germany","","","","","","","","","","","","","",""
"2014","Not Employed","West Germany","","","","","","","","","","","","","",""
"2015","Employed","East Germany","","","","","","","","","","","","","",""
"2015","Employed","West Germany","","","","","","","","","","","","","",""
"2015","Not Employed","East Germany","","","","","","","","","","","","","",""
"2015","Not Employed","West Germany","","","","","","","","","","","","","",""
"2016","Employed","East Germany","","","","","","","","","","","","","",""
"2016","Employed","West Germany","","","","","","","","","","","","","",""
"2016","Not Employed","East Germany","","","","","","","","","","","","","",""
"2016","Not Employed","West Germany","","","","","","","","","","","","","",""
"2017","Employed","East Germany","5.51","6","3637","4","5","7","7","7","5.47","5.55","1","7","6","6"
"2017","Employed","West Germany","5.57","6","14672","4","5","7","7","7","5.55","5.59","1","7","6","6"
"2017","Not Employed","East Germany","5.45","6","2459","3","5","7","7","7","5.39","5.51","1","7","6","6"
"2017","Not Employed","West Germany","5.49","6","8533","4","5","7","7","7","5.46","5.52","1","7","6","6"
"2018","Employed","East Germany","","","","","","","","","","","","","",""
"2018","Employed","West Germany","","","","","","","","","","","","","",""
"2018","Not Employed","East Germany","","","","","","","","","","","","","",""
"2018","Not Employed","West Germany","","","","","","","","","","","","","",""
"2019","Employed","East Germany","5.56","6","3608","4","5","7","7","7","5.52","5.6","1","7","6","6"
"2019","Employed","West Germany","5.54","6","14055","4","5","7","7","7","5.52","5.56","1","7","6","6"
"2019","Not Employed","East Germany","5.44","6","1957","4","5","7","7","7","5.38","5.5","1","7","6","6"
"2019","Not Employed","West Germany","5.43","6","6079","4","5","7","7","7","5.39","5.47","1","7","6","6"
