"year","sampreg","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2005","Ostdeutschland, neue Bundeslaender","Female","5.65","6","2621","4","5","7","7","7","5.6","5.7","1","7","6","6"
"2005","Ostdeutschland, neue Bundeslaender","Male","5.34","5","2421","3","4","6","7","7","5.29","5.39","1","7","5","5"
"2005","Westdeutschland, alte Bundeslaender","Female","5.61","6","8184","4","5","7","7","7","5.58","5.64","1","7","6","6"
"2005","Westdeutschland, alte Bundeslaender","Male","5.35","6","7474","3","4","6","7","7","5.32","5.38","1","7","5","6"
"2006","Ostdeutschland, neue Bundeslaender","Female","","","","","","","","","","","","","",""
"2006","Ostdeutschland, neue Bundeslaender","Male","","","","","","","","","","","","","",""
"2006","Westdeutschland, alte Bundeslaender","Female","","","","","","","","","","","","","",""
"2006","Westdeutschland, alte Bundeslaender","Male","","","","","","","","","","","","","",""
"2007","Ostdeutschland, neue Bundeslaender","Female","","","","","","","","","","","","","",""
"2007","Ostdeutschland, neue Bundeslaender","Male","","","","","","","","","","","","","",""
"2007","Westdeutschland, alte Bundeslaender","Female","","","","","","","","","","","","","",""
"2007","Westdeutschland, alte Bundeslaender","Male","","","","","","","","","","","","","",""
"2008","Ostdeutschland, neue Bundeslaender","Female","","","","","","","","","","","","","",""
"2008","Ostdeutschland, neue Bundeslaender","Male","","","","","","","","","","","","","",""
"2008","Westdeutschland, alte Bundeslaender","Female","","","","","","","","","","","","","",""
"2008","Westdeutschland, alte Bundeslaender","Male","","","","","","","","","","","","","",""
"2009","Ostdeutschland, neue Bundeslaender","Female","5.5","6","2353","4","5","7","7","7","5.45","5.55","1","7","6","6"
"2009","Ostdeutschland, neue Bundeslaender","Male","5.21","5","2188","3","4","6","7","7","5.15","5.27","1","7","5","5"
"2009","Westdeutschland, alte Bundeslaender","Female","5.56","6","7052","4","5","7","7","7","5.53","5.59","1","7","6","6"
"2009","Westdeutschland, alte Bundeslaender","Male","5.18","5","6405","3","4","6","7","7","5.15","5.21","1","7","5","5"
"2010","Ostdeutschland, neue Bundeslaender","Female","","","","","","","","","","","","","",""
"2010","Ostdeutschland, neue Bundeslaender","Male","","","","","","","","","","","","","",""
"2010","Westdeutschland, alte Bundeslaender","Female","","","","","","","","","","","","","",""
"2010","Westdeutschland, alte Bundeslaender","Male","","","","","","","","","","","","","",""
"2011","Ostdeutschland, neue Bundeslaender","Female","","","","","","","","","","","","","",""
"2011","Ostdeutschland, neue Bundeslaender","Male","","","","","","","","","","","","","",""
"2011","Westdeutschland, alte Bundeslaender","Female","","","","","","","","","","","","","",""
"2011","Westdeutschland, alte Bundeslaender","Male","","","","","","","","","","","","","",""
"2012","Ostdeutschland, neue Bundeslaender","Female","5.84","6","808","4","5","7","7","7","5.76","5.92","1","7","6","6"
"2012","Ostdeutschland, neue Bundeslaender","Male","5.54","6","530","4","5","7","7","7","5.42","5.66","1","7","6","6"
"2012","Westdeutschland, alte Bundeslaender","Female","5.93","6","3427","4","5","7","7","7","5.89","5.97","1","7","6","6"
"2012","Westdeutschland, alte Bundeslaender","Male","5.54","6","2362","4","5","7","7","7","5.49","5.59","1","7","6","6"
"2013","Ostdeutschland, neue Bundeslaender","Female","5.7","6","2352","4","5","7","7","7","5.65","5.75","1","7","6","6"
"2013","Ostdeutschland, neue Bundeslaender","Male","5.32","5","2107","3","4","6","7","7","5.26","5.38","1","7","5","6"
"2013","Westdeutschland, alte Bundeslaender","Female","5.73","6","7677","4","5","7","7","7","5.7","5.76","1","7","6","6"
"2013","Westdeutschland, alte Bundeslaender","Male","5.31","5","6729","3","4","6","7","7","5.28","5.34","1","7","5","6"
"2014","Ostdeutschland, neue Bundeslaender","Female","","","","","","","","","","","","","",""
"2014","Ostdeutschland, neue Bundeslaender","Male","","","","","","","","","","","","","",""
"2014","Westdeutschland, alte Bundeslaender","Female","","","","","","","","","","","","","",""
"2014","Westdeutschland, alte Bundeslaender","Male","","","","","","","","","","","","","",""
"2015","Ostdeutschland, neue Bundeslaender","Female","","","","","","","","","","","","","",""
"2015","Ostdeutschland, neue Bundeslaender","Male","","","","","","","","","","","","","",""
"2015","Westdeutschland, alte Bundeslaender","Female","","","","","","","","","","","","","",""
"2015","Westdeutschland, alte Bundeslaender","Male","","","","","","","","","","","","","",""
"2016","Ostdeutschland, neue Bundeslaender","Female","","","","","","","","","","","","","",""
"2016","Ostdeutschland, neue Bundeslaender","Male","","","","","","","","","","","","","",""
"2016","Westdeutschland, alte Bundeslaender","Female","","","","","","","","","","","","","",""
"2016","Westdeutschland, alte Bundeslaender","Male","","","","","","","","","","","","","",""
"2017","Ostdeutschland, neue Bundeslaender","Female","5.68","6","3202","4","5","7","7","7","5.64","5.72","1","7","6","6"
"2017","Ostdeutschland, neue Bundeslaender","Male","5.29","5","2894","3","4","6","7","7","5.24","5.34","1","7","6","6"
"2017","Westdeutschland, alte Bundeslaender","Female","5.72","6","12114","4","5","7","7","7","5.7","5.74","1","7","6","6"
