"year","hgtyp1hh","migback","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2005","(Married) couple without C.","direct migration background","5.27","5.38","701","3","4","7","7","7","5.16","5.38","1","7","5","6"
"2005","(Married) couple without C.","indirect migration background","5.45","6","115","3","5","6","7","7","5.21","5.69","1","7","5","6"
"2005","(Married) couple without C.","no migration background","5.45","6","6205","4","5","7","7","7","5.42","5.48","1","7","6","6"
"2005","1-pers.-HH","direct migration background","5.36","6","212","3","4","7","7","7","5.15","5.57","1","7","5","6"
"2005","1-pers.-HH","indirect migration background","5.82","6","94","4","5","7","7","7","5.55","6.09","1","7","6","6"
"2005","1-pers.-HH","no migration background","5.55","6","2653","4","5","7","7","7","5.5","5.6","1","7","6","6"
"2005","Couple + C. GT 16 ","direct migration background","5.4","6","404","3","5","7","7","7","5.25","5.55","1","7","5","6"
"2005","Couple + C. GT 16 ","indirect migration background","5.71","6","207","4","5","7","7","7","5.52","5.9","1","7","6","6"
"2005","Couple + C. GT 16 ","no migration background","5.42","6","3036","4","5","6","7","7","5.37","5.47","1","7","6","6"
"2005","Couple + C. LE 16","direct migration background","5.4","6","529","3","5","7","7","7","5.28","5.52","1","7","5","6"
"2005","Couple + C. LE 16","indirect migration background","5.99","6","176","5","5","7","7","7","5.8","6.18","2","7","6","6"
"2005","Couple + C. LE 16","no migration background","5.48","6","3003","4","5","7","7","7","5.43","5.53","1","7","6","6"
"2005","Couple + C. LE and GT 16","direct migration background","5.44","6","283","4","5","6","7","7","5.27","5.61","1","7","5","6"
"2005","Couple + C. LE and GT 16","indirect migration background","5.44","5","127","4","4","7","7","7","5.22","5.66","1","7","5","6"
"2005","Couple + C. LE and GT 16","no migration background","5.56","6","1294","4","5","7","7","7","5.49","5.63","1","7","6","6"
"2005","Single parent","direct migration background","5.42","6","125","3","5","6","7","7","5.16","5.68","1","7","5","6"
"2005","Single parent","indirect migration background","5.61","6","78","4","5","7","7","7","5.34","5.88","2","7","5","6"
"2005","Single parent","no migration background","5.62","6","901","4","5","7","7","7","5.53","5.71","1","7","6","6"
"2006","(Married) couple without C.","direct migration background","","","","","","","","","","","","","",""
"2006","(Married) couple without C.","indirect migration background","","","","","","","","","","","","","",""
"2006","(Married) couple without C.","no migration background","","","","","","","","","","","","","",""
"2006","1-pers.-HH","direct migration background","","","","","","","","","","","","","",""
"2006","1-pers.-HH","indirect migration background","","","","","","","","","","","","","",""
"2006","1-pers.-HH","no migration background","","","","","","","","","","","","","",""
"2006","Couple + C. GT 16 ","direct migration background","","","","","","","","","","","","","",""
"2006","Couple + C. GT 16 ","indirect migration background","","","","","","","","","","","","","",""
"2006","Couple + C. GT 16 ","no migration background","","","","","","","","","","","","","",""
"2006","Couple + C. LE 16","direct migration background","","","","","","","","","","","","","",""
"2006","Couple + C. LE 16","indirect migration background","","","","","","","","","","","","","",""
"2006","Couple + C. LE 16","no migration background","","","","","","","","","","","","","",""
