"year","bula_h","regtyp","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2005","Baden-W?rttemberg","Rural Area","5.47","6","213","4","5","7","7","7","5.28","5.66","1","7","5","6"
"2005","Baden-W?rttemberg","Urban Area","5.42","6","2305","4","5","6","7","7","5.37","5.47","1","7","6","6"
"2005","Bavaria","Rural Area","5.35","6","1452","3","4","7","7","7","5.28","5.42","1","7","5","6"
"2005","Bavaria","Urban Area","5.46","6","1443","4","5","7","7","7","5.39","5.53","1","7","6","6"
"2005","Berlin","Rural Area","","","","","","","","","","","","","",""
"2005","Berlin","Urban Area","5.64","6","758","4","5","7","7","7","5.55","5.73","1","7","6","6"
"2005","Brandenburg","Rural Area","5.38","6","810","3","4","6","7","7","5.29","5.47","1","7","6","6"
"2005","Brandenburg","Urban Area","5.57","6","78","4","5","7","7","7","5.28","5.86","2","7","5","6"
"2005","Bremen","Rural Area","","","","","","","","","","","","","",""
"2005","Bremen","Urban Area","5.75","6","147","4","5","7","7","7","5.55","5.95","1","7","6","6"
"2005","Hamburg","Rural Area","","","","","","","","","","","","","",""
"2005","Hamburg","Urban Area","5.62","6","292","4","5","7","7","7","5.48","5.76","1","7","6","6"
"2005","Hesse","Rural Area","5.66","6","250","4","5","7","7","7","5.49","5.83","1","7","6","6"
"2005","Hesse","Urban Area","5.5","6","1117","3","5","7","7","7","5.42","5.58","1","7","6","6"
"2005","Lower Saxony","Rural Area","5.47","6","878","4","5","7","7","7","5.38","5.56","1","7","5","6"
"2005","Lower Saxony","Urban Area","5.63","6","908","4","5","7","7","7","5.55","5.71","1","7","6","6"
"2005","Mecklenburg-Western Pomerania","Rural Area","5.5","6","436","4","5","7","7","7","5.38","5.62","1","7","6","6"
"2005","Mecklenburg-Western Pomerania","Urban Area","5.55","6","69","4","4","7","7","7","5.26","5.84","2","7","6","6"
"2005","North Rhine-Westphalia","Rural Area","5.76","6","104","4","5","7","7","7","5.53","5.99","3","7","6","6"
"2005","North Rhine-Westphalia","Urban Area","5.45","6","4255","3","5","7","7","7","5.41","5.49","1","7","6","6"
"2005","Rhineland-Palatinate,Saarland","Rural Area","5.28","5","294","3","4","6","7","7","5.13","5.43","1","7","5","6"
"2005","Rhineland-Palatinate,Saarland","Urban Area","5.57","6","941","4","5","7","7","7","5.48","5.66","1","7","6","6"
"2005","Saxony","Rural Area","5.5","6","758","4","5","7","7","7","5.41","5.59","1","7","6","6"
"2005","Saxony","Urban Area","5.43","6","761","3","5","7","7","7","5.33","5.53","1","7","5","6"
"2005","Saxony-Anhalt","Rural Area","5.62","6","660","4","5","7","7","7","5.52","5.72","1","7","6","6"
"2005","Saxony-Anhalt","Urban Area","5.66","6","234","4","5","7","7","7","5.49","5.83","1","7","6","6"
"2005","Schleswig-Holstein","Rural Area","5.42","5","368","4","5","6","7","7","5.3","5.54","1","7","5","6"
"2005","Schleswig-Holstein","Urban Area","5.53","6","277","4","5","7","7","7","5.38","5.68","1","7","5","6"
"2005","Thuringia","Rural Area","5.46","6","618","4","5","6","7","7","5.36","5.56","1","7","5","6"
"2005","Thuringia","Urban Area","5.72","6","274","4","5","7","7","7","5.57","5.87","1","7","6","6"
"2006","Baden-W?rttemberg","Rural Area","","","","","","","","","","","","","",""
