"year","age_gr","migback","mean","median","n","ptile10","ptile25","ptile75","ptile90","lowerci_mean","upperci_mean","lowerci_median","upperci_median"
"2005","16-34 y.","direct migration background","5.6","6","527","4","5","7","7","5.48","5.72","6","6"
"2005","16-34 y.","indirect migration background","5.71","6","665","4","5","7","7","5.61","5.81","6","6"
"2005","16-34 y.","no migration background","5.51","6","4130","4","5","7","7","5.47","5.55","6","6"
"2005","35-65 y.","direct migration background","5.32","6","1474","3","4","7","7","5.24","5.4","5","6"
"2005","35-65 y.","indirect migration background","5.77","6","155","4","5","7","7","5.57","5.97","5","6"
"2005","35-65 y.","no migration background","5.52","6","9978","4","5","7","7","5.49","5.55","6","6"
"2005","66 and older","direct migration background","5.12","5","365","3","4","7","7","4.95","5.29","5","5"
"2005","66 and older","indirect migration background","","","","","","","","","","",""
"2005","66 and older","no migration background","5.42","6","3394","3","5","7","7","5.37","5.47","6","6"
"2006","16-34 y.","direct migration background","","","","","","","","","","",""
"2006","16-34 y.","indirect migration background","","","","","","","","","","",""
"2006","16-34 y.","no migration background","","","","","","","","","","",""
"2006","35-65 y.","direct migration background","","","","","","","","","","",""
"2006","35-65 y.","indirect migration background","","","","","","","","","","",""
"2006","35-65 y.","no migration background","","","","","","","","","","",""
"2006","66 and older","direct migration background","","","","","","","","","","",""
"2006","66 and older","indirect migration background","","","","","","","","","","",""
"2006","66 and older","no migration background","","","","","","","","","","",""
"2007","16-34 y.","direct migration background","","","","","","","","","","",""
"2007","16-34 y.","indirect migration background","","","","","","","","","","",""
"2007","16-34 y.","no migration background","","","","","","","","","","",""
"2007","35-65 y.","direct migration background","","","","","","","","","","",""
"2007","35-65 y.","indirect migration background","","","","","","","","","","",""
"2007","35-65 y.","no migration background","","","","","","","","","","",""
"2007","66 and older","direct migration background","","","","","","","","","","",""
"2007","66 and older","indirect migration background","","","","","","","","","","",""
"2007","66 and older","no migration background","","","","","","","","","","",""
"2008","16-34 y.","direct migration background","","","","","","","","","","",""
"2008","16-34 y.","indirect migration background","","","","","","","","","","",""
"2008","16-34 y.","no migration background","","","","","","","","","","",""
"2008","35-65 y.","direct migration background","","","","","","","","","","",""
"2008","35-65 y.","indirect migration background","","","","","","","","","","",""
"2008","35-65 y.","no migration background","","","","","","","","","","",""
"2008","66 and older","direct migration background","","","","","","","","","","",""
"2008","66 and older","indirect migration background","","","","","","","","","","",""
"2008","66 and older","no migration background","","","","","","","","","","",""
"2009","16-34 y.","direct migration background","5.47","6","296","3","5","7","7","5.32","5.62","6","6"
"2009","16-34 y.","indirect migration background","5.72","6","515","4","5","7","7","5.61","5.83","6","6"
"2009","16-34 y.","no migration background","5.38","6","3179","4","4","7","7","5.33","5.43","6","6"
"2009","35-65 y.","direct migration background","5.32","6","1019","3","4","7","7","5.23","5.41","5","6"
"2009","35-65 y.","indirect migration background","5.8","6","188","4","5","7","7","5.62","5.98","6","6"
"2009","35-65 y.","no migration background","5.36","6","8654","3","5","6","7","5.33","5.39","6","6"
"2009","66 and older","direct migration background","5.03","5","331","3","4","6","7","4.87","5.19","5","6"
"2009","66 and older","indirect migration background","","","","","","","","","","",""
"2009","66 and older","no migration background","5.32","5","3810","3","4","7","7","5.28","5.36","5","6"
"2010","16-34 y.","direct migration background","","","","","","","","","","",""
"2010","16-34 y.","indirect migration background","","","","","","","","","","",""
"2010","16-34 y.","no migration background","","","","","","","","","","",""
"2010","35-65 y.","direct migration background","","","","","","","","","","",""
"2010","35-65 y.","indirect migration background","","","","","","","","","","",""
"2010","35-65 y.","no migration background","","","","","","","","","","",""
"2010","66 and older","direct migration background","","","","","","","","","","",""
"2010","66 and older","indirect migration background","","","","","","","","","","",""
"2010","66 and older","no migration background","","","","","","","","","","",""
"2011","16-34 y.","direct migration background","","","","","","","","","","",""
"2011","16-34 y.","indirect migration background","","","","","","","","","","",""
"2011","16-34 y.","no migration background","","","","","","","","","","",""
"2011","35-65 y.","direct migration background","","","","","","","","","","",""
"2011","35-65 y.","indirect migration background","","","","","","","","","","",""
"2011","35-65 y.","no migration background","","","","","","","","","","",""
"2011","66 and older","direct migration background","","","","","","","","","","",""
"2011","66 and older","indirect migration background","","","","","","","","","","",""
"2011","66 and older","no migration background","","","","","","","","","","",""
"2012","16-34 y.","direct migration background","5.78","6","407","4","5","7","7","5.66","5.9","6","6"
"2012","16-34 y.","indirect migration background","5.91","6","243","4","5","7","7","5.76","6.06","6","6"
"2012","16-34 y.","no migration background","5.74","6","1550","4","5","7","7","5.68","5.8","6","6"
"2012","35-65 y.","direct migration background","5.76","6","680","4","5","7","7","5.66","5.86","6","6"
"2012","35-65 y.","indirect migration background","5.69","6","241","4","5","7","7","5.53","5.85","6","6"
"2012","35-65 y.","no migration background","5.74","6","3982","4","5","7","7","5.7","5.78","6","6"
"2012","66 and older","direct migration background","","","","","","","","","","",""
"2012","66 and older","indirect migration background","","","","","","","","","","",""
"2012","66 and older","no migration background","","","","","","","","","","",""
"2013","16-34 y.","direct migration background","5.56","6","284","4","5","7","7","5.41","5.71","6","6"
