"year","migback","sampreg","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2005","direct migration background","East Germany","5.41","6","99","4","4","6","7","7","5.13","5.69","1","7","5","6"
"2005","direct migration background","West Germany","5.36","6","2267","3","4","7","7","7","5.3","5.42","1","7","5","6"
"2005","indirect migration background","East Germany","5.39","5","35","3","5","7","7","7","4.93","5.85","3","7","5","6"
"2005","indirect migration background","West Germany","5.7","6","797","4","5","7","7","7","5.61","5.79","1","7","6","6"
"2005","no migration background","East Germany","5.5","6","4908","4","5","7","7","7","5.46","5.54","1","7","6","6"
"2005","no migration background","West Germany","5.49","6","12594","4","5","7","7","7","5.47","5.51","1","7","6","6"
"2006","direct migration background","East Germany","","","","","","","","","","","","","",""
"2006","direct migration background","West Germany","","","","","","","","","","","","","",""
"2006","indirect migration background","East Germany","","","","","","","","","","","","","",""
"2006","indirect migration background","West Germany","","","","","","","","","","","","","",""
"2006","no migration background","East Germany","","","","","","","","","","","","","",""
"2006","no migration background","West Germany","","","","","","","","","","","","","",""
"2007","direct migration background","East Germany","","","","","","","","","","","","","",""
"2007","direct migration background","West Germany","","","","","","","","","","","","","",""
"2007","indirect migration background","East Germany","","","","","","","","","","","","","",""
"2007","indirect migration background","West Germany","","","","","","","","","","","","","",""
"2007","no migration background","East Germany","","","","","","","","","","","","","",""
"2007","no migration background","West Germany","","","","","","","","","","","","","",""
"2008","direct migration background","East Germany","","","","","","","","","","","","","",""
"2008","direct migration background","West Germany","","","","","","","","","","","","","",""
"2008","indirect migration background","East Germany","","","","","","","","","","","","","",""
"2008","indirect migration background","West Germany","","","","","","","","","","","","","",""
"2008","no migration background","East Germany","","","","","","","","","","","","","",""
"2008","no migration background","West Germany","","","","","","","","","","","","","",""
"2009","direct migration background","East Germany","5.5","6","74","3","4","7","7","7","5.13","5.87","2","7","5","6"
"2009","direct migration background","West Germany","5.3","6","1572","3","4","7","7","7","5.23","5.37","1","7","5","6"
"2009","indirect migration background","East Germany","5.95","6","41","5","5","7","7","7","5.65","6.25","3","7","6","6"
"2009","indirect migration background","West Germany","5.73","6","668","4","5","7","7","7","5.63","5.83","1","7","6","6"
"2009","no migration background","East Germany","5.35","5","4426","3","4","6","7","7","5.31","5.39","1","7","5","6"
"2009","no migration background","West Germany","5.36","6","11217","3","4","7","7","7","5.33","5.39","1","7","6","6"
"2010","direct migration background","East Germany","","","","","","","","","","","","","",""
"2010","direct migration background","West Germany","","","","","","","","","","","","","",""
"2010","indirect migration background","East Germany","","","","","","","","","","","","","",""
"2010","indirect migration background","West Germany","","","","","","","","","","","","","",""
"2010","no migration background","East Germany","","","","","","","","","","","","","",""
"2010","no migration background","West Germany","","","","","","","","","","","","","",""
"2011","direct migration background","East Germany","","","","","","","","","","","","","",""
"2011","direct migration background","West Germany","","","","","","","","","","","","","",""
"2011","indirect migration background","East Germany","","","","","","","","","","","","","",""
"2011","indirect migration background","West Germany","","","","","","","","","","","","","",""
"2011","no migration background","East Germany","","","","","","","","","","","","","",""
"2011","no migration background","West Germany","","","","","","","","","","","","","",""
"2012","direct migration background","East Germany","5.4","5","55","4","5","6","7","7","4.97","5.83","1","7","5","6"
"2012","direct migration background","West Germany","5.78","6","1033","4","5","7","7","7","5.7","5.86","1","7","6","6"
"2012","indirect migration background","East Germany","5.64","6","32","4","5","7","7","7","5.14","6.14","3","7","5","7"
"2012","indirect migration background","West Germany","5.83","6","452","4","5","7","7","7","5.72","5.94","1","7","6","6"
"2012","no migration background","East Germany","5.72","6","1251","4","5","7","7","7","5.65","5.79","1","7","6","6"
"2012","no migration background","West Germany","5.75","6","4304","4","5","7","7","7","5.71","5.79","1","7","6","6"
"2013","direct migration background","East Germany","5.6","6","81","4","5","7","7","7","5.26","5.94","1","7","5","6"
"2013","direct migration background","West Germany","5.5","6","1603","3","5","7","7","7","5.43","5.57","1","7","6","6"
"2013","indirect migration background","East Germany","5.8","6","45","4","5","6","7","7","5.44","6.16","2","7","6","6"
"2013","indirect migration background","West Germany","5.57","6","669","4","5","7","7","7","5.48","5.66","1","7","6","6"
"2013","no migration background","East Germany","5.5","6","4333","4","5","7","7","7","5.46","5.54","1","7","6","6"
"2013","no migration background","West Germany","5.52","6","12134","4","5","7","7","7","5.5","5.54","1","7","6","6"
"2014","direct migration background","East Germany","","","","","","","","","","","","","",""
"2014","direct migration background","West Germany","","","","","","","","","","","","","",""
"2014","indirect migration background","East Germany","","","","","","","","","","","","","",""
"2014","indirect migration background","West Germany","","","","","","","","","","","","","",""
"2014","no migration background","East Germany","","","","","","","","","","","","","",""
"2014","no migration background","West Germany","","","","","","","","","","","","","",""
"2015","direct migration background","East Germany","","","","","","","","","","","","","",""
"2015","direct migration background","West Germany","","","","","","","","","","","","","",""
