"year","migback","pgcasmin","mean","median","n","ptile10","ptile25","ptile75","ptile90","lowerci_mean","upperci_mean","lowerci_median","upperci_median"
"2005","direct migration background","(0) in school","5.89","6","54","4","5","7","7","5.55","6.23","5","6"
"2005","direct migration background","(1a) inadequately completed","5.02","5","164","3","4","6","7","4.76","5.28","4","5"
"2005","direct migration background","(1b) general elementary school","5.06","5","519","3","4","6","7","4.92","5.2","5","5"
"2005","direct migration background","(1c) basic vocational qualification","5.35","6","667","3","4","7","7","5.23","5.47","5","6"
"2005","direct migration background","(2a) intermediate vocational","5.73","6","148","4","5","7","7","5.54","5.92","5","6"
"2005","direct migration background","(2b) intermediate general qualification","5.6","5","49","3","5","7","7","5.18","6.02","5","6"
"2005","direct migration background","(2c_gen) general maturity certificate","5.4","6","107","4","5","6","7","5.16","5.64","5","6"
"2005","direct migration background","(2c_voc) vocational maturity certificate","5.39","6","270","3","5","7","7","5.22","5.56","5","6"
"2005","direct migration background","(3a) lower tertiary education","5.17","5","75","3","5","6","7","4.86","5.48","5","6"
"2005","direct migration background","(3b) higher tertiary education","5.68","6","263","4","5","7","7","5.51","5.85","6","6"
"2005","indirect migration background","(0) in school","5.73","6","91","4","5","6","7","5.48","5.98","5","6"
"2005","indirect migration background","(1a) inadequately completed","","","","","","","","","","",""
"2005","indirect migration background","(1b) general elementary school","5.27","5","115","3","4","7","7","4.99","5.55","5","6"
"2005","indirect migration background","(1c) basic vocational qualification","5.88","6","146","4","5","7","7","5.68","6.08","6","6"
"2005","indirect migration background","(2a) intermediate vocational","5.99","6.87","127","4","5","7","7","5.79","6.19","6","6"
"2005","indirect migration background","(2b) intermediate general qualification","6","6","70","5","5","7","7","5.72","6.28","6","6"
"2005","indirect migration background","(2c_gen) general maturity certificate","5.68","6","88","4","5","7","7","5.42","5.94","5","6"
"2005","indirect migration background","(2c_voc) vocational maturity certificate","5.86","6","57","4","5","7","7","5.51","6.21","5","6"
"2005","indirect migration background","(3a) lower tertiary education","","","","","","","","","","",""
"2005","indirect migration background","(3b) higher tertiary education","5.84","6","48","5","5","7","7","5.51","6.17","5","7"
"2005","no migration background","(0) in school","5.58","6","507","4","5","7","7","5.47","5.69","6","6"
"2005","no migration background","(1a) inadequately completed","5.29","5","76","3","4","6","7","4.95","5.63","5","6"
"2005","no migration background","(1b) general elementary school","5.33","5.53","1225","3","4","7","7","5.25","5.41","5","6"
"2005","no migration background","(1c) basic vocational qualification","5.42","6","4892","4","5","7","7","5.38","5.46","6","6"
"2005","no migration background","(2a) intermediate vocational","5.55","6","4524","4","5","7","7","5.51","5.59","6","6"
"2005","no migration background","(2b) intermediate general qualification","5.75","6","460","4","5","7","7","5.63","5.87","6","6"
"2005","no migration background","(2c_gen) general maturity certificate","5.63","6","602","4","5","7","7","5.53","5.73","6","6"
"2005","no migration background","(2c_voc) vocational maturity certificate","5.63","6","1191","4","5","7","7","5.56","5.7","6","6"
"2005","no migration background","(3a) lower tertiary education","5.58","6","1555","4","5","7","7","5.52","5.64","6","6"
"2005","no migration background","(3b) higher tertiary education","5.5","6","2208","4","5","7","7","5.45","5.55","6","6"
"2006","direct migration background","(0) in school","","","","","","","","","","",""
"2006","direct migration background","(1a) inadequately completed","","","","","","","","","","",""
"2006","direct migration background","(1b) general elementary school","","","","","","","","","","",""
"2006","direct migration background","(1c) basic vocational qualification","","","","","","","","","","",""
"2006","direct migration background","(2a) intermediate vocational","","","","","","","","","","",""
"2006","direct migration background","(2b) intermediate general qualification","","","","","","","","","","",""
"2006","direct migration background","(2c_gen) general maturity certificate","","","","","","","","","","",""
"2006","direct migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","",""
"2006","direct migration background","(3a) lower tertiary education","","","","","","","","","","",""
"2006","direct migration background","(3b) higher tertiary education","","","","","","","","","","",""
"2006","indirect migration background","(0) in school","","","","","","","","","","",""
"2006","indirect migration background","(1a) inadequately completed","","","","","","","","","","",""
"2006","indirect migration background","(1b) general elementary school","","","","","","","","","","",""
"2006","indirect migration background","(1c) basic vocational qualification","","","","","","","","","","",""
"2006","indirect migration background","(2a) intermediate vocational","","","","","","","","","","",""
"2006","indirect migration background","(2b) intermediate general qualification","","","","","","","","","","",""
"2006","indirect migration background","(2c_gen) general maturity certificate","","","","","","","","","","",""
"2006","indirect migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","",""
"2006","indirect migration background","(3a) lower tertiary education","","","","","","","","","","",""
"2006","indirect migration background","(3b) higher tertiary education","","","","","","","","","","",""
"2006","no migration background","(0) in school","","","","","","","","","","",""
"2006","no migration background","(1a) inadequately completed","","","","","","","","","","",""
"2006","no migration background","(1b) general elementary school","","","","","","","","","","",""
"2006","no migration background","(1c) basic vocational qualification","","","","","","","","","","",""
"2006","no migration background","(2a) intermediate vocational","","","","","","","","","","",""
"2006","no migration background","(2b) intermediate general qualification","","","","","","","","","","",""
"2006","no migration background","(2c_gen) general maturity certificate","","","","","","","","","","",""
"2006","no migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","",""
"2006","no migration background","(3a) lower tertiary education","","","","","","","","","","",""
"2006","no migration background","(3b) higher tertiary education","","","","","","","","","","",""
"2007","direct migration background","(0) in school","","","","","","","","","","",""
"2007","direct migration background","(1a) inadequately completed","","","","","","","","","","",""
"2007","direct migration background","(1b) general elementary school","","","","","","","","","","",""
"2007","direct migration background","(1c) basic vocational qualification","","","","","","","","","","",""
"2007","direct migration background","(2a) intermediate vocational","","","","","","","","","","",""
"2007","direct migration background","(2b) intermediate general qualification","","","","","","","","","","",""
"2007","direct migration background","(2c_gen) general maturity certificate","","","","","","","","","","",""
"2007","direct migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","",""
"2007","direct migration background","(3a) lower tertiary education","","","","","","","","","","",""
"2007","direct migration background","(3b) higher tertiary education","","","","","","","","","","",""
"2007","indirect migration background","(0) in school","","","","","","","","","","",""
"2007","indirect migration background","(1a) inadequately completed","","","","","","","","","","",""
"2007","indirect migration background","(1b) general elementary school","","","","","","","","","","",""
"2007","indirect migration background","(1c) basic vocational qualification","","","","","","","","","","",""
"2007","indirect migration background","(2a) intermediate vocational","","","","","","","","","","",""
"2007","indirect migration background","(2b) intermediate general qualification","","","","","","","","","","",""
"2007","indirect migration background","(2c_gen) general maturity certificate","","","","","","","","","","",""
"2007","indirect migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","",""
"2007","indirect migration background","(3a) lower tertiary education","","","","","","","","","","",""
"2007","indirect migration background","(3b) higher tertiary education","","","","","","","","","","",""
"2007","no migration background","(0) in school","","","","","","","","","","",""
"2007","no migration background","(1a) inadequately completed","","","","","","","","","","",""
"2007","no migration background","(1b) general elementary school","","","","","","","","","","",""
"2007","no migration background","(1c) basic vocational qualification","","","","","","","","","","",""
"2007","no migration background","(2a) intermediate vocational","","","","","","","","","","",""
"2007","no migration background","(2b) intermediate general qualification","","","","","","","","","","",""
"2007","no migration background","(2c_gen) general maturity certificate","","","","","","","","","","",""
"2007","no migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","",""
"2007","no migration background","(3a) lower tertiary education","","","","","","","","","","",""
"2007","no migration background","(3b) higher tertiary education","","","","","","","","","","",""
"2008","direct migration background","(0) in school","","","","","","","","","","",""
"2008","direct migration background","(1a) inadequately completed","","","","","","","","","","",""
"2008","direct migration background","(1b) general elementary school","","","","","","","","","","",""
"2008","direct migration background","(1c) basic vocational qualification","","","","","","","","","","",""
"2008","direct migration background","(2a) intermediate vocational","","","","","","","","","","",""
"2008","direct migration background","(2b) intermediate general qualification","","","","","","","","","","",""
"2008","direct migration background","(2c_gen) general maturity certificate","","","","","","","","","","",""
"2008","direct migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","",""
"2008","direct migration background","(3a) lower tertiary education","","","","","","","","","","",""
"2008","direct migration background","(3b) higher tertiary education","","","","","","","","","","",""
"2008","indirect migration background","(0) in school","","","","","","","","","","",""
"2008","indirect migration background","(1a) inadequately completed","","","","","","","","","","",""
"2008","indirect migration background","(1b) general elementary school","","","","","","","","","","",""
"2008","indirect migration background","(1c) basic vocational qualification","","","","","","","","","","",""
"2008","indirect migration background","(2a) intermediate vocational","","","","","","","","","","",""
"2008","indirect migration background","(2b) intermediate general qualification","","","","","","","","","","",""
"2008","indirect migration background","(2c_gen) general maturity certificate","","","","","","","","","","",""
"2008","indirect migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","",""
"2008","indirect migration background","(3a) lower tertiary education","","","","","","","","","","",""
"2008","indirect migration background","(3b) higher tertiary education","","","","","","","","","","",""
"2008","no migration background","(0) in school","","","","","","","","","","",""
"2008","no migration background","(1a) inadequately completed","","","","","","","","","","",""
"2008","no migration background","(1b) general elementary school","","","","","","","","","","",""
"2008","no migration background","(1c) basic vocational qualification","","","","","","","","","","",""
"2008","no migration background","(2a) intermediate vocational","","","","","","","","","","",""
"2008","no migration background","(2b) intermediate general qualification","","","","","","","","","","",""
"2008","no migration background","(2c_gen) general maturity certificate","","","","","","","","","","",""
"2008","no migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","",""
"2008","no migration background","(3a) lower tertiary education","","","","","","","","","","",""
"2008","no migration background","(3b) higher tertiary education","","","","","","","","","","",""
"2009","direct migration background","(0) in school","","","","","","","","","","",""
"2009","direct migration background","(1a) inadequately completed","4.81","5","101","3","4","6","7","4.52","5.1","4","5"
"2009","direct migration background","(1b) general elementary school","5.17","5","332","3","4","6","7","5.01","5.33","5","5"
"2009","direct migration background","(1c) basic vocational qualification","5.27","6","435","3","4","7","7","5.13","5.41","5","6"
"2009","direct migration background","(2a) intermediate vocational","5.62","6","118","4","5","7","7","5.4","5.84","6","6"
"2009","direct migration background","(2b) intermediate general qualification","","","","","","","","","","",""
"2009","direct migration background","(2c_gen) general maturity certificate","5.62","6","88","4","5","7","7","5.34","5.9","5","6"
"2009","direct migration background","(2c_voc) vocational maturity certificate","5.45","6","205","3","4","7","7","5.27","5.63","6","6"
"2009","direct migration background","(3a) lower tertiary education","4.92","5","69","3","4","7","7","4.56","5.28","5","6"
"2009","direct migration background","(3b) higher tertiary education","5.39","6","223","4","5","6","7","5.21","5.57","5","6"
"2009","indirect migration background","(0) in school","5.64","6","48","3","5","7","7","5.27","6.01","5","6"
"2009","indirect migration background","(1a) inadequately completed","","","","","","","","","","",""
"2009","indirect migration background","(1b) general elementary school","5.76","6","85","4","5","7","7","5.46","6.06","6","6"
"2009","indirect migration background","(1c) basic vocational qualification","5.61","6","124","3","5","7","7","5.36","5.86","6","6"
"2009","indirect migration background","(2a) intermediate vocational","6.09","6","109","5","6","7","7","5.87","6.31","6","6"
"2009","indirect migration background","(2b) intermediate general qualification","5.97","6","62","5","5","7","7","5.71","6.23","6","7"
"2009","indirect migration background","(2c_gen) general maturity certificate","5.92","6","61","5","5","7","7","5.59","6.25","5","6"
"2009","indirect migration background","(2c_voc) vocational maturity certificate","5.5","5","44","4","5","7","7","5.15","5.85","5","6"
"2009","indirect migration background","(3a) lower tertiary education","","","","","","","","","","",""
"2009","indirect migration background","(3b) higher tertiary education","5.53","6","64","4","5","7","7","5.17","5.89","5","6"
"2009","no migration background","(0) in school","5.23","5","252","4","4","6","7","5.06","5.4","5","6"
"2009","no migration background","(1a) inadequately completed","5.29","5","63","3","5","6","7","4.94","5.64","5","6"
"2009","no migration background","(1b) general elementary school","5.16","5","972","3","4","6","7","5.07","5.25","5","6"
"2009","no migration background","(1c) basic vocational qualification","5.28","5","4246","3","4","6","7","5.24","5.32","5","5"
"2009","no migration background","(2a) intermediate vocational","5.45","6","4144","4","5","7","7","5.41","5.49","6","6"
"2009","no migration background","(2b) intermediate general qualification","5.36","6","345","4","4","6","7","5.22","5.5","5","6"
"2009","no migration background","(2c_gen) general maturity certificate","5.4","6","544","4","5","6","7","5.29","5.51","6","6"
"2009","no migration background","(2c_voc) vocational maturity certificate","5.5","6","1074","4","5","7","7","5.42","5.58","6","6"
"2009","no migration background","(3a) lower tertiary education","5.31","5","1489","3","4","6","7","5.24","5.38","6","6"
"2009","no migration background","(3b) higher tertiary education","5.38","6","2162","3","4","7","7","5.32","5.44","6","6"
"2010","direct migration background","(0) in school","","","","","","","","","","",""
"2010","direct migration background","(1a) inadequately completed","","","","","","","","","","",""
"2010","direct migration background","(1b) general elementary school","","","","","","","","","","",""
"2010","direct migration background","(1c) basic vocational qualification","","","","","","","","","","",""
"2010","direct migration background","(2a) intermediate vocational","","","","","","","","","","",""
"2010","direct migration background","(2b) intermediate general qualification","","","","","","","","","","",""
"2010","direct migration background","(2c_gen) general maturity certificate","","","","","","","","","","",""
"2010","direct migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","",""
"2010","direct migration background","(3a) lower tertiary education","","","","","","","","","","",""
"2010","direct migration background","(3b) higher tertiary education","","","","","","","","","","",""
"2010","indirect migration background","(0) in school","","","","","","","","","","",""
"2010","indirect migration background","(1a) inadequately completed","","","","","","","","","","",""
"2010","indirect migration background","(1b) general elementary school","","","","","","","","","","",""
"2010","indirect migration background","(1c) basic vocational qualification","","","","","","","","","","",""
"2010","indirect migration background","(2a) intermediate vocational","","","","","","","","","","",""
"2010","indirect migration background","(2b) intermediate general qualification","","","","","","","","","","",""
"2010","indirect migration background","(2c_gen) general maturity certificate","","","","","","","","","","",""
"2010","indirect migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","",""
"2010","indirect migration background","(3a) lower tertiary education","","","","","","","","","","",""
"2010","indirect migration background","(3b) higher tertiary education","","","","","","","","","","",""
"2010","no migration background","(0) in school","","","","","","","","","","",""
"2010","no migration background","(1a) inadequately completed","","","","","","","","","","",""
"2010","no migration background","(1b) general elementary school","","","","","","","","","","",""
"2010","no migration background","(1c) basic vocational qualification","","","","","","","","","","",""
