"year","migback","regtyp","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2005","direct migration background","Rural Area","5.44","6","403","4","5","7","7","7","5.3","5.58","1","7","5","6"
"2005","direct migration background","Urban Area","5.34","6","1963","3","4","7","7","7","5.27","5.41","1","7","5","6"
"2005","indirect migration background","Rural Area","5.38","5","107","4","4","7","7","7","5.11","5.65","1","7","5","6"
"2005","indirect migration background","Urban Area","5.74","6","725","4","5","7","7","7","5.65","5.83","1","7","6","6"
"2005","no migration background","Rural Area","5.45","6","6331","4","5","7","7","7","5.42","5.48","1","7","6","6"
"2005","no migration background","Urban Area","5.52","6","11171","4","5","7","7","7","5.5","5.54","1","7","6","6"
"2006","direct migration background","Rural Area","","","","","","","","","","","","","",""
"2006","direct migration background","Urban Area","","","","","","","","","","","","","",""
"2006","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"2006","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"2006","no migration background","Rural Area","","","","","","","","","","","","","",""
"2006","no migration background","Urban Area","","","","","","","","","","","","","",""
"2007","direct migration background","Rural Area","","","","","","","","","","","","","",""
"2007","direct migration background","Urban Area","","","","","","","","","","","","","",""
"2007","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"2007","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"2007","no migration background","Rural Area","","","","","","","","","","","","","",""
"2007","no migration background","Urban Area","","","","","","","","","","","","","",""
"2008","direct migration background","Rural Area","","","","","","","","","","","","","",""
"2008","direct migration background","Urban Area","","","","","","","","","","","","","",""
"2008","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"2008","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"2008","no migration background","Rural Area","","","","","","","","","","","","","",""
"2008","no migration background","Urban Area","","","","","","","","","","","","","",""
"2009","direct migration background","Rural Area","5.31","6","312","3","4","7","7","7","5.14","5.48","1","7","5","6"
"2009","direct migration background","Urban Area","5.3","6","1334","3","4","7","7","7","5.22","5.38","1","7","5","6"
"2009","indirect migration background","Rural Area","5.79","6","118","4","5","7","7","7","5.58","6","2","7","6","6"
"2009","indirect migration background","Urban Area","5.72","6","591","4","5","7","7","7","5.61","5.83","1","7","6","6"
"2009","no migration background","Rural Area","5.29","5","5787","3","4","6","7","7","5.25","5.33","1","7","5","6"
"2009","no migration background","Urban Area","5.39","6","9856","4","5","7","7","7","5.36","5.42","1","7","6","6"
"2010","direct migration background","Rural Area","","","","","","","","","","","","","",""
"2010","direct migration background","Urban Area","","","","","","","","","","","","","",""
"2010","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"2010","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"2010","no migration background","Rural Area","","","","","","","","","","","","","",""
"2010","no migration background","Urban Area","","","","","","","","","","","","","",""
"2011","direct migration background","Rural Area","","","","","","","","","","","","","",""
"2011","direct migration background","Urban Area","","","","","","","","","","","","","",""
"2011","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"2011","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"2011","no migration background","Rural Area","","","","","","","","","","","","","",""
"2011","no migration background","Urban Area","","","","","","","","","","","","","",""
"2012","direct migration background","Rural Area","5.64","6","298","4","5","7","7","7","5.48","5.8","1","7","6","6"
"2012","direct migration background","Urban Area","5.81","6","790","4","5","7","7","7","5.72","5.9","1","7","6","6"
"2012","indirect migration background","Rural Area","6.06","6","98","4","5","7","7","7","5.82","6.3","3","7","6","7"
"2012","indirect migration background","Urban Area","5.76","6","386","4","5","7","7","7","5.64","5.88","1","7","6","6"
"2012","no migration background","Rural Area","5.74","6","2284","4","5","7","7","7","5.69","5.79","1","7","6","6"
"2012","no migration background","Urban Area","5.74","6","3271","4","5","7","7","7","5.7","5.78","1","7","6","6"
"2013","direct migration background","Rural Area","5.78","6","391","4","5","7","7","7","5.64","5.92","1","7","6","6"
"2013","direct migration background","Urban Area","5.43","6","1293","3","4","7","7","7","5.35","5.51","1","7","6","6"
"2013","indirect migration background","Rural Area","5.37","6","136","3","4","7","7","7","5.15","5.59","1","7","6","6"
"2013","indirect migration background","Urban Area","5.64","6","578","4","5","7","7","7","5.54","5.74","2","7","6","6"
"2013","no migration background","Rural Area","5.48","6","6118","4","5","6","7","7","5.45","5.51","1","7","6","6"
"2013","no migration background","Urban Area","5.54","6","10349","4","5","7","7","7","5.52","5.56","1","7","6","6"
"2014","direct migration background","Rural Area","","","","","","","","","","","","","",""
"2014","direct migration background","Urban Area","","","","","","","","","","","","","",""
"2014","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"2014","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"2014","no migration background","Rural Area","","","","","","","","","","","","","",""
"2014","no migration background","Urban Area","","","","","","","","","","","","","",""
"2015","direct migration background","Rural Area","","","","","","","","","","","","","",""
"2015","direct migration background","Urban Area","","","","","","","","","","","","","",""
"2015","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"2015","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"2015","no migration background","Rural Area","","","","","","","","","","","","","",""
"2015","no migration background","Urban Area","","","","","","","","","","","","","",""
"2016","direct migration background","Rural Area","","","","","","","","","","","","","",""
"2016","direct migration background","Urban Area","","","","","","","","","","","","","",""
"2016","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"2016","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"2016","no migration background","Rural Area","","","","","","","","","","","","","",""
"2016","no migration background","Urban Area","","","","","","","","","","","","","",""
"2017","direct migration background","Rural Area","5.72","6","1997","4","5","7","7","7","5.66","5.78","1","7","6","6"
"2017","direct migration background","Urban Area","5.6","6","5278","4","5","7","7","7","5.56","5.64","1","7","6","6"
"2017","indirect migration background","Rural Area","5.45","6","305","3","4","7","7","7","5.29","5.61","1","7","6","6"
"2017","indirect migration background","Urban Area","5.58","6","1409","4","5","7","7","7","5.51","5.65","1","7","6","6"
"2017","no migration background","Rural Area","5.51","6","7918","4","5","7","7","7","5.48","5.54","1","7","6","6"
"2017","no migration background","Urban Area","5.51","6","12394","4","5","7","7","7","5.49","5.53","1","7","6","6"
"2018","direct migration background","Rural Area","","","","","","","","","","","","","",""
"2018","direct migration background","Urban Area","","","","","","","","","","","","","",""
"2018","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"2018","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"2018","no migration background","Rural Area","","","","","","","","","","","","","",""
"2018","no migration background","Urban Area","","","","","","","","","","","","","",""
"2019","direct migration background","Rural Area","5.42","6","982","4","5","7","7","7","5.33","5.51","1","7","6","6"
"2019","direct migration background","Urban Area","5.6","6","2673","4","5","7","7","7","5.55","5.65","1","7","6","6"
"2019","indirect migration background","Rural Area","5.49","6","325","4","5","7","7","7","5.35","5.63","2","7","6","6"
"2019","indirect migration background","Urban Area","5.62","6","1265","4","5","7","7","7","5.55","5.69","1","7","6","6"
"2019","no migration background","Rural Area","5.45","6","7542","4","5","6","7","7","5.42","5.48","1","7","6","6"
"2019","no migration background","Urban Area","5.5","6","11468","4","5","7","7","7","5.48","5.52","1","7","6","6"
