"year","bula_h","regtyp","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1985","Baden-W?rttemberg","Rural Area","10326.55","9345.38","298","5710.95","7742.78","11939.33","15804.67","26858.67","9823.78","10829.32","3666.19","26858.67","9191.2001953125","9854.34765625"
"1985","Baden-W?rttemberg","Urban Area","10904.25","10181","1759","5896.67","7816","12933.33","16670.67","28107.39","10684.59","11123.91","0","48393.33","9655.71484375","10038.7998046875"
"1985","Bavaria","Rural Area","10491.39","9327.1","900","5489.68","7278","12369.52","15513.67","24361.33","10041.95","10940.83","0","169250","8983.9130859375","9587.916015625"
"1985","Bavaria","Urban Area","12178.17","10950.8","1015","6632","8269.33","14150","18021","33209.05","11729.73","12626.61","0","162146","10477.4287109375","11310"
"1985","Berlin","Rural Area","","","","","","","","","","","","","",""
"1985","Berlin","Urban Area","11950.72","10707.37","368","6261.11","8152.17","14243.81","18564.67","35367","11426.57","12474.87","3350","45308","10055","10821.599609375"
"1985","Brandenburg","Rural Area","","","","","","","","","","","","","",""
"1985","Brandenburg","Urban Area","","","","","","","","","","","","","",""
"1985","Bremen","Rural Area","","","","","","","","","","","","","",""
"1985","Bremen","Urban Area","8706.32","8656.4","116","3938.67","6850.95","10549.33","12273","21627.22","8060.45","9352.19","96","21627.22","8060.66650390625","9318.572265625"
"1985","Hamburg","Rural Area","","","","","","","","","","","","","",""
"1985","Hamburg","Urban Area","11239.7","10089.23","275","5133","7948.67","13642","18407","29267","10563.95","11915.45","46","36210","9565.5556640625","10953.2001953125"
"1985","Hesse","Rural Area","10507.62","8985.57","155","5062","7190.48","12509.44","16233.2","36020","9569.12","11446.12","236.15","36020","8926.6669921875","9650"
"1985","Hesse","Urban Area","11449.61","10526.25","984","5660","7865","13839","17802.67","36793.6","11104.69","11794.53","0","51736.4","9787.1435546875","10485.5"
"1985","Lower Saxony","Rural Area","10445.95","9422.52","527","5302.31","6975.33","12331.11","16006","44448.34","9891.54","11000.36","249","68799.5","9309.5","9970.5556640625"
"1985","Lower Saxony","Urban Area","11226.57","10477","581","5637.78","8116","13598.5","16622","26611.67","10820.42","11632.72","0","41994","9746","10597"
"1985","Mecklenburg-Western Pomerania","Rural Area","","","","","","","","","","","","","",""
"1985","Mecklenburg-Western Pomerania","Urban Area","","","","","","","","","","","","","",""
"1985","North Rhine-Westphalia","Rural Area","10390.45","9875.36","73","4320.5","6637.14","12625.6","16734.67","27899.33","9153.71","11627.19","3432.67","27899.33","8863.5","11359.5"
"1985","North Rhine-Westphalia","Urban Area","10834.44","9820.5","2901","5611","7330.87","12986.4","16664.8","32998","10632","11036.88","61","79317.78","9294.3330078125","9691.3046875"
"1985","Rhineland-Palatinate,Saarland","Rural Area","9325.88","9078.81","140","5016","6626.43","10733.5","13252","32927.5","8598.87","10052.89","3747.69","32927.5","7901.5","9604.4443359375"
"1985","Rhineland-Palatinate,Saarland","Urban Area","10530.75","9953","635","5323","7459.33","12754.85","15297.33","24590","10152.17","10909.33","1240","70000","9670","10389"
"1985","Saxony","Rural Area","","","","","","","","","","","","","",""
"1985","Saxony","Urban Area","","","","","","","","","","","","","",""
"1985","Saxony-Anhalt","Rural Area","","","","","","","","","","","","","",""
"1985","Saxony-Anhalt","Urban Area","","","","","","","","","","","","","",""
"1985","Schleswig-Holstein","Rural Area","9967.98","8707.78","185","5390.48","6488.39","11606.11","16378.67","28087.14","9237.68","10698.28","25","36715","8530","10179.3330078125"
"1985","Schleswig-Holstein","Urban Area","10831.44","10436.7","169","5749.13","7964.76","13511.5","16098.33","21843.89","10183.12","11479.76","0","30006","9266","10842"
"1985","Thuringia","Rural Area","","","","","","","","","","","","","",""
"1985","Thuringia","Urban Area","","","","","","","","","","","","","",""
"1986","Baden-W?rttemberg","Rural Area","11206.23","10368.12","302","6090","7997.33","12410.48","16703.2","27002","10663.41","11749.05","393","30810.67","9780.7998046875","10596.5"
"1986","Baden-W?rttemberg","Urban Area","11277.69","10642","1705","6218.67","7962","13555.33","17094.67","27444.5","11061.77","11493.61","174","50748","9984","10687.5"
"1986","Bavaria","Rural Area","10955.51","9870.3","830","5958.67","7663.33","12918","16446.05","25300.67","10494.24","11416.78","1226.67","86342","9559","10102.7998046875"
"1986","Bavaria","Urban Area","12097.41","10907.04","956","6191.33","8279","14465.56","18634","39649.33","11732.71","12462.11","72","48771","10300.8701171875","11124"
"1986","Berlin","Rural Area","","","","","","","","","","","","","",""
"1986","Berlin","Urban Area","11623.94","10891.38","355","5979","8394.54","14110","17972.67","25823.33","11130.21","12117.67","0","30528","10156","11133.5"
"1986","Brandenburg","Rural Area","","","","","","","","","","","","","",""
"1986","Brandenburg","Urban Area","","","","","","","","","","","","","",""
"1986","Bremen","Rural Area","","","","","","","","","","","","","",""
"1986","Bremen","Urban Area","8844.19","7597.33","109","4303","6091","10910","13823.6","25156.11","8059.63","9628.75","3309.33","25156.11","7085","10341.3330078125"
"1986","Hamburg","Rural Area","","","","","","","","","","","","","",""
"1986","Hamburg","Urban Area","11681.32","11050.61","250","5774","8083","14809","17429","29032","11041.19","12321.45","765","29032","9668.6669921875","11261.154296875"
"1986","Hesse","Rural Area","10868","10323.38","143","5012","7474","13950.5","18668","20366","10128.17","11607.83","236.15","20366","9457.826171875","11554.5"
"1986","Hesse","Urban Area","11429.97","11029.6","910","5731.67","7526.67","14296.4","17522","28142","11111.52","11748.42","0","33486.4","9845.5556640625","10838"
"1986","Lower Saxony","Rural Area","10205.55","9331.5","520","5331.33","6988","12621.5","16384","30550.42","9793.72","10617.38","1863.33","35657","9155.384765625","10085.599609375"
"1986","Lower Saxony","Urban Area","11147.52","10216.66","591","5749.5","7699.33","13853","17339.33","26870.67","10722.02","11573.02","236.15","45717.5","9838.6669921875","10556.6669921875"
"1986","Mecklenburg-Western Pomerania","Rural Area","","","","","","","","","","","","","",""
"1986","Mecklenburg-Western Pomerania","Urban Area","","","","","","","","","","","","","",""
"1986","North Rhine-Westphalia","Rural Area","10074.05","9316.43","69","4325.33","5906.67","13048.5","15353.33","27844.67","8854.88","11293.22","4023.33","27844.67","8603.599609375","11498.7998046875"
"1986","North Rhine-Westphalia","Urban Area","11055.04","10197.82","2801","5790","7573.33","13324","17191","28138.67","10842.03","11268.05","0","123372","9861.3330078125","10212"
"1986","Rhineland-Palatinate,Saarland","Rural Area","9742.91","8545.29","146","5896.96","7094","10677.14","14098.67","24780","9088.23","10397.59","3561","24780","8170.7998046875","9334"
"1986","Rhineland-Palatinate,Saarland","Urban Area","10439.43","9849","626","5589.09","7250.33","12949","15650","21968","10113.67","10765.19","0","28028","9674","10538.9287109375"
"1986","Saxony","Rural Area","","","","","","","","","","","","","",""
"1986","Saxony","Urban Area","","","","","","","","","","","","","",""
"1986","Saxony-Anhalt","Rural Area","","","","","","","","","","","","","",""
"1986","Saxony-Anhalt","Urban Area","","","","","","","","","","","","","",""
"1986","Schleswig-Holstein","Rural Area","11214.26","9514.67","169","6158.67","7496","13941","17621.33","36795.15","10365.85","12062.67","4215","36795.15","8899","10664.6669921875"
"1986","Schleswig-Holstein","Urban Area","10906.92","10093.31","155","5823","7769.05","13059.44","15536.67","34043","10212.89","11600.95","3068","34043","9313.9130859375","10903.333984375"
"1986","Thuringia","Rural Area","","","","","","","","","","","","","",""
"1986","Thuringia","Urban Area","","","","","","","","","","","","","",""
"1987","Baden-W?rttemberg","Rural Area","11341.34","10260.58","289","6010","7940","13982","18978","29124","10684.57","11998.11","2189.33","43535.33","10044","11506.95703125"
"1987","Baden-W?rttemberg","Urban Area","12163.55","11196.62","1690","6876","8784.5","14621.79","18106.67","29715.5","11920.65","12406.45","0","87875","10698","11274.7998046875"
"1987","Bavaria","Rural Area","10935.47","9935.12","812","6254.67","7936","13024","16830","27170.67","10628.95","11241.99","236.15","41171.33","9700.5","10336.25"
"1987","Bavaria","Urban Area","12799.46","11767.12","923","6617.33","8882","15112","19834.67","33554","12412.73","13186.19","0","54622.67","11427.3330078125","12146"
"1987","Berlin","Rural Area","","","","","","","","","","","","","",""
"1987","Berlin","Urban Area","12636.55","11677.96","365","7059.33","9423","14642","18396.67","28764","12023.56","13249.54","1201","61574","10780","11600.5556640625"
"1987","Brandenburg","Rural Area","","","","","","","","","","","","","",""
"1987","Brandenburg","Urban Area","","","","","","","","","","","","","",""
"1987","Bremen","Rural Area","","","","","","","","","","","","","",""
"1987","Bremen","Urban Area","9836.48","10090","101","5992.67","7068","11045.33","13619.33","32023.33","8931.32","10741.64","4517","32023.33","7763.478515625","10732.6669921875"
"1987","Hamburg","Rural Area","","","","","","","","","","","","","",""
"1987","Hamburg","Urban Area","12386.54","11552.67","222","6883.33","8658.57","14747","19389.33","33056","11676.55","13096.53","427","33056","10274","12018.5"
"1987","Hesse","Rural Area","12277.26","10518","145","5128","7742","14642.67","17631.6","72272.66","10892.88","13661.64","2608","72272.66","9554.4443359375","12194.7626953125"
"1987","Hesse","Urban Area","12219.94","11996.8","917","6345","8593.81","14875.33","17715.33","31148.8","11880.62","12559.26","0","49928","10484.2861328125","11523.478515625"
