"year","age_gr","pgisced97","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","16-34 y.","general elemantary","9052.2","8428.86","1286","4712.94","6662.11","10982.8","13680","21783","8831.72","9272.68","0","59460","8019.33349609375","8452"
"1984","16-34 y.","higher education","13385.89","12081.04","248","5673.81","8838.89","16323.89","20044.67","64628","12303.25","14468.53","51","75777.34","11504.5830078125","12891.4287109375"
"1984","16-34 y.","higher vocational","11870.52","10982.7","211","5673.81","8102.78","13612.5","17062","33233.89","10823.93","12917.11","2383","94603","10143.333984375","11896.5"
"1984","16-34 y.","in school","9927.75","8802.79","187","5686","7076","11986","14381","24020","9324.26","10531.24","0","35615.6","8378.6669921875","9660"
"1984","16-34 y.","inadequately","8061.24","7643.59","309","4577.69","5940.95","10008.5","11646.4","17100","7624.68","8497.8","0","41323.6","7225.33349609375","8187.49951171875"
"1984","16-34 y.","middle vocational","10534.69","10031.81","2183","5643.81","7608.4","12730.67","15553.48","24776.67","10328.3","10741.08","0","74208.66","9656","10031.0712890625"
"1984","16-34 y.","vocational + Abi","10883.5","9905.69","164","4474.76","7494.44","12615","16208","80046","9792.21","11974.79","744","80046","8586.6669921875","10177.3330078125"
"1984","35-65 y.","general elemantary","9699.11","8877.98","1663","5228.67","7034.78","11482","14109.5","25643.33","9444.19","9954.03","0","113745.34","8664.6669921875","9012.3076171875"
"1984","35-65 y.","higher education","15333.9","14109.21","482","8201.5","10667","18623.33","23259","42766.11","14593.26","16074.54","660.56","75831.34","13048.6962890625","14650.4765625"
"1984","35-65 y.","higher vocational","12544.05","11935.17","366","6681.67","8742.38","14820.56","18933.67","32854.5","12011.42","13076.68","3330.67","35894","11469","12524.5"
"1984","35-65 y.","in school","","","","","","","","","","","","","",""
"1984","35-65 y.","inadequately","8446.87","7824","695","4751.07","5984","10594","12646","18395.5","8158.89","8734.85","0","41323.6","7678.39990234375","8310.8701171875"
"1984","35-65 y.","middle vocational","11148.44","10210.44","2964","6260","7885","13132.86","16946.67","29920.67","10959.47","11337.41","0","74208.66","9848.400390625","10262"
"1984","35-65 y.","vocational + Abi","12662.22","11234.59","128","7009.69","9118","15876","18932","28431.33","11505.06","13819.38","3067.62","59460","9603.478515625","11274.400390625"
"1984","66 and older","general elemantary","7793.14","7055.8","519","4178","5650","9203","11452.67","22987.33","7419.9","8166.38","0","48320.5","6964.66650390625","7589"
"1984","66 and older","higher education","15128.65","12991.24","63","5530","9260.67","19206","25167","39555","13058.51","17198.79","596.67","39555","11061.3330078125","15492"
"1984","66 and older","higher vocational","11078.05","10138.97","83","6135.33","7563.33","13477.33","17384","28538.67","10027.13","12128.97","3773","28538.67","9406.6669921875","12261.3330078125"
"1984","66 and older","in school","","","","","","","","","","","","","",""
"1984","66 and older","inadequately","","","","","","","","","","","","","",""
"1984","66 and older","middle vocational","9418.09","8599.48","578","5104","6613","11384.67","14112","21317","8942.19","9893.99","0","113745.34","8303.3330078125","9162.6669921875"
"1984","66 and older","vocational + Abi","","","","","","","","","","","","","",""
"1985","16-34 y.","general elemantary","9431.74","8956.4","1146","5132.5","6745","11296.67","14243.81","23338.5","9210.23","9653.25","96","36020","8201.3330078125","8900.953125"
"1985","16-34 y.","higher education","12890.23","12628.57","240","5973.48","9181","15353","19538.67","32732.22","12173.39","13607.07","782.67","42300","11627.5","12986.400390625"
"1985","16-34 y.","higher vocational","12025.11","10989.53","196","6306.4","8449.05","14035.56","18106.79","40760","11100.75","12949.47","3147","64303","10464.7626953125","11983.8896484375"
"1985","16-34 y.","in school","10698.62","9787.96","187","5634.19","7994","13066.57","16144.8","24546","10082.94","11314.3","2692.67","26939.57","9124","10360.400390625"
"1985","16-34 y.","inadequately","7970.13","7390.91","241","3648.57","5428.57","9910","12474.67","21076.67","7519.55","8420.71","0","24979.6","7198.66650390625","8080.66650390625"
"1985","16-34 y.","middle vocational","10794.52","10394.33","1954","5695","7792.38","13095","15716.92","24979.6","10541.67","11047.37","0","162146","9865.599609375","10319"
"1985","16-34 y.","vocational + Abi","10601.46","9783.13","151","5256","8034","13260","16912.42","22772","9900.42","11302.5","75","23161.5","9144.4443359375","10967.22265625"
"1985","35-65 y.","general elemantary","9809.29","9142.28","1506","5331.33","7106.4","11778.67","14672","23759.2","9584.03","10034.55","46","68799.5","8874.5","9247"
"1985","35-65 y.","higher education","15892.06","14767.65","462","9149.6","11375.22","19466","24452","40913.33","15272.96","16511.16","2803","49713.91","13969.599609375","15047.5"
"1985","35-65 y.","higher vocational","12978.67","12363.73","345","7313","9726","15080","18950","35652.67","12424.33","13533.01","3706","43772","11969","12791.5"
"1985","35-65 y.","in school","","","","","","","","","","","","","",""
"1985","35-65 y.","inadequately","8530.73","8081.6","594","4638.4","6014.39","10937.33","12609.44","17398.67","8266.48","8794.98","0","23628.08","7867.6923828125","8884.6669921875"
"1985","35-65 y.","middle vocational","11673.04","10500.75","2723","6306.4","8192.67","13699.33","17277.33","35126.67","11434.41","11911.67","0","169250","10190","10538.400390625"
"1985","35-65 y.","vocational + Abi","12783.75","12241.45","111","6795.36","8713.67","15575","20478","28348.67","11775.17","13792.33","767","31134","9280.6669921875","11910.6669921875"
"1985","66 and older","general elemantary","8009.09","7534.61","427","4469","5920","9604","12300.67","19554.67","7666.93","8351.25","67","36020","7530.5","8266.6669921875"
"1985","66 and older","higher education","15362.93","14465.44","56","7988","9829","18080","23547","44570","13017.12","17708.74","2996","48393.33","12764.6669921875","16081"
"1985","66 and older","higher vocational","12272.26","10658.85","80","6074","8269.33","14979","19182","45308","10902.49","13642.03","3806","45308","9742.6669921875","13290"
"1985","66 and older","in school","","","","","","","","","","","","","",""
"1985","66 and older","inadequately","","","","","","","","","","","","","",""
"1985","66 and older","middle vocational","10227.84","9114.67","521","5354","7192","11862","14775.33","37996.67","9669.08","10786.6","92","70914","8928.6669921875","9558.6669921875"
"1985","66 and older","vocational + Abi","","","","","","","","","","","","","",""
"1986","16-34 y.","general elemantary","9926.92","9338.61","1129","5332","7033.89","12055","14937.14","22974","9664.07","10189.77","0","86342","8823.599609375","9290.400390625"
"1986","16-34 y.","higher education","13502.88","13001.75","229","6011.33","8691","17529.58","21138.67","38702.38","12643.1","14362.66","0","39696.67","12694.4443359375","14252.7783203125"
"1986","16-34 y.","higher vocational","11338.62","10623.35","190","5578","8523","14202.67","17915.24","22092.67","10698.34","11978.9","1226.67","26522","10107.6923828125","11755.71484375"
"1986","16-34 y.","in school","10602.35","10029.17","188","5916.09","7820.4","12377.5","16867.33","23324","9980.35","11224.35","0","30236.8","9035.65234375","10265"
"1986","16-34 y.","inadequately","8329.08","7929.21","234","3448.15","5896.67","10535","12882.4","24068.8","7884.44","8773.72","72","24068.8","7740.8515625","8860"
"1986","16-34 y.","middle vocational","11188.92","10822.22","1903","6082.38","8100.48","13632.78","16532.67","23457.5","10980.01","11397.83","0","86342","10538.2861328125","10914.6669921875"
"1986","16-34 y.","vocational + Abi","11052.72","10377.25","155","5144.67","6987.69","14381.11","18427.33","23394.5","10262.97","11842.47","72","24643.33","9347.826171875","10591.599609375"
"1986","35-65 y.","general elemantary","9950.8","9382.73","1396","5544","7024.67","11930","14667.33","23334","9715.68","10185.92","1532","86342","9072.89453125","9559.5"
"1986","35-65 y.","higher education","16524.39","15204.31","469","9408","11735.33","19942","24688","36744.67","15803.21","17245.57","2641","123372","14204.400390625","15518.095703125"
