"year","e11103","pgisced97","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","Full Time","general elemantary","10413.72","9725.37","1160","6306.5","7868.26","12378.21","14902.8","24467.2","10158.57","10668.87","2021","59460","9412.173828125","9860"
"1984","Full Time","higher education","15990.7","14474.68","468","9089","11232","18743.33","23266.5","43898","15271.89","16709.51","3856","75831.34","13350.5","15071"
"1984","Full Time","higher vocational","13250.32","12199.44","366","7977.5","9507.83","14958","18941","33233.89","12580.94","13919.7","3601.15","94603","11866.5","12727.22265625"
"1984","Full Time","in school","","","","","","","","","","","","","",""
"1984","Full Time","inadequately","9779.16","9573.76","517","5982","7418.08","11681","13648.67","18395.5","9448.03","10110.29","2816.67","41323.6","9112","9925.23828125"
"1984","Full Time","middle vocational","11665.36","10875.62","2955","6884.8","8534.5","13692","16974","27466.67","11490.67","11840.05","1545.5","74208.66","10553","10904.6669921875"
"1984","Full Time","vocational + Abi","13073.96","11075.68","180","7388.33","9342.73","15170.67","18352","80046","11931.57","14216.35","2714","80046","10177","11101.599609375"
"1984","Not Working","general elemantary","8346.37","7653.33","1759","4426","5829","9768","12368.67","25643.33","8110.31","8582.43","0","113745.34","7397.7421875","7760"
"1984","Not Working","higher education","12063.98","10676.94","160","4175","6639.33","15229","19395.33","42766.11","10669.01","13458.95","51","75831.34","9224.400390625","11173.599609375"
"1984","Not Working","higher vocational","10000.68","9258.2","186","4986","6749","12483.33","16620.29","23069.33","9358.33","10643.03","2383","26393.5","8630.6669921875","10430"
"1984","Not Working","in school","9818.92","8744.49","178","5522","7041.2","11866","14265.5","24020","9197.11","10440.73","0","35615.6","8309","9555.599609375"
"1984","Not Working","inadequately","6910.5","6537.54","380","3998.71","5187.6","8211.43","10881.11","13538.5","6575.14","7245.86","0","41323.6","6303","6617.33349609375"
"1984","Not Working","middle vocational","9357.46","8591.57","1890","4908.67","6626.67","11232.67","14289","23148.67","9122.79","9592.13","0","113745.34","8283","8678"
"1984","Not Working","vocational + Abi","10608.76","9788.8","81","3574.5","7362.67","12552","18690.67","30678","9411.59","11805.93","744","30678","7512","9985.599609375"
"1984","Part Time","general elemantary","9553.9","8918.49","549","5368.33","7091.91","11482","13692","24001.79","9230.36","9877.44","477.33","34391","8334.6669921875","9013.6669921875"
