"year","education","migback","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","college entrance qualification","direct migration background","99.42","87","121","48","68","120","150","300","90.93","107.91","20","300","75","90"
"1984","college entrance qualification","indirect migration background","","","","","","","","","","","","","",""
"1984","college entrance qualification","no migration background","102.03","96","1161","52","71","130","156","230","99.55","104.51","13","300","94","100"
"1984","lower secondary degree","direct migration background","83.98","78","600","50","63","98","130","180","81.65","86.31","18","200","75","80"
"1984","lower secondary degree","indirect migration background","86.85","85","69","64","76","96","110","170","79.98","93.72","38","170","78","92"
"1984","lower secondary degree","no migration background","90.24","84","5405","53","65","110","136","200","89.3","91.18","14","442","85","88"
"1984","no degree/no degree yet","direct migration background","66.8","66","1055","34","50","80","100","140","65.28","68.32","6","200","68","70"
"1984","no degree/no degree yet","indirect migration background","","","","","","","","","","","","","",""
"1984","no degree/no degree yet","no migration background","106.83","100","226","61","80","130","152","240","101.61","112.05","18","270","100","110"
"1984","Other degree","direct migration background","66.84","65","1407","35","50","80","100","140","65.53","68.15","8","215","67","70"
"1984","Other degree","indirect migration background","","","","","","","","","","","","","",""
"1984","Other degree","no migration background","91.02","78.32","37","60","62","112","130","250","77.16","104.88","51","250","70","90"
"1984","secondary school degree","direct migration background","94.06","84","145","56","68","112","150","260","88.21","99.91","30","260","78","90"
"1984","secondary school degree","indirect migration background","","","","","","","","","","","","","",""
"1984","secondary school degree","no migration background","99.45","92","1774","56","70","120","150","250","97.53","101.37","8","442","92","98"
"1985","college entrance qualification","direct migration background","99.34","90","110","54","65","120","156","250","90.79","107.89","10","250","80","90"
"1985","college entrance qualification","indirect migration background","","","","","","","","","","","","","",""
"1985","college entrance qualification","no migration background","101.28","100","1084","50","70","130","150","240","98.67","103.89","17","300","100","100"
"1985","lower secondary degree","direct migration background","81.46","77","537","50","62","92","120","180","78.97","83.95","14","220","75","80"
"1985","lower secondary degree","indirect migration background","83.38","80","71","58","65","98","110","120","78.01","88.75","39","130","76","92"
"1985","lower secondary degree","no migration background","89.39","81","4718","52","65","110","132","200","88.38","90.4","10","340","85","89"
"1985","no degree/no degree yet","direct migration background","68.48","67.71","791","34","50","80","100","160","66.29","70.67","6","550","70","70"
"1985","no degree/no degree yet","indirect migration background","","","","","","","","","","","","","",""
"1985","no degree/no degree yet","no migration background","107.87","106","222","63","80","130","155","220","102.72","113.02","19","240","100","112"
"1985","Other degree","direct migration background","67.87","65","1092","35","50","82","103","150","66.07","69.67","9","550","66","70"
"1985","Other degree","indirect migration background","","","","","","","","","","","","","",""
"1985","Other degree","no migration background","100.6","83.71","42","57","62","125","160","245","85.39","115.81","50","245","78","112"
"1985","secondary school degree","direct migration background","91.79","85","140","56","68","100","130","250","86.34","97.24","40","250","78","90"
"1985","secondary school degree","indirect migration background","87.98","86.13","30","48","65","98","126","155","77.7","98.26","45","155","80","100"
"1985","secondary school degree","no migration background","98.39","92","1673","55","70","120","150","240","96.46","100.32","15","564","94","100"
"1986","college entrance qualification","direct migration background","","","","","","","","","","","","","",""
"1986","college entrance qualification","indirect migration background","","","","","","","","","","","","","",""
"1986","college entrance qualification","no migration background","83.56","80","157","29","55","110","140","250","76.62","90.5","8","250","75","90"
"1986","lower secondary degree","direct migration background","80.85","83.34","76","50","65","100","107","176","73.32","88.38","10","176","64","83"
"1986","lower secondary degree","indirect migration background","","","","","","","","","","","","","",""
"1986","lower secondary degree","no migration background","85.29","77","441","44","60","104","140","200","81.82","88.76","10","270","80","86"
"1986","no degree/no degree yet","direct migration background","68.98","65","96","31","58","82","100","180","62.76","75.2","12","180","64","75"
"1986","no degree/no degree yet","indirect migration background","","","","","","","","","","","","","",""
"1986","no degree/no degree yet","no migration background","","","","","","","","","","","","","",""
"1986","Other degree","direct migration background","72.02","68","162","46","57","84","100","176","67.82","76.22","15","176","68","75"
"1986","Other degree","indirect migration background","","","","","","","","","","","","","",""
"1986","Other degree","no migration background","","","","","","","","","","","","","",""
"1986","secondary school degree","direct migration background","","","","","","","","","","","","","",""
"1986","secondary school degree","indirect migration background","","","","","","","","","","","","","",""
"1986","secondary school degree","no migration background","86.86","76.21","201","38","59","105","150","240","81.08","92.64","20","270","76","90"
"1987","college entrance qualification","direct migration background","","","","","","","","","","","","","",""
"1987","college entrance qualification","indirect migration background","","","","","","","","","","","","","",""
"1987","college entrance qualification","no migration background","85.27","80","144","35","58","112","130","200","78.81","91.73","12","220","75","89"
"1987","lower secondary degree","direct migration background","82.1","78","69","50","64","93","110","220","74.33","89.87","8","220","70","85"
"1987","lower secondary degree","indirect migration background","","","","","","","","","","","","","",""
"1987","lower secondary degree","no migration background","81.96","78","339","46","60","100","130","180","78.4","85.52","10","220","75","82"
"1987","no degree/no degree yet","direct migration background","74.87","73.98","101","40","50","100","110","150","68.9","80.84","16","160","72","80"
"1987","no degree/no degree yet","indirect migration background","","","","","","","","","","","","","",""
"1987","no degree/no degree yet","no migration background","","","","","","","","","","","","","",""
"1987","Other degree","direct migration background","68.25","64.65","127","40","50","85","99","150","63.58","72.92","20","150","66","84"
"1987","Other degree","indirect migration background","","","","","","","","","","","","","",""
"1987","Other degree","no migration background","","","","","","","","","","","","","",""
"1987","secondary school degree","direct migration background","","","","","","","","","","","","","",""
"1987","secondary school degree","indirect migration background","","","","","","","","","","","","","",""
"1987","secondary school degree","no migration background","84.83","80","165","47","60","100","135","180","79.62","90.04","22","200","75","89"
"1988","college entrance qualification","direct migration background","","","","","","","","","","","","","",""
"1988","college entrance qualification","indirect migration background","","","","","","","","","","","","","",""
"1988","college entrance qualification","no migration background","88.72","80","125","38","57","118","156","240","80.1","97.34","10","250","75","93"
"1988","lower secondary degree","direct migration background","80.6","80","100","48","65","98","117","200","73.57","87.63","20","200","70","80"
"1988","lower secondary degree","indirect migration background","","","","","","","","","","","","","",""
"1988","lower secondary degree","no migration background","81.19","70","330","34","55","95","135","260","76.37","86.01","12","312","75","85"
"1988","no degree/no degree yet","direct migration background","72","63.12","81","44","50","80","110","200","63.51","80.49","20","250","62","72"
"1988","no degree/no degree yet","indirect migration background","","","","","","","","","","","","","",""
"1988","no degree/no degree yet","no migration background","","","","","","","","","","","","","",""
"1988","Other degree","direct migration background","75.08","65","108","40","58","84","117","220","65.58","84.58","20","250","62","76"
"1988","Other degree","indirect migration background","","","","","","","","","","","","","",""
"1988","Other degree","no migration background","","","","","","","","","","","","","",""
"1988","secondary school degree","direct migration background","","","","","","","","","","","","","",""
"1988","secondary school degree","indirect migration background","","","","","","","","","","","","","",""
"1988","secondary school degree","no migration background","88.41","80","173","45","60","100","140","312","81.44","95.38","10","312","80","90"
"1989","college entrance qualification","direct migration background","","","","","","","","","","","","","",""
"1989","college entrance qualification","indirect migration background","","","","","","","","","","","","","",""
"1989","college entrance qualification","no migration background","88.23","80","132","42","58","112","140","215","80.96","95.5","12","250","77","93"
"1989","lower secondary degree","direct migration background","76.83","70","60","52","68","80","105","180","69.82","83.84","20","180","65","76"
"1989","lower secondary degree","indirect migration background","","","","","","","","","","","","","",""
"1989","lower secondary degree","no migration background","81.92","75","277","40","57","100","130","200","77.13","86.71","12","270","74","85"
"1989","no degree/no degree yet","direct migration background","77.22","72.54","61","40","54","95","130","168","68.77","85.67","18","168","60","80"
"1989","no degree/no degree yet","indirect migration background","","","","","","","","","","","","","",""
"1989","no degree/no degree yet","no migration background","","","","","","","","","","","","","",""
"1989","Other degree","direct migration background","77.4","75","110","42","58","86","130","170","72.07","82.73","30","170","70","80"
"1989","Other degree","indirect migration background","","","","","","","","","","","","","",""
"1989","Other degree","no migration background","","","","","","","","","","","","","",""
"1989","secondary school degree","direct migration background","","","","","","","","","","","","","",""
"1989","secondary school degree","indirect migration background","","","","","","","","","","","","","",""
"1989","secondary school degree","no migration background","90.53","81.3","214","45","60","114","145","250","84.34","96.72","16","270","80","90"
"1990","college entrance qualification","direct migration background","88.89","75.86","33","45","54","106","140","250","73.39","104.39","31","250","60","100"
"1990","college entrance qualification","indirect migration background","","","","","","","","","","","","","",""
"1990","college entrance qualification","no migration background","81.38","73","674","45","58","100","130","196","78.86","83.9","11","250","70","77"
"1990","lower secondary degree","direct migration background","66.28","60","139","40","50","80","100","135","61.94","70.62","22","202","60","70"
"1990","lower secondary degree","indirect migration background","","","","","","","","","","","","","",""
"1990","lower secondary degree","no migration background","70.2","60","1922","35","49","84","120","200","68.73","71.67","0","300","60","65"
"1990","no degree/no degree yet","direct migration background","69.88","62","59","37","54","80","100","240","59.41","80.35","15","240","62","85"
"1990","no degree/no degree yet","indirect migration background","","","","","","","","","","","","","",""
"1990","no degree/no degree yet","no migration background","85.36","80","49","30","60","110","135","156","75.69","95.03","10","156","70","100"
"1990","Other degree","direct migration background","82.71","73.16","96","50","57","90","125","250","74","91.42","10","250","70","80"
"1990","Other degree","indirect migration background","","","","","","","","","","","","","",""
