"year","hgtyp1hh","pgcasmin","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","(Married) couple without C.","(0) in school","","","","","","","","","","","","","",""
"1984","(Married) couple without C.","(1a) inadequately completed","66.96","60.98","143","35","49","75","96","200","63.46","70.46","20","200","55","64"
"1984","(Married) couple without C.","(1b) general elementary school","78.1","70.72","647","52","60","90","116","160","76.05","80.15","20","200","68","71"
"1984","(Married) couple without C.","(1c) basic vocational qualification","80.64","75","1110","54","63","92","120","156","79.1","82.18","28","250","72","75"
"1984","(Married) couple without C.","(2a) intermediate vocational","89.45","80","351","60","68","103","132","200","86.18","92.72","38","260","79","85"
"1984","(Married) couple without C.","(2b) intermediate general qualification","85.62","82","48","50","62","100","130","150","77.27","93.97","45","150","65","90"
"1984","(Married) couple without C.","(2c_gen) general maturity certificate","78.54","68.65","49","50","60","90","116","150","71.33","85.75","40","150","60","75"
"1984","(Married) couple without C.","(2c_voc) vocational maturity certificate","94.19","84.64","128","58","70","110","148","210","87.88","100.5","26","210","77","88"
"1984","(Married) couple without C.","(3a) lower tertiary education","99.89","91.55","88","69","80","110","146","250","92.67","107.11","48","250","86","100"
"1984","(Married) couple without C.","(3b) higher tertiary education","101.18","90","116","57","78","120","150","260","93.98","108.38","49","260","84","100"
"1984","1-pers.-HH","(0) in school","","","","","","","","","","","","","",""
"1984","1-pers.-HH","(1a) inadequately completed","41.44","35.57","80","17","20","63","75","95","36.43","46.45","6","110","25","40"
"1984","1-pers.-HH","(1b) general elementary school","59.32","56","360","36","48","70","90","130","56.85","61.79","8","186","50","57"
"1984","1-pers.-HH","(1c) basic vocational qualification","61.19","59","406","39","47","70","90","130","58.91","63.47","10","260","55","60"
"1984","1-pers.-HH","(2a) intermediate vocational","67.18","60","199","40","49","78","100","300","62.13","72.23","8","350","56","64"
"1984","1-pers.-HH","(2b) intermediate general qualification","60.44","57.01","34","36","45","70","100","120","52.74","68.14","30","120","45","64"
"1984","1-pers.-HH","(2c_gen) general maturity certificate","46.71","42.43","55","22","30","61","80","100","41.12","52.3","13","100","33","50"
"1984","1-pers.-HH","(2c_voc) vocational maturity certificate","56.62","50","73","32","40","68","87","120","50.53","62.71","12","170","44","58"
"1984","1-pers.-HH","(3a) lower tertiary education","71.64","60","31","37","50","90","116","180","59.58","83.7","32","180","50","80"
"1984","1-pers.-HH","(3b) higher tertiary education","73.02","63.53","86","40","50","90","110","200","65.9","80.14","15","200","56","68"
"1984","Couple + C. GT 16 ","(0) in school","112.79","105.44","79","80","90","121","150","270","104.93","120.65","50","270","100","112"
"1984","Couple + C. GT 16 ","(1a) inadequately completed","84.96","80","159","60","66","107","123","135","81.84","88.08","34","139","68","80"
"1984","Couple + C. GT 16 ","(1b) general elementary school","105.11","100","445","66","80","120","150","220","101.8","108.42","40","270","90","92"
"1984","Couple + C. GT 16 ","(1c) basic vocational qualification","103.76","100","665","68","80","120","140","220","101.33","106.19","43","270","91","100"
"1984","Couple + C. GT 16 ","(2a) intermediate vocational","112.45","108.39","220","70","84","130","160","220","107.66","117.24","40","250","100","116"
"1984","Couple + C. GT 16 ","(2b) intermediate general qualification","112.96","110","143","70","82","130","150","220","107.02","118.9","56","250","99","120"
"1984","Couple + C. GT 16 ","(2c_gen) general maturity certificate","114.18","110","111","70","90","130","165","210","107.27","121.09","35","220","91","112"
"1984","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","116.67","120","52","80","90","140","150","200","107.27","126.07","34","200","92","120"
"1984","Couple + C. GT 16 ","(3a) lower tertiary education","125.99","124","37","85","100","140","167","210","114.13","137.85","45","210","100","134"
"1984","Couple + C. GT 16 ","(3b) higher tertiary education","127.26","125","60","84","110","145","165","190","119.31","135.21","63","190","110","126"
"1984","Couple + C. LE 16","(0) in school","","","","","","","","","","","","","",""
"1984","Couple + C. LE 16","(1a) inadequately completed","71.7","68","358","45","58","80","100","150","69.35","74.05","16","170","66","70"
"1984","Couple + C. LE 16","(1b) general elementary school","90.18","85","622","60","70","105","120","200","88.1","92.26","30","245","75","80"
"1984","Couple + C. LE 16","(1c) basic vocational qualification","97.65","92","1161","65","75","114","140","200","95.88","99.42","30","250","86","90"
"1984","Couple + C. LE 16","(2a) intermediate vocational","105.67","100","386","70","83","120","148","200","102.46","108.88","35","250","96","104"
"1984","Couple + C. LE 16","(2b) intermediate general qualification","96.84","100","46","65","80","115","126","156","89.21","104.47","30","156","80","110"
"1984","Couple + C. LE 16","(2c_gen) general maturity certificate","91.04","90","56","65","72","108","112","160","84.99","97.09","50","160","70","90"
"1984","Couple + C. LE 16","(2c_voc) vocational maturity certificate","96.98","90","123","62","74","115","136","200","91.4","102.56","30","200","75","90"
"1984","Couple + C. LE 16","(3a) lower tertiary education","114.42","101.95","78","75","85","135","156","210","105.64","123.2","63","250","95","120"
"1984","Couple + C. LE 16","(3b) higher tertiary education","120.33","120","188","78","97","140","168","226","114.94","125.72","42","250","105","120"
"1984","Couple + C. LE and GT 16","(0) in school","122.23","120","77","79","100","140","160","240","113.98","130.48","46","240","101","125"
"1984","Couple + C. LE and GT 16","(1a) inadequately completed","91.95","80","233","60","70","100","138","260","88.63","95.27","40","260","78","80"
"1984","Couple + C. LE and GT 16","(1b) general elementary school","108.83","100","469","71","85","120","156","220","105.79","111.87","38","260","86","91"
"1984","Couple + C. LE and GT 16","(1c) basic vocational qualification","114.93","110","514","74","90","130","160","270","111.55","118.31","38","442","100","102"
"1984","Couple + C. LE and GT 16","(2a) intermediate vocational","132.44","120","126","80","100","150","200","442","121.8","143.08","46","442","110","125"
"1984","Couple + C. LE and GT 16","(2b) intermediate general qualification","118.84","114.67","129","82","91","132","166","240","112.88","124.8","64","280","100","120"
"1984","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","123.43","119.71","56","68","89","150","180","240","111.43","135.43","50","240","85","120"
"1984","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"1984","Couple + C. LE and GT 16","(3a) lower tertiary education","","","","","","","","","","","","","",""
"1984","Couple + C. LE and GT 16","(3b) higher tertiary education","148.59","142.12","39","100","120","175","210","260","133.74","163.44","40","260","120","150"
"1984","Single parent","(0) in school","","","","","","","","","","","","","",""
"1984","Single parent","(1a) inadequately completed","69.33","67","47","40","56","86","100","110","63.28","75.38","30","120","60","74"
"1984","Single parent","(1b) general elementary school","84.99","78","162","58","67","100","125","150","81.06","88.92","16","150","70","84"
"1984","Single parent","(1c) basic vocational qualification","89.78","80","188","59","68","100","130","300","84.62","94.94","12","300","78","83"
"1984","Single parent","(2a) intermediate vocational","94.88","85","58","57","67","100","140","300","82.47","107.29","44","300","72","100"
"1984","Single parent","(2b) intermediate general qualification","92.97","82.46","39","67","70","100","120","300","80.09","105.85","60","300","70","96"
"1984","Single parent","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"1984","Single parent","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"1984","Single parent","(3a) lower tertiary education","","","","","","","","","","","","","",""
"1984","Single parent","(3b) higher tertiary education","","","","","","","","","","","","","",""
"1985","(Married) couple without C.","(0) in school","","","","","","","","","","","","","",""
"1985","(Married) couple without C.","(1a) inadequately completed","68.64","60","101","40","55","72","92","200","64.47","72.81","30","200","55","60"
"1985","(Married) couple without C.","(1b) general elementary school","78.5","71","546","50","60","92","118","150","76.22","80.78","20","200","68","72"
"1985","(Married) couple without C.","(1c) basic vocational qualification","81.14","75","972","55","63","95","117","170","79.45","82.83","24","250","72","76"
"1985","(Married) couple without C.","(2a) intermediate vocational","88.35","80","338","58","65","100","130","200","85.02","91.68","25","250","80","85"
"1985","(Married) couple without C.","(2b) intermediate general qualification","88.94","86.26","36","52","62","112","130","150","78.66","99.22","40","150","66","109"
"1985","(Married) couple without C.","(2c_gen) general maturity certificate","82.8","78.74","42","50","58","100","120","230","72.58","93.02","44","230","64","84"
"1985","(Married) couple without C.","(2c_voc) vocational maturity certificate","89.5","85.83","109","56","70","102","130","210","83.72","95.28","24","210","75","89"
"1985","(Married) couple without C.","(3a) lower tertiary education","102.63","95.73","79","71","80","112","150","250","94.45","110.81","45","250","86","100"
"1985","(Married) couple without C.","(3b) higher tertiary education","104.8","100","112","60","80","125","140","250","97.62","111.98","44","250","90","101"
"1985","1-pers.-HH","(0) in school","","","","","","","","","","","","","",""
"1985","1-pers.-HH","(1a) inadequately completed","41.7","35.19","57","18","20","67","70","78","36.31","47.09","6","80","20","36"
"1985","1-pers.-HH","(1b) general elementary school","59.01","55","284","36","45","70","88","125","56.13","61.89","10","200","50","56"
"1985","1-pers.-HH","(1c) basic vocational qualification","59.69","56.8","341","35","47","70","90","130","57.25","62.13","14","150","53","59"
"1985","1-pers.-HH","(2a) intermediate vocational","65.02","58","182","40","48","75","92","146","58.8","71.24","15","564","55","60"
"1985","1-pers.-HH","(2b) intermediate general qualification","59.3","60","36","38","48","68","83","120","52.68","65.92","30","120","49","65"
"1985","1-pers.-HH","(2c_gen) general maturity certificate","46.88","38.68","53","23","30","61","80","150","40.02","53.74","10","150","33","50"
"1985","1-pers.-HH","(2c_voc) vocational maturity certificate","56.36","50","70","25","37","68","92","180","48.99","63.73","9","180","43","56"
"1985","1-pers.-HH","(3a) lower tertiary education","","","","","","","","","","","","","",""
"1985","1-pers.-HH","(3b) higher tertiary education","79.05","70","75","40","50","100","130","200","70.13","87.97","16","200","56","80"
"1985","Couple + C. GT 16 ","(0) in school","116.7","112","79","80","91","135","160","220","108.74","124.66","46","230","100","121"
