"year","pgcasmin","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","(0) in school","Female","109.5","103.47","92","64","86","130","160","240","102.28","116.72","20","240","95","106"
"1984","(0) in school","Male","117.39","120","95","70","100","130","152","270","109.86","124.92","46","270","101","120"
"1984","(1a) inadequately completed","Female","72.04","70","614","40","58","80","106","165","70.13","73.95","10","200","70","71"
"1984","(1a) inadequately completed","Male","74.84","70","493","26","52","90","116","200","72.17","77.51","6","260","67","70"
"1984","(1b) general elementary school","Female","85.35","80","2010","50","60","100","130","200","83.89","86.81","12","275","78","80"
"1984","(1b) general elementary school","Male","89.21","80","978","50","65","110","140","200","87.05","91.37","8","270","75","80"
"1984","(1c) basic vocational qualification","Female","90.36","83","1729","54","65","109","136","220","88.67","92.05","16","442","81","86"
"1984","(1c) basic vocational qualification","Male","91.25","86","2512","55","68","110","135","200","89.95","92.55","10","300","81","85"
"1984","(2a) intermediate vocational","Female","95.65","88.21","798","52","68","120","145","250","92.77","98.53","25","442","86","94"
"1984","(2a) intermediate vocational","Male","99.59","92","602","57","70","120","150","250","96.25","102.93","8","442","90","98"
"1984","(2b) intermediate general qualification","Female","96.53","92","296","56","70","120","140","200","92.68","100.38","33","280","89","100"
"1984","(2b) intermediate general qualification","Male","111.07","104.02","179","64","80","130","166","250","105.15","116.99","30","300","96","110"
"1984","(2c_gen) general maturity certificate","Female","91.18","85","176","36","60","110","155","210","84.94","97.42","15","300","72","90"
"1984","(2c_gen) general maturity certificate","Male","97.7","90","236","50","68","120","150","280","92.18","103.22","13","300","80","90"
"1984","(2c_voc) vocational maturity certificate","Female","91.38","80","175","45","60","114","150","250","85.1","97.66","22","300","75","87"
"1984","(2c_voc) vocational maturity certificate","Male","94.1","87","281","44","65","120","150","200","89.59","98.61","12","250","80","88"
"1984","(3a) lower tertiary education","Female","106.2","95.36","74","56","75","143","160","200","95.95","116.45","32","250","90","120"
"1984","(3a) lower tertiary education","Male","107.29","100","192","67","80","130","156","240","101.69","112.89","35","250","95","104"
"1984","(3b) higher tertiary education","Female","102.48","90","181","50","65","125","172","280","95.33","109.63","31","300","84","100"
"1984","(3b) higher tertiary education","Male","112.43","110","344","58","84","138","160","250","107.96","116.9","15","300","100","110"
"1985","(0) in school","Female","116.04","112.06","72","75","90","135","160","200","107.28","124.8","40","240","95","120"
"1985","(0) in school","Male","118.69","114.08","109","73","98","140","160","220","111.96","125.42","50","230","108","120"
"1985","(1a) inadequately completed","Female","70.93","70","477","41","56","83","100","150","68.72","73.14","15","210","70","72"
"1985","(1a) inadequately completed","Male","77.05","70","373","27","57","98","120","200","73","81.1","6","550","68","71"
"1985","(1b) general elementary school","Female","85.26","80","1694","50","60","100","130","200","83.5","87.02","14","550","80","80"
"1985","(1b) general elementary school","Male","87.41","80","839","50","64","105","130","200","85.1","89.72","10","340","75","80"
"1985","(1c) basic vocational qualification","Female","89.38","80","1515","53","65","106","130","220","87.62","91.14","20","300","82","88"
"1985","(1c) basic vocational qualification","Male","90.27","85","2187","54","66","110","132","200","88.85","91.69","10","260","81","86"
"1985","(2a) intermediate vocational","Female","93.55","86.27","749","50","65","120","145","240","90.78","96.32","15","270","89","95"
"1985","(2a) intermediate vocational","Male","100.42","92.37","569","58","70","120","150","240","96.89","103.95","15","564","90","100"
"1985","(2b) intermediate general qualification","Female","98.57","95.47","286","57","70","120","150","220","94.23","102.91","30","270","90","100"
"1985","(2b) intermediate general qualification","Male","104.36","100","177","62","80","130","150","200","99.32","109.4","30","250","90","102"
"1985","(2c_gen) general maturity certificate","Female","88.71","82.03","155","36","60","116","140","230","81.96","95.46","18","250","74","90"
"1985","(2c_gen) general maturity certificate","Male","100.91","90","212","36","65","135","170","250","94.57","107.25","10","260","80","92"
"1985","(2c_voc) vocational maturity certificate","Female","84.74","75.88","158","45","60","102","130","240","78.66","90.82","17","245","70","80"
"1985","(2c_voc) vocational maturity certificate","Male","89.94","88.23","238","41","60","118","140","200","85.15","94.73","9","210","80","90"
"1985","(3a) lower tertiary education","Female","101.1","97.82","71","56","75","120","160","210","91.95","110.25","34","210","90","110"
"1985","(3a) lower tertiary education","Male","106.51","100","175","60","80","130","150","250","100.46","112.56","25","260","95","110"
"1985","(3b) higher tertiary education","Female","103.57","91.93","169","51","70","130","160","230","96.8","110.34","20","250","90","110"
"1985","(3b) higher tertiary education","Male","114.02","110","321","62","85","140","160","250","109.25","118.79","16","300","103","120"
"1986","(0) in school","Female","","","","","","","","","","","","","",""
"1986","(0) in school","Male","","","","","","","","","","","","","",""
"1986","(1a) inadequately completed","Female","83.66","72.74","59","58","65","86","149","160","75.45","91.87","20","180","68","82"
"1986","(1a) inadequately completed","Male","68.84","71.41","50","31","45","80","110","150","59.12","78.56","12","180","62","75"
"1986","(1b) general elementary school","Female","75.9","72","161","38","52","95","120","160","70.89","80.91","18","192","70","80"
"1986","(1b) general elementary school","Male","76.71","75.66","113","38","53","100","120","160","71.21","82.21","15","160","68","80"
"1986","(1c) basic vocational qualification","Female","92.43","80","152","49","61","120","150","225","85.98","98.88","10","270","75","90"
"1986","(1c) basic vocational qualification","Male","86.31","80","239","47","64","100","140","200","81.72","90.9","10","200","76","86"
"1986","(2a) intermediate vocational","Female","84.17","75","110","35","54","101","150","215","76.44","91.9","20","240","75","90"
"1986","(2a) intermediate vocational","Male","85.56","75","58","50","61","105","130","200","76.35","94.77","25","200","70","100"
"1986","(2b) intermediate general qualification","Female","81.22","73.5","36","50","56","100","135","170","69.64","92.8","30","170","63","100"
"1986","(2b) intermediate general qualification","Male","","","","","","","","","","","","","",""
"1986","(2c_gen) general maturity certificate","Female","","","","","","","","","","","","","",""
"1986","(2c_gen) general maturity certificate","Male","","","","","","","","","","","","","",""
"1986","(2c_voc) vocational maturity certificate","Female","76.02","74.71","31","43","62","90","110","130","66.96","85.08","25","130","65","86"
"1986","(2c_voc) vocational maturity certificate","Male","","","","","","","","","","","","","",""
"1986","(3a) lower tertiary education","Female","","","","","","","","","","","","","",""
"1986","(3a) lower tertiary education","Male","","","","","","","","","","","","","",""
"1986","(3b) higher tertiary education","Female","","","","","","","","","","","","","",""
"1986","(3b) higher tertiary education","Male","98.81","82.87","51","45","65","127","150","250","84.83","112.79","8","250","78","100"
"1987","(0) in school","Female","","","","","","","","","","","","","",""
"1987","(0) in school","Male","","","","","","","","","","","","","",""
"1987","(1a) inadequately completed","Female","70.06","72.9","60","20","55","80","110","150","62.48","77.64","18","150","70","85"
"1987","(1a) inadequately completed","Male","73.8","70","49","40","52","85","136","136","65.23","82.37","16","160","65","80"
"1987","(1b) general elementary school","Female","76.94","75","123","44","54","95","115","150","71.08","82.8","10","220","70","80"
"1987","(1b) general elementary school","Male","68.6","68","85","30","45","85","110","150","62.03","75.17","8","150","65","78"
"1987","(1c) basic vocational qualification","Female","87.76","81.55","119","53","63","100","130","200","82.01","93.51","38","220","78","90"
"1987","(1c) basic vocational qualification","Male","81.34","78.89","196","45","60","100","128","180","76.77","85.91","16","220","72","82"
"1987","(2a) intermediate vocational","Female","83.02","75.88","95","45","60","100","120","180","76.42","89.62","30","180","75","90"
"1987","(2a) intermediate vocational","Male","91.48","88.23","54","55","64","115","140","150","82.68","100.28","30","150","80","95"
"1987","(2b) intermediate general qualification","Female","","","","","","","","","","","","","",""
"1987","(2b) intermediate general qualification","Male","","","","","","","","","","","","","",""
"1987","(2c_gen) general maturity certificate","Female","","","","","","","","","","","","","",""
"1987","(2c_gen) general maturity certificate","Male","","","","","","","","","","","","","",""
"1987","(2c_voc) vocational maturity certificate","Female","","","","","","","","","","","","","",""
"1987","(2c_voc) vocational maturity certificate","Male","74.9","69.92","31","15","27","100","130","200","59.71","90.09","12","200","56","89"
"1987","(3a) lower tertiary education","Female","","","","","","","","","","","","","",""
"1987","(3a) lower tertiary education","Male","","","","","","","","","","","","","",""
"1987","(3b) higher tertiary education","Female","90.64","90","32","35","70","120","130","220","76.63","104.65","18","220","81","120"
"1987","(3b) higher tertiary education","Male","104.18","91.16","41","56","80","120","153","220","92.46","115.9","40","220","84","120"
"1988","(0) in school","Female","","","","","","","","","","","","","",""
"1988","(0) in school","Male","","","","","","","","","","","","","",""
"1988","(1a) inadequately completed","Female","72.84","67.61","47","38","52","90","90","250","57.21","88.47","32","250","60","76"
"1988","(1a) inadequately completed","Male","67.08","62.02","42","35","50","76","110","168","55.36","78.8","20","200","60","76"
"1988","(1b) general elementary school","Female","72.09","69.8","128","25","54","90","110","200","65.43","78.75","12","250","70","85"
"1988","(1b) general elementary school","Male","78.1","68","88","33","58","85","124","312","67.24","88.96","20","312","62","76"
"1988","(1c) basic vocational qualification","Female","86.82","70.47","136","48","60","99","146","312","79.18","94.46","20","312","73","85"
"1988","(1c) basic vocational qualification","Male","80.99","72.64","183","39","60","95","125","210","74.7","87.28","18","312","72","80"
"1988","(2a) intermediate vocational","Female","90.02","80","90","45","64","100","140","312","79.82","100.22","10","312","77","90"
"1988","(2a) intermediate vocational","Male","93.56","85.62","54","56","70","117","145","260","82.45","104.67","25","260","80","100"
"1988","(2b) intermediate general qualification","Female","","","","","","","","","","","","","",""
"1988","(2b) intermediate general qualification","Male","","","","","","","","","","","","","",""
"1988","(2c_gen) general maturity certificate","Female","","","","","","","","","","","","","",""
"1988","(2c_gen) general maturity certificate","Male","","","","","","","","","","","","","",""
"1988","(2c_voc) vocational maturity certificate","Female","","","","","","","","","","","","","",""
"1988","(2c_voc) vocational maturity certificate","Male","","","","","","","","","","","","","",""
"1988","(3a) lower tertiary education","Female","","","","","","","","","","","","","",""
"1988","(3a) lower tertiary education","Male","","","","","","","","","","","","","",""
"1988","(3b) higher tertiary education","Female","","","","","","","","","","","","","",""
"1988","(3b) higher tertiary education","Male","94.17","90","38","40","60","120","147","220","78.4","109.94","20","220","77","118"
"1989","(0) in school","Female","","","","","","","","","","","","","",""
"1989","(0) in school","Male","","","","","","","","","","","","","",""
"1989","(1a) inadequately completed","Female","68.58","61.24","38","42","49","82","98","168","59.33","77.83","24","168","57","80"
"1989","(1a) inadequately completed","Male","68.6","67.08","31","12","25","95","130","168","54.86","82.34","12","168","54","80"
"1989","(1b) general elementary school","Female","71.97","69.13","101","33","55","80","120","195","64.77","79.17","12","200","64","78"
"1989","(1b) general elementary school","Male","72.04","68.44","77","40","53","87","112","130","65.48","78.6","18","170","65","76"
"1989","(1c) basic vocational qualification","Female","84.63","79.57","108","47","62","112","127","200","78.55","90.71","35","200","75","90"
"1989","(1c) basic vocational qualification","Male","85.75","80","159","39","60","102","130","250","79.15","92.35","15","270","75","86"
"1989","(2a) intermediate vocational","Female","87.86","80","107","42","57","110","145","250","78.67","97.05","16","270","74","92"
"1989","(2a) intermediate vocational","Male","96.5","90","79","50","65","115","150","250","86.75","106.25","26","250","80","98"
"1989","(2b) intermediate general qualification","Female","87.83","66.35","35","50","59","110","145","200","71.96","103.7","12","200","62","102"
"1989","(2b) intermediate general qualification","Male","","","","","","","","","","","","","",""
"1989","(2c_gen) general maturity certificate","Female","","","","","","","","","","","","","",""
"1989","(2c_gen) general maturity certificate","Male","","","","","","","","","","","","","",""
"1989","(2c_voc) vocational maturity certificate","Female","","","","","","","","","","","","","",""
"1989","(2c_voc) vocational maturity certificate","Male","","","","","","","","","","","","","",""
"1989","(3a) lower tertiary education","Female","","","","","","","","","","","","","",""
"1989","(3a) lower tertiary education","Male","","","","","","","","","","","","","",""
"1989","(3b) higher tertiary education","Female","","","","","","","","","","","","","",""
"1989","(3b) higher tertiary education","Male","94","87.53","36","50","65","120","140","200","81.6","106.4","42","200","76","120"
"1990","(0) in school","Female","","","","","","","","","","","","","",""
"1990","(0) in school","Male","","","","","","","","","","","","","",""
"1990","(1a) inadequately completed","Female","72.12","66.41","55","30","54","90","120","150","61.19","83.05","10","230","62","90"
"1990","(1a) inadequately completed","Male","73.64","66.98","51","34","53","90","110","240","62.88","84.4","15","240","64","90"
"1990","(1b) general elementary school","Female","65","54","380","30","40","75","120","200","61.29","68.71","13","260","56","61"
"1990","(1b) general elementary school","Male","73.16","63.13","117","40","50","86","120","300","66.17","80.15","6","300","60","72"
"1990","(1c) basic vocational qualification","Female","69.91","62","766","39","50","81","110","196","67.74","72.08","13","250","60","65"
"1990","(1c) basic vocational qualification","Male","72.22","64.39","831","34","50","85","120","200","69.94","74.5","0","250","64","70"
"1990","(2a) intermediate vocational","Female","76.51","69","734","40","55","90","120","196","74.11","78.91","20","300","67","70"
"1990","(2a) intermediate vocational","Male","76.11","70","793","40","54","94","120","200","73.87","78.35","10","260","70","74"
"1990","(2b) intermediate general qualification","Female","74.7","66.7","118","25","50","100","128","200","68.52","80.88","18","200","70","80"
"1990","(2b) intermediate general qualification","Male","84.29","72","95","53","62","96","140","260","76.95","91.63","31","260","70","80"
"1990","(2c_gen) general maturity certificate","Female","87.59","67.31","46","45","60","113","140","240","74.61","100.57","12","240","63","100"
"1990","(2c_gen) general maturity certificate","Male","64.53","60","45","20","40","80","125","196","51.49","77.57","11","196","60","80"
"1990","(2c_voc) vocational maturity certificate","Female","84.14","79.02","73","45","59","100","130","200","76.84","91.44","27","200","75","94"
"1990","(2c_voc) vocational maturity certificate","Male","66.85","59.16","71","45","50","80","100","160","61.34","72.36","30","160","59","70"
"1990","(3a) lower tertiary education","Female","75.81","69","408","43","55","93","120","168","72.8","78.82","10","210","68","75"
"1990","(3a) lower tertiary education","Male","80.14","69","276","48","58","96","130","200","76.15","84.13","20","210","67","73"
"1990","(3b) higher tertiary education","Female","85.13","79.15","164","49","60","103","130","173","80.19","90.07","28","250","68","80"
"1990","(3b) higher tertiary education","Male","84.21","76","239","45","58","100","130","196","79.97","88.45","20","250","72","80"
"1991","(0) in school","Female","","","","","","","","","","","","","",""
"1991","(0) in school","Male","","","","","","","","","","","","","",""
"1991","(1a) inadequately completed","Female","71.35","70","30","44","45","91","110","170","59.76","82.94","30","170","50","80"
"1991","(1a) inadequately completed","Male","","","","","","","","","","","","","",""
"1991","(1b) general elementary school","Female","66.89","58.67","94","20","40","80","110","204","59.12","74.66","12","204","59","70"
"1991","(1b) general elementary school","Male","81.18","70","57","20","47","100","148","250","68.82","93.54","9","250","52","87"
"1991","(1c) basic vocational qualification","Female","85.93","80","126","45","60","105","143","200","79.23","92.63","15","200","70","90"
"1991","(1c) basic vocational qualification","Male","85.23","80","176","32","58","105","136","250","78.94","91.52","9","300","70","87"
"1991","(2a) intermediate vocational","Female","87.04","80.02","163","35","56","110","145","204","80","94.08","12","300","72","91"
"1991","(2a) intermediate vocational","Male","82.16","70","144","41","55","104","140","200","75.46","88.86","20","280","68","85"
"1991","(2b) intermediate general qualification","Female","","","","","","","","","","","","","",""
"1991","(2b) intermediate general qualification","Male","","","","","","","","","","","","","",""
"1991","(2c_gen) general maturity certificate","Female","","","","","","","","","","","","","",""
"1991","(2c_gen) general maturity certificate","Male","","","","","","","","","","","","","",""
"1991","(2c_voc) vocational maturity certificate","Female","78.86","68.16","34","46","56","105","128","280","62.62","95.1","23","280","62","105"
"1991","(2c_voc) vocational maturity certificate","Male","89.55","84.37","31","55","60","112","140","145","78.4","100.7","48","145","70","106"
