"year","e11102","hgtyp1hh","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","Employed","(Married) couple without C.","85.25","80","1485","55","65","100","120","170","83.77","86.73","25","250","74","78"
"1984","Employed","1-pers.-HH","60.74","55","676","32","42","74","98","150","58.46","63.02","6","350","50","55"
"1984","Employed","Couple + C. GT 16 ","107.07","100","1295","70","82","123","150","220","105.21","108.93","34","270","90","98"
"1984","Employed","Couple + C. LE 16","99.88","95","2175","65","76","120","140","200","98.52","101.24","16","250","84","88"
"1984","Employed","Couple + C. LE and GT 16","116.13","110","1105","73","89","132","160","260","113.74","118.52","38","442","95","100"
"1984","Employed","Single parent","91","80","346","58","68","100","130","300","87.13","94.87","12","300","76","82"
"1984","Not Employed","(Married) couple without C.","81.38","75","1208","53","62","94","120","190","79.71","83.05","20","260","71","75"
"1984","Not Employed","1-pers.-HH","61.76","59","654","37","48","71","90","138","59.88","63.64","12","260","56","60"
"1984","Not Employed","Couple + C. GT 16 ","109.68","105","688","68","82","130","150","210","107.03","112.33","34","270","96","100"
"1984","Not Employed","Couple + C. LE 16","96.59","91","886","60","74","120","140","200","94.54","98.64","16","210","80","85"
"1984","Not Employed","Couple + C. LE and GT 16","118.97","115","599","75","90","140","160","240","115.78","122.16","38","442","96","100"
"1984","Not Employed","Single parent","88.94","82","227","60","68","100","125","300","84.66","93.22","27","300","76","85"
"1985","Employed","(Married) couple without C.","86.77","80","1290","56","65","100","130","180","85.11","88.43","20","250","75","79"
"1985","Employed","1-pers.-HH","59.69","54","586","30","42","70","96","180","57.31","62.07","6","200","50","54"
"1985","Employed","Couple + C. GT 16 ","106.12","100","1291","69","80","121","150","240","104.18","108.06","25","340","92","100"
"1985","Employed","Couple + C. LE 16","101.05","94","1825","65","76","120","150","220","99.41","102.69","20","550","85","90"
"1985","Employed","Couple + C. LE and GT 16","116.83","112","928","80","90","140","160","200","114.59","119.07","35","270","100","100"
"1985","Employed","Single parent","95.28","85","327","56","68","114","150","250","90.93","99.63","10","250","80","85"
"1985","Not Employed","(Married) couple without C.","81.06","75","1063","54","60","95","120","180","79.3","82.82","24","250","72","76"
"1985","Not Employed","1-pers.-HH","61.32","59","547","37","48","70","90","124","58.78","63.86","10","564","56","60"
"1985","Not Employed","Couple + C. GT 16 ","110.42","100.68","672","70","85","130","150","240","107.6","113.24","25","340","100","100"
"1985","Not Employed","Couple + C. LE 16","96.06","90","736","62","70","120","138","180","93.48","98.64","20","550","80","86"
"1985","Not Employed","Couple + C. LE and GT 16","116.39","115","517","70","90","137","160","240","113.2","119.58","35","270","95","102"
"1985","Not Employed","Single parent","87.85","80","210","54","67","100","120","234","83.62","92.08","25","240","76","83"
"1986","Employed","(Married) couple without C.","86.56","76","297","53","62","100","130","270","82.66","90.46","26","270","70","78"
"1986","Employed","1-pers.-HH","56.02","53.41","149","30","35","70","90","120","51.54","60.5","10","175","45","57"
"1986","Employed","Couple + C. GT 16 ","113.08","108","89","73","84","140","160","176","105.1","121.06","46","180","90","110"
"1986","Employed","Couple + C. LE 16","101.97","100","245","66","75","120","150","240","97.73","106.21","35","250","80","93"
"1986","Employed","Couple + C. LE and GT 16","138.27","131.45","54","77","107","156","200","200","126.28","150.26","58","200","90","125"
"1986","Employed","Single parent","79.55","68","35","50","60","90","120","225","68.67","90.43","45","225","60","75"
"1986","Not Employed","(Married) couple without C.","74.15","68.04","50","42","50","96","120","192","64.02","84.28","10","192","55","82"
"1986","Not Employed","1-pers.-HH","46.25","45","54","16","30","60","74","85","40","52.5","8","118","38","56"
"1986","Not Employed","Couple + C. GT 16 ","101.06","95.25","36","50","73","120","150","180","89.02","113.1","49","180","80","107"
"1986","Not Employed","Couple + C. LE 16","102.13","95","93","63","70","120","150","250","94.14","110.12","35","250","72","95"
"1986","Not Employed","Couple + C. LE and GT 16","126.52","120","41","82","103","150","200","200","113.85","139.19","60","200","82","120"
"1986","Not Employed","Single parent","90.06","78.88","30","65","72","90","150","240","76.23","103.89","55","240","72","85"
"1987","Employed","(Married) couple without C.","83.84","78","249","55","66","100","120","180","80.45","87.23","30","220","72","80"
"1987","Employed","1-pers.-HH","56.46","52","139","25","37","69","85","150","51.45","61.47","15","220","47","60"
