"year","migback","pgisced97","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","direct migration background","general elemantary","75.04","70","1066","42","56","90","110","180","73.44","76.64","8","200","70","72"
"1984","direct migration background","higher education","99.26","87.11","122","46","63","130","150","300","91.18","107.34","15","300","72","87"
"1984","direct migration background","higher vocational","84.41","79.11","51","42","68","100","130","176","75.05","93.77","30","176","73","96"
"1984","direct migration background","in school","","","","","","","","","","","","","",""
"1984","direct migration background","inadequately","67.1","67","931","35","52","80","100","140","65.49","68.71","6","200","68","70"
"1984","direct migration background","middle vocational","82.86","75","1028","47","61","98","130","200","81.1","84.62","10","300","70","75"
"1984","direct migration background","vocational + Abi","75.29","67","126","40","50","87","120","250","69.98","80.6","12","250","64","74"
"1984","indirect migration background","general elemantary","91.54","95.46","52","60","70","102","130","170","83.19","99.89","38","170","75","93"
"1984","indirect migration background","higher education","","","","","","","","","","","","","",""
"1984","indirect migration background","higher vocational","","","","","","","","","","","","","",""
"1984","indirect migration background","in school","","","","","","","","","","","","","",""
"1984","indirect migration background","inadequately","","","","","","","","","","","","","",""
"1984","indirect migration background","middle vocational","82.58","84.89","54","64","75","92","100","150","75.54","89.62","42","170","78","92"
"1984","indirect migration background","vocational + Abi","","","","","","","","","","","","","",""
"1984","no migration background","general elemantary","90.23","84","2321","50","64","110","140","200","88.75","91.71","14","300","85","90"
"1984","no migration background","higher education","109.24","100","666","60","80","134","160","240","106.02","112.46","25","300","100","110"
"1984","no migration background","higher vocational","101.02","94","598","58","72","120","150","240","97.81","104.23","25","300","91","100"
"1984","no migration background","in school","114.97","111.87","157","74","95","130","160","240","109.24","120.7","20","270","104","120"
"1984","no migration background","inadequately","85.7","75","77","58","63","95","130","260","77.1","94.3","26","260","70","81"
"1984","no migration background","middle vocational","92.53","86","4607","55","68","110","140","220","91.45","93.61","8","442","87","90"
"1984","no migration background","vocational + Abi","92.39","85.7","185","48","60","120","150","210","86.62","98.16","16","250","80","90"
"1985","direct migration background","general elemantary","75.31","70","869","44","56","90","110","180","73.19","77.43","10","550","70","74"
"1985","direct migration background","higher education","101.88","90","104","50","66","125","156","250","93.18","110.58","16","250","80","90"
"1985","direct migration background","higher vocational","83.49","75","48","45","63","99","125","178","74.63","92.35","36","178","70","98"
"1985","direct migration background","in school","","","","","","","","","","","","","",""
"1985","direct migration background","inadequately","67.93","67","700","35","51","80","100","150","65.58","70.28","6","550","70","70"
"1985","direct migration background","middle vocational","81.49","76","852","44","60","95","125","230","79.47","83.51","10","250","70","75"
"1985","direct migration background","vocational + Abi","71.18","66.58","95","40","52","80","120","200","65.53","76.83","9","200","65","72"
"1985","indirect migration background","general elemantary","86.55","88.43","55","61","72","98","110","155","79.99","93.11","32","155","77","90"
"1985","indirect migration background","higher education","","","","","","","","","","","","","",""
"1985","indirect migration background","higher vocational","","","","","","","","","","","","","",""
"1985","indirect migration background","in school","","","","","","","","","","","","","",""
"1985","indirect migration background","inadequately","","","","","","","","","","","","","",""
"1985","indirect migration background","middle vocational","81.81","80","55","58","65","100","110","120","75.83","87.79","45","130","72","92"
"1985","indirect migration background","vocational + Abi","","","","","","","","","","","","","",""
"1985","no migration background","general elemantary","89.82","82","2043","50","64","110","140","200","88.21","91.43","10","340","85","90"
"1985","no migration background","higher education","109.27","105","628","60","80","135","160","250","105.99","112.55","20","300","101","111"
"1985","no migration background","higher vocational","98.74","93.64","556","55","70","120","150","220","95.53","101.95","26","254","95","100"
"1985","no migration background","in school","119.14","115","151","80","95","138","160","220","113.4","124.88","40","240","110","125"
"1985","no migration background","inadequately","84.48","77.63","84","55","62","100","120","240","76.61","92.35","20","240","70","90"
"1985","no migration background","middle vocational","91.82","85","4124","53","65","110","140","220","90.68","92.96","15","564","88","90"
"1985","no migration background","vocational + Abi","88.01","82.03","167","45","60","110","138","210","82.07","93.95","17","245","80","94"
"1986","direct migration background","general elemantary","74.7","70","122","40","55","90","120","156","69.68","79.72","15","156","65","78"
"1986","direct migration background","higher education","","","","","","","","","","","","","",""
"1986","direct migration background","higher vocational","","","","","","","","","","","","","",""
"1986","direct migration background","in school","","","","","","","","","","","","","",""
"1986","direct migration background","inadequately","69.91","64.66","80","31","57","83","100","180","62.86","76.96","12","180","63","75"
"1986","direct migration background","middle vocational","77.29","75","134","40","60","94","107","176","71.74","82.84","10","176","67","77"
"1986","direct migration background","vocational + Abi","","","","","","","","","","","","","",""
"1986","indirect migration background","general elemantary","","","","","","","","","","","","","",""
"1986","indirect migration background","higher education","","","","","","","","","","","","","",""
"1986","indirect migration background","higher vocational","","","","","","","","","","","","","",""
"1986","indirect migration background","in school","","","","","","","","","","","","","",""
"1986","indirect migration background","inadequately","","","","","","","","","","","","","",""
"1986","indirect migration background","middle vocational","","","","","","","","","","","","","",""
"1986","indirect migration background","vocational + Abi","","","","","","","","","","","","","",""
"1986","no migration background","general elemantary","78.85","75.69","190","38","56","100","120","192","73.94","83.76","22","200","75","82"
"1986","no migration background","higher education","95.74","85","91","35","62","120","150","270","85.4","106.08","8","270","80","110"
"1986","no migration background","higher vocational","87.95","87.36","56","30","60","111","130","215","78.49","97.41","25","215","86","110"
"1986","no migration background","in school","","","","","","","","","","","","","",""
"1986","no migration background","inadequately","","","","","","","","","","","","","",""
"1986","no migration background","middle vocational","86.16","77.45","445","40","60","107","150","225","82.43","89.89","10","270","78","85"
"1986","no migration background","vocational + Abi","","","","","","","","","","","","","",""
"1987","direct migration background","general elemantary","72.12","70","112","45","52","85","110","150","66.62","77.62","8","150","68","78"
"1987","direct migration background","higher education","","","","","","","","","","","","","",""
"1987","direct migration background","higher vocational","","","","","","","","","","","","","",""
"1987","direct migration background","in school","","","","","","","","","","","","","",""
"1987","direct migration background","inadequately","73.7","72.71","91","43","52","86","110","150","67.58","79.82","16","160","72","80"
"1987","direct migration background","middle vocational","77.29","75.72","92","30","55","90","125","220","70.49","84.09","12","220","72","86"
"1987","direct migration background","vocational + Abi","","","","","","","","","","","","","",""
"1987","indirect migration background","general elemantary","","","","","","","","","","","","","",""
"1987","indirect migration background","higher education","","","","","","","","","","","","","",""
"1987","indirect migration background","higher vocational","","","","","","","","","","","","","",""
"1987","indirect migration background","in school","","","","","","","","","","","","","",""
"1987","indirect migration background","inadequately","","","","","","","","","","","","","",""
"1987","indirect migration background","middle vocational","","","","","","","","","","","","","",""
"1987","indirect migration background","vocational + Abi","","","","","","","","","","","","","",""
"1987","no migration background","general elemantary","76.22","72","117","38","51","90","120","200","69.49","82.95","10","220","68","80"
"1987","no migration background","higher education","92.01","85","80","40","65","120","130","220","83.46","100.56","18","220","84","103"
"1987","no migration background","higher vocational","100.67","93.33","48","60","75","120","147","200","90.96","110.38","49","200","80","104"
"1987","no migration background","in school","","","","","","","","","","","","","",""
"1987","no migration background","inadequately","","","","","","","","","","","","","",""
"1987","no migration background","middle vocational","83.05","79","385","47","60","100","130","180","79.77","86.33","16","220","75","82"
"1987","no migration background","vocational + Abi","","","","","","","","","","","","","",""
"1988","direct migration background","general elemantary","82.15","74.42","109","40","56","90","130","200","72.98","91.32","25","250","62","80"
"1988","direct migration background","higher education","","","","","","","","","","","","","",""
"1988","direct migration background","higher vocational","","","","","","","","","","","","","",""
"1988","direct migration background","in school","","","","","","","","","","","","","",""
"1988","direct migration background","inadequately","65.48","60","74","44","50","73","90","200","56.18","74.78","20","250","60","70"
"1988","direct migration background","middle vocational","78.05","72.04","103","25","58","98","120","200","70.41","85.69","16","250","70","78"
"1988","direct migration background","vocational + Abi","","","","","","","","","","","","","",""
"1988","indirect migration background","general elemantary","","","","","","","","","","","","","",""
"1988","indirect migration background","higher education","","","","","","","","","","","","","",""
"1988","indirect migration background","higher vocational","","","","","","","","","","","","","",""
"1988","indirect migration background","in school","","","","","","","","","","","","","",""
"1988","indirect migration background","inadequately","","","","","","","","","","","","","",""
"1988","indirect migration background","middle vocational","","","","","","","","","","","","","",""
"1988","indirect migration background","vocational + Abi","","","","","","","","","","","","","",""
"1988","no migration background","general elemantary","72.86","68.03","138","30","50","90","120","185","65.98","79.74","10","312","70","85"
"1988","no migration background","higher education","104.34","95","72","40","62","140","180","250","91.86","116.82","10","250","90","130"
"1988","no migration background","higher vocational","88.53","80.73","51","45","60","105","145","200","77.77","99.29","30","200","80","100"
"1988","no migration background","in school","","","","","","","","","","","","","",""
"1988","no migration background","inadequately","","","","","","","","","","","","","",""
"1988","no migration background","middle vocational","85.08","77.61","357","40","60","99","140","312","80.27","89.89","10","312","79","85"
"1988","no migration background","vocational + Abi","","","","","","","","","","","","","",""
"1989","direct migration background","general elemantary","82.3","73","104","45","60","82","140","200","76.08","88.52","30","200","69","80"
"1989","direct migration background","higher education","","","","","","","","","","","","","",""
"1989","direct migration background","higher vocational","","","","","","","","","","","","","",""
"1989","direct migration background","in school","","","","","","","","","","","","","",""
"1989","direct migration background","inadequately","78.65","75","52","42","56","95","130","168","69.75","87.55","18","168","60","80"
"1989","direct migration background","middle vocational","78.47","70","82","55","60","93","110","157","72.32","84.62","20","160","69","80"
"1989","direct migration background","vocational + Abi","","","","","","","","","","","","","",""
"1989","indirect migration background","general elemantary","","","","","","","","","","","","","",""
"1989","indirect migration background","higher education","","","","","","","","","","","","","",""
"1989","indirect migration background","higher vocational","","","","","","","","","","","","","",""
"1989","indirect migration background","in school","","","","","","","","","","","","","",""
"1989","indirect migration background","inadequately","","","","","","","","","","","","","",""
"1989","indirect migration background","middle vocational","","","","","","","","","","","","","",""
"1989","indirect migration background","vocational + Abi","","","","","","","","","","","","","",""
"1989","no migration background","general elemantary","74.64","68","111","35","52","87","130","180","66.99","82.29","12","200","63","75"
"1989","no migration background","higher education","94.38","89.15","78","45","63","120","140","250","84.36","104.4","30","250","76","112"
"1989","no migration background","higher vocational","117.4","111.16","44","70","83","130","170","270","102.56","132.24","47","270","92","125"
"1989","no migration background","in school","","","","","","","","","","","","","",""
"1989","no migration background","inadequately","","","","","","","","","","","","","",""
"1989","no migration background","middle vocational","85.6","80","370","41","57","105","130","215","81.28","89.92","12","250","80","87"
"1989","no migration background","vocational + Abi","","","","","","","","","","","","","",""
"1990","direct migration background","general elemantary","69.81","62","99","45","52","78","100","230","62.41","77.21","10","240","65","75"
"1990","direct migration background","higher education","96.63","95.84","45","45","60","110","168","250","83.43","109.83","31","250","65","100"
"1990","direct migration background","higher vocational","","","","","","","","","","","","","",""
"1990","direct migration background","in school","","","","","","","","","","","","","",""
"1990","direct migration background","inadequately","71.28","62","54","34","54","80","120","240","59.99","82.57","15","240","62","87"
"1990","direct migration background","middle vocational","71.58","64","152","38","50","80","108","250","66.2","76.96","22","250","64","72"
"1990","direct migration background","vocational + Abi","","","","","","","","","","","","","",""
"1990","indirect migration background","general elemantary","","","","","","","","","","","","","",""
"1990","indirect migration background","higher education","","","","","","","","","","","","","",""
"1990","indirect migration background","higher vocational","","","","","","","","","","","","","",""
"1990","indirect migration background","in school","","","","","","","","","","","","","",""
"1990","indirect migration background","inadequately","","","","","","","","","","","","","",""
"1990","indirect migration background","middle vocational","","","","","","","","","","","","","",""
"1990","indirect migration background","vocational + Abi","","","","","","","","","","","","","",""
"1990","no migration background","general elemantary","69.37","60","593","30","45","80","127","260","66.4","72.34","6","300","60","68"
"1990","no migration background","higher education","79.61","70","1042","45","58","98","126","180","77.68","81.54","10","250","70","75"
