"year","age_gr","hgtyp1hh","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","16-34 y.","(Married) couple without C.","77.04","74","641","50","60","88","110","150","75.14","78.94","26","160","69","72"
"1984","16-34 y.","1-pers.-HH","51.94","47","355","28","37","60","80","170","48.94","54.94","8","350","42","50"
"1984","16-34 y.","Couple + C. GT 16 ","109.96","104","792","70","84","128","150","220","107.5","112.42","34","270","92","100"
"1984","16-34 y.","Couple + C. LE 16","92.61","88","1498","60","71","110","130","185","91.12","94.1","30","250","80","80"
"1984","16-34 y.","Couple + C. LE and GT 16","118.51","112","701","75","90","138","166","260","115.57","121.45","38","442","96","100"
"1984","16-34 y.","Single parent","90.38","80","284","59","68","100","125","300","85.91","94.85","18","300","77","83"
"1984","35-65 y.","(Married) couple without C.","86.55","80","1479","56","65","100","126","200","85.01","88.09","25","250","75","80"
"1984","35-65 y.","1-pers.-HH","64.81","60","514","35","48","80","98","140","62.37","67.25","6","260","55","60"
"1984","35-65 y.","Couple + C. GT 16 ","106.14","100","1144","68","80","124","150","210","104.19","108.09","34","270","90","98"
"1984","35-65 y.","Couple + C. LE 16","104.6","100","1560","68","80","120","150","210","102.93","106.27","16","250","89","94"
"1984","35-65 y.","Couple + C. LE and GT 16","116.11","110","1003","73","89","133","160","260","113.59","118.63","38","442","95","100"
"1984","35-65 y.","Single parent","88.88","80.51","261","58","68","100","130","172","84.98","92.78","12","300","74","82"
"1984","66 and older","(Married) couple without C.","81.26","72","573","54","62","95","120","200","78.74","83.78","20","260","70","76"
"1984","66 and older","1-pers.-HH","63.31","60","461","40","50","72","90","140","61.06","65.56","18","300","58","60"
"1984","66 and older","Couple + C. GT 16 ","116.94","119.36","47","63","80","140","190","220","104.27","129.61","45","220","104","120"
"1984","66 and older","Couple + C. LE 16","","","","","","","","","","","","","",""
"1984","66 and older","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1984","66 and older","Single parent","","","","","","","","","","","","","",""
"1985","16-34 y.","(Married) couple without C.","77.54","73","576","50","60","92","110","150","75.55","79.53","20","230","69","75"
"1985","16-34 y.","1-pers.-HH","52.34","50","319","28","38","60","80","160","49.57","55.11","9","180","45","50"
"1985","16-34 y.","Couple + C. GT 16 ","108.7","100","810","70","85","128","150","230","106.2","111.2","32","280","95","100"
"1985","16-34 y.","Couple + C. LE 16","94.11","90","1185","62","72","110","130","195","92.41","95.81","20","250","80","85"
"1985","16-34 y.","Couple + C. LE and GT 16","118.24","116","607","75","90","140","160","200","115.41","121.07","35","270","100","106"
"1985","16-34 y.","Single parent","91.72","80","275","56","68","101","130","240","87.33","96.11","20","250","79","83"
"1985","35-65 y.","(Married) couple without C.","87.7","80","1289","56","66","100","130","180","85.99","89.41","24","250","76","80"
"1985","35-65 y.","1-pers.-HH","64.05","60","427","34","47","78","100","180","61.24","66.86","6","200","53","60"
"1985","35-65 y.","Couple + C. GT 16 ","106.39","100","1106","70","80","124","150","240","104.34","108.44","25","340","94","100"
"1985","35-65 y.","Couple + C. LE 16","104.18","99","1374","65","78","120","150","240","102.08","106.28","30","550","86","90"
"1985","35-65 y.","Couple + C. LE and GT 16","115.46","110","838","75","90","135","160","220","113.05","117.87","35","270","96","100"
"1985","35-65 y.","Single parent","92.11","84","234","55","66","110","136","234","87.41","96.81","10","250","75","85"
"1985","66 and older","(Married) couple without C.","80.98","72","488","54","60","95","120","200","78.26","83.7","25","250","70","78"
"1985","66 and older","1-pers.-HH","62.55","59","387","40","49","70","90","125","59.28","65.82","16","564","56","60"
"1985","66 and older","Couple + C. GT 16 ","116.95","100","47","59","80","125","200","340","99.45","134.45","50","340","90","120"
"1985","66 and older","Couple + C. LE 16","","","","","","","","","","","","","",""
"1985","66 and older","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1985","66 and older","Single parent","","","","","","","","","","","","","",""
"1986","16-34 y.","(Married) couple without C.","80.86","75","257","50","60","94","120","190","77.43","84.29","20","230","68","76"
"1986","16-34 y.","1-pers.-HH","50.14","44.76","122","25","32","65","86","120","45.38","54.9","8","130","38","50"
"1986","16-34 y.","Couple + C. GT 16 ","113.47","110","55","73","84","149","160","176","103.22","123.72","49","180","90","120"
"1986","16-34 y.","Couple + C. LE 16","96.57","90","233","65","74","112","140","240","92.57","100.57","35","240","78","85"
"1986","16-34 y.","Couple + C. LE and GT 16","138.44","138.38","37","75","107","156","200","200","124.09","152.79","58","200","83","125"
