"ple0024","year","hgtyp1hh","sex","n","percent","lower_confidence","upper_confidence"
"Yes","2009","1-pers.-HH","Male","599","0.490048575803526","0.461834982137517","0.518262169469535"
"Yes","2009","1-pers.-HH","Female","520","0.305647293552105","0.283486036532242","0.327808550571969"
"Yes","2009","(Married) couple without C. ","Male","1159","0.363508039458039","0.34698616323216","0.380029915683919"
"Yes","2009","(Married) couple without C. ","Female","1277","0.368634331274588","0.35224865595013","0.385020006599046"
"Yes","2009","Single parent ","Male","193","0.703708136122347","0.650601955268375","0.756814316976319"
"Yes","2009","Single parent ","Female","388","0.543874423216575","0.506684095039255","0.581064751393894"
"Yes","2009","Couple + C. LE 16 ","Male","919","0.673471566378253","0.648493495495115","0.69844963726139"
"Yes","2009","Couple + C. LE 16 ","Female","970","0.649882168706284","0.625279120373782","0.674485217038786"
"Yes","2009","Couple + C. GT 16 ","Male","1020","0.639272778494964","0.61623436934441","0.662311187645519"
"Yes","2009","Couple + C. GT 16 ","Female","842","0.588337618939858","0.562927891842256","0.613747346037461"
"Yes","2009","Couple + C. LE and GT 16","Male","398","0.688056498471695","0.650514258634665","0.725598738308726"
"Yes","2009","Couple + C. LE and GT 16","Female","370","0.658707816303456","0.62015380198458","0.697261830622333"
"No","2009","1-pers.-HH","Male","607","0.509951424196474","0.481737830530465","0.538165017862483"
"No","2009","1-pers.-HH","Female","1140","0.694352706447895","0.672191449428031","0.716513963467758"
"No","2009","(Married) couple without C. ","Male","2097","0.63649196054196","0.619970084316081","0.65301383676784"
"No","2009","(Married) couple without C. ","Female","2053","0.631365668725412","0.614979993400954","0.647751344049869"
"No","2009","Single parent ","Male","91","0.296291863877653","0.243185683023681","0.349398044731625"
"No","2009","Single parent ","Female","301","0.456125576783426","0.418935248606106","0.493315904960745"
"No","2009","Couple + C. LE 16 ","Male","435","0.326528433621747","0.30155036273861","0.351506504504885"
"No","2009","Couple + C. LE 16 ","Female","474","0.350117831293716","0.325514782961214","0.374720879626218"
"No","2009","Couple + C. GT 16 ","Male","649","0.360727221505036","0.337688812354481","0.38376563065559"
"No","2009","Couple + C. GT 16 ","Female","599","0.411662381060142","0.386252653962539","0.437072108157744"
"No","2009","Couple + C. LE and GT 16","Male","187","0.311943501528305","0.274401261691274","0.349485741365335"
"No","2009","Couple + C. LE and GT 16","Female","211","0.341292183696544","0.302738169377667","0.37984619801542"
"Yes","2010","1-pers.-HH","Male","","","",""
"Yes","2010","1-pers.-HH","Female","","","",""
"Yes","2010","(Married) couple without C. ","Male","","","",""
"Yes","2010","(Married) couple without C. ","Female","","","",""
"Yes","2010","Single parent ","Male","","","",""
"Yes","2010","Single parent ","Female","","","",""
"Yes","2010","Couple + C. LE 16 ","Male","","","",""
"Yes","2010","Couple + C. LE 16 ","Female","","","",""
"Yes","2010","Couple + C. GT 16 ","Male","","","",""
"Yes","2010","Couple + C. GT 16 ","Female","","","",""
"Yes","2010","Couple + C. LE and GT 16","Male","","","",""
"Yes","2010","Couple + C. LE and GT 16","Female","","","",""
"No","2010","1-pers.-HH","Male","","","",""
"No","2010","1-pers.-HH","Female","","","",""
"No","2010","(Married) couple without C. ","Male","","","",""
"No","2010","(Married) couple without C. ","Female","","","",""
"No","2010","Single parent ","Male","","","",""
"No","2010","Single parent ","Female","","","",""
"No","2010","Couple + C. LE 16 ","Male","","","",""
"No","2010","Couple + C. LE 16 ","Female","","","",""
"No","2010","Couple + C. GT 16 ","Male","","","",""
"No","2010","Couple + C. GT 16 ","Female","","","",""
"No","2010","Couple + C. LE and GT 16","Male","","","",""
"No","2010","Couple + C. LE and GT 16","Female","","","",""
"Yes","2011","1-pers.-HH","Male","570","0.407416549655048","0.382255811906427","0.43257728740367"
"Yes","2011","1-pers.-HH","Female","477","0.243947137584864","0.225437548900053","0.262456726269676"
"Yes","2011","(Married) couple without C. ","Male","1119","0.307500360445279","0.293198090216683","0.321802630673875"
"Yes","2011","(Married) couple without C. ","Female","1129","0.267550814210952","0.253947350335856","0.281154278086048"
"Yes","2011","Single parent ","Male","192","0.594100563077301","0.540875838702859","0.647325287451743"
"Yes","2011","Single parent ","Female","380","0.446751341548297","0.412949473930704","0.480553209165891"
"Yes","2011","Couple + C. LE 16 ","Male","856","0.552156650354714","0.52664052873771","0.577672771971718"
"Yes","2011","Couple + C. LE 16 ","Female","935","0.566718551426512","0.542445678231114","0.590991424621909"
"Yes","2011","Couple + C. GT 16 ","Male","853","0.533436155621159","0.509444509918928","0.55742780132339"
"Yes","2011","Couple + C. GT 16 ","Female","704","0.479586906860529","0.454271199865501","0.504902613855556"
"Yes","2011","Couple + C. LE and GT 16","Male","362","0.586568811544536","0.547899613150357","0.625238009938714"
"Yes","2011","Couple + C. LE and GT 16","Female","343","0.568781383045183","0.529220016658701","0.608342749431664"
"No","2011","1-pers.-HH","Male","895","0.592583450344952","0.56742271259633","0.617744188093573"
"No","2011","1-pers.-HH","Female","1591","0.756052862415136","0.737543273730325","0.774562451099947"
"No","2011","(Married) couple without C. ","Male","2880","0.692499639554721","0.678197369326126","0.706801909783317"
"No","2011","(Married) couple without C. ","Female","2939","0.732449185789048","0.718845721913952","0.746052649664144"
"No","2011","Single parent ","Male","135","0.405899436922699","0.352674712548257","0.45912416129714"
"No","2011","Single parent ","Female","451","0.553248658451702","0.519446790834109","0.587050526069296"
"No","2011","Couple + C. LE 16 ","Male","603","0.447843349645286","0.422327228028282","0.47335947126229"
"No","2011","Couple + C. LE 16 ","Female","666","0.433281448573488","0.409008575378091","0.457554321768885"
"No","2011","Couple + C. GT 16 ","Male","808","0.466563844378841","0.44257219867661","0.490555490081072"
"No","2011","Couple + C. GT 16 ","Female","792","0.520413093139472","0.495097386144444","0.545728800134499"
"No","2011","Couple + C. LE and GT 16","Male","261","0.413431188455464","0.374761990061286","0.452100386849643"
"No","2011","Couple + C. LE and GT 16","Female","259","0.431218616954817","0.391657250568336","0.470779983341299"
"Yes","2012","1-pers.-HH","Male","","","",""
"Yes","2012","1-pers.-HH","Female","","","",""
"Yes","2012","(Married) couple without C. ","Male","","","",""
"Yes","2012","(Married) couple without C. ","Female","","","",""
"Yes","2012","Single parent ","Male","","","",""
"Yes","2012","Single parent ","Female","","","",""
"Yes","2012","Couple + C. LE 16 ","Male","","","",""
"Yes","2012","Couple + C. LE 16 ","Female","","","",""
"Yes","2012","Couple + C. GT 16 ","Male","","","",""
"Yes","2012","Couple + C. GT 16 ","Female","","","",""
"Yes","2012","Couple + C. LE and GT 16","Male","","","",""
"Yes","2012","Couple + C. LE and GT 16","Female","","","",""
"No","2012","1-pers.-HH","Male","","","",""
"No","2012","1-pers.-HH","Female","","","",""
"No","2012","(Married) couple without C. ","Male","","","",""
"No","2012","(Married) couple without C. ","Female","","","",""
"No","2012","Single parent ","Male","","","",""
"No","2012","Single parent ","Female","","","",""
"No","2012","Couple + C. LE 16 ","Male","","","",""
"No","2012","Couple + C. LE 16 ","Female","","","",""
"No","2012","Couple + C. GT 16 ","Male","","","",""
