"year","migback","regtyp","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2005","direct migration background","Rural Area","5.67","6","402","4","5","7","7","7","5.55","5.79","1","7","6","6"
"2005","direct migration background","Urban Area","5.48","6","1955","3","5","7","7","7","5.42","5.54","1","7","6","6"
"2005","indirect migration background","Rural Area","5.52","6","107","4","5","6","7","7","5.26","5.78","1","7","5","6"
"2005","indirect migration background","Urban Area","5.51","6","723","4","5","7","7","7","5.41","5.61","1","7","6","6"
"2005","no migration background","Rural Area","5.46","6","6329","4","5","7","7","7","5.43","5.49","1","7","6","6"
"2005","no migration background","Urban Area","5.54","6","11166","4","5","7","7","7","5.52","5.56","1","7","6","6"
"2006","direct migration background","Rural Area","","","","","","","","","","","","","",""
"2006","direct migration background","Urban Area","","","","","","","","","","","","","",""
"2006","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"2006","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"2006","no migration background","Rural Area","","","","","","","","","","","","","",""
"2006","no migration background","Urban Area","","","","","","","","","","","","","",""
"2007","direct migration background","Rural Area","","","","","","","","","","","","","",""
"2007","direct migration background","Urban Area","","","","","","","","","","","","","",""
"2007","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"2007","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"2007","no migration background","Rural Area","","","","","","","","","","","","","",""
"2007","no migration background","Urban Area","","","","","","","","","","","","","",""
"2008","direct migration background","Rural Area","","","","","","","","","","","","","",""
"2008","direct migration background","Urban Area","","","","","","","","","","","","","",""
"2008","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"2008","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"2008","no migration background","Rural Area","","","","","","","","","","","","","",""
"2008","no migration background","Urban Area","","","","","","","","","","","","","",""
"2009","direct migration background","Rural Area","5.29","6","315","3","4","7","7","7","5.13","5.45","1","7","5","6"
"2009","direct migration background","Urban Area","5.31","6","1335","3","4","6","7","7","5.24","5.38","1","7","6","6"
"2009","indirect migration background","Rural Area","4.83","5","117","2","4","6","7","7","4.57","5.09","1","7","5","6"
"2009","indirect migration background","Urban Area","5.22","6","594","3","4","6","7","7","5.11","5.33","1","7","5","6"
"2009","no migration background","Rural Area","5.33","6","5786","3","5","6","7","7","5.3","5.36","1","7","6","6"
"2009","no migration background","Urban Area","5.33","6","9850","3","4","6","7","7","5.3","5.36","1","7","6","6"
"2010","direct migration background","Rural Area","","","","","","","","","","","","","",""
"2010","direct migration background","Urban Area","","","","","","","","","","","","","",""
"2010","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"2010","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"2010","no migration background","Rural Area","","","","","","","","","","","","","",""
"2010","no migration background","Urban Area","","","","","","","","","","","","","",""
"2011","direct migration background","Rural Area","","","","","","","","","","","","","",""
"2011","direct migration background","Urban Area","","","","","","","","","","","","","",""
"2011","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"2011","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"2011","no migration background","Rural Area","","","","","","","","","","","","","",""
"2011","no migration background","Urban Area","","","","","","","","","","","","","",""
"2012","direct migration background","Rural Area","5.55","6","300","4","5","7","7","7","5.4","5.7","1","7","6","6"
"2012","direct migration background","Urban Area","5.53","6","788","4","5","7","7","7","5.43","5.63","1","7","6","6"
"2012","indirect migration background","Rural Area","5.94","6","98","5","6","7","7","7","5.69","6.19","1","7","6","6"
"2012","indirect migration background","Urban Area","5.58","6","386","4","5","7","7","7","5.44","5.72","1","7","6","6"
"2012","no migration background","Rural Area","5.53","6","2285","4","5","6","7","7","5.48","5.58","1","7","6","6"
"2012","no migration background","Urban Area","5.51","6","3269","4","5","6","7","7","5.47","5.55","1","7","6","6"
"2013","direct migration background","Rural Area","5.55","6","391","4","5","7","7","7","5.42","5.68","1","7","6","6"
