"year","pgisced97","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2005","general elemantary","Female","5.65","6","1621","4","5","7","7","7","5.58","5.72","1","7","6","6"
"2005","general elemantary","Male","5.42","6","779","4","5","7","7","7","5.33","5.51","1","7","6","6"
"2005","higher education","Female","5.6","6","1857","4","5","6","7","7","5.54","5.66","1","7","6","6"
"2005","higher education","Male","5.4","6","2307","3","5","6","7","7","5.35","5.45","1","7","6","6"
"2005","higher vocational","Female","5.64","6","665","4","5","7","7","7","5.54","5.74","1","7","6","6"
"2005","higher vocational","Male","5.38","6","892","3","5","6","7","7","5.29","5.47","1","7","6","6"
"2005","in school","Female","5.81","6","339","4","5","7","7","7","5.68","5.94","1","7","6","6"
"2005","in school","Male","5.5","6","310","4","5","6","7","7","5.37","5.63","1","7","5","6"
"2005","inadequately","Female","5.51","5.42","137","4","5","7","7","7","5.24","5.78","1","7","5","6"
"2005","inadequately","Male","5.21","6","102","2","4","7","7","7","4.9","5.52","1","7","5","6"
"2005","middle vocational","Female","5.61","6","5372","4","5","7","7","7","5.57","5.65","1","7","6","6"
"2005","middle vocational","Male","5.4","6","4866","3","5","6","7","7","5.36","5.44","1","7","6","6"
"2005","vocational + Abi","Female","5.62","6","667","4","5","7","7","7","5.52","5.72","1","7","6","6"
"2005","vocational + Abi","Male","5.42","6","468","4","5","6","7","7","5.31","5.53","1","7","6","6"
"2006","general elemantary","Female","","","","","","","","","","","","","",""
"2006","general elemantary","Male","","","","","","","","","","","","","",""
"2006","higher education","Female","","","","","","","","","","","","","",""
"2006","higher education","Male","","","","","","","","","","","","","",""
"2006","higher vocational","Female","","","","","","","","","","","","","",""
"2006","higher vocational","Male","","","","","","","","","","","","","",""
"2006","in school","Female","","","","","","","","","","","","","",""
"2006","in school","Male","","","","","","","","","","","","","",""
"2006","inadequately","Female","","","","","","","","","","","","","",""
"2006","inadequately","Male","","","","","","","","","","","","","",""
"2006","middle vocational","Female","","","","","","","","","","","","","",""
"2006","middle vocational","Male","","","","","","","","","","","","","",""
"2006","vocational + Abi","Female","","","","","","","","","","","","","",""
"2006","vocational + Abi","Male","","","","","","","","","","","","","",""
"2007","general elemantary","Female","","","","","","","","","","","","","",""
"2007","general elemantary","Male","","","","","","","","","","","","","",""
"2007","higher education","Female","","","","","","","","","","","","","",""
"2007","higher education","Male","","","","","","","","","","","","","",""
"2007","higher vocational","Female","","","","","","","","","","","","","",""
"2007","higher vocational","Male","","","","","","","","","","","","","",""
"2007","in school","Female","","","","","","","","","","","","","",""
"2007","in school","Male","","","","","","","","","","","","","",""
"2007","inadequately","Female","","","","","","","","","","","","","",""
"2007","inadequately","Male","","","","","","","","","","","","","",""
"2007","middle vocational","Female","","","","","","","","","","","","","",""
"2007","middle vocational","Male","","","","","","","","","","","","","",""
"2007","vocational + Abi","Female","","","","","","","","","","","","","",""
"2007","vocational + Abi","Male","","","","","","","","","","","","","",""
"2008","general elemantary","Female","","","","","","","","","","","","","",""
"2008","general elemantary","Male","","","","","","","","","","","","","",""
"2008","higher education","Female","","","","","","","","","","","","","",""
"2008","higher education","Male","","","","","","","","","","","","","",""
"2008","higher vocational","Female","","","","","","","","","","","","","",""
"2008","higher vocational","Male","","","","","","","","","","","","","",""
"2008","in school","Female","","","","","","","","","","","","","",""
"2008","in school","Male","","","","","","","","","","","","","",""
"2008","inadequately","Female","","","","","","","","","","","","","",""
