"year","migback","pgcasmin","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2005","direct migration background","(0) in school","5.9","6","55","4","5","7","7","7","5.51","6.29","1","7","5","7"
"2005","direct migration background","(1a) inadequately completed","5.63","6","164","3","5","7","7","7","5.39","5.87","1","7","5","6"
"2005","direct migration background","(1b) general elementary school","5.57","6","515","4","5","7","7","7","5.45","5.69","1","7","6","6"
"2005","direct migration background","(1c) basic vocational qualification","5.49","6","664","4","4","7","7","7","5.38","5.6","1","7","6","6"
"2005","direct migration background","(2a) intermediate vocational","5.48","6","148","4","5","6","7","7","5.26","5.7","1","7","6","6"
"2005","direct migration background","(2b) intermediate general qualification","5.34","5","49","3","5","7","7","7","4.96","5.72","2","7","5","6"
"2005","direct migration background","(2c_gen) general maturity certificate","5.46","6","107","3","4","7","7","7","5.19","5.73","2","7","5","6"
"2005","direct migration background","(2c_voc) vocational maturity certificate","5.58","6","269","3","5","7","7","7","5.41","5.75","1","7","6","6"
"2005","direct migration background","(3a) lower tertiary education","5.16","5","74","3","4","6","7","7","4.83","5.49","2","7","5","6"
"2005","direct migration background","(3b) higher tertiary education","5.5","6","262","3","5","7","7","7","5.33","5.67","1","7","6","6"
"2005","indirect migration background","(0) in school","5.56","6","91","4","5","6","7","7","5.33","5.79","2","7","5","6"
"2005","indirect migration background","(1a) inadequately completed","","","","","","","","","","","","","",""
"2005","indirect migration background","(1b) general elementary school","5.67","6","115","4","5","7","7","7","5.4","5.94","1","7","5","6"
"2005","indirect migration background","(1c) basic vocational qualification","5.38","6","145","3","4","7","7","7","5.13","5.63","1","7","5","6"
"2005","indirect migration background","(2a) intermediate vocational","5.47","6","127","4","5","6","7","7","5.26","5.68","2","7","5","6"
"2005","indirect migration background","(2b) intermediate general qualification","5.5","6","70","3","5","6","7","7","5.17","5.83","2","7","5","6"
"2005","indirect migration background","(2c_gen) general maturity certificate","5.59","6","88","4","5","6","7","7","5.34","5.84","2","7","5","6"
"2005","indirect migration background","(2c_voc) vocational maturity certificate","5.53","6","57","3","4","7","7","7","5.18","5.88","1","7","5","6"
"2005","indirect migration background","(3a) lower tertiary education","","","","","","","","","","","","","",""
"2005","indirect migration background","(3b) higher tertiary education","5.61","6","48","4","5","6","7","7","5.26","5.96","2","7","5","6"
"2005","no migration background","(0) in school","5.65","6","507","4","5","7","7","7","5.55","5.75","1","7","6","6"
"2005","no migration background","(1a) inadequately completed","4.95","5","77","2","4","6","7","7","4.59","5.31","1","7","5","6"
"2005","no migration background","(1b) general elementary school","5.56","6","1227","4","5","7","7","7","5.48","5.64","1","7","6","6"
"2005","no migration background","(1c) basic vocational qualification","5.53","6","4894","4","5","7","7","7","5.49","5.57","1","7","6","6"
"2005","no migration background","(2a) intermediate vocational","5.48","6","4520","4","5","6","7","7","5.44","5.52","1","7","6","6"
"2005","no migration background","(2b) intermediate general qualification","5.66","6","461","4","5","7","7","7","5.54","5.78","1","7","6","6"
"2005","no migration background","(2c_gen) general maturity certificate","5.48","6","600","4","5","6","7","7","5.38","5.58","1","7","6","6"
"2005","no migration background","(2c_voc) vocational maturity certificate","5.55","6","1190","4","5","6","7","7","5.48","5.62","1","7","6","6"
"2005","no migration background","(3a) lower tertiary education","5.54","6","1555","4","5","7","7","7","5.48","5.6","1","7","6","6"
"2005","no migration background","(3b) higher tertiary education","5.46","6","2204","4","5","6","7","7","5.41","5.51","1","7","6","6"
"2006","direct migration background","(0) in school","","","","","","","","","","","","","",""
