"year","age_gr","migback","mean","median","n","ptile10","ptile25","ptile75","ptile90","lowerci_mean","upperci_mean","lowerci_median","upperci_median"
"2005","16-34 y.","direct migration background","5.46","6","525","4","4","7","7","5.34","5.58","6","6"
"2005","16-34 y.","indirect migration background","5.49","6","663","4","5","7","7","5.39","5.59","5","6"
"2005","16-34 y.","no migration background","5.49","6","4126","4","5","6","7","5.45","5.53","6","6"
"2005","35-65 y.","direct migration background","5.52","6","1468","4","5","7","7","5.45","5.59","6","6"
"2005","35-65 y.","indirect migration background","5.62","6","155","4","5","7","7","5.41","5.83","6","6"
"2005","35-65 y.","no migration background","5.49","6","9968","4","5","7","7","5.46","5.52","6","6"
"2005","66 and older","direct migration background","5.56","6","364","3","5","7","7","5.4","5.72","6","6"
"2005","66 and older","indirect migration background","","","","","","","","","","",""
"2005","66 and older","no migration background","5.57","6","3401","4","5","7","7","5.52","5.62","6","6"
"2006","16-34 y.","direct migration background","","","","","","","","","","",""
"2006","16-34 y.","indirect migration background","","","","","","","","","","",""
"2006","16-34 y.","no migration background","","","","","","","","","","",""
"2006","35-65 y.","direct migration background","","","","","","","","","","",""
"2006","35-65 y.","indirect migration background","","","","","","","","","","",""
"2006","35-65 y.","no migration background","","","","","","","","","","",""
"2006","66 and older","direct migration background","","","","","","","","","","",""
"2006","66 and older","indirect migration background","","","","","","","","","","",""
"2006","66 and older","no migration background","","","","","","","","","","",""
"2007","16-34 y.","direct migration background","","","","","","","","","","",""
"2007","16-34 y.","indirect migration background","","","","","","","","","","",""
"2007","16-34 y.","no migration background","","","","","","","","","","",""
"2007","35-65 y.","direct migration background","","","","","","","","","","",""
"2007","35-65 y.","indirect migration background","","","","","","","","","","",""
"2007","35-65 y.","no migration background","","","","","","","","","","",""
"2007","66 and older","direct migration background","","","","","","","","","","",""
"2007","66 and older","indirect migration background","","","","","","","","","","",""
"2007","66 and older","no migration background","","","","","","","","","","",""
"2008","16-34 y.","direct migration background","","","","","","","","","","",""
"2008","16-34 y.","indirect migration background","","","","","","","","","","",""
"2008","16-34 y.","no migration background","","","","","","","","","","",""
"2008","35-65 y.","direct migration background","","","","","","","","","","",""
"2008","35-65 y.","indirect migration background","","","","","","","","","","",""
"2008","35-65 y.","no migration background","","","","","","","","","","",""
"2008","66 and older","direct migration background","","","","","","","","","","",""
"2008","66 and older","indirect migration background","","","","","","","","","","",""
"2008","66 and older","no migration background","","","","","","","","","","",""
"2009","16-34 y.","direct migration background","5.24","6","296","3","4","6","7","5.09","5.39","5","6"
"2009","16-34 y.","indirect migration background","5.16","5","516","3","4","6","7","5.04","5.28","5","6"
"2009","16-34 y.","no migration background","5.3","6","3174","4","4","6","7","5.25","5.35","5","6"
"2009","35-65 y.","direct migration background","5.25","5","1018","3","4","6","7","5.16","5.34","6","6"
"2009","35-65 y.","indirect migration background","5.1","5","189","2","4","6","7","4.9","5.3","5","6"
