"year","migback","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2005","direct migration background","Female","5.64","6","1248","4","5","7","7","7","5.56","5.72","1","7","6","6"
"2005","direct migration background","Male","5.36","6","1109","3","4","7","7","7","5.28","5.44","1","7","6","6"
"2005","indirect migration background","Female","5.69","6","426","4","5","7","7","7","5.56","5.82","1","7","6","6"
"2005","indirect migration background","Male","5.33","6","404","3","5","6","7","7","5.2","5.46","1","7","5","6"
"2005","no migration background","Female","5.62","6","9128","4","5","7","7","7","5.59","5.65","1","7","6","6"
"2005","no migration background","Male","5.4","6","8367","4","5","6","7","7","5.37","5.43","1","7","6","6"
"2006","direct migration background","Female","","","","","","","","","","","","","",""
"2006","direct migration background","Male","","","","","","","","","","","","","",""
"2006","indirect migration background","Female","","","","","","","","","","","","","",""
"2006","indirect migration background","Male","","","","","","","","","","","","","",""
"2006","no migration background","Female","","","","","","","","","","","","","",""
"2006","no migration background","Male","","","","","","","","","","","","","",""
"2007","direct migration background","Female","","","","","","","","","","","","","",""
"2007","direct migration background","Male","","","","","","","","","","","","","",""
"2007","indirect migration background","Female","","","","","","","","","","","","","",""
"2007","indirect migration background","Male","","","","","","","","","","","","","",""
"2007","no migration background","Female","","","","","","","","","","","","","",""
"2007","no migration background","Male","","","","","","","","","","","","","",""
"2008","direct migration background","Female","","","","","","","","","","","","","",""
"2008","direct migration background","Male","","","","","","","","","","","","","",""
"2008","indirect migration background","Female","","","","","","","","","","","","","",""
"2008","indirect migration background","Male","","","","","","","","","","","","","",""
"2008","no migration background","Female","","","","","","","","","","","","","",""
"2008","no migration background","Male","","","","","","","","","","","","","",""
"2009","direct migration background","Female","5.46","6","895","3","5","7","7","7","5.37","5.55","1","7","6","6"
"2009","direct migration background","Male","5.13","5","755","3","4","6","7","7","5.03","5.23","1","7","5","6"
"2009","indirect migration background","Female","5.18","6","367","3","4","6","7","7","5.04","5.32","1","7","5","6"
"2009","indirect migration background","Male","5.12","5","344","3","4","6","7","7","4.97","5.27","1","7","5","6"
"2009","no migration background","Female","5.41","6","8144","4","5","6","7","7","5.38","5.44","1","7","6","6"
"2009","no migration background","Male","5.26","6","7492","3","4","6","7","7","5.23","5.29","1","7","5","6"
"2010","direct migration background","Female","","","","","","","","","","","","","",""
"2010","direct migration background","Male","","","","","","","","","","","","","",""
"2010","indirect migration background","Female","","","","","","","","","","","","","",""
"2010","indirect migration background","Male","","","","","","","","","","","","","",""
"2010","no migration background","Female","","","","","","","","","","","","","",""
"2010","no migration background","Male","","","","","","","","","","","","","",""
