"year","education","hgtyp1hh","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2005","college entrance qualification","(Married) couple without C.","5.49","6","1735","4","5","6","7","7","5.43","5.55","1","7","6","6"
"2005","college entrance qualification","1-pers.-HH","5.45","6","785","3","5","6","7","7","5.36","5.54","1","7","6","6"
"2005","college entrance qualification","Couple + C. GT 16 ","5.45","6","898","4","5","6","7","7","5.37","5.53","1","7","6","6"
"2005","college entrance qualification","Couple + C. LE 16","5.61","6","1150","4","5","6","7","7","5.54","5.68","1","7","6","6"
"2005","college entrance qualification","Couple + C. LE and GT 16","5.54","6","331","4","5","6","7","7","5.41","5.67","1","7","6","6"
"2005","college entrance qualification","Single parent","5.62","6","187","4","5","7","7","7","5.43","5.81","1","7","6","6"
"2005","lower secondary degree","(Married) couple without C.","5.54","6","2989","4","5","7","7","7","5.49","5.59","1","7","6","6"
"2005","lower secondary degree","1-pers.-HH","5.59","6","1239","4","5","7","7","7","5.51","5.67","1","7","6","6"
"2005","lower secondary degree","Couple + C. GT 16 ","5.47","6","974","4","5","7","7","7","5.39","5.55","1","7","6","6"
"2005","lower secondary degree","Couple + C. LE 16","5.54","6","929","4","5","7","7","7","5.45","5.63","1","7","6","6"
"2005","lower secondary degree","Couple + C. LE and GT 16","5.34","6","390","3","4","7","7","7","5.19","5.49","1","7","5","6"
"2005","lower secondary degree","Single parent","5.6","6","347","4","5","7","7","7","5.46","5.74","1","7","6","6"
"2005","no degree/no degree yet","(Married) couple without C.","5.51","6","85","3","4","7","7","7","5.2","5.82","2","7","5","6"
"2005","no degree/no degree yet","1-pers.-HH","5.64","6","37","4","5","7","7","7","5.23","6.05","2","7","5","6"
"2005","no degree/no degree yet","Couple + C. GT 16 ","5.68","6","305","4","5","7","7","7","5.55","5.81","1","7","6","6"
"2005","no degree/no degree yet","Couple + C. LE 16","5.01","5","37","2","4","7","7","7","4.47","5.55","2","7","5","6"
"2005","no degree/no degree yet","Couple + C. LE and GT 16","5.64","6","283","4","5","7","7","7","5.49","5.79","1","7","6","6"
"2005","no degree/no degree yet","Single parent","5.38","5","118","4","5","7","7","7","5.14","5.62","2","7","5","6"
"2005","Other degree","(Married) couple without C.","5.28","6","343","3","4","7","7","7","5.12","5.44","1","7","6","6"
"2005","Other degree","1-pers.-HH","5.54","6","97","4","5","7","7","7","5.24","5.84","1","7","5","6"
"2005","Other degree","Couple + C. GT 16 ","5.54","6","219","4","5","7","7","7","5.37","5.71","1","7","6","6"
"2005","Other degree","Couple + C. LE 16","5.58","6","206","4","4","7","7","7","5.37","5.79","1","7","5","6"
"2005","Other degree","Couple + C. LE and GT 16","5.63","6","118","4","5","7","7","7","5.39","5.87","2","7","5","6"
"2005","Other degree","Single parent","5.54","6","62","4","4","7","7","7","5.19","5.89","2","7","5","6"
"2005","secondary school degree","(Married) couple without C.","5.57","6","1799","4","5","7","7","7","5.51","5.63","1","7","6","6"
"2005","secondary school degree","1-pers.-HH","5.54","6","770","4","5","7","7","7","5.44","5.64","1","7","6","6"
"2005","secondary school degree","Couple + C. GT 16 ","5.46","6","1110","4","5","6","7","7","5.39","5.53","1","7","6","6"
"2005","secondary school degree","Couple + C. LE 16","5.34","6","1362","3","5","6","7","7","5.27","5.41","1","7","6","6"
"2005","secondary school degree","Couple + C. LE and GT 16","5.62","6","500","4","5","7","7","7","5.5","5.74","1","7","6","6"
"2005","secondary school degree","Single parent","5.63","6","348","4","5","7","7","7","5.5","5.76","1","7","6","6"
"2006","college entrance qualification","(Married) couple without C.","","","","","","","","","","","","","",""
"2006","college entrance qualification","1-pers.-HH","","","","","","","","","","","","","",""
"2006","college entrance qualification","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2006","college entrance qualification","Couple + C. LE 16","","","","","","","","","","","","","",""
"2006","college entrance qualification","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2006","college entrance qualification","Single parent","","","","","","","","","","","","","",""
"2006","lower secondary degree","(Married) couple without C.","","","","","","","","","","","","","",""
"2006","lower secondary degree","1-pers.-HH","","","","","","","","","","","","","",""
"2006","lower secondary degree","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2006","lower secondary degree","Couple + C. LE 16","","","","","","","","","","","","","",""
"2006","lower secondary degree","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2006","lower secondary degree","Single parent","","","","","","","","","","","","","",""
"2006","no degree/no degree yet","(Married) couple without C.","","","","","","","","","","","","","",""
"2006","no degree/no degree yet","1-pers.-HH","","","","","","","","","","","","","",""
"2006","no degree/no degree yet","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2006","no degree/no degree yet","Couple + C. LE 16","","","","","","","","","","","","","",""
"2006","no degree/no degree yet","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2006","no degree/no degree yet","Single parent","","","","","","","","","","","","","",""
"2006","Other degree","(Married) couple without C.","","","","","","","","","","","","","",""
"2006","Other degree","1-pers.-HH","","","","","","","","","","","","","",""
"2006","Other degree","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2006","Other degree","Couple + C. LE 16","","","","","","","","","","","","","",""
"2006","Other degree","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2006","Other degree","Single parent","","","","","","","","","","","","","",""
"2006","secondary school degree","(Married) couple without C.","","","","","","","","","","","","","",""
"2006","secondary school degree","1-pers.-HH","","","","","","","","","","","","","",""
"2006","secondary school degree","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2006","secondary school degree","Couple + C. LE 16","","","","","","","","","","","","","",""
"2006","secondary school degree","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2006","secondary school degree","Single parent","","","","","","","","","","","","","",""
"2007","college entrance qualification","(Married) couple without C.","","","","","","","","","","","","","",""
"2007","college entrance qualification","1-pers.-HH","","","","","","","","","","","","","",""
"2007","college entrance qualification","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2007","college entrance qualification","Couple + C. LE 16","","","","","","","","","","","","","",""
"2007","college entrance qualification","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2007","college entrance qualification","Single parent","","","","","","","","","","","","","",""
"2007","lower secondary degree","(Married) couple without C.","","","","","","","","","","","","","",""
