"year","pgisced97","regtyp","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2005","general elemantary","Rural Area","5.48","6","762","3","5","7","7","7","5.38","5.58","1","7","6","6"
"2005","general elemantary","Urban Area","5.62","6","1638","4","5","7","7","7","5.56","5.68","1","7","6","6"
"2005","higher education","Rural Area","5.47","6","1200","4","5","6","7","7","5.4","5.54","1","7","6","6"
"2005","higher education","Urban Area","5.5","6","2964","4","5","6","7","7","5.45","5.55","1","7","6","6"
"2005","higher vocational","Rural Area","5.47","6","558","4","5","6","7","7","5.36","5.58","1","7","6","6"
"2005","higher vocational","Urban Area","5.49","6","999","4","5","6","7","7","5.41","5.57","1","7","6","6"
"2005","in school","Rural Area","5.63","6","199","4","5","7","7","7","5.47","5.79","1","7","6","6"
"2005","in school","Urban Area","5.67","6","450","4","5","7","7","7","5.56","5.78","1","7","6","6"
"2005","inadequately","Rural Area","5.22","6","58","2","4","7","7","7","4.76","5.68","1","7","5","6"
"2005","inadequately","Urban Area","5.4","5","181","3","5","7","7","7","5.18","5.62","1","7","5","6"
"2005","middle vocational","Rural Area","5.48","6","3703","4","5","7","7","7","5.44","5.52","1","7","6","6"
"2005","middle vocational","Urban Area","5.52","6","6535","4","5","7","7","7","5.49","5.55","1","7","6","6"
"2005","vocational + Abi","Rural Area","5.55","6","264","4","5","6","7","7","5.4","5.7","1","7","6","6"
"2005","vocational + Abi","Urban Area","5.53","6","871","4","5","7","7","7","5.45","5.61","1","7","6","6"
"2006","general elemantary","Rural Area","","","","","","","","","","","","","",""
"2006","general elemantary","Urban Area","","","","","","","","","","","","","",""
"2006","higher education","Rural Area","","","","","","","","","","","","","",""
"2006","higher education","Urban Area","","","","","","","","","","","","","",""
"2006","higher vocational","Rural Area","","","","","","","","","","","","","",""
"2006","higher vocational","Urban Area","","","","","","","","","","","","","",""
"2006","in school","Rural Area","","","","","","","","","","","","","",""
"2006","in school","Urban Area","","","","","","","","","","","","","",""
"2006","inadequately","Rural Area","","","","","","","","","","","","","",""
"2006","inadequately","Urban Area","","","","","","","","","","","","","",""
"2006","middle vocational","Rural Area","","","","","","","","","","","","","",""
"2006","middle vocational","Urban Area","","","","","","","","","","","","","",""
"2006","vocational + Abi","Rural Area","","","","","","","","","","","","","",""
"2006","vocational + Abi","Urban Area","","","","","","","","","","","","","",""
"2007","general elemantary","Rural Area","","","","","","","","","","","","","",""
"2007","general elemantary","Urban Area","","","","","","","","","","","","","",""
"2007","higher education","Rural Area","","","","","","","","","","","","","",""
"2007","higher education","Urban Area","","","","","","","","","","","","","",""
"2007","higher vocational","Rural Area","","","","","","","","","","","","","",""
"2007","higher vocational","Urban Area","","","","","","","","","","","","","",""
"2007","in school","Rural Area","","","","","","","","","","","","","",""
"2007","in school","Urban Area","","","","","","","","","","","","","",""
"2007","inadequately","Rural Area","","","","","","","","","","","","","",""
"2007","inadequately","Urban Area","","","","","","","","","","","","","",""
"2007","middle vocational","Rural Area","","","","","","","","","","","","","",""
"2007","middle vocational","Urban Area","","","","","","","","","","","","","",""
"2007","vocational + Abi","Rural Area","","","","","","","","","","","","","",""
"2007","vocational + Abi","Urban Area","","","","","","","","","","","","","",""
"2008","general elemantary","Rural Area","","","","","","","","","","","","","",""
"2008","general elemantary","Urban Area","","","","","","","","","","","","","",""
"2008","higher education","Rural Area","","","","","","","","","","","","","",""
"2008","higher education","Urban Area","","","","","","","","","","","","","",""
"2008","higher vocational","Rural Area","","","","","","","","","","","","","",""
"2008","higher vocational","Urban Area","","","","","","","","","","","","","",""
"2008","in school","Rural Area","","","","","","","","","","","","","",""
"2008","in school","Urban Area","","","","","","","","","","","","","",""
"2008","inadequately","Rural Area","","","","","","","","","","","","","",""
"2008","inadequately","Urban Area","","","","","","","","","","","","","",""
"2008","middle vocational","Rural Area","","","","","","","","","","","","","",""
"2008","middle vocational","Urban Area","","","","","","","","","","","","","",""
"2008","vocational + Abi","Rural Area","","","","","","","","","","","","","",""
"2008","vocational + Abi","Urban Area","","","","","","","","","","","","","",""
"2009","general elemantary","Rural Area","5.33","6","600","3","4","7","7","7","5.22","5.44","1","7","5","6"
"2009","general elemantary","Urban Area","5.4","6","1192","4","5","6","7","7","5.32","5.48","1","7","6","6"
"2009","higher education","Rural Area","5.34","6","1194","4","4","6","7","7","5.27","5.41","1","7","6","6"
"2009","higher education","Urban Area","5.26","6","2836","3","4","6","7","7","5.21","5.31","1","7","6","6"
"2009","higher vocational","Rural Area","5.3","6","514","3","5","6","7","7","5.18","5.42","1","7","6","6"
"2009","higher vocational","Urban Area","5.35","6","812","3","5","6","7","7","5.26","5.44","1","7","6","6"
"2009","in school","Rural Area","5.74","6","93","4","5","6","7","7","5.56","5.92","4","7","6","6"
"2009","in school","Urban Area","5.32","5","218","4","5","6","7","7","5.15","5.49","1","7","5","6"
"2009","inadequately","Rural Area","5.53","6","42","3","4","7","7","7","5.02","6.04","1","7","5","7"
"2009","inadequately","Urban Area","5.36","6","123","3","4","7","7","7","5.1","5.62","1","7","5","6"
"2009","middle vocational","Rural Area","5.31","5","3407","3","5","6","7","7","5.26","5.36","1","7","5","6"
"2009","middle vocational","Urban Area","5.32","6","5642","3","4","6","7","7","5.28","5.36","1","7","6","6"
"2009","vocational + Abi","Rural Area","5.03","5","255","3","4","6","7","7","4.86","5.2","1","7","5","6"
"2009","vocational + Abi","Urban Area","5.4","6","741","4","5","6","7","7","5.31","5.49","1","7","6","6"
"2010","general elemantary","Rural Area","","","","","","","","","","","","","",""
"2010","general elemantary","Urban Area","","","","","","","","","","","","","",""
"2010","higher education","Rural Area","","","","","","","","","","","","","",""
"2010","higher education","Urban Area","","","","","","","","","","","","","",""
"2010","higher vocational","Rural Area","","","","","","","","","","","","","",""
"2010","higher vocational","Urban Area","","","","","","","","","","","","","",""
"2010","in school","Rural Area","","","","","","","","","","","","","",""
"2010","in school","Urban Area","","","","","","","","","","","","","",""
"2010","inadequately","Rural Area","","","","","","","","","","","","","",""
"2010","inadequately","Urban Area","","","","","","","","","","","","","",""
"2010","middle vocational","Rural Area","","","","","","","","","","","","","",""
"2010","middle vocational","Urban Area","","","","","","","","","","","","","",""
"2010","vocational + Abi","Rural Area","","","","","","","","","","","","","",""
"2010","vocational + Abi","Urban Area","","","","","","","","","","","","","",""
"2011","general elemantary","Rural Area","","","","","","","","","","","","","",""
"2011","general elemantary","Urban Area","","","","","","","","","","","","","",""
"2011","higher education","Rural Area","","","","","","","","","","","","","",""
"2011","higher education","Urban Area","","","","","","","","","","","","","",""
"2011","higher vocational","Rural Area","","","","","","","","","","","","","",""
"2011","higher vocational","Urban Area","","","","","","","","","","","","","",""
"2011","in school","Rural Area","","","","","","","","","","","","","",""
"2011","in school","Urban Area","","","","","","","","","","","","","",""
"2011","inadequately","Rural Area","","","","","","","","","","","","","",""
"2011","inadequately","Urban Area","","","","","","","","","","","","","",""
"2011","middle vocational","Rural Area","","","","","","","","","","","","","",""
"2011","middle vocational","Urban Area","","","","","","","","","","","","","",""
"2011","vocational + Abi","Rural Area","","","","","","","","","","","","","",""
"2011","vocational + Abi","Urban Area","","","","","","","","","","","","","",""
"2012","general elemantary","Rural Area","5.58","6","299","4","5","7","7","7","5.44","5.72","1","7","6","6"
"2012","general elemantary","Urban Area","5.53","6","481","4","5","7","7","7","5.4","5.66","1","7","6","6"
"2012","higher education","Rural Area","5.51","6","384","4","5","6","7","7","5.39","5.63","1","7","6","6"
"2012","higher education","Urban Area","5.58","6","1111","4","5","6","7","7","5.51","5.65","1","7","6","6"
"2012","higher vocational","Rural Area","5.37","6","155","4","5","6","7","7","5.17","5.57","1","7","5","6"
"2012","higher vocational","Urban Area","5.49","6","210","4","5","6","7","7","5.31","5.67","1","7","6","6"
"2012","in school","Rural Area","5.68","6","67","4","5","7","7","7","5.41","5.95","3","7","6","6"
"2012","in school","Urban Area","5.35","6","123","3","5","6","7","7","5.11","5.59","1","7","5","6"
"2012","inadequately","Rural Area","5.08","5.3","54","3","4","6","7","7","4.64","5.52","1","7","5","6"
"2012","inadequately","Urban Area","5.38","6","103","3","5","7","7","7","5.06","5.7","1","7","5","6"
"2012","middle vocational","Rural Area","5.61","6","1457","4","5","7","7","7","5.55","5.67","1","7","6","6"
"2012","middle vocational","Urban Area","5.52","6","1794","4","5","7","7","7","5.46","5.58","1","7","6","6"
"2012","vocational + Abi","Rural Area","5.43","6","218","4","5","6","7","7","5.27","5.59","2","7","5","6"
"2012","vocational + Abi","Urban Area","5.57","6","539","4","5","6","7","7","5.46","5.68","1","7","6","6"
"2013","general elemantary","Rural Area","5.67","6","623","4","5","7","7","7","5.57","5.77","1","7","6","6"
"2013","general elemantary","Urban Area","5.39","6","1219","3","5","6","7","7","5.31","5.47","1","7","6","6"
"2013","higher education","Rural Area","5.39","6","1283","4","5","6","7","7","5.32","5.46","1","7","6","6"
"2013","higher education","Urban Area","5.46","6","3181","4","5","6","7","7","5.42","5.5","1","7","6","6"
"2013","higher vocational","Rural Area","5.36","6","531","3","4","6","7","7","5.24","5.48","1","7","5","6"
"2013","higher vocational","Urban Area","5.4","6","797","4","5","6","7","7","5.31","5.49","1","7","5","6"
