"year","age_gr","hgtyp1hh","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2005","16-34 y.","(Married) couple without C.","5.54","6","946","4","5","6","7","7","5.46","5.62","1","7","6","6"
"2005","16-34 y.","1-pers.-HH","5.42","6","695","4","5","6","7","7","5.33","5.51","1","7","6","6"
"2005","16-34 y.","Couple + C. GT 16 ","5.48","6","1341","4","5","6","7","7","5.41","5.55","1","7","6","6"
"2005","16-34 y.","Couple + C. LE 16","5.53","6","1087","4","5","7","7","7","5.45","5.61","1","7","6","6"
"2005","16-34 y.","Couple + C. LE and GT 16","5.49","6","635","4","5","7","7","7","5.39","5.59","1","7","6","6"
"2005","16-34 y.","Single parent","5.48","6","466","4","5","7","7","7","5.36","5.6","1","7","6","6"
"2005","35-65 y.","(Married) couple without C.","5.51","6","3722","4","5","7","7","7","5.47","5.55","1","7","6","6"
"2005","35-65 y.","1-pers.-HH","5.48","6","1189","3","5","7","7","7","5.4","5.56","1","7","6","6"
"2005","35-65 y.","Couple + C. GT 16 ","5.48","6","2136","4","5","6","7","7","5.43","5.53","1","7","6","6"
"2005","35-65 y.","Couple + C. LE 16","5.45","6","2612","4","5","6","7","7","5.4","5.5","1","7","6","6"
"2005","35-65 y.","Couple + C. LE and GT 16","5.51","6","1065","3","5","7","7","7","5.43","5.59","1","7","6","6"
"2005","35-65 y.","Single parent","5.64","6","576","4","5","7","7","7","5.53","5.75","1","7","6","6"
"2005","66 and older","(Married) couple without C.","5.52","6","2344","3","5","7","7","7","5.46","5.58","1","7","6","6"
"2005","66 and older","1-pers.-HH","5.66","6","1081","4","5","7","7","7","5.58","5.74","1","7","6","6"
"2005","66 and older","Couple + C. GT 16 ","5.55","6","166","4","5","6","7","7","5.34","5.76","1","7","5","6"
"2005","66 and older","Couple + C. LE 16","","","","","","","","","","","","","",""
"2005","66 and older","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2005","66 and older","Single parent","5.89","6","59","4","5","7","7","7","5.61","6.17","2","7","6","6"
"2006","16-34 y.","(Married) couple without C.","","","","","","","","","","","","","",""
"2006","16-34 y.","1-pers.-HH","","","","","","","","","","","","","",""
"2006","16-34 y.","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2006","16-34 y.","Couple + C. LE 16","","","","","","","","","","","","","",""
"2006","16-34 y.","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2006","16-34 y.","Single parent","","","","","","","","","","","","","",""
"2006","35-65 y.","(Married) couple without C.","","","","","","","","","","","","","",""
"2006","35-65 y.","1-pers.-HH","","","","","","","","","","","","","",""
"2006","35-65 y.","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2006","35-65 y.","Couple + C. LE 16","","","","","","","","","","","","","",""
"2006","35-65 y.","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2006","35-65 y.","Single parent","","","","","","","","","","","","","",""
"2006","66 and older","(Married) couple without C.","","","","","","","","","","","","","",""
"2006","66 and older","1-pers.-HH","","","","","","","","","","","","","",""
"2006","66 and older","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2006","66 and older","Couple + C. LE 16","","","","","","","","","","","","","",""
"2006","66 and older","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2006","66 and older","Single parent","","","","","","","","","","","","","",""
"2007","16-34 y.","(Married) couple without C.","","","","","","","","","","","","","",""
"2007","16-34 y.","1-pers.-HH","","","","","","","","","","","","","",""
"2007","16-34 y.","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2007","16-34 y.","Couple + C. LE 16","","","","","","","","","","","","","",""
"2007","16-34 y.","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2007","16-34 y.","Single parent","","","","","","","","","","","","","",""
"2007","35-65 y.","(Married) couple without C.","","","","","","","","","","","","","",""
"2007","35-65 y.","1-pers.-HH","","","","","","","","","","","","","",""
"2007","35-65 y.","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2007","35-65 y.","Couple + C. LE 16","","","","","","","","","","","","","",""
"2007","35-65 y.","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2007","35-65 y.","Single parent","","","","","","","","","","","","","",""
"2007","66 and older","(Married) couple without C.","","","","","","","","","","","","","",""
"2007","66 and older","1-pers.-HH","","","","","","","","","","","","","",""
"2007","66 and older","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2007","66 and older","Couple + C. LE 16","","","","","","","","","","","","","",""
"2007","66 and older","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2007","66 and older","Single parent","","","","","","","","","","","","","",""
"2008","16-34 y.","(Married) couple without C.","","","","","","","","","","","","","",""
"2008","16-34 y.","1-pers.-HH","","","","","","","","","","","","","",""
"2008","16-34 y.","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2008","16-34 y.","Couple + C. LE 16","","","","","","","","","","","","","",""
"2008","16-34 y.","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2008","16-34 y.","Single parent","","","","","","","","","","","","","",""
"2008","35-65 y.","(Married) couple without C.","","","","","","","","","","","","","",""
"2008","35-65 y.","1-pers.-HH","","","","","","","","","","","","","",""
"2008","35-65 y.","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2008","35-65 y.","Couple + C. LE 16","","","","","","","","","","","","","",""
"2008","35-65 y.","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
