"year","pgcasmin","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","lowerci_mean","upperci_mean","lowerci_median","upperci_median"
"2005","(0) in school","Female","5.81","6","340","4","5","7","7","5.68","5.94","6","6"
"2005","(0) in school","Male","5.5","6","313","4","5","6","7","5.37","5.63","5","6"
"2005","(1a) inadequately completed","Female","5.54","5","142","4","5","7","7","5.3","5.78","5","6"
"2005","(1a) inadequately completed","Male","5.17","6","106","2","4","7","7","4.84","5.5","5","6"
"2005","(1b) general elementary school","Female","5.63","6","1283","4","5","7","7","5.55","5.71","6","6"
"2005","(1b) general elementary school","Male","5.42","6","574","4","5","7","7","5.31","5.53","5","6"
"2005","(1c) basic vocational qualification","Female","5.67","6","2629","4","5","7","7","5.62","5.72","6","6"
"2005","(1c) basic vocational qualification","Male","5.39","6","3074","3","5","7","7","5.34","5.44","6","6"
"2005","(2a) intermediate vocational","Female","5.56","6","2738","4","5","7","7","5.51","5.61","6","6"
"2005","(2a) intermediate vocational","Male","5.39","6","2057","4","5","6","7","5.33","5.45","6","6"
"2005","(2b) intermediate general qualification","Female","5.73","6","354","4","5","7","7","5.6","5.86","6","6"
"2005","(2b) intermediate general qualification","Male","5.41","6","226","3","5","6","7","5.23","5.59","6","6"
"2005","(2c_gen) general maturity certificate","Female","5.49","6","432","4","5","6","7","5.37","5.61","6","6"
"2005","(2c_gen) general maturity certificate","Male","5.48","6","363","4","5","6","7","5.35","5.61","6","6"
"2005","(2c_voc) vocational maturity certificate","Female","5.67","6","846","4","5","7","7","5.58","5.76","6","6"
"2005","(2c_voc) vocational maturity certificate","Male","5.43","6","670","4","5","6","7","5.33","5.53","6","6"
"2005","(3a) lower tertiary education","Female","5.59","6","768","4","5","7","7","5.5","5.68","6","6"
"2005","(3a) lower tertiary education","Male","5.45","6","882","4","5","6","7","5.37","5.53","6","6"
"2005","(3b) higher tertiary education","Female","5.61","6","1089","4","5","6","7","5.54","5.68","6","6"
"2005","(3b) higher tertiary education","Male","5.37","6","1425","3","5","6","7","5.31","5.43","6","6"
"2006","(0) in school","Female","","","","","","","","","","",""
"2006","(0) in school","Male","","","","","","","","","","",""
"2006","(1a) inadequately completed","Female","","","","","","","","","","",""
"2006","(1a) inadequately completed","Male","","","","","","","","","","",""
"2006","(1b) general elementary school","Female","","","","","","","","","","",""
"2006","(1b) general elementary school","Male","","","","","","","","","","",""
"2006","(1c) basic vocational qualification","Female","","","","","","","","","","",""
"2006","(1c) basic vocational qualification","Male","","","","","","","","","","",""
"2006","(2a) intermediate vocational","Female","","","","","","","","","","",""
"2006","(2a) intermediate vocational","Male","","","","","","","","","","",""
"2006","(2b) intermediate general qualification","Female","","","","","","","","","","",""
"2006","(2b) intermediate general qualification","Male","","","","","","","","","","",""
"2006","(2c_gen) general maturity certificate","Female","","","","","","","","","","",""
"2006","(2c_gen) general maturity certificate","Male","","","","","","","","","","",""
"2006","(2c_voc) vocational maturity certificate","Female","","","","","","","","","","",""
"2006","(2c_voc) vocational maturity certificate","Male","","","","","","","","","","",""
"2006","(3a) lower tertiary education","Female","","","","","","","","","","",""
"2006","(3a) lower tertiary education","Male","","","","","","","","","","",""
"2006","(3b) higher tertiary education","Female","","","","","","","","","","",""
"2006","(3b) higher tertiary education","Male","","","","","","","","","","",""
"2007","(0) in school","Female","","","","","","","","","","",""
"2007","(0) in school","Male","","","","","","","","","","",""
"2007","(1a) inadequately completed","Female","","","","","","","","","","",""
"2007","(1a) inadequately completed","Male","","","","","","","","","","",""
"2007","(1b) general elementary school","Female","","","","","","","","","","",""
"2007","(1b) general elementary school","Male","","","","","","","","","","",""
"2007","(1c) basic vocational qualification","Female","","","","","","","","","","",""
"2007","(1c) basic vocational qualification","Male","","","","","","","","","","",""
"2007","(2a) intermediate vocational","Female","","","","","","","","","","",""
"2007","(2a) intermediate vocational","Male","","","","","","","","","","",""
"2007","(2b) intermediate general qualification","Female","","","","","","","","","","",""
"2007","(2b) intermediate general qualification","Male","","","","","","","","","","",""
"2007","(2c_gen) general maturity certificate","Female","","","","","","","","","","",""
"2007","(2c_gen) general maturity certificate","Male","","","","","","","","","","",""
"2007","(2c_voc) vocational maturity certificate","Female","","","","","","","","","","",""
"2007","(2c_voc) vocational maturity certificate","Male","","","","","","","","","","",""
"2007","(3a) lower tertiary education","Female","","","","","","","","","","",""
"2007","(3a) lower tertiary education","Male","","","","","","","","","","",""
"2007","(3b) higher tertiary education","Female","","","","","","","","","","",""
"2007","(3b) higher tertiary education","Male","","","","","","","","","","",""
"2008","(0) in school","Female","","","","","","","","","","",""
"2008","(0) in school","Male","","","","","","","","","","",""
"2008","(1a) inadequately completed","Female","","","","","","","","","","",""
"2008","(1a) inadequately completed","Male","","","","","","","","","","",""
"2008","(1b) general elementary school","Female","","","","","","","","","","",""
"2008","(1b) general elementary school","Male","","","","","","","","","","",""
"2008","(1c) basic vocational qualification","Female","","","","","","","","","","",""
"2008","(1c) basic vocational qualification","Male","","","","","","","","","","",""
"2008","(2a) intermediate vocational","Female","","","","","","","","","","",""
"2008","(2a) intermediate vocational","Male","","","","","","","","","","",""
"2008","(2b) intermediate general qualification","Female","","","","","","","","","","",""
"2008","(2b) intermediate general qualification","Male","","","","","","","","","","",""
"2008","(2c_gen) general maturity certificate","Female","","","","","","","","","","",""
"2008","(2c_gen) general maturity certificate","Male","","","","","","","","","","",""
"2008","(2c_voc) vocational maturity certificate","Female","","","","","","","","","","",""
"2008","(2c_voc) vocational maturity certificate","Male","","","","","","","","","","",""
"2008","(3a) lower tertiary education","Female","","","","","","","","","","",""
"2008","(3a) lower tertiary education","Male","","","","","","","","","","",""
"2008","(3b) higher tertiary education","Female","","","","","","","","","","",""
"2008","(3b) higher tertiary education","Male","","","","","","","","","","",""
"2009","(0) in school","Female","5.52","6","143","4","5","6","7","5.32","5.72","5","6"
"2009","(0) in school","Male","5.37","5","168","4","5","6","7","5.2","5.54","6","6"
"2009","(1a) inadequately completed","Female","5.23","6","91","3","4","7","7","4.94","5.52","5","6"
"2009","(1a) inadequately completed","Male","5.31","6","79","3","4","7","7","4.98","5.64","5","6"
"2009","(1b) general elementary school","Female","5.49","6","992","4","5","7","7","5.4","5.58","6","6"
"2009","(1b) general elementary school","Male","5.15","5","402","3","4","6","7","5.01","5.29","5","6"
"2009","(1c) basic vocational qualification","Female","5.43","6","2208","4","5","7","7","5.37","5.49","6","6"
"2009","(1c) basic vocational qualification","Male","5.23","5","2597","3","4","6","7","5.18","5.28","5","6"
"2009","(2a) intermediate vocational","Female","5.35","6","2524","3","4","6","7","5.3","5.4","6","6"
"2009","(2a) intermediate vocational","Male","5.22","5","1846","3","4","6","7","5.16","5.28","5","6"
"2009","(2b) intermediate general qualification","Female","5.39","6","260","4","4","7","7","5.23","5.55","5","6"
"2009","(2b) intermediate general qualification","Male","5.21","5","171","4","4","6","7","5.01","5.41","5","6"
"2009","(2c_gen) general maturity certificate","Female","5.43","6","368","4","5","6","7","5.3","5.56","6","6"
"2009","(2c_gen) general maturity certificate","Male","5.43","6","326","4","5","6","7","5.3","5.56","5","6"
"2009","(2c_voc) vocational maturity certificate","Female","5.4","6","751","4","5","6","7","5.31","5.49","6","6"
"2009","(2c_voc) vocational maturity certificate","Male","5.26","6","569","3","4","6","7","5.15","5.37","5","6"
"2009","(3a) lower tertiary education","Female","5.42","6","727","4","5","6","7","5.33","5.51","6","6"
"2009","(3a) lower tertiary education","Male","5.14","5","853","3","4","6","7","5.05","5.23","5","6"
"2009","(3b) higher tertiary education","Female","5.33","6","1122","3","4","6","7","5.25","5.41","6","6"
"2009","(3b) higher tertiary education","Male","5.27","6","1328","3","4","6","7","5.2","5.34","6","6"
"2010","(0) in school","Female","","","","","","","","","","",""
"2010","(0) in school","Male","","","","","","","","","","",""
"2010","(1a) inadequately completed","Female","","","","","","","","","","",""
"2010","(1a) inadequately completed","Male","","","","","","","","","","",""
"2010","(1b) general elementary school","Female","","","","","","","","","","",""
"2010","(1b) general elementary school","Male","","","","","","","","","","",""
"2010","(1c) basic vocational qualification","Female","","","","","","","","","","",""
"2010","(1c) basic vocational qualification","Male","","","","","","","","","","",""
"2010","(2a) intermediate vocational","Female","","","","","","","","","","",""
"2010","(2a) intermediate vocational","Male","","","","","","","","","","",""
"2010","(2b) intermediate general qualification","Female","","","","","","","","","","",""
"2010","(2b) intermediate general qualification","Male","","","","","","","","","","",""
"2010","(2c_gen) general maturity certificate","Female","","","","","","","","","","",""
"2010","(2c_gen) general maturity certificate","Male","","","","","","","","","","",""
"2010","(2c_voc) vocational maturity certificate","Female","","","","","","","","","","",""
"2010","(2c_voc) vocational maturity certificate","Male","","","","","","","","","","",""
"2010","(3a) lower tertiary education","Female","","","","","","","","","","",""
"2010","(3a) lower tertiary education","Male","","","","","","","","","","",""
"2010","(3b) higher tertiary education","Female","","","","","","","","","","",""
"2010","(3b) higher tertiary education","Male","","","","","","","","","","",""
"2011","(0) in school","Female","","","","","","","","","","",""
"2011","(0) in school","Male","","","","","","","","","","",""
"2011","(1a) inadequately completed","Female","","","","","","","","","","",""
"2011","(1a) inadequately completed","Male","","","","","","","","","","",""
"2011","(1b) general elementary school","Female","","","","","","","","","","",""
"2011","(1b) general elementary school","Male","","","","","","","","","","",""
"2011","(1c) basic vocational qualification","Female","","","","","","","","","","",""
"2011","(1c) basic vocational qualification","Male","","","","","","","","","","",""
"2011","(2a) intermediate vocational","Female","","","","","","","","","","",""
"2011","(2a) intermediate vocational","Male","","","","","","","","","","",""
"2011","(2b) intermediate general qualification","Female","","","","","","","","","","",""
"2011","(2b) intermediate general qualification","Male","","","","","","","","","","",""
"2011","(2c_gen) general maturity certificate","Female","","","","","","","","","","",""
"2011","(2c_gen) general maturity certificate","Male","","","","","","","","","","",""
"2011","(2c_voc) vocational maturity certificate","Female","","","","","","","","","","",""
"2011","(2c_voc) vocational maturity certificate","Male","","","","","","","","","","",""
"2011","(3a) lower tertiary education","Female","","","","","","","","","","",""
"2011","(3a) lower tertiary education","Male","","","","","","","","","","",""
"2011","(3b) higher tertiary education","Female","","","","","","","","","","",""
"2011","(3b) higher tertiary education","Male","","","","","","","","","","",""
"2012","(0) in school","Female","5.33","6","100","3","5","6","7","5.07","5.59","5","6"
"2012","(0) in school","Male","5.6","6","91","4","5","6","7","5.35","5.85","6","6"
"2012","(1a) inadequately completed","Female","5.31","6","91","3","5","7","7","4.96","5.66","5","6"
"2012","(1a) inadequately completed","Male","5.19","6","69","3","4","6","7","4.83","5.55","5","6"
"2012","(1b) general elementary school","Female","5.55","6","340","3","5","7","7","5.4","5.7","6","6"
"2012","(1b) general elementary school","Male","5.55","6","235","4","5","7","7","5.38","5.72","6","6"
"2012","(1c) basic vocational qualification","Female","5.69","6","524","4","5","7","7","5.58","5.8","6","6"
"2012","(1c) basic vocational qualification","Male","5.48","6","608","4","5","6","7","5.37","5.59","6","6"
"2012","(2a) intermediate vocational","Female","5.53","6","1371","4","5","7","7","5.46","5.6","6","6"
"2012","(2a) intermediate vocational","Male","5.42","6","696","4","5","6","7","5.32","5.52","6","6"
"2012","(2b) intermediate general qualification","Female","5.58","6","159","4","5","7","7","5.37","5.79","6","6"
"2012","(2b) intermediate general qualification","Male","5.47","6","72","4","5","6","7","5.16","5.78","5","6"
"2012","(2c_gen) general maturity certificate","Female","5.86","6","162","5","5","7","7","5.67","6.05","6","6"
"2012","(2c_gen) general maturity certificate","Male","5.53","6","85","4","5","6","7","5.28","5.78","5","6"
"2012","(2c_voc) vocational maturity certificate","Female","5.54","6","598","4","5","6","7","5.44","5.64","6","6"
"2012","(2c_voc) vocational maturity certificate","Male","5.51","6","278","4","5","6","7","5.37","5.65","6","6"
"2012","(3a) lower tertiary education","Female","5.55","6","237","4","5","7","7","5.39","5.71","6","6"
"2012","(3a) lower tertiary education","Male","5.59","6","216","4","5","6","7","5.43","5.75","6","6"
"2012","(3b) higher tertiary education","Female","5.49","6","573","4","5","6","7","5.39","5.59","6","6"
"2012","(3b) higher tertiary education","Male","5.65","6","469","4","5","6","7","5.55","5.75","6","6"
"2013","(0) in school","Female","5.25","6","139","3","5","6","7","5.02","5.48","5","6"
"2013","(0) in school","Male","5.37","6","123","3","5","6","7","5.15","5.59","6","6"
"2013","(1a) inadequately completed","Female","5.12","5","115","2","4","7","7","4.82","5.42","5","6"
"2013","(1a) inadequately completed","Male","5.38","6","105","3","4","7","7","5.1","5.66","5","6"
"2013","(1b) general elementary school","Female","5.6","6","990","4","5","7","7","5.51","5.69","6","6"
"2013","(1b) general elementary school","Male","5.47","6","418","4","5","7","7","5.34","5.6","5","6"
"2013","(1c) basic vocational qualification","Female","5.53","6","2250","4","5","7","7","5.47","5.59","6","6"
"2013","(1c) basic vocational qualification","Male","5.3","6","2549","3","5","6","7","5.25","5.35","5","6"
"2013","(2a) intermediate vocational","Female","5.41","6","2669","4","5","6","7","5.36","5.46","6","6"
"2013","(2a) intermediate vocational","Male","5.35","6","1902","4","5","6","7","5.29","5.41","6","6"
"2013","(2b) intermediate general qualification","Female","5.29","6","293","3","4","6","7","5.13","5.45","6","6"
"2013","(2b) intermediate general qualification","Male","5.2","5","176","3","4","6","7","5.01","5.39","5","6"
"2013","(2c_gen) general maturity certificate","Female","5.51","6","417","4","5","6","7","5.39","5.63","6","6"
"2013","(2c_gen) general maturity certificate","Male","5.3","6","351","4","4","6","7","5.17","5.43","5","6"
"2013","(2c_voc) vocational maturity certificate","Female","5.48","6","821","4","5","6","7","5.39","5.57","6","6"
"2013","(2c_voc) vocational maturity certificate","Male","5.36","6","633","4","5","6","7","5.26","5.46","5","6"
"2013","(3a) lower tertiary education","Female","5.38","6","782","3","5","6","7","5.29","5.47","6","6"
"2013","(3a) lower tertiary education","Male","5.45","6","899","4","5","6","7","5.37","5.53","6","6"
"2013","(3b) higher tertiary education","Female","5.5","6","1333","4","5","6","7","5.43","5.57","6","6"
"2013","(3b) higher tertiary education","Male","5.42","6","1450","4","5","6","7","5.36","5.48","6","6"
"2014","(0) in school","Female","","","","","","","","","","",""
"2014","(0) in school","Male","","","","","","","","","","",""
"2014","(1a) inadequately completed","Female","","","","","","","","","","",""
"2014","(1a) inadequately completed","Male","","","","","","","","","","",""
"2014","(1b) general elementary school","Female","","","","","","","","","","",""
"2014","(1b) general elementary school","Male","","","","","","","","","","",""
"2014","(1c) basic vocational qualification","Female","","","","","","","","","","",""
"2014","(1c) basic vocational qualification","Male","","","","","","","","","","",""
"2014","(2a) intermediate vocational","Female","","","","","","","","","","",""
"2014","(2a) intermediate vocational","Male","","","","","","","","","","",""
"2014","(2b) intermediate general qualification","Female","","","","","","","","","","",""
"2014","(2b) intermediate general qualification","Male","","","","","","","","","","",""
"2014","(2c_gen) general maturity certificate","Female","","","","","","","","","","",""
"2014","(2c_gen) general maturity certificate","Male","","","","","","","","","","",""
"2014","(2c_voc) vocational maturity certificate","Female","","","","","","","","","","",""
"2014","(2c_voc) vocational maturity certificate","Male","","","","","","","","","","",""
"2014","(3a) lower tertiary education","Female","","","","","","","","","","",""
"2014","(3a) lower tertiary education","Male","","","","","","","","","","",""
"2014","(3b) higher tertiary education","Female","","","","","","","","","","",""
"2014","(3b) higher tertiary education","Male","","","","","","","","","","",""
"2015","(0) in school","Female","","","","","","","","","","",""
"2015","(0) in school","Male","","","","","","","","","","",""
"2015","(1a) inadequately completed","Female","","","","","","","","","","",""
"2015","(1a) inadequately completed","Male","","","","","","","","","","",""
"2015","(1b) general elementary school","Female","","","","","","","","","","",""
"2015","(1b) general elementary school","Male","","","","","","","","","","",""
"2015","(1c) basic vocational qualification","Female","","","","","","","","","","",""
"2015","(1c) basic vocational qualification","Male","","","","","","","","","","",""
"2015","(2a) intermediate vocational","Female","","","","","","","","","","",""
"2015","(2a) intermediate vocational","Male","","","","","","","","","","",""
"2015","(2b) intermediate general qualification","Female","","","","","","","","","","",""
"2015","(2b) intermediate general qualification","Male","","","","","","","","","","",""
"2015","(2c_gen) general maturity certificate","Female","","","","","","","","","","",""
"2015","(2c_gen) general maturity certificate","Male","","","","","","","","","","",""
"2015","(2c_voc) vocational maturity certificate","Female","","","","","","","","","","",""
"2015","(2c_voc) vocational maturity certificate","Male","","","","","","","","","","",""
"2015","(3a) lower tertiary education","Female","","","","","","","","","","",""
"2015","(3a) lower tertiary education","Male","","","","","","","","","","",""
"2015","(3b) higher tertiary education","Female","","","","","","","","","","",""
"2015","(3b) higher tertiary education","Male","","","","","","","","","","",""
"2016","(0) in school","Female","","","","","","","","","","",""
"2016","(0) in school","Male","","","","","","","","","","",""
"2016","(1a) inadequately completed","Female","","","","","","","","","","",""
"2016","(1a) inadequately completed","Male","","","","","","","","","","",""
"2016","(1b) general elementary school","Female","","","","","","","","","","",""
"2016","(1b) general elementary school","Male","","","","","","","","","","",""
"2016","(1c) basic vocational qualification","Female","","","","","","","","","","",""
"2016","(1c) basic vocational qualification","Male","","","","","","","","","","",""
"2016","(2a) intermediate vocational","Female","","","","","","","","","","",""
"2016","(2a) intermediate vocational","Male","","","","","","","","","","",""
"2016","(2b) intermediate general qualification","Female","","","","","","","","","","",""
"2016","(2b) intermediate general qualification","Male","","","","","","","","","","",""
"2016","(2c_gen) general maturity certificate","Female","","","","","","","","","","",""
"2016","(2c_gen) general maturity certificate","Male","","","","","","","","","","",""
"2016","(2c_voc) vocational maturity certificate","Female","","","","","","","","","","",""
"2016","(2c_voc) vocational maturity certificate","Male","","","","","","","","","","",""
"2016","(3a) lower tertiary education","Female","","","","","","","","","","",""
"2016","(3a) lower tertiary education","Male","","","","","","","","","","",""
"2016","(3b) higher tertiary education","Female","","","","","","","","","","",""
"2016","(3b) higher tertiary education","Male","","","","","","","","","","",""
"2017","(0) in school","Female","5.56","6","219","4","5","7","7","5.39","5.73","6","6"
"2017","(0) in school","Male","5.56","6","197","4","5","7","7","5.38","5.74","6","6"
"2017","(1a) inadequately completed","Female","5.75","6","663","4","5","7","7","5.64","5.86","7","7"
"2017","(1a) inadequately completed","Male","5.51","6","787","3","5","7","7","5.42","5.6","7","7"
"2017","(1b) general elementary school","Female","5.48","6","1397","3","5","7","7","5.4","5.56","6","6"
"2017","(1b) general elementary school","Male","5.48","6","1119","3","5","7","7","5.39","5.57","6","6"
"2017","(1c) basic vocational qualification","Female","5.51","6","2416","4","5","7","7","5.45","5.57","6","6"
"2017","(1c) basic vocational qualification","Male","5.46","6","2844","4","5","6","7","5.41","5.51","6","6"
"2017","(2a) intermediate vocational","Female","5.45","6","3637","4","5","6","7","5.41","5.49","6","6"
"2017","(2a) intermediate vocational","Male","5.36","6","2500","4","5","6","7","5.31","5.41","6","6"
"2017","(2b) intermediate general qualification","Female","5.48","6","501","4","5","6","7","5.36","5.6","6","6"
"2017","(2b) intermediate general qualification","Male","5.53","6","326","3","5","6","7","5.39","5.67","6","6"
"2017","(2c_gen) general maturity certificate","Female","5.45","6","945","3","5","7","7","5.36","5.54","6","6"
"2017","(2c_gen) general maturity certificate","Male","5.47","6","935","4","5","6","7","5.38","5.56","6","6"
"2017","(2c_voc) vocational maturity certificate","Female","5.42","6","1609","3","5","6","7","5.35","5.49","6","6"
"2017","(2c_voc) vocational maturity certificate","Male","5.46","6","1125","4","5","6","7","5.38","5.54","6","6"
"2017","(3a) lower tertiary education","Female","5.47","6","991","4","5","6","7","5.39","5.55","6","6"
"2017","(3a) lower tertiary education","Male","5.47","6","1055","4","5","6","7","5.39","5.55","6","6"
"2017","(3b) higher tertiary education","Female","5.4","6","2436","3","5","6","7","5.35","5.45","6","6"
"2017","(3b) higher tertiary education","Male","5.41","6","2532","4","5","6","7","5.36","5.46","6","6"
"2018","(0) in school","Female","","","","","","","","","","",""
"2018","(0) in school","Male","","","","","","","","","","",""
