"year","pgcasmin","sex","mean","median","n","lowerci_mean","upperci_mean","ptile10","ptile25","ptile75","ptile90"
"1984","(0) in school","Female","7.85","8","87","7.34","8.36","5","7","10","10"
"1984","(0) in school","Male","8.12","9","93","7.71","8.53","5","7","10","10"
"1984","(1a) inadequately completed","Female","6.39","7","620","6.15","6.63","2","4","9","10"
"1984","(1a) inadequately completed","Male","6.43","7","495","6.16","6.7","2","4","9","10"
"1984","(1b) general elementary school","Female","8.03","9","2021","7.92","8.14","5","7","10","10"
"1984","(1b) general elementary school","Male","7.7","8","977","7.53","7.87","4","7","10","10"
"1984","(1c) basic vocational qualification","Female","8.09","9","1730","7.98","8.2","5","7","10","10"
"1984","(1c) basic vocational qualification","Male","7.96","8","2520","7.87","8.05","5","7","10","10"
"1984","(2a) intermediate vocational","Female","8.08","9","796","7.92","8.24","5","7","10","10"
"1984","(2a) intermediate vocational","Male","8.07","8","605","7.9","8.24","5","7","10","10"
"1984","(2b) intermediate general qualification","Female","7.87","9","289","7.58","8.16","5","6","10","10"
"1984","(2b) intermediate general qualification","Male","7.83","9","174","7.49","8.17","4","7","10","10"
"1984","(2c_gen) general maturity certificate","Female","6.95","8","174","6.52","7.38","3","5","9","10"
"1984","(2c_gen) general maturity certificate","Male","6.78","7","235","6.41","7.15","3","5","9","10"
"1984","(2c_voc) vocational maturity certificate","Female","7.77","8","175","7.38","8.16","4","7","10","10"
"1984","(2c_voc) vocational maturity certificate","Male","7.8","8","281","7.5","8.1","5","7","10","10"
"1984","(3a) lower tertiary education","Female","8.04","9","74","7.44","8.64","4","7","10","10"
"1984","(3a) lower tertiary education","Male","8.35","9","192","8.1","8.6","6","8","10","10"
"1984","(3b) higher tertiary education","Female","7.77","8.67","182","7.41","8.13","4","6","10","10"
"1984","(3b) higher tertiary education","Male","7.82","8","344","7.57","8.07","4","7","10","10"
"1985","(0) in school","Female","8.23","9","71","7.69","8.77","5","7","10","10"
"1985","(0) in school","Male","8.25","9","108","7.85","8.65","5","8","10","10"
"1985","(1a) inadequately completed","Female","6.62","7","511","6.38","6.86","2","5","9","10"
"1985","(1a) inadequately completed","Male","6.85","7.55","398","6.57","7.13","3","5","9","10"
"1985","(1b) general elementary school","Female","8","8","1737","7.89","8.11","5","7","10","10"
"1985","(1b) general elementary school","Male","7.45","8","865","7.27","7.63","4","6","9","10"
"1985","(1c) basic vocational qualification","Female","7.9","8","1558","7.79","8.01","5","7","10","10"
"1985","(1c) basic vocational qualification","Male","7.96","8","2250","7.87","8.05","5","7","10","10"
"1985","(2a) intermediate vocational","Female","7.94","8","762","7.79","8.09","5","7","10","10"
"1985","(2a) intermediate vocational","Male","7.88","8","577","7.72","8.04","5","7","10","10"
"1985","(2b) intermediate general qualification","Female","7.89","8","286","7.62","8.16","5","7","10","10"
"1985","(2b) intermediate general qualification","Male","7.74","8","173","7.4","8.08","5","7","10","10"
"1985","(2c_gen) general maturity certificate","Female","7.29","8","161","6.9","7.68","4","6","9","10"
"1985","(2c_gen) general maturity certificate","Male","7.18","8","212","6.83","7.53","4","5","9","10"
"1985","(2c_voc) vocational maturity certificate","Female","7.45","8","161","7.06","7.84","3","6","9","10"
"1985","(2c_voc) vocational maturity certificate","Male","7.58","8","250","7.26","7.9","4","6","10","10"
"1985","(3a) lower tertiary education","Female","7.89","9","71","7.29","8.49","4","7","10","10"
"1985","(3a) lower tertiary education","Male","8.12","8","177","7.85","8.39","5","7","10","10"
"1985","(3b) higher tertiary education","Female","7.98","9","175","7.64","8.32","5","7","10","10"
"1985","(3b) higher tertiary education","Male","7.69","8","332","7.46","7.92","5","7","9","10"
"1986","(0) in school","Female","8.11","8","71","7.64","8.58","6","7","9","10"
"1986","(0) in school","Male","7.97","8","116","7.54","8.4","5","7","10","10"
"1986","(1a) inadequately completed","Female","6.72","7","475","6.48","6.96","3","5","9","10"
"1986","(1a) inadequately completed","Male","6.72","7","373","6.44","7","3","5","9","10"
"1986","(1b) general elementary school","Female","7.95","8","1617","7.84","8.06","5","7","10","10"
"1986","(1b) general elementary school","Male","7.52","8","849","7.36","7.68","5","6","9","10"
"1986","(1c) basic vocational qualification","Female","7.85","8","1486","7.74","7.96","5","7","10","10"
"1986","(1c) basic vocational qualification","Male","7.92","8","2134","7.83","8.01","5","7","10","10"
"1986","(2a) intermediate vocational","Female","7.84","8","743","7.69","7.99","5","7","10","10"
"1986","(2a) intermediate vocational","Male","7.75","8","560","7.58","7.92","5","7","9","10"
"1986","(2b) intermediate general qualification","Female","7.76","8","287","7.5","8.02","5","7","10","10"
"1986","(2b) intermediate general qualification","Male","7.7","8","175","7.38","8.02","5","7","9","10"
"1986","(2c_gen) general maturity certificate","Female","7.21","8","171","6.84","7.58","4","6","9","10"
"1986","(2c_gen) general maturity certificate","Male","7.15","8","231","6.83","7.47","3","6","9","10"
"1986","(2c_voc) vocational maturity certificate","Female","7.71","8","171","7.36","8.06","5","7","9","10"
"1986","(2c_voc) vocational maturity certificate","Male","7.3","8","241","6.98","7.62","4","6","10","10"
"1986","(3a) lower tertiary education","Female","8.29","9","69","7.77","8.81","5","7","10","10"
"1986","(3a) lower tertiary education","Male","7.95","8","177","7.66","8.24","5","7","10","10"
"1986","(3b) higher tertiary education","Female","7.48","8","175","7.14","7.82","5","6","9","10"
"1986","(3b) higher tertiary education","Male","7.61","8","328","7.38","7.84","5","7","9","10"
"1987","(0) in school","Female","7.7","8","75","7.29","8.11","5","7","9","10"
"1987","(0) in school","Male","8","8","80","7.61","8.39","5","7","9","10"
"1987","(1a) inadequately completed","Female","7.67","8.81","31","6.79","8.55","4","5","10","10"
"1987","(1a) inadequately completed","Male","7.74","8","37","7.03","8.45","5","7","9","10"
"1987","(1b) general elementary school","Female","8.09","9","1210","7.97","8.21","5","7","10","10"
"1987","(1b) general elementary school","Male","7.77","8","400","7.55","7.99","5","7","10","10"
"1987","(1c) basic vocational qualification","Female","7.94","8","1329","7.83","8.05","5","7","10","10"
"1987","(1c) basic vocational qualification","Male","7.97","8","1761","7.88","8.06","5","7","10","10"
"1987","(2a) intermediate vocational","Female","7.88","8","737","7.72","8.04","5","7","10","10"
"1987","(2a) intermediate vocational","Male","7.77","8","557","7.61","7.93","5","7","9","10"
"1987","(2b) intermediate general qualification","Female","7.82","8","233","7.55","8.09","5","7","10","10"
"1987","(2b) intermediate general qualification","Male","7.94","8","147","7.62","8.26","5","7","9","10"
"1987","(2c_gen) general maturity certificate","Female","7.2","8","105","6.8","7.6","4","6","9","10"
"1987","(2c_gen) general maturity certificate","Male","7.44","8","170","7.11","7.77","4","7","9","10"
"1987","(2c_voc) vocational maturity certificate","Female","7.81","8","145","7.48","8.14","5","7","9","10"
"1987","(2c_voc) vocational maturity certificate","Male","7.33","8","162","6.97","7.69","3","6","9","10"
"1987","(3a) lower tertiary education","Female","8.18","9","71","7.65","8.71","5","7","10","10"
"1987","(3a) lower tertiary education","Male","7.86","8","172","7.56","8.16","5","7","9","10"
"1987","(3b) higher tertiary education","Female","7.88","8","160","7.54","8.22","5","7","10","10"
"1987","(3b) higher tertiary education","Male","7.78","8","286","7.54","8.02","5","7","9","10"
"1988","(0) in school","Female","8.2","9","72","7.74","8.66","6","7","10","10"
"1988","(0) in school","Male","7.86","8","88","7.45","8.27","5","7","9","10"
"1988","(1a) inadequately completed","Female","6.76","7","439","6.52","7","3","5","9","10"
"1988","(1a) inadequately completed","Male","6.79","7","313","6.48","7.1","3","5","9","10"
"1988","(1b) general elementary school","Female","7.81","8","1497","7.69","7.93","5","7","10","10"
"1988","(1b) general elementary school","Male","7.56","8","835","7.39","7.73","5","6","9","10"
"1988","(1c) basic vocational qualification","Female","7.83","8","1415","7.72","7.94","5","7","10","10"
"1988","(1c) basic vocational qualification","Male","7.86","8","2010","7.77","7.95","5","7","10","10"
"1988","(2a) intermediate vocational","Female","7.77","8","732","7.62","7.92","5","7","10","10"
"1988","(2a) intermediate vocational","Male","7.57","8","537","7.4","7.74","5","7","9","10"
"1988","(2b) intermediate general qualification","Female","7.82","8","269","7.57","8.07","5","7","9","10"
"1988","(2b) intermediate general qualification","Male","7.86","8","153","7.54","8.18","5","7","9","10"
"1988","(2c_gen) general maturity certificate","Female","7.31","7","130","6.89","7.73","4","6","9","10"
"1988","(2c_gen) general maturity certificate","Male","7.12","8","218","6.83","7.41","4","6","8","10"
"1988","(2c_voc) vocational maturity certificate","Female","7.76","8","171","7.45","8.07","5","7","9","10"
"1988","(2c_voc) vocational maturity certificate","Male","7.36","8","220","7.06","7.66","4","6","9","10"
"1988","(3a) lower tertiary education","Female","7.57","8","66","7.01","8.13","5","6","9","10"
"1988","(3a) lower tertiary education","Male","7.99","8","167","7.7","8.28","5","7","10","10"
"1988","(3b) higher tertiary education","Female","7.76","8","164","7.43","8.09","4","7","10","10"
"1988","(3b) higher tertiary education","Male","7.71","8","304","7.48","7.94","5","7","9","10"
"1989","(0) in school","Female","8.08","9","80","7.57","8.59","5","6","10","10"
"1989","(0) in school","Male","8.27","9","91","7.82","8.72","5","8","10","10"
"1989","(1a) inadequately completed","Female","6.62","7","414","6.37","6.87","3","5","8","10"
"1989","(1a) inadequately completed","Male","6.88","7.96","298","6.59","7.17","3","5","8","10"
"1989","(1b) general elementary school","Female","7.79","8","1419","7.67","7.91","5","7","10","10"
"1989","(1b) general elementary school","Male","7.33","8","789","7.16","7.5","5","6","9","10"
"1989","(1c) basic vocational qualification","Female","7.82","8","1378","7.71","7.93","5","7","9","10"
"1989","(1c) basic vocational qualification","Male","7.84","8","1911","7.75","7.93","5","7","10","10"
"1989","(2a) intermediate vocational","Female","7.82","8","715","7.67","7.97","5","7","10","10"
"1989","(2a) intermediate vocational","Male","7.74","8","543","7.58","7.9","5","7","9","10"
"1989","(2b) intermediate general qualification","Female","7.64","8","258","7.37","7.91","5","6","9","10"
"1989","(2b) intermediate general qualification","Male","7.64","8","130","7.28","8","5","7","9","10"
"1989","(2c_gen) general maturity certificate","Female","7.71","8","125","7.32","8.1","5","7","9","10"
"1989","(2c_gen) general maturity certificate","Male","7.12","7","224","6.84","7.4","4","6","8","9"
"1989","(2c_voc) vocational maturity certificate","Female","7.43","8","183","7.08","7.78","5","6","9","10"
"1989","(2c_voc) vocational maturity certificate","Male","7.52","8","219","7.2","7.84","5","7","9","10"
"1989","(3a) lower tertiary education","Female","7.67","8","62","7.07","8.27","5","7","9","10"
"1989","(3a) lower tertiary education","Male","8","8","170","7.71","8.29","5","7","9","10"
"1989","(3b) higher tertiary education","Female","7.45","8","164","7.08","7.82","4","6","9","10"
"1989","(3b) higher tertiary education","Male","7.63","8","302","7.41","7.85","5","7","9","10"
"1990","(0) in school","Female","8.07","9","68","7.44","8.7","5","7","10","10"
"1990","(0) in school","Male","8.06","8","89","7.55","8.57","6","7","10","10"
"1990","(1a) inadequately completed","Female","7.01","7","415","6.77","7.25","3","5","9","10"
"1990","(1a) inadequately completed","Male","6.95","8","314","6.67","7.23","3","5","9","10"
"1990","(1b) general elementary school","Female","7.69","8","1659","7.58","7.8","5","7","10","10"
"1990","(1b) general elementary school","Male","7.2","8","812","7.03","7.37","4","6","9","10"
"1990","(1c) basic vocational qualification","Female","7.75","8","2021","7.65","7.85","5","7","10","10"
"1990","(1c) basic vocational qualification","Male","7.68","8","2547","7.59","7.77","5","7","10","10"
"1990","(2a) intermediate vocational","Female","7.37","8","1378","7.23","7.51","4","6","9","10"
"1990","(2a) intermediate vocational","Male","7.15","8","1266","7","7.3","4","6","9","10"
"1990","(2b) intermediate general qualification","Female","7.4","8","330","7.12","7.68","4","6","9","10"
"1990","(2b) intermediate general qualification","Male","7.31","8","204","6.95","7.67","4","6","9","10"
"1990","(2c_gen) general maturity certificate","Female","7.09","8","156","6.7","7.48","3","6","9","10"
"1990","(2c_gen) general maturity certificate","Male","6.8","7","230","6.53","7.07","4","6","8","9"
"1990","(2c_voc) vocational maturity certificate","Female","7.67","8","218","7.39","7.95","5","7","9","10"
"1990","(2c_voc) vocational maturity certificate","Male","7.09","7","279","6.81","7.37","4","6","9","10"
"1990","(3a) lower tertiary education","Female","7.22","8","466","6.99","7.45","4","5","9","10"
"1990","(3a) lower tertiary education","Male","7.68","8","426","7.47","7.89","5","7","9","10"
"1990","(3b) higher tertiary education","Female","7.38","8","303","7.1","7.66","4","6","9","10"
"1990","(3b) higher tertiary education","Male","7.45","8","500","7.27","7.63","5","6","9","10"
"1991","(0) in school","Female","7.98","8","68","7.46","8.5","5","7","10","10"
"1991","(0) in school","Male","7.94","8","83","7.4","8.48","5","7","9","10"
"1991","(1a) inadequately completed","Female","6.86","7","420","6.63","7.09","4","6","8","10"
"1991","(1a) inadequately completed","Male","6.96","7.27","307","6.68","7.24","3","6","9","10"
"1991","(1b) general elementary school","Female","7.88","8","1575","7.77","7.99","5","7","10","10"
"1991","(1b) general elementary school","Male","7.38","8","791","7.2","7.56","4","6","9","10"
"1991","(1c) basic vocational qualification","Female","7.76","8","1951","7.67","7.85","5","7","9","10"
"1991","(1c) basic vocational qualification","Male","7.8","8","2476","7.72","7.88","5","7","9","10"
"1991","(2a) intermediate vocational","Female","7.42","8","1383","7.29","7.55","4","6","9","10"
"1991","(2a) intermediate vocational","Male","7.28","8","1232","7.14","7.42","4","6","9","10"
"1991","(2b) intermediate general qualification","Female","7.54","8","326","7.27","7.81","4","6","9","10"
"1991","(2b) intermediate general qualification","Male","6.86","7","202","6.53","7.19","3","6","8","10"
"1991","(2c_gen) general maturity certificate","Female","6.75","7","161","6.35","7.15","3","5","9","10"
"1991","(2c_gen) general maturity certificate","Male","6.73","7","227","6.43","7.03","3","5","8","9"
"1991","(2c_voc) vocational maturity certificate","Female","7.44","8","221","7.14","7.74","5","7","9","10"
"1991","(2c_voc) vocational maturity certificate","Male","7.2","8","284","6.92","7.48","3","6","9","10"
"1991","(3a) lower tertiary education","Female","7.25","8","463","7.04","7.46","4","6","9","10"
"1991","(3a) lower tertiary education","Male","7.54","8","425","7.33","7.75","5","7","9","10"
"1991","(3b) higher tertiary education","Female","7.09","8","293","6.81","7.37","4","5","9","10"
"1991","(3b) higher tertiary education","Male","7.27","8","501","7.08","7.46","4","6","9","10"
"1992","(0) in school","Female","7.97","8","72","7.46","8.48","5","7","10","10"
"1992","(0) in school","Male","8.11","9","69","7.61","8.61","5","7","10","10"
"1992","(1a) inadequately completed","Female","6.66","7","416","6.42","6.9","3","5","8","10"
"1992","(1a) inadequately completed","Male","6.76","7","299","6.48","7.04","4","5","8","10"
"1992","(1b) general elementary school","Female","7.81","8","1493","7.69","7.93","5","7","10","10"
"1992","(1b) general elementary school","Male","7.21","8","779","7.03","7.39","4","6","9","10"
"1992","(1c) basic vocational qualification","Female","7.63","8","1890","7.53","7.73","5","7","9","10"
"1992","(1c) basic vocational qualification","Male","7.69","8","2392","7.6","7.78","5","7","9","10"
"1992","(2a) intermediate vocational","Female","7.37","8","1378","7.25","7.49","4","6","9","10"
"1992","(2a) intermediate vocational","Male","7.16","8","1178","7.03","7.29","4","6","9","10"
"1992","(2b) intermediate general qualification","Female","7.48","8","329","7.23","7.73","4","7","9","10"
"1992","(2b) intermediate general qualification","Male","7.1","7","204","6.79","7.41","4","6","8","10"
"1992","(2c_gen) general maturity certificate","Female","7.33","8","165","6.96","7.7","4","6","9","10"
"1992","(2c_gen) general maturity certificate","Male","7","7","216","6.67","7.33","4","6","9","9"
"1992","(2c_voc) vocational maturity certificate","Female","7.34","8","232","7.04","7.64","5","6","9","10"
"1992","(2c_voc) vocational maturity certificate","Male","7.28","8","290","7.02","7.54","4","6","9","10"
"1992","(3a) lower tertiary education","Female","6.76","7","453","6.55","6.97","3","5","8","10"
"1992","(3a) lower tertiary education","Male","7.4","8","413","7.19","7.61","4","6","9","10"
"1992","(3b) higher tertiary education","Female","6.95","7","293","6.67","7.23","4","6","9","10"
"1992","(3b) higher tertiary education","Male","7.23","8","494","7.04","7.42","4","6","9","10"
"1993","(0) in school","Female","8.04","8","65","7.54","8.54","6","7","9","10"
"1993","(0) in school","Male","8.11","9","58","7.42","8.8","5","7","10","10"
"1993","(1a) inadequately completed","Female","6.82","7","407","6.56","7.08","3","5","9","10"
"1993","(1a) inadequately completed","Male","6.78","7","303","6.5","7.06","3","5","9","10"
"1993","(1b) general elementary school","Female","7.88","8","1446","7.76","8","5","7","10","10"
"1993","(1b) general elementary school","Male","7.27","8","747","7.09","7.45","4","6","9","10"
