"year","migback","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","direct migration background","7.07","8","3401","3","5","10","10","10","6.97","7.17","0","10","7","8"
"1984","indirect migration background","6.87","7","127","2","5","9","10","10","6.4","7.34","0","10","7","8"
"1984","no migration background","8.01","9","8625","5","7","10","10","10","7.96","8.06","0","10","8","9"
"1985","direct migration background","7.06","8","2915","3","5","9","10","10","6.96","7.16","0","10","7","8"
"1985","indirect migration background","7.58","8","142","2","7","10","10","10","7.14","8.02","0","10","8","9"
"1985","no migration background","7.93","8","7919","5","7","10","10","10","7.88","7.98","0","10","8","8"
"1986","direct migration background","7.15","8","2841","4","5","9","10","10","7.05","7.25","0","10","7","8"
"1986","indirect migration background","6.89","7.66","154","0","5","10","10","10","6.47","7.31","0","10","7","8"
"1986","no migration background","7.85","8","7590","5","7","10","10","10","7.8","7.9","0","10","8","8"
"1987","direct migration background","7.87","8","444","5","7","10","10","10","7.67","8.07","0","10","8","8"
"1987","indirect migration background","7.77","8","49","2","8","10","10","10","7.16","8.38","0","10","8","9"
"1987","no migration background","7.9","8","7449","5","7","10","10","10","7.85","7.95","0","10","8","8"
"1988","direct migration background","7.21","8","2683","4","6","9","10","10","7.11","7.31","0","10","7","7"
"1988","indirect migration background","7.31","8","222","3","6","10","10","10","7","7.62","0","10","7","8"
"1988","no migration background","7.8","8","7073","5","7","10","10","10","7.75","7.85","0","10","8","8"
"1989","direct migration background","7.04","8","2590","4","6","9","10","10","6.94","7.14","0","10","7","7"
"1989","indirect migration background","7.56","8","257","4","6","10","10","10","7.28","7.84","0","10","7","8"
"1989","no migration background","7.8","8","6805","5","7","9","10","10","7.75","7.85","0","10","8","8"
"1990","direct migration background","7.12","8","2681","4","5","9","10","10","7.03","7.21","0","10","7","7"
"1990","indirect migration background","6.93","7.37","292","3","6","9","10","10","6.66","7.2","0","10","7","8"
"1990","no migration background","7.56","8","10914","5","6","9","10","10","7.51","7.61","0","10","8","8"
"1991","direct migration background","7.18","8","2635","4","6","9","10","10","7.08","7.28","0","10","7","8"
"1991","indirect migration background","7.11","8","347","4","6","9","10","10","6.85","7.37","0","10","7","8"
"1991","no migration background","7.6","8","10639","5","7","9","10","10","7.56","7.64","0","10","8","8"
"1992","direct migration background","7.03","8","2553","4","6","9","10","10","6.93","7.13","0","10","7","7"
"1992","indirect migration background","6.96","7.11","402","4","5","9","10","10","6.72","7.2","0","10","7","8"
"1992","no migration background","7.52","8","10346","5","6","9","10","10","7.48","7.56","0","10","8","8"
"1993","direct migration background","7.21","8","2484","4","6","9","10","10","7.11","7.31","0","10","7","7"
"1993","indirect migration background","7.03","8","469","3","5","9","10","10","6.8","7.26","0","10","7","8"
"1993","no migration background","7.55","8","10141","5","6","9","10","10","7.51","7.59","0","10","8","8"
"1994","direct migration background","7.2","8","2358","4","6","9","10","10","7.1","7.3","0","10","7","8"
"1994","indirect migration background","6.9","7.46","489","3","5","9","10","10","6.68","7.12","0","10","7","8"
"1994","no migration background","7.59","8","10014","5","6","9","10","10","7.55","7.63","0","10","8","8"
"1995","direct migration background","7.17","8","2783","3","6","9","10","10","7.08","7.26","0","10","7","8"
"1995","indirect migration background","7.06","8","503","4","5","9","10","10","6.84","7.28","0","10","7","8"
"1995","no migration background","7.53","8","9946","5","6","9","10","10","7.49","7.57","0","10","8","8"
"1996","direct migration background","7.17","8","2612","4","6","9","10","10","7.08","7.26","0","10","7","8"
"1996","indirect migration background","6.99","8","542","3","5","9","10","10","6.79","7.19","0","10","7","8"
"1996","no migration background","7.59","8","9887","5","7","9","10","10","7.55","7.63","0","10","8","8"
"1997","direct migration background","7.14","8","2475","4","6","9","10","10","7.05","7.23","0","10","7","8"
"1997","indirect migration background","7.04","7","556","4","5","9","10","10","6.85","7.23","0","10","7","8"
"1997","no migration background","7.55","8","9772","5","7","9","10","10","7.51","7.59","0","10","8","8"
"1998","direct migration background","7.14","8","2408","4","6","9","10","10","7.05","7.23","0","10","7","8"
"1998","indirect migration background","7.2","8","592","4","6","9","10","10","7.02","7.38","0","10","7","8"
"1998","no migration background","7.66","8","11188","5","7","9","10","10","7.62","7.7","0","10","8","8"
"1999","direct migration background","7.31","8","2209","4","6","9","10","10","7.22","7.4","0","10","8","8"
"1999","indirect migration background","7.13","8","601","4","6","9","10","10","6.95","7.31","0","10","7","8"
"1999","no migration background","7.69","8","10840","5","7","9","10","10","7.65","7.73","0","10","8","8"
"2000","direct migration background","7.3","8","3328","4","6","9","10","10","7.23","7.37","0","10","8","8"
