"year","hgtyp1hh","pgcasmin","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","(Married) couple without C.","(0) in school","","","","","","","","","","","","","",""
"1984","(Married) couple without C.","(1a) inadequately completed","6.83","8","143","1","4","10","10","10","6.34","7.32","0","10","7","8"
"1984","(Married) couple without C.","(1b) general elementary school","8.33","9","649","5","8","10","10","10","8.15","8.51","0","10","8","9"
"1984","(Married) couple without C.","(1c) basic vocational qualification","8.34","9","1110","5","7","10","10","10","8.21","8.47","0","10","8","9"
"1984","(Married) couple without C.","(2a) intermediate vocational","8.06","9","354","5","7","10","10","10","7.82","8.3","0","10","8","9"
"1984","(Married) couple without C.","(2b) intermediate general qualification","7.97","8.72","49","3","7","10","10","10","7.23","8.71","1","10","8","10"
"1984","(Married) couple without C.","(2c_gen) general maturity certificate","6.61","7","50","2","5","9","10","10","5.78","7.44","0","10","5","8"
"1984","(Married) couple without C.","(2c_voc) vocational maturity certificate","8.18","9","128","5","7","10","10","10","7.78","8.58","1","10","8","9"
"1984","(Married) couple without C.","(3a) lower tertiary education","8.58","9","88","6","8","10","10","10","8.16","9","1","10","9","10"
"1984","(Married) couple without C.","(3b) higher tertiary education","7.89","9","116","4","7","10","10","10","7.43","8.35","0","10","8","9"
"1984","1-pers.-HH","(0) in school","","","","","","","","","","","","","",""
"1984","1-pers.-HH","(1a) inadequately completed","6.02","6","81","2","4","8","10","10","5.35","6.69","0","10","5","7"
"1984","1-pers.-HH","(1b) general elementary school","8.09","9","360","5","7","10","10","10","7.84","8.34","0","10","8","9"
"1984","1-pers.-HH","(1c) basic vocational qualification","7.96","8","405","5","7","10","10","10","7.75","8.17","0","10","8","9"
"1984","1-pers.-HH","(2a) intermediate vocational","8.03","9","196","5","7","10","10","10","7.7","8.36","0","10","8","9"
"1984","1-pers.-HH","(2b) intermediate general qualification","7.75","9","34","4","6","10","10","10","6.78","8.72","1","10","6","10"
"1984","1-pers.-HH","(2c_gen) general maturity certificate","6.98","8","55","2","5","9","10","10","6.19","7.77","1","10","6","8"
"1984","1-pers.-HH","(2c_voc) vocational maturity certificate","7.58","8","73","4","7","10","10","10","6.97","8.19","0","10","7","9"
"1984","1-pers.-HH","(3a) lower tertiary education","7.86","8","31","5","6","10","10","10","7.04","8.68","2","10","7","10"
"1984","1-pers.-HH","(3b) higher tertiary education","7.32","8","86","3","5","10","10","10","6.74","7.9","0","10","7","9"
"1984","Couple + C. GT 16 ","(0) in school","8.18","9","76","5","7","10","10","10","7.65","8.71","0","10","8","10"
"1984","Couple + C. GT 16 ","(1a) inadequately completed","6.54","6.48","159","3","5","9","10","10","6.1","6.98","0","10","7","8"
"1984","Couple + C. GT 16 ","(1b) general elementary school","8.1","9","444","5","7","10","10","10","7.86","8.34","0","10","8","9"
"1984","Couple + C. GT 16 ","(1c) basic vocational qualification","8.25","9","664","5","7","10","10","10","8.09","8.41","0","10","9","9"
"1984","Couple + C. GT 16 ","(2a) intermediate vocational","8.06","9","218","5","7","10","10","10","7.78","8.34","0","10","8","9"
"1984","Couple + C. GT 16 ","(2b) intermediate general qualification","8.04","9","140","5","7","10","10","10","7.64","8.44","0","10","8","9"
"1984","Couple + C. GT 16 ","(2c_gen) general maturity certificate","6.84","7","107","3","5","9","10","10","6.28","7.4","0","10","7","8"
"1984","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","7.33","8","52","4","6","9","10","10","6.64","8.02","0","10","7","8"
"1984","Couple + C. GT 16 ","(3a) lower tertiary education","8.44","8.7","37","7","8","10","10","10","7.76","9.12","2","10","8","9"
"1984","Couple + C. GT 16 ","(3b) higher tertiary education","8.11","9","60","4","8","9","10","10","7.56","8.66","0","10","8","9"
"1984","Couple + C. LE 16","(0) in school","","","","","","","","","","","","","",""
"1984","Couple + C. LE 16","(1a) inadequately completed","6.1","6.95","360","1","4","9","10","10","5.76","6.44","0","10","6","7"
"1984","Couple + C. LE 16","(1b) general elementary school","7.44","8","625","3","6","10","10","10","7.22","7.66","0","10","7","8"
"1984","Couple + C. LE 16","(1c) basic vocational qualification","7.76","8","1168","5","7","10","10","10","7.61","7.91","0","10","8","8"
"1984","Couple + C. LE 16","(2a) intermediate vocational","8.15","9","389","5","7","10","10","10","7.95","8.35","0","10","8","9"
"1984","Couple + C. LE 16","(2b) intermediate general qualification","7.61","8","45","3","6","10","10","10","6.79","8.43","0","10","8","9"
"1984","Couple + C. LE 16","(2c_gen) general maturity certificate","7.06","7.31","55","3","6","9","10","10","6.33","7.79","0","10","7","9"
"1984","Couple + C. LE 16","(2c_voc) vocational maturity certificate","7.58","8","123","4","7","10","10","10","7.09","8.07","0","10","7","8"
