"year","migback","regtyp","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1985","direct migration background","Rural Area","7.72","8","347","4","6","10","10","10","7.44","8","0","10","8","9"
"1985","direct migration background","Urban Area","6.95","8","2568","3","5","9","10","10","6.84","7.06","0","10","7","8"
"1985","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"1985","indirect migration background","Urban Area","7.62","8","125","4","7","10","10","10","7.16","8.08","0","10","8","9"
"1985","no migration background","Rural Area","8.1","8","1901","5","7","10","10","10","8.01","8.19","0","10","8","9"
"1985","no migration background","Urban Area","7.87","8","6018","5","7","10","10","10","7.82","7.92","0","10","8","8"
"1986","direct migration background","Rural Area","7.61","8","355","5","7","10","10","10","7.35","7.87","0","10","8","8"
"1986","direct migration background","Urban Area","7.07","8","2486","4","5","9","10","10","6.97","7.17","0","10","7","7"
"1986","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"1986","indirect migration background","Urban Area","7.15","8","136","2","6","10","10","10","6.72","7.58","0","10","7","8"
"1986","no migration background","Rural Area","8","8","1801","5","7","10","10","10","7.91","8.09","0","10","8","8"
"1986","no migration background","Urban Area","7.8","8","5789","5","7","10","10","10","7.75","7.85","0","10","8","8"
"1987","direct migration background","Rural Area","7.87","8","74","5","7","10","10","10","7.35","8.39","0","10","8","9"
"1987","direct migration background","Urban Area","7.87","8","370","5","7","10","10","10","7.66","8.08","0","10","8","8"
"1987","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"1987","indirect migration background","Urban Area","7.38","8","41","0","6","10","10","10","6.69","8.07","0","10","8","9"
"1987","no migration background","Rural Area","8.03","8","1762","5","7","10","10","10","7.94","8.12","0","10","8","8"
"1987","no migration background","Urban Area","7.86","8","5687","5","7","10","10","10","7.81","7.91","0","10","8","8"
"1988","direct migration background","Rural Area","7.46","8","332","5","6","9","10","10","7.17","7.75","0","10","7","8"
"1988","direct migration background","Urban Area","7.17","8","2351","4","6","9","10","10","7.07","7.27","0","10","7","7"
"1988","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"1988","indirect migration background","Urban Area","7.03","7.76","193","3","6","9","10","10","6.69","7.37","0","10","7","8"
"1988","no migration background","Rural Area","7.94","8","1652","5","7","10","10","10","7.84","8.04","0","10","8","8"
"1988","no migration background","Urban Area","7.75","8","5421","5","7","9","10","10","7.7","7.8","0","10","8","8"
"1989","direct migration background","Rural Area","6.98","8","315","3","6","8","10","10","6.68","7.28","0","10","7","8"
"1989","direct migration background","Urban Area","7.05","8","2275","4","6","9","10","10","6.95","7.15","0","10","7","7"
"1989","indirect migration background","Rural Area","8.18","9","32","5","6","10","10","10","7.4","8.96","3","10","6","9"
"1989","indirect migration background","Urban Area","7.45","8","225","4","6","9","10","10","7.14","7.76","0","10","7","8"
"1989","no migration background","Rural Area","7.93","8","1566","5","7","10","10","10","7.83","8.03","0","10","8","8"
"1989","no migration background","Urban Area","7.76","8","5239","5","7","9","10","10","7.7","7.82","0","10","8","8"
"1990","direct migration background","Rural Area","7.36","8","408","4","6","9","10","10","7.11","7.61","0","10","8","8"
"1990","direct migration background","Urban Area","7.06","8","2272","4","5","9","10","10","6.96","7.16","0","10","7","7"
"1990","indirect migration background","Rural Area","7.83","8","37","4","7","9","10","10","7.13","8.53","2","10","8","9"
"1990","indirect migration background","Urban Area","6.8","7","255","3","5","9","10","10","6.51","7.09","0","10","7","8"
"1990","no migration background","Rural Area","7.52","8","4261","4","6","10","10","10","7.44","7.6","0","10","8","8"
"1990","no migration background","Urban Area","7.58","8","6567","5","6","9","10","10","7.52","7.64","0","10","8","8"
"1991","direct migration background","Rural Area","7.46","8","404","5","6","9","10","10","7.22","7.7","0","10","8","8"
"1991","direct migration background","Urban Area","7.11","8","2230","4","6","9","10","10","7.01","7.21","0","10","7","7"
"1991","indirect migration background","Rural Area","6.78","7","43","3","5","10","10","10","5.83","7.73","0","10","5","9"
"1991","indirect migration background","Urban Area","7.17","8","304","4","6","9","10","10","6.91","7.43","0","10","7","8"
"1991","no migration background","Rural Area","7.53","8","4186","5","6","9","10","10","7.46","7.6","0","10","8","8"
"1991","no migration background","Urban Area","7.64","8","6365","5","7","9","10","10","7.59","7.69","0","10","8","8"
"1992","direct migration background","Rural Area","7.19","8","400","4","6","9","10","10","6.93","7.45","0","10","7","8"
"1992","direct migration background","Urban Area","6.99","8","2152","4","5","9","10","10","6.88","7.1","0","10","7","7"
"1992","indirect migration background","Rural Area","7.49","8","56","4","6","10","10","10","6.76","8.22","0","10","7","9"
"1992","indirect migration background","Urban Area","6.86","7","346","4","5","8","10","10","6.6","7.12","0","10","7","8"
"1992","no migration background","Rural Area","7.44","8","3958","4","6","9","10","10","7.37","7.51","0","10","8","8"
"1992","no migration background","Urban Area","7.57","8","6271","5","7","9","10","10","7.52","7.62","0","10","8","8"
"1993","direct migration background","Rural Area","7.27","8","399","4","6","9","10","10","7","7.54","0","10","7","8"
"1993","direct migration background","Urban Area","7.19","8","2085","4","6","9","10","10","7.08","7.3","0","10","7","7"
"1993","indirect migration background","Rural Area","7.43","7.7","71","5","6","9","10","10","6.9","7.96","0","10","7","8"
"1993","indirect migration background","Urban Area","6.96","8","398","3","5","9","10","10","6.7","7.22","0","10","7","8"
"1993","no migration background","Rural Area","7.46","8","3900","4","6","9","10","10","7.39","7.53","0","10","8","8"
"1993","no migration background","Urban Area","7.6","8","6241","5","7","9","10","10","7.55","7.65","0","10","8","8"
"1994","direct migration background","Rural Area","7.31","8","374","5","6","9","10","10","7.06","7.56","0","10","8","8"
"1994","direct migration background","Urban Area","7.18","8","1984","4","6","9","10","10","7.07","7.29","0","10","7","8"
"1994","indirect migration background","Rural Area","6.42","7","70","2","5","9","9","10","5.74","7.1","0","10","7","8"
"1994","indirect migration background","Urban Area","6.99","7.9","419","4","5","9","10","10","6.76","7.22","0","10","7","8"
"1994","no migration background","Rural Area","7.54","8","3847","5","6","9","10","10","7.47","7.61","0","10","8","8"
"1994","no migration background","Urban Area","7.61","8","6167","5","7","9","10","10","7.56","7.66","0","10","8","8"
"1995","direct migration background","Rural Area","7.52","8","458","5","7","9","10","10","7.3","7.74","0","10","7","8"
"1995","direct migration background","Urban Area","7.1","8","2325","3","5","9","10","10","7","7.2","0","10","7","8"
"1995","indirect migration background","Rural Area","7.69","8","73","4","7","9","10","10","7.16","8.22","0","10","7","8"
"1995","indirect migration background","Urban Area","6.95","8","430","4","5","9","10","10","6.71","7.19","0","10","7","8"
"1995","no migration background","Rural Area","7.47","8","3895","5","6","9","10","10","7.4","7.54","0","10","8","8"
"1995","no migration background","Urban Area","7.56","8","6051","5","6","9","10","10","7.51","7.61","0","10","8","8"
"1996","direct migration background","Rural Area","7.38","8","447","4","6","9","10","10","7.18","7.58","0","10","7","8"
"1996","direct migration background","Urban Area","7.12","8","2165","3","6","9","10","10","7.02","7.22","0","10","7","8"
"1996","indirect migration background","Rural Area","6.81","8","86","1","6","9","9","10","6.32","7.3","0","10","8","8"
"1996","indirect migration background","Urban Area","7.03","8","456","4","5","9","10","10","6.81","7.25","0","10","7","8"
"1996","no migration background","Rural Area","7.58","8","3874","5","7","9","10","10","7.51","7.65","0","10","8","8"
"1996","no migration background","Urban Area","7.6","8","6012","5","7","9","10","10","7.55","7.65","0","10","8","8"
"1997","direct migration background","Rural Area","7.2","8","421","5","6","9","10","10","6.99","7.41","0","10","7","8"
"1997","direct migration background","Urban Area","7.12","8","2054","4","6","9","10","10","7.02","7.22","0","10","7","8"
"1997","indirect migration background","Rural Area","7.76","8","78","5","7","10","10","10","7.28","8.24","0","10","7","8"
"1997","indirect migration background","Urban Area","6.92","7","478","4","5","9","10","10","6.71","7.13","0","10","7","8"
"1997","no migration background","Rural Area","7.51","8","3829","5","7","9","10","10","7.44","7.58","0","10","8","8"
"1997","no migration background","Urban Area","7.57","8","5942","5","7","9","10","10","7.52","7.62","0","10","8","8"
"1998","direct migration background","Rural Area","7.46","8","405","5","6","9","10","10","7.26","7.66","0","10","8","8"
"1998","direct migration background","Urban Area","7.08","8","2003","3","5","9","10","10","6.98","7.18","0","10","7","8"
"1998","indirect migration background","Rural Area","7.58","8","86","5","7","9","10","10","7.14","8.02","0","10","7","9"
"1998","indirect migration background","Urban Area","7.15","8","506","4","5","9","10","10","6.95","7.35","0","10","7","8"
"1998","no migration background","Rural Area","7.73","8","4334","5","7","9","10","10","7.67","7.79","0","10","8","8"
