"year","migback","sampreg","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","direct migration background","East Germany","","","","","","","","","","","","","",""
"1984","direct migration background","West Germany","7.07","8","3401","3","5","10","10","10","6.97","7.17","0","10","7","8"
"1984","indirect migration background","East Germany","","","","","","","","","","","","","",""
"1984","indirect migration background","West Germany","6.87","7","127","2","5","9","10","10","6.4","7.34","0","10","7","8"
"1984","no migration background","East Germany","","","","","","","","","","","","","",""
"1984","no migration background","West Germany","8.01","9","8625","5","7","10","10","10","7.96","8.06","0","10","8","9"
"1985","direct migration background","East Germany","","","","","","","","","","","","","",""
"1985","direct migration background","West Germany","7.06","8","2915","3","5","9","10","10","6.96","7.16","0","10","7","8"
"1985","indirect migration background","East Germany","","","","","","","","","","","","","",""
"1985","indirect migration background","West Germany","7.58","8","142","2","7","10","10","10","7.14","8.02","0","10","8","9"
"1985","no migration background","East Germany","","","","","","","","","","","","","",""
"1985","no migration background","West Germany","7.93","8","7919","5","7","10","10","10","7.88","7.98","0","10","8","8"
"1986","direct migration background","East Germany","","","","","","","","","","","","","",""
"1986","direct migration background","West Germany","7.15","8","2841","4","5","9","10","10","7.05","7.25","0","10","7","8"
"1986","indirect migration background","East Germany","","","","","","","","","","","","","",""
"1986","indirect migration background","West Germany","6.89","7.66","154","0","5","10","10","10","6.47","7.31","0","10","7","8"
"1986","no migration background","East Germany","","","","","","","","","","","","","",""
"1986","no migration background","West Germany","7.85","8","7590","5","7","10","10","10","7.8","7.9","0","10","8","8"
"1987","direct migration background","East Germany","","","","","","","","","","","","","",""
"1987","direct migration background","West Germany","7.87","8","444","5","7","10","10","10","7.67","8.07","0","10","8","8"
"1987","indirect migration background","East Germany","","","","","","","","","","","","","",""
"1987","indirect migration background","West Germany","7.77","8","49","2","8","10","10","10","7.16","8.38","0","10","8","9"
"1987","no migration background","East Germany","","","","","","","","","","","","","",""
"1987","no migration background","West Germany","7.9","8","7449","5","7","10","10","10","7.85","7.95","0","10","8","8"
"1988","direct migration background","East Germany","","","","","","","","","","","","","",""
"1988","direct migration background","West Germany","7.21","8","2683","4","6","9","10","10","7.11","7.31","0","10","7","7"
"1988","indirect migration background","East Germany","","","","","","","","","","","","","",""
"1988","indirect migration background","West Germany","7.31","8","222","3","6","10","10","10","7","7.62","0","10","7","8"
"1988","no migration background","East Germany","","","","","","","","","","","","","",""
"1988","no migration background","West Germany","7.8","8","7073","5","7","10","10","10","7.75","7.85","0","10","8","8"
"1989","direct migration background","East Germany","","","","","","","","","","","","","",""
"1989","direct migration background","West Germany","7.04","8","2590","4","6","9","10","10","6.94","7.14","0","10","7","7"
"1989","indirect migration background","East Germany","","","","","","","","","","","","","",""
"1989","indirect migration background","West Germany","7.56","8","257","4","6","10","10","10","7.28","7.84","0","10","7","8"
"1989","no migration background","East Germany","","","","","","","","","","","","","",""
"1989","no migration background","West Germany","7.8","8","6805","5","7","9","10","10","7.75","7.85","0","10","8","8"
"1990","direct migration background","East Germany","7.39","8","141","3","6","10","10","10","6.92","7.86","0","10","8","8"
"1990","direct migration background","West Germany","7.1","8","2540","4","5","9","10","10","7","7.2","0","10","7","7"
"1990","indirect migration background","East Germany","","","","","","","","","","","","","",""
"1990","indirect migration background","West Germany","6.92","7.28","291","3","6","9","10","10","6.65","7.19","0","10","7","8"
"1990","no migration background","East Germany","6.91","8","4270","3","5","9","10","10","6.83","6.99","0","10","8","8"
"1990","no migration background","West Germany","7.73","8","6644","5","7","9","10","10","7.68","7.78","0","10","8","8"
"1991","direct migration background","East Germany","7.28","8","142","4","5","9","10","10","6.88","7.68","0","10","7","8"
"1991","direct migration background","West Germany","7.17","8","2493","4","6","9","10","10","7.07","7.27","0","10","7","7"
"1991","indirect migration background","East Germany","","","","","","","","","","","","","",""
"1991","indirect migration background","West Germany","7.15","8","344","4","6","9","10","10","6.89","7.41","0","10","7","8"
"1991","no migration background","East Germany","6.86","7","4003","3","5","9","10","10","6.78","6.94","0","10","7","8"
"1991","no migration background","West Germany","7.81","8","6636","5","7","9","10","10","7.76","7.86","0","10","8","8"
"1992","direct migration background","East Germany","6.72","7","145","3","5","9","10","10","6.32","7.12","0","10","7","8"
"1992","direct migration background","West Germany","7.05","8","2408","4","6","9","10","10","6.95","7.15","0","10","7","7"
"1992","indirect migration background","East Germany","","","","","","","","","","","","","",""
"1992","indirect migration background","West Germany","7.01","8","393","4","5","9","10","10","6.77","7.25","0","10","7","8"
