"year","migback","pgisced97","mean","median","n","ptile10","ptile25","ptile75","ptile90","lowerci_mean","upperci_mean","lowerci_median","upperci_median"
"2005","direct migration background","general elemantary","5.88","6","566","4","5","7","7","5.79","5.97","6","6"
"2005","direct migration background","higher education","5.93","6","339","5","5","7","7","5.82","6.04","6","6"
"2005","direct migration background","higher vocational","5.94","6","133","5","5","7","7","5.76","6.12","6","6"
"2005","direct migration background","in school","5.8","6","55","4","5","7","7","5.55","6.05","6","6"
"2005","direct migration background","inadequately","6","6","148","4","6","7","7","5.8","6.2","6","6"
"2005","direct migration background","middle vocational","5.87","6","870","4","5","7","7","5.79","5.95","6","6"
"2005","direct migration background","vocational + Abi","5.67","6","217","4","5","7","7","5.52","5.82","6","6"
"2005","indirect migration background","general elemantary","5.88","6","182","4","5","7","7","5.68","6.08","6","6"
"2005","indirect migration background","higher education","5.74","6","69","4","5","6","7","5.5","5.98","5","6"
"2005","indirect migration background","higher vocational","5.86","6","41","5","5","7","7","5.5","6.22","5","7"
"2005","indirect migration background","in school","5.48","6","89","4","5","7","7","5.23","5.73","5","6"
"2005","indirect migration background","inadequately","","","","","","","","","","",""
"2005","indirect migration background","middle vocational","5.7","6","337","4","5","7","7","5.58","5.82","6","6"
"2005","indirect migration background","vocational + Abi","5.86","6","46","4","5","6","7","5.58","6.14","5","6"
"2005","no migration background","general elemantary","5.8","6","1654","4","5","7","7","5.74","5.86","6","6"
"2005","no migration background","higher education","5.77","6","3764","4","5","7","7","5.74","5.8","6","6"
"2005","no migration background","higher vocational","5.76","6","1384","4","5","7","7","5.7","5.82","6","6"
"2005","no migration background","in school","5.76","6","504","4","5","7","7","5.66","5.86","6","6"
"2005","no migration background","inadequately","5.8","6","81","4","5","7","7","5.49","6.11","5","7"
"2005","no migration background","middle vocational","5.81","6","9049","4","5","7","7","5.79","5.83","6","6"
"2005","no migration background","vocational + Abi","5.77","6","873","4","5","7","7","5.7","5.84","6","6"
"2006","direct migration background","general elemantary","","","","","","","","","","",""
"2006","direct migration background","higher education","","","","","","","","","","",""
"2006","direct migration background","higher vocational","","","","","","","","","","",""
"2006","direct migration background","in school","","","","","","","","","","",""
"2006","direct migration background","inadequately","","","","","","","","","","",""
"2006","direct migration background","middle vocational","","","","","","","","","","",""
"2006","direct migration background","vocational + Abi","","","","","","","","","","",""
"2006","indirect migration background","general elemantary","","","","","","","","","","",""
"2006","indirect migration background","higher education","","","","","","","","","","",""
"2006","indirect migration background","higher vocational","","","","","","","","","","",""
