"year","age_gr","migback","mean","median","n","ptile10","ptile25","ptile75","ptile90","lowerci_mean","upperci_mean","lowerci_median","upperci_median"
"2005","16-34 y.","direct migration background","5.87","6","528","4","5","7","7","5.78","5.96","6","6"
"2005","16-34 y.","indirect migration background","5.75","6","663","4","5","7","7","5.66","5.84","6","6"
"2005","16-34 y.","no migration background","5.72","6","4129","4","5","7","7","5.69","5.75","6","6"
"2005","35-65 y.","direct migration background","5.83","6","1471","4","5","7","7","5.77","5.89","6","6"
"2005","35-65 y.","indirect migration background","5.72","6","155","4","5","7","7","5.55","5.89","6","6"
"2005","35-65 y.","no migration background","5.77","6","9982","4","5","7","7","5.75","5.79","6","6"
"2005","66 and older","direct migration background","5.95","6","367","4","5","7","7","5.83","6.07","6","6"
"2005","66 and older","indirect migration background","","","","","","","","","","",""
"2005","66 and older","no migration background","5.89","6","3406","4","5","7","7","5.85","5.93","6","6"
"2006","16-34 y.","direct migration background","","","","","","","","","","",""
"2006","16-34 y.","indirect migration background","","","","","","","","","","",""
"2006","16-34 y.","no migration background","","","","","","","","","","",""
"2006","35-65 y.","direct migration background","","","","","","","","","","",""
"2006","35-65 y.","indirect migration background","","","","","","","","","","",""
"2006","35-65 y.","no migration background","","","","","","","","","","",""
"2006","66 and older","direct migration background","","","","","","","","","","",""
"2006","66 and older","indirect migration background","","","","","","","","","","",""
"2006","66 and older","no migration background","","","","","","","","","","",""
"2007","16-34 y.","direct migration background","","","","","","","","","","",""
"2007","16-34 y.","indirect migration background","","","","","","","","","","",""
"2007","16-34 y.","no migration background","","","","","","","","","","",""
"2007","35-65 y.","direct migration background","","","","","","","","","","",""
"2007","35-65 y.","indirect migration background","","","","","","","","","","",""
"2007","35-65 y.","no migration background","","","","","","","","","","",""
"2007","66 and older","direct migration background","","","","","","","","","","",""
"2007","66 and older","indirect migration background","","","","","","","","","","",""
"2007","66 and older","no migration background","","","","","","","","","","",""
"2008","16-34 y.","direct migration background","","","","","","","","","","",""
"2008","16-34 y.","indirect migration background","","","","","","","","","","",""
"2008","16-34 y.","no migration background","","","","","","","","","","",""
"2008","35-65 y.","direct migration background","","","","","","","","","","",""
"2008","35-65 y.","indirect migration background","","","","","","","","","","",""
"2008","35-65 y.","no migration background","","","","","","","","","","",""
"2008","66 and older","direct migration background","","","","","","","","","","",""
"2008","66 and older","indirect migration background","","","","","","","","","","",""
"2008","66 and older","no migration background","","","","","","","","","","",""
"2009","16-34 y.","direct migration background","5.81","6","296","4","5","7","7","5.69","5.93","6","6"
"2009","16-34 y.","indirect migration background","5.89","6","517","4","5","7","7","5.8","5.98","6","6"
"2009","16-34 y.","no migration background","5.63","6","3180","4","5","6","7","5.59","5.67","6","6"
"2009","35-65 y.","direct migration background","5.69","6","1022","4","5","7","7","5.62","5.76","6","6"
"2009","35-65 y.","indirect migration background","5.7","6","189","4","5","7","7","5.52","5.88","6","6"
"2009","35-65 y.","no migration background","5.62","6","8639","4","5","6","7","5.6","5.64","6","6"
"2009","66 and older","direct migration background","5.81","6","333","4","5","7","7","5.69","5.93","6","6"
"2009","66 and older","indirect migration background","","","","","","","","","","",""
"2009","66 and older","no migration background","5.71","6","3818","4","5","7","7","5.67","5.75","6","6"
"2010","16-34 y.","direct migration background","","","","","","","","","","",""
"2010","16-34 y.","indirect migration background","","","","","","","","","","",""
"2010","16-34 y.","no migration background","","","","","","","","","","",""
"2010","35-65 y.","direct migration background","","","","","","","","","","",""
"2010","35-65 y.","indirect migration background","","","","","","","","","","",""
"2010","35-65 y.","no migration background","","","","","","","","","","",""
"2010","66 and older","direct migration background","","","","","","","","","","",""
"2010","66 and older","indirect migration background","","","","","","","","","","",""
"2010","66 and older","no migration background","","","","","","","","","","",""
"2011","16-34 y.","direct migration background","","","","","","","","","","",""
"2011","16-34 y.","indirect migration background","","","","","","","","","","",""
"2011","16-34 y.","no migration background","","","","","","","","","","",""
"2011","35-65 y.","direct migration background","","","","","","","","","","",""
"2011","35-65 y.","indirect migration background","","","","","","","","","","",""
"2011","35-65 y.","no migration background","","","","","","","","","","",""
"2011","66 and older","direct migration background","","","","","","","","","","",""
"2011","66 and older","indirect migration background","","","","","","","","","","",""
"2011","66 and older","no migration background","","","","","","","","","","",""
"2012","16-34 y.","direct migration background","5.83","6","408","4","5","7","7","5.72","5.94","6","6"
"2012","16-34 y.","indirect migration background","5.96","6","242","5","5","7","7","5.81","6.11","6","6"
"2012","16-34 y.","no migration background","5.8","6","1548","5","5","6","7","5.75","5.85","6","6"
"2012","35-65 y.","direct migration background","5.87","6","681","4","5","7","7","5.78","5.96","6","6"
"2012","35-65 y.","indirect migration background","5.84","6","241","5","5","7","7","5.71","5.97","6","6"
"2012","35-65 y.","no migration background","5.77","6","3976","4","5","6","7","5.74","5.8","6","6"
"2012","66 and older","direct migration background","","","","","","","","","","",""
"2012","66 and older","indirect migration background","","","","","","","","","","",""
"2012","66 and older","no migration background","","","","","","","","","","",""
"2013","16-34 y.","direct migration background","5.88","6","284","5","5","7","7","5.76","6","6","6"
"2013","16-34 y.","indirect migration background","5.8","6","424","4","5","7","7","5.7","5.9","6","6"
"2013","16-34 y.","no migration background","5.79","6","2987","4","5","7","7","5.75","5.83","6","6"
"2013","35-65 y.","direct migration background","5.81","6","1029","4","5","7","7","5.74","5.88","6","6"
"2013","35-65 y.","indirect migration background","5.75","6","286","4","5","7","7","5.62","5.88","6","6"
"2013","35-65 y.","no migration background","5.72","6","8901","4","5","6","7","5.7","5.74","6","6"
"2013","66 and older","direct migration background","5.91","6","370","4","5","7","7","5.79","6.03","6","6"
"2013","66 and older","indirect migration background","","","","","","","","","","",""
"2013","66 and older","no migration background","5.82","6","4571","4","5","7","7","5.79","5.85","6","6"
"2014","16-34 y.","direct migration background","","","","","","","","","","",""
"2014","16-34 y.","indirect migration background","","","","","","","","","","",""
"2014","16-34 y.","no migration background","","","","","","","","","","",""
"2014","35-65 y.","direct migration background","","","","","","","","","","",""
"2014","35-65 y.","indirect migration background","","","","","","","","","","",""
"2014","35-65 y.","no migration background","","","","","","","","","","",""
"2014","66 and older","direct migration background","","","","","","","","","","",""
"2014","66 and older","indirect migration background","","","","","","","","","","",""
"2014","66 and older","no migration background","","","","","","","","","","",""
"2015","16-34 y.","direct migration background","","","","","","","","","","",""
"2015","16-34 y.","indirect migration background","","","","","","","","","","",""
"2015","16-34 y.","no migration background","","","","","","","","","","",""
"2015","35-65 y.","direct migration background","","","","","","","","","","",""
"2015","35-65 y.","indirect migration background","","","","","","","","","","",""
"2015","35-65 y.","no migration background","","","","","","","","","","",""
"2015","66 and older","direct migration background","","","","","","","","","","",""
"2015","66 and older","indirect migration background","","","","","","","","","","",""
"2015","66 and older","no migration background","","","","","","","","","","",""
"2016","16-34 y.","direct migration background","","","","","","","","","","",""
"2016","16-34 y.","indirect migration background","","","","","","","","","","",""
"2016","16-34 y.","no migration background","","","","","","","","","","",""
"2016","35-65 y.","direct migration background","","","","","","","","","","",""
"2016","35-65 y.","indirect migration background","","","","","","","","","","",""
"2016","35-65 y.","no migration background","","","","","","","","","","",""
"2016","66 and older","direct migration background","","","","","","","","","","",""
"2016","66 and older","indirect migration background","","","","","","","","","","",""
"2016","66 and older","no migration background","","","","","","","","","","",""
"2017","16-34 y.","direct migration background","6.02","6","2506","5","6","7","7","5.98","6.06","7","7"
"2017","16-34 y.","indirect migration background","5.96","6","975","5","5","7","7","5.9","6.02","6","6"
"2017","16-34 y.","no migration background","5.87","6","4092","5","5","7","7","5.84","5.9","6","6"
"2017","35-65 y.","direct migration background","5.99","6","4313","5","5","7","7","5.96","6.02","6","6"
"2017","35-65 y.","indirect migration background","5.8","6","723","4","5","7","7","5.72","5.88","6","6"
"2017","35-65 y.","no migration background","5.79","6","11643","4","5","7","7","5.77","5.81","6","6"
"2017","66 and older","direct migration background","5.82","6","447","4","5","7","7","5.72","5.92","6","6"
"2017","66 and older","indirect migration background","","","","","","","","","","",""
"2017","66 and older","no migration background","5.82","6","4564","4","5","7","7","5.79","5.85","6","6"
"2018","16-34 y.","direct migration background","","","","","","","","","","",""
"2018","16-34 y.","indirect migration background","","","","","","","","","","",""
"2018","16-34 y.","no migration background","","","","","","","","","","",""
"2018","35-65 y.","direct migration background","","","","","","","","","","",""
"2018","35-65 y.","indirect migration background","","","","","","","","","","",""
"2018","35-65 y.","no migration background","","","","","","","","","","",""
"2018","66 and older","direct migration background","","","","","","","","","","",""
"2018","66 and older","indirect migration background","","","","","","","","","","",""
"2018","66 and older","no migration background","","","","","","","","","","",""
"2019","16-34 y.","direct migration background","5.98","6","806","5","5","7","7","5.91","6.05","6","6"
"2019","16-34 y.","indirect migration background","5.94","6","878","4","5","7","7","5.87","6.01","6","6"
