"year","education","sampreg","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2005","college entrance qualification","East Germany","5.83","6","1127","4","5","7","7","7","5.77","5.89","1","7","6","6"
"2005","college entrance qualification","West Germany","5.73","6","4070","4","5","6","7","7","5.7","5.76","1","7","6","6"
"2005","lower secondary degree","East Germany","5.87","6","1389","4","5","7","7","7","5.81","5.93","1","7","6","6"
"2005","lower secondary degree","West Germany","5.78","6","5699","4","5","7","7","7","5.75","5.81","1","7","6","6"
"2005","no degree/no degree yet","East Germany","5.76","6","166","4","5","7","7","7","5.6","5.92","2","7","6","6"
"2005","no degree/no degree yet","West Germany","5.8","6","735","4","5","7","7","7","5.72","5.88","1","7","6","6"
"2005","Other degree","East Germany","6.44","7","49","5","6","7","7","7","6.11","6.77","2","7","6","7"
"2005","Other degree","West Germany","5.79","6","1068","4","5","7","7","7","5.72","5.86","1","7","6","6"
"2005","secondary school degree","East Germany","5.85","6","2221","4","5","7","7","7","5.81","5.89","1","7","6","6"
"2005","secondary school degree","West Germany","5.85","6","3801","4","5","7","7","7","5.82","5.88","1","7","6","6"
"2006","college entrance qualification","East Germany","","","","","","","","","","","","","",""
"2006","college entrance qualification","West Germany","","","","","","","","","","","","","",""
"2006","lower secondary degree","East Germany","","","","","","","","","","","","","",""
"2006","lower secondary degree","West Germany","","","","","","","","","","","","","",""
"2006","no degree/no degree yet","East Germany","","","","","","","","","","","","","",""
"2006","no degree/no degree yet","West Germany","","","","","","","","","","","","","",""
"2006","Other degree","East Germany","","","","","","","","","","","","","",""
"2006","Other degree","West Germany","","","","","","","","","","","","","",""
"2006","secondary school degree","East Germany","","","","","","","","","","","","","",""
"2006","secondary school degree","West Germany","","","","","","","","","","","","","",""
"2007","college entrance qualification","East Germany","","","","","","","","","","","","","",""
"2007","college entrance qualification","West Germany","","","","","","","","","","","","","",""
"2007","lower secondary degree","East Germany","","","","","","","","","","","","","",""
"2007","lower secondary degree","West Germany","","","","","","","","","","","","","",""
"2007","no degree/no degree yet","East Germany","","","","","","","","","","","","","",""
"2007","no degree/no degree yet","West Germany","","","","","","","","","","","","","",""
"2007","Other degree","East Germany","","","","","","","","","","","","","",""
"2007","Other degree","West Germany","","","","","","","","","","","","","",""
"2007","secondary school degree","East Germany","","","","","","","","","","","","","",""
"2007","secondary school degree","West Germany","","","","","","","","","","","","","",""
"2008","college entrance qualification","East Germany","","","","","","","","","","","","","",""
"2008","college entrance qualification","West Germany","","","","","","","","","","","","","",""
"2008","lower secondary degree","East Germany","","","","","","","","","","","","","",""
"2008","lower secondary degree","West Germany","","","","","","","","","","","","","",""
"2008","no degree/no degree yet","East Germany","","","","","","","","","","","","","",""
"2008","no degree/no degree yet","West Germany","","","","","","","","","","","","","",""
"2008","Other degree","East Germany","","","","","","","","","","","","","",""
"2008","Other degree","West Germany","","","","","","","","","","","","","",""
"2008","secondary school degree","East Germany","","","","","","","","","","","","","",""
"2008","secondary school degree","West Germany","","","","","","","","","","","","","",""
"2009","college entrance qualification","East Germany","5.73","6","1081","4","5","6","7","7","5.67","5.79","2","7","6","6"
"2009","college entrance qualification","West Germany","5.63","6","3806","4","5","6","7","7","5.6","5.66","1","7","6","6"
"2009","lower secondary degree","East Germany","5.68","6","1203","4","5","7","7","7","5.61","5.75","1","7","6","6"
"2009","lower secondary degree","West Germany","5.64","6","4719","4","5","7","7","7","5.61","5.67","1","7","6","6"
"2009","no degree/no degree yet","East Germany","5.79","6","74","5","5","6","7","7","5.55","6.03","1","7","6","6"
"2009","no degree/no degree yet","West Germany","5.57","6","411","4","5","7","7","7","5.46","5.68","1","7","6","6"
"2009","Other degree","East Germany","5.84","6","46","4","6","7","7","7","5.45","6.23","2","7","6","7"
"2009","Other degree","West Germany","5.77","6","758","4","5","7","7","7","5.69","5.85","1","7","6","6"
"2009","secondary school degree","East Germany","5.7","6","2002","4","5","6","7","7","5.65","5.75","1","7","6","6"
"2009","secondary school degree","West Germany","5.71","6","3394","4","5","7","7","7","5.67","5.75","1","7","6","6"
"2010","college entrance qualification","East Germany","","","","","","","","","","","","","",""
"2010","college entrance qualification","West Germany","","","","","","","","","","","","","",""
"2010","lower secondary degree","East Germany","","","","","","","","","","","","","",""
"2010","lower secondary degree","West Germany","","","","","","","","","","","","","",""
"2010","no degree/no degree yet","East Germany","","","","","","","","","","","","","",""
"2010","no degree/no degree yet","West Germany","","","","","","","","","","","","","",""
"2010","Other degree","East Germany","","","","","","","","","","","","","",""
"2010","Other degree","West Germany","","","","","","","","","","","","","",""
"2010","secondary school degree","East Germany","","","","","","","","","","","","","",""
"2010","secondary school degree","West Germany","","","","","","","","","","","","","",""
"2011","college entrance qualification","East Germany","","","","","","","","","","","","","",""
"2011","college entrance qualification","West Germany","","","","","","","","","","","","","",""
"2011","lower secondary degree","East Germany","","","","","","","","","","","","","",""
"2011","lower secondary degree","West Germany","","","","","","","","","","","","","",""
"2011","no degree/no degree yet","East Germany","","","","","","","","","","","","","",""
"2011","no degree/no degree yet","West Germany","","","","","","","","","","","","","",""
"2011","Other degree","East Germany","","","","","","","","","","","","","",""
"2011","Other degree","West Germany","","","","","","","","","","","","","",""
"2011","secondary school degree","East Germany","","","","","","","","","","","","","",""
"2011","secondary school degree","West Germany","","","","","","","","","","","","","",""
"2012","college entrance qualification","East Germany","5.79","6","364","5","5","6","7","7","5.69","5.89","2","7","6","6"
"2012","college entrance qualification","West Germany","5.71","6","1781","4","5","6","7","7","5.66","5.76","1","7","6","6"
"2012","lower secondary degree","East Germany","5.78","6","154","4","5","7","7","7","5.58","5.98","1","7","6","6"
"2012","lower secondary degree","West Germany","5.82","6","1253","4","5","7","7","7","5.76","5.88","1","7","6","6"
"2012","no degree/no degree yet","East Germany","5.53","6","39","4","5","6","7","7","5.17","5.89","2","7","5","6"
"2012","no degree/no degree yet","West Germany","5.77","6","313","4","5","7","7","7","5.65","5.89","1","7","6","6"
"2012","Other degree","East Germany","5.97","6","56","5","6","6","7","7","5.71","6.23","3","7","6","6"
"2012","Other degree","West Germany","5.82","6","622","4","5","7","7","7","5.73","5.91","1","7","6","6"
"2012","secondary school degree","East Germany","5.88","6","697","5","5","7","7","7","5.81","5.95","2","7","6","6"
"2012","secondary school degree","West Germany","5.89","6","1688","5","5","7","7","7","5.84","5.94","1","7","6","6"
"2013","college entrance qualification","East Germany","5.83","6","1081","5","5","6","7","7","5.77","5.89","1","7","6","6"
"2013","college entrance qualification","West Germany","5.74","6","4304","4","5","6","7","7","5.71","5.77","1","7","6","6"
"2013","lower secondary degree","East Germany","5.75","6","1126","4","5","7","7","7","5.68","5.82","1","7","6","6"
"2013","lower secondary degree","West Germany","5.74","6","4694","4","5","7","7","7","5.71","5.77","1","7","6","6"
"2013","no degree/no degree yet","East Germany","5.88","6","68","4","5","7","7","7","5.57","6.19","1","7","6","7"
"2013","no degree/no degree yet","West Germany","5.73","6","419","4","5","7","7","7","5.62","5.84","1","7","6","6"
"2013","Other degree","East Germany","6.02","6","75","5","5","7","7","7","5.76","6.28","2","7","6","7"
"2013","Other degree","West Germany","5.87","6","942","4","5","7","7","7","5.8","5.94","1","7","6","6"
"2013","secondary school degree","East Germany","5.84","6","2014","4","5","7","7","7","5.79","5.89","1","7","6","6"
