"year","pgisced97","regtyp","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2005","general elemantary","Rural Area","5.78","6","763","4","5","7","7","7","5.7","5.86","1","7","6","6"
"2005","general elemantary","Urban Area","5.85","6","1639","4","5","7","7","7","5.79","5.91","1","7","6","6"
"2005","higher education","Rural Area","5.83","6","1200","4","5","7","7","7","5.77","5.89","1","7","6","6"
"2005","higher education","Urban Area","5.78","6","2972","4","5","7","7","7","5.74","5.82","1","7","6","6"
"2005","higher vocational","Rural Area","5.75","6","557","4","5","7","7","7","5.65","5.85","1","7","6","6"
"2005","higher vocational","Urban Area","5.79","6","1001","4","5","7","7","7","5.72","5.86","1","7","6","6"
"2005","in school","Rural Area","5.85","6","198","4","5","7","7","7","5.7","6","1","7","6","6"
"2005","in school","Urban Area","5.66","6","450","4","5","6","7","7","5.56","5.76","1","7","6","6"
"2005","inadequately","Rural Area","5.92","6.34","58","4","5","7","7","7","5.52","6.32","1","7","5","7"
"2005","inadequately","Urban Area","5.89","6","180","4","5","7","7","7","5.71","6.07","1","7","6","6"
"2005","middle vocational","Rural Area","5.82","6","3713","4","5","7","7","7","5.78","5.86","1","7","6","6"
"2005","middle vocational","Urban Area","5.8","6","6543","4","5","7","7","7","5.77","5.83","1","7","6","6"
"2005","vocational + Abi","Rural Area","5.91","6","265","4","5","7","7","7","5.79","6.03","3","7","6","6"
"2005","vocational + Abi","Urban Area","5.71","6","871","4","5","7","7","7","5.64","5.78","1","7","6","6"
"2006","general elemantary","Rural Area","","","","","","","","","","","","","",""
"2006","general elemantary","Urban Area","","","","","","","","","","","","","",""
"2006","higher education","Rural Area","","","","","","","","","","","","","",""
"2006","higher education","Urban Area","","","","","","","","","","","","","",""
"2006","higher vocational","Rural Area","","","","","","","","","","","","","",""
"2006","higher vocational","Urban Area","","","","","","","","","","","","","",""
"2006","in school","Rural Area","","","","","","","","","","","","","",""
"2006","in school","Urban Area","","","","","","","","","","","","","",""
"2006","inadequately","Rural Area","","","","","","","","","","","","","",""
"2006","inadequately","Urban Area","","","","","","","","","","","","","",""
"2006","middle vocational","Rural Area","","","","","","","","","","","","","",""
"2006","middle vocational","Urban Area","","","","","","","","","","","","","",""
"2006","vocational + Abi","Rural Area","","","","","","","","","","","","","",""
"2006","vocational + Abi","Urban Area","","","","","","","","","","","","","",""
"2007","general elemantary","Rural Area","","","","","","","","","","","","","",""
"2007","general elemantary","Urban Area","","","","","","","","","","","","","",""
"2007","higher education","Rural Area","","","","","","","","","","","","","",""
"2007","higher education","Urban Area","","","","","","","","","","","","","",""
"2007","higher vocational","Rural Area","","","","","","","","","","","","","",""
"2007","higher vocational","Urban Area","","","","","","","","","","","","","",""
"2007","in school","Rural Area","","","","","","","","","","","","","",""
"2007","in school","Urban Area","","","","","","","","","","","","","",""
"2007","inadequately","Rural Area","","","","","","","","","","","","","",""
"2007","inadequately","Urban Area","","","","","","","","","","","","","",""
"2007","middle vocational","Rural Area","","","","","","","","","","","","","",""
"2007","middle vocational","Urban Area","","","","","","","","","","","","","",""
"2007","vocational + Abi","Rural Area","","","","","","","","","","","","","",""
"2007","vocational + Abi","Urban Area","","","","","","","","","","","","","",""
"2008","general elemantary","Rural Area","","","","","","","","","","","","","",""
"2008","general elemantary","Urban Area","","","","","","","","","","","","","",""
"2008","higher education","Rural Area","","","","","","","","","","","","","",""
"2008","higher education","Urban Area","","","","","","","","","","","","","",""
"2008","higher vocational","Rural Area","","","","","","","","","","","","","",""
"2008","higher vocational","Urban Area","","","","","","","","","","","","","",""
"2008","in school","Rural Area","","","","","","","","","","","","","",""
"2008","in school","Urban Area","","","","","","","","","","","","","",""
"2008","inadequately","Rural Area","","","","","","","","","","","","","",""
"2008","inadequately","Urban Area","","","","","","","","","","","","","",""
"2008","middle vocational","Rural Area","","","","","","","","","","","","","",""
"2008","middle vocational","Urban Area","","","","","","","","","","","","","",""
"2008","vocational + Abi","Rural Area","","","","","","","","","","","","","",""
"2008","vocational + Abi","Urban Area","","","","","","","","","","","","","",""
"2009","general elemantary","Rural Area","5.72","6","601","4","5","7","7","7","5.62","5.82","1","7","6","6"
"2009","general elemantary","Urban Area","5.78","6","1195","4","5","7","7","7","5.72","5.84","1","7","6","6"
"2009","higher education","Rural Area","5.73","6","1190","4","5","6","7","7","5.67","5.79","1","7","6","6"
"2009","higher education","Urban Area","5.62","6","2835","4","5","6","7","7","5.58","5.66","1","7","6","6"
"2009","higher vocational","Rural Area","5.73","6","515","4","5","6","7","7","5.63","5.83","1","7","6","6"
"2009","higher vocational","Urban Area","5.66","6","812","4","5","7","7","7","5.58","5.74","1","7","6","6"
"2009","in school","Rural Area","5.53","6","93","4","5","6","7","7","5.31","5.75","3","7","6","6"
"2009","in school","Urban Area","5.78","6","218","4","5","7","7","7","5.64","5.92","2","7","6","6"
"2009","inadequately","Rural Area","6.15","6","43","4","6","7","7","7","5.83","6.47","4","7","6","6"
"2009","inadequately","Urban Area","5.38","6","124","4","4","6","7","7","5.15","5.61","1","7","5","6"
"2009","middle vocational","Rural Area","5.67","6","3410","4","5","7","7","7","5.63","5.71","1","7","6","6"
"2009","middle vocational","Urban Area","5.67","6","5636","4","5","7","7","7","5.64","5.7","1","7","6","6"
"2009","vocational + Abi","Rural Area","5.47","6","257","4","5","6","7","7","5.34","5.6","1","7","6","6"
"2009","vocational + Abi","Urban Area","5.65","6","742","4","5","7","7","7","5.57","5.73","1","7","6","6"
"2010","general elemantary","Rural Area","","","","","","","","","","","","","",""
"2010","general elemantary","Urban Area","","","","","","","","","","","","","",""
"2010","higher education","Rural Area","","","","","","","","","","","","","",""
"2010","higher education","Urban Area","","","","","","","","","","","","","",""
"2010","higher vocational","Rural Area","","","","","","","","","","","","","",""
"2010","higher vocational","Urban Area","","","","","","","","","","","","","",""
"2010","in school","Rural Area","","","","","","","","","","","","","",""
"2010","in school","Urban Area","","","","","","","","","","","","","",""
"2010","inadequately","Rural Area","","","","","","","","","","","","","",""
"2010","inadequately","Urban Area","","","","","","","","","","","","","",""
"2010","middle vocational","Rural Area","","","","","","","","","","","","","",""
"2010","middle vocational","Urban Area","","","","","","","","","","","","","",""
"2010","vocational + Abi","Rural Area","","","","","","","","","","","","","",""
"2010","vocational + Abi","Urban Area","","","","","","","","","","","","","",""
"2011","general elemantary","Rural Area","","","","","","","","","","","","","",""
"2011","general elemantary","Urban Area","","","","","","","","","","","","","",""
"2011","higher education","Rural Area","","","","","","","","","","","","","",""
"2011","higher education","Urban Area","","","","","","","","","","","","","",""
"2011","higher vocational","Rural Area","","","","","","","","","","","","","",""
"2011","higher vocational","Urban Area","","","","","","","","","","","","","",""
"2011","in school","Rural Area","","","","","","","","","","","","","",""
"2011","in school","Urban Area","","","","","","","","","","","","","",""
"2011","inadequately","Rural Area","","","","","","","","","","","","","",""
"2011","inadequately","Urban Area","","","","","","","","","","","","","",""
"2011","middle vocational","Rural Area","","","","","","","","","","","","","",""
"2011","middle vocational","Urban Area","","","","","","","","","","","","","",""
"2011","vocational + Abi","Rural Area","","","","","","","","","","","","","",""
"2011","vocational + Abi","Urban Area","","","","","","","","","","","","","",""
"2012","general elemantary","Rural Area","5.82","6","299","4","5","7","7","7","5.7","5.94","3","7","6","6"
"2012","general elemantary","Urban Area","5.75","6","481","4","5","7","7","7","5.63","5.87","1","7","6","6"
"2012","higher education","Rural Area","5.68","6","384","4","5","6","7","7","5.58","5.78","1","7","6","6"
"2012","higher education","Urban Area","5.71","6","1111","4","5","6","7","7","5.65","5.77","1","7","6","6"
"2012","higher vocational","Rural Area","5.73","6","155","4","5","6","7","7","5.56","5.9","2","7","6","6"
"2012","higher vocational","Urban Area","5.68","6","210","4","5","6","7","7","5.54","5.82","1","7","6","6"
"2012","in school","Rural Area","5.64","6","67","4","5","7","7","7","5.39","5.89","2","7","6","6"
"2012","in school","Urban Area","5.78","6","123","4","5","7","7","7","5.6","5.96","2","7","6","6"
"2012","inadequately","Rural Area","5.8","6","54","5","5","7","7","7","5.49","6.11","2","7","5","6"
"2012","inadequately","Urban Area","5.74","6","103","4","5","7","7","7","5.48","6","1","7","6","6"
"2012","middle vocational","Rural Area","5.88","6","1455","5","5","7","7","7","5.83","5.93","1","7","6","6"
"2012","middle vocational","Urban Area","5.89","6","1792","5","5","7","7","7","5.84","5.94","1","7","6","6"
"2012","vocational + Abi","Rural Area","5.87","6","218","5","5","6","7","7","5.75","5.99","3","7","6","6"
"2012","vocational + Abi","Urban Area","5.83","6","538","5","5","6","7","7","5.75","5.91","1","7","6","6"
"2013","general elemantary","Rural Area","5.85","6","623","4","5","7","7","7","5.76","5.94","1","7","6","6"
"2013","general elemantary","Urban Area","5.78","6","1213","4","5","7","7","7","5.72","5.84","1","7","6","6"
"2013","higher education","Rural Area","5.73","6","1280","4","5","6","7","7","5.68","5.78","1","7","6","6"
"2013","higher education","Urban Area","5.71","6","3181","4","5","6","7","7","5.68","5.74","1","7","6","6"
"2013","higher vocational","Rural Area","5.83","6","530","4","5","7","7","7","5.73","5.93","1","7","6","6"
"2013","higher vocational","Urban Area","5.66","6","797","4","5","6","7","7","5.59","5.73","1","7","6","6"
"2013","in school","Rural Area","5.75","6","75","5","5","6","7","7","5.51","5.99","1","7","6","6"
"2013","in school","Urban Area","5.73","6","184","4","5","6","7","7","5.58","5.88","1","7","6","6"
"2013","inadequately","Rural Area","5.8","6","65","4","5","7","7","7","5.43","6.17","1","7","6","7"
"2013","inadequately","Urban Area","5.83","6","128","4","5","7","7","7","5.62","6.04","1","7","6","6"
"2013","middle vocational","Rural Area","5.77","6","3692","4","5","7","7","7","5.74","5.8","1","7","6","6"
"2013","middle vocational","Urban Area","5.81","6","5718","4","5","7","7","7","5.78","5.84","1","7","6","6"
"2013","vocational + Abi","Rural Area","5.78","6","296","5","5","6","7","7","5.67","5.89","1","7","6","6"
"2013","vocational + Abi","Urban Area","5.85","6","800","5","5","7","7","7","5.78","5.92","1","7","6","6"
"2014","general elemantary","Rural Area","","","","","","","","","","","","","",""
"2014","general elemantary","Urban Area","","","","","","","","","","","","","",""
"2014","higher education","Rural Area","","","","","","","","","","","","","",""
"2014","higher education","Urban Area","","","","","","","","","","","","","",""
"2014","higher vocational","Rural Area","","","","","","","","","","","","","",""
"2014","higher vocational","Urban Area","","","","","","","","","","","","","",""
"2014","in school","Rural Area","","","","","","","","","","","","","",""
"2014","in school","Urban Area","","","","","","","","","","","","","",""
"2014","inadequately","Rural Area","","","","","","","","","","","","","",""
"2014","inadequately","Urban Area","","","","","","","","","","","","","",""
"2014","middle vocational","Rural Area","","","","","","","","","","","","","",""
"2014","middle vocational","Urban Area","","","","","","","","","","","","","",""
"2014","vocational + Abi","Rural Area","","","","","","","","","","","","","",""
"2014","vocational + Abi","Urban Area","","","","","","","","","","","","","",""
"2015","general elemantary","Rural Area","","","","","","","","","","","","","",""
"2015","general elemantary","Urban Area","","","","","","","","","","","","","",""
"2015","higher education","Rural Area","","","","","","","","","","","","","",""
"2015","higher education","Urban Area","","","","","","","","","","","","","",""
"2015","higher vocational","Rural Area","","","","","","","","","","","","","",""
"2015","higher vocational","Urban Area","","","","","","","","","","","","","",""
"2015","in school","Rural Area","","","","","","","","","","","","","",""
"2015","in school","Urban Area","","","","","","","","","","","","","",""
"2015","inadequately","Rural Area","","","","","","","","","","","","","",""
"2015","inadequately","Urban Area","","","","","","","","","","","","","",""
"2015","middle vocational","Rural Area","","","","","","","","","","","","","",""
"2015","middle vocational","Urban Area","","","","","","","","","","","","","",""
"2015","vocational + Abi","Rural Area","","","","","","","","","","","","","",""
"2015","vocational + Abi","Urban Area","","","","","","","","","","","","","",""
"2016","general elemantary","Rural Area","","","","","","","","","","","","","",""
"2016","general elemantary","Urban Area","","","","","","","","","","","","","",""
"2016","higher education","Rural Area","","","","","","","","","","","","","",""
"2016","higher education","Urban Area","","","","","","","","","","","","","",""
"2016","higher vocational","Rural Area","","","","","","","","","","","","","",""
"2016","higher vocational","Urban Area","","","","","","","","","","","","","",""
"2016","in school","Rural Area","","","","","","","","","","","","","",""
"2016","in school","Urban Area","","","","","","","","","","","","","",""
"2016","inadequately","Rural Area","","","","","","","","","","","","","",""
"2016","inadequately","Urban Area","","","","","","","","","","","","","",""
"2016","middle vocational","Rural Area","","","","","","","","","","","","","",""
"2016","middle vocational","Urban Area","","","","","","","","","","","","","",""
"2016","vocational + Abi","Rural Area","","","","","","","","","","","","","",""
"2016","vocational + Abi","Urban Area","","","","","","","","","","","","","",""
"2017","general elemantary","Rural Area","5.86","6","1164","4","5","7","7","7","5.8","5.92","1","7","6","6"
"2017","general elemantary","Urban Area","5.98","6","2124","5","5","7","7","7","5.93","6.03","1","7","6","6"
"2017","higher education","Rural Area","5.75","6","1969","4","5","6","7","7","5.71","5.79","1","7","6","6"
"2017","higher education","Urban Area","5.8","6","5044","5","5","6","7","7","5.77","5.83","1","7","6","6"
"2017","higher vocational","Rural Area","5.74","6","640","4","5","6","7","7","5.66","5.82","1","7","6","6"
"2017","higher vocational","Urban Area","5.71","6","904","4","5","6","7","7","5.64","5.78","1","7","6","6"
"2017","in school","Rural Area","5.46","5.65","118","4","5","6","7","7","5.28","5.64","3","7","6","6"
"2017","in school","Urban Area","5.85","6","294","5","5","7","7","7","5.74","5.96","2","7","6","6"
"2017","inadequately","Rural Area","5.95","6","443","4","5","7","7","7","5.85","6.05","1","7","7","7"
"2017","inadequately","Urban Area","6.11","6","925","5","6","7","7","7","6.04","6.18","1","7","7","7"
"2017","middle vocational","Rural Area","5.86","6","4982","4","5","7","7","7","5.83","5.89","1","7","6","6"
"2017","middle vocational","Urban Area","5.84","6","7573","4","5","7","7","7","5.82","5.86","1","7","6","6"
"2017","vocational + Abi","Rural Area","5.91","6","638","5","5","7","7","7","5.83","5.99","1","7","6","6"
"2017","vocational + Abi","Urban Area","5.84","6","1650","5","5","7","7","7","5.79","5.89","1","7","6","6"
"2018","general elemantary","Rural Area","","","","","","","","","","","","","",""
"2018","general elemantary","Urban Area","","","","","","","","","","","","","",""
"2018","higher education","Rural Area","","","","","","","","","","","","","",""
"2018","higher education","Urban Area","","","","","","","","","","","","","",""
"2018","higher vocational","Rural Area","","","","","","","","","","","","","",""
"2018","higher vocational","Urban Area","","","","","","","","","","","","","",""
"2018","in school","Rural Area","","","","","","","","","","","","","",""
"2018","in school","Urban Area","","","","","","","","","","","","","",""
"2018","inadequately","Rural Area","","","","","","","","","","","","","",""
"2018","inadequately","Urban Area","","","","","","","","","","","","","",""
"2018","middle vocational","Rural Area","","","","","","","","","","","","","",""
"2018","middle vocational","Urban Area","","","","","","","","","","","","","",""
"2018","vocational + Abi","Rural Area","","","","","","","","","","","","","",""
"2018","vocational + Abi","Urban Area","","","","","","","","","","","","","",""
"2019","general elemantary","Rural Area","5.83","6","908","4","5","7","7","7","5.76","5.9","2","7","6","6"
"2019","general elemantary","Urban Area","5.86","6","1407","4","5","7","7","7","5.8","5.92","1","7","6","6"
"2019","higher education","Rural Area","5.66","6","1904","4","5","6","7","7","5.62","5.7","2","7","6","6"
"2019","higher education","Urban Area","5.79","6","4479","5","5","6","7","7","5.76","5.82","1","7","6","6"
"2019","higher vocational","Rural Area","5.8","6","693","4","5","6","7","7","5.72","5.88","2","7","6","6"
"2019","higher vocational","Urban Area","5.61","6","907","4","5","6","7","7","5.54","5.68","1","7","6","6"
"2019","in school","Rural Area","5.8","6","85","4","5","7","7","7","5.59","6.01","2","7","6","6"
"2019","in school","Urban Area","5.89","6","232","5","5","7","7","7","5.75","6.03","1","7","6","6"
"2019","inadequately","Rural Area","6.14","6","109","5","6","7","7","7","5.92","6.36","1","7","6","7"
"2019","inadequately","Urban Area","6.15","6","261","5","6","7","7","7","6","6.3","1","7","6","7"
"2019","middle vocational","Rural Area","5.8","6","4313","4","5","7","7","7","5.77","5.83","1","7","6","6"
"2019","middle vocational","Urban Area","5.84","6","6225","4","5","7","7","7","5.81","5.87","1","7","6","6"
"2019","vocational + Abi","Rural Area","5.88","6","598","5","5","7","7","7","5.8","5.96","1","7","6","6"
"2019","vocational + Abi","Urban Area","5.89","6","1439","5","5","7","7","7","5.84","5.94","1","7","6","6"
