"year","education","migback","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2005","college entrance qualification","direct migration background","5.89","6","266","5","5","7","7","7","5.77","6.01","1","7","6","6"
"2005","college entrance qualification","indirect migration background","5.65","6","197","4","5","6","7","7","5.5","5.8","3","7","6","6"
"2005","college entrance qualification","no migration background","5.74","6","4734","4","5","6","7","7","5.71","5.77","1","7","6","6"
"2005","lower secondary degree","direct migration background","5.86","6","598","4","5","7","7","7","5.76","5.96","1","7","6","6"
"2005","lower secondary degree","indirect migration background","5.82","6","253","4","5","7","7","7","5.66","5.98","1","7","6","6"
"2005","lower secondary degree","no migration background","5.79","6","6237","4","5","7","7","7","5.76","5.82","1","7","6","6"
"2005","no degree/no degree yet","direct migration background","5.94","6","220","4","5","7","7","7","5.79","6.09","1","7","6","6"
"2005","no degree/no degree yet","indirect migration background","5.48","6","97","4","5","7","7","7","5.24","5.72","2","7","5","6"
"2005","no degree/no degree yet","no migration background","5.78","6","584","4","5","7","7","7","5.69","5.87","1","7","6","6"
"2005","Other degree","direct migration background","5.81","6","989","4","5","7","7","7","5.74","5.88","1","7","6","6"
"2005","Other degree","indirect migration background","","","","","","","","","","","","","",""
"2005","Other degree","no migration background","5.85","6","110","4","5","7","7","7","5.61","6.09","2","7","6","7"
"2005","secondary school degree","direct migration background","6.06","6","241","5","6","7","7","7","5.94","6.18","3","7","6","6"
"2005","secondary school degree","indirect migration background","5.79","6","203","4","5","7","7","7","5.64","5.94","2","7","6","6"
"2005","secondary school degree","no migration background","5.84","6","5578","4","5","7","7","7","5.81","5.87","1","7","6","6"
"2006","college entrance qualification","direct migration background","","","","","","","","","","","","","",""
"2006","college entrance qualification","indirect migration background","","","","","","","","","","","","","",""
"2006","college entrance qualification","no migration background","","","","","","","","","","","","","",""
"2006","lower secondary degree","direct migration background","","","","","","","","","","","","","",""
"2006","lower secondary degree","indirect migration background","","","","","","","","","","","","","",""
"2006","lower secondary degree","no migration background","","","","","","","","","","","","","",""
"2006","no degree/no degree yet","direct migration background","","","","","","","","","","","","","",""
"2006","no degree/no degree yet","indirect migration background","","","","","","","","","","","","","",""
"2006","no degree/no degree yet","no migration background","","","","","","","","","","","","","",""
"2006","Other degree","direct migration background","","","","","","","","","","","","","",""
"2006","Other degree","indirect migration background","","","","","","","","","","","","","",""
"2006","Other degree","no migration background","","","","","","","","","","","","","",""
"2006","secondary school degree","direct migration background","","","","","","","","","","","","","",""
"2006","secondary school degree","indirect migration background","","","","","","","","","","","","","",""
"2006","secondary school degree","no migration background","","","","","","","","","","","","","",""
"2007","college entrance qualification","direct migration background","","","","","","","","","","","","","",""
"2007","college entrance qualification","indirect migration background","","","","","","","","","","","","","",""
"2007","college entrance qualification","no migration background","","","","","","","","","","","","","",""
"2007","lower secondary degree","direct migration background","","","","","","","","","","","","","",""
"2007","lower secondary degree","indirect migration background","","","","","","","","","","","","","",""
"2007","lower secondary degree","no migration background","","","","","","","","","","","","","",""
"2007","no degree/no degree yet","direct migration background","","","","","","","","","","","","","",""
"2007","no degree/no degree yet","indirect migration background","","","","","","","","","","","","","",""
"2007","no degree/no degree yet","no migration background","","","","","","","","","","","","","",""
"2007","Other degree","direct migration background","","","","","","","","","","","","","",""
"2007","Other degree","indirect migration background","","","","","","","","","","","","","",""
"2007","Other degree","no migration background","","","","","","","","","","","","","",""
"2007","secondary school degree","direct migration background","","","","","","","","","","","","","",""
"2007","secondary school degree","indirect migration background","","","","","","","","","","","","","",""
"2007","secondary school degree","no migration background","","","","","","","","","","","","","",""
"2008","college entrance qualification","direct migration background","","","","","","","","","","","","","",""
"2008","college entrance qualification","indirect migration background","","","","","","","","","","","","","",""
"2008","college entrance qualification","no migration background","","","","","","","","","","","","","",""
"2008","lower secondary degree","direct migration background","","","","","","","","","","","","","",""
"2008","lower secondary degree","indirect migration background","","","","","","","","","","","","","",""
"2008","lower secondary degree","no migration background","","","","","","","","","","","","","",""
"2008","no degree/no degree yet","direct migration background","","","","","","","","","","","","","",""
"2008","no degree/no degree yet","indirect migration background","","","","","","","","","","","","","",""
"2008","no degree/no degree yet","no migration background","","","","","","","","","","","","","",""
"2008","Other degree","direct migration background","","","","","","","","","","","","","",""
"2008","Other degree","indirect migration background","","","","","","","","","","","","","",""
"2008","Other degree","no migration background","","","","","","","","","","","","","",""
"2008","secondary school degree","direct migration background","","","","","","","","","","","","","",""
"2008","secondary school degree","indirect migration background","","","","","","","","","","","","","",""
"2008","secondary school degree","no migration background","","","","","","","","","","","","","",""
"2009","college entrance qualification","direct migration background","5.89","6","224","5","5","7","7","7","5.75","6.03","2","7","6","6"
"2009","college entrance qualification","indirect migration background","5.73","6","182","4","5","6","7","7","5.59","5.87","3","7","6","6"
"2009","college entrance qualification","no migration background","5.63","6","4481","4","5","6","7","7","5.6","5.66","1","7","6","6"
"2009","lower secondary degree","direct migration background","5.69","6","407","4","5","7","7","7","5.58","5.8","1","7","6","6"
"2009","lower secondary degree","indirect migration background","6.04","6","207","4","5","7","7","7","5.89","6.19","1","7","6","6"
"2009","lower secondary degree","no migration background","5.63","6","5308","4","5","7","7","7","5.6","5.66","1","7","6","6"
"2009","no degree/no degree yet","direct migration background","5.6","6","113","4","4","7","7","7","5.36","5.84","1","7","5","6"
"2009","no degree/no degree yet","indirect migration background","5.57","6","56","3","5","7","7","7","5.25","5.89","2","7","5","6"
"2009","no degree/no degree yet","no migration background","5.6","6","316","4","5","6","7","7","5.48","5.72","1","7","6","6"
"2009","Other degree","direct migration background","5.77","6","682","4","5","7","7","7","5.68","5.86","1","7","6","6"
"2009","Other degree","indirect migration background","","","","","","","","","","","","","",""
"2009","Other degree","no migration background","5.79","6","110","4","5","7","7","7","5.58","6","1","7","6","6"
"2009","secondary school degree","direct migration background","5.72","6","180","4","5","7","7","7","5.57","5.87","2","7","6","6"
"2009","secondary school degree","indirect migration background","5.82","6","173","5","5","7","7","7","5.64","6","1","7","6","6"
"2009","secondary school degree","no migration background","5.7","6","5043","4","5","7","7","7","5.67","5.73","1","7","6","6"
"2010","college entrance qualification","direct migration background","","","","","","","","","","","","","",""
"2010","college entrance qualification","indirect migration background","","","","","","","","","","","","","",""
"2010","college entrance qualification","no migration background","","","","","","","","","","","","","",""
"2010","lower secondary degree","direct migration background","","","","","","","","","","","","","",""
"2010","lower secondary degree","indirect migration background","","","","","","","","","","","","","",""
"2010","lower secondary degree","no migration background","","","","","","","","","","","","","",""
"2010","no degree/no degree yet","direct migration background","","","","","","","","","","","","","",""
"2010","no degree/no degree yet","indirect migration background","","","","","","","","","","","","","",""
"2010","no degree/no degree yet","no migration background","","","","","","","","","","","","","",""
"2010","Other degree","direct migration background","","","","","","","","","","","","","",""
"2010","Other degree","indirect migration background","","","","","","","","","","","","","",""
"2010","Other degree","no migration background","","","","","","","","","","","","","",""
"2010","secondary school degree","direct migration background","","","","","","","","","","","","","",""
"2010","secondary school degree","indirect migration background","","","","","","","","","","","","","",""
"2010","secondary school degree","no migration background","","","","","","","","","","","","","",""
"2011","college entrance qualification","direct migration background","","","","","","","","","","","","","",""
"2011","college entrance qualification","indirect migration background","","","","","","","","","","","","","",""
"2011","college entrance qualification","no migration background","","","","","","","","","","","","","",""
"2011","lower secondary degree","direct migration background","","","","","","","","","","","","","",""
"2011","lower secondary degree","indirect migration background","","","","","","","","","","","","","",""
"2011","lower secondary degree","no migration background","","","","","","","","","","","","","",""
"2011","no degree/no degree yet","direct migration background","","","","","","","","","","","","","",""
"2011","no degree/no degree yet","indirect migration background","","","","","","","","","","","","","",""
"2011","no degree/no degree yet","no migration background","","","","","","","","","","","","","",""
"2011","Other degree","direct migration background","","","","","","","","","","","","","",""
"2011","Other degree","indirect migration background","","","","","","","","","","","","","",""
"2011","Other degree","no migration background","","","","","","","","","","","","","",""
"2011","secondary school degree","direct migration background","","","","","","","","","","","","","",""
"2011","secondary school degree","indirect migration background","","","","","","","","","","","","","",""
"2011","secondary school degree","no migration background","","","","","","","","","","","","","",""
"2012","college entrance qualification","direct migration background","6.01","6","105","5","6","7","7","7","5.81","6.21","2","7","6","6"
"2012","college entrance qualification","indirect migration background","5.65","6","139","4","5","6","7","7","5.49","5.81","3","7","6","6"
"2012","college entrance qualification","no migration background","5.7","6","1901","4","5","6","7","7","5.66","5.74","1","7","6","6"
"2012","lower secondary degree","direct migration background","5.97","6","153","4","5","7","7","7","5.78","6.16","1","7","6","6"
"2012","lower secondary degree","indirect migration background","5.98","6","111","4","5","7","7","7","5.74","6.22","1","7","6","7"
"2012","lower secondary degree","no migration background","5.77","6","1143","4","5","7","7","7","5.7","5.84","1","7","6","6"
"2012","no degree/no degree yet","direct migration background","5.77","6","81","4","5","7","7","7","5.49","6.05","2","7","6","6"
"2012","no degree/no degree yet","indirect migration background","5.88","6","47","5","5","7","7","7","5.55","6.21","2","7","5","6"
"2012","no degree/no degree yet","no migration background","5.71","6","224","4","5","6","7","7","5.57","5.85","1","7","6","6"
"2012","Other degree","direct migration background","5.82","6","616","4","5","7","7","7","5.73","5.91","1","7","6","6"
"2012","Other degree","indirect migration background","","","","","","","","","","","","","",""
"2012","Other degree","no migration background","5.78","6","43","4","5","7","7","7","5.46","6.1","3","7","5","6"
"2012","secondary school degree","direct migration background","5.94","6","110","5","5","7","7","7","5.74","6.14","2","7","6","6"
"2012","secondary school degree","indirect migration background","6.05","6","144","5","6","7","7","7","5.88","6.22","1","7","6","6"
"2012","secondary school degree","no migration background","5.87","6","2131","5","5","7","7","7","5.83","5.91","1","7","6","6"
"2013","college entrance qualification","direct migration background","5.99","6","217","5","5","7","7","7","5.86","6.12","1","7","6","6"
"2013","college entrance qualification","indirect migration background","5.83","6","229","4","5","7","7","7","5.69","5.97","1","7","6","6"
"2013","college entrance qualification","no migration background","5.74","6","4939","4","5","6","7","7","5.71","5.77","1","7","6","6"
"2013","lower secondary degree","direct migration background","5.77","6","304","4","5","7","7","7","5.64","5.9","1","7","6","6"
"2013","lower secondary degree","indirect migration background","5.66","6","179","4","5","7","7","7","5.48","5.84","1","7","6","6"
"2013","lower secondary degree","no migration background","5.74","6","5337","4","5","7","7","7","5.71","5.77","1","7","6","6"
"2013","no degree/no degree yet","direct migration background","5.8","6","95","4","5","7","7","7","5.53","6.07","1","7","6","6"
"2013","no degree/no degree yet","indirect migration background","5.52","6","63","4","5","6","7","7","5.27","5.77","3","7","6","6"
"2013","no degree/no degree yet","no migration background","5.75","6","329","4","5","7","7","7","5.62","5.88","1","7","6","6"
