"year","education","hgtyp1hh","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2005","college entrance qualification","(Married) couple without C.","5.77","6","1736","4","5","6","7","7","5.72","5.82","1","7","6","6"
"2005","college entrance qualification","1-pers.-HH","5.76","6","786","4","5","7","7","7","5.68","5.84","1","7","6","6"
"2005","college entrance qualification","Couple + C. GT 16 ","5.62","6","898","4","5","6","7","7","5.55","5.69","1","7","6","6"
"2005","college entrance qualification","Couple + C. LE 16","5.77","6","1152","4","5","6","7","7","5.71","5.83","1","7","6","6"
"2005","college entrance qualification","Couple + C. LE and GT 16","5.72","6","332","4","5","7","7","7","5.6","5.84","1","7","6","6"
"2005","college entrance qualification","Single parent","5.76","6","188","4","5","6","7","7","5.62","5.9","2","7","6","6"
"2005","lower secondary degree","(Married) couple without C.","5.79","6","2996","4","5","7","7","7","5.75","5.83","1","7","6","6"
"2005","lower secondary degree","1-pers.-HH","5.92","6","1240","4","5","7","7","7","5.86","5.98","1","7","6","6"
"2005","lower secondary degree","Couple + C. GT 16 ","5.69","6","974","4","5","7","7","7","5.62","5.76","1","7","6","6"
"2005","lower secondary degree","Couple + C. LE 16","5.77","6","931","4","5","7","7","7","5.7","5.84","1","7","6","6"
"2005","lower secondary degree","Couple + C. LE and GT 16","5.59","6","389","4","5","7","7","7","5.47","5.71","1","7","6","6"
"2005","lower secondary degree","Single parent","5.74","6","348","4","5","7","7","7","5.62","5.86","1","7","6","6"
"2005","no degree/no degree yet","(Married) couple without C.","5.85","6","85","4","5","7","7","7","5.58","6.12","3","7","6","6"
"2005","no degree/no degree yet","1-pers.-HH","6.18","6","37","5","6","7","7","7","5.84","6.52","4","7","6","7"
"2005","no degree/no degree yet","Couple + C. GT 16 ","5.77","6","303","4","5","6","7","7","5.65","5.89","1","7","6","6"
"2005","no degree/no degree yet","Couple + C. LE 16","5.95","6","37","5","5","7","7","7","5.62","6.28","4","7","6","7"
"2005","no degree/no degree yet","Couple + C. LE and GT 16","5.68","6","284","4","5","7","7","7","5.54","5.82","1","7","6","6"
"2005","no degree/no degree yet","Single parent","5.8","6","117","4","5","7","7","7","5.6","6","3","7","6","6"
"2005","Other degree","(Married) couple without C.","5.72","6","347","4","5","7","7","7","5.6","5.84","1","7","6","6"
"2005","Other degree","1-pers.-HH","5.93","6","97","4","5","7","7","7","5.72","6.14","3","7","6","7"
"2005","Other degree","Couple + C. GT 16 ","5.83","6","220","4","5","7","7","7","5.68","5.98","2","7","6","6"
"2005","Other degree","Couple + C. LE 16","5.97","6","208","4","5","7","7","7","5.81","6.13","2","7","6","6"
