"year","migback","regtyp","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2005","direct migration background","Rural Area","6.02","6","404","5","6","7","7","7","5.92","6.12","1","7","6","6"
"2005","direct migration background","Urban Area","5.82","6","1962","4","5","7","7","7","5.77","5.87","1","7","6","6"
"2005","indirect migration background","Rural Area","5.52","6","107","4","5","6","7","7","5.29","5.75","1","7","5","6"
"2005","indirect migration background","Urban Area","5.77","6","723","4","5","7","7","7","5.69","5.85","1","7","6","6"
"2005","no migration background","Rural Area","5.8","6","6338","4","5","7","7","7","5.77","5.83","1","7","6","6"
"2005","no migration background","Urban Area","5.78","6","11179","4","5","7","7","7","5.76","5.8","1","7","6","6"
"2006","direct migration background","Rural Area","","","","","","","","","","","","","",""
"2006","direct migration background","Urban Area","","","","","","","","","","","","","",""
"2006","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"2006","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"2006","no migration background","Rural Area","","","","","","","","","","","","","",""
"2006","no migration background","Urban Area","","","","","","","","","","","","","",""
"2007","direct migration background","Rural Area","","","","","","","","","","","","","",""
"2007","direct migration background","Urban Area","","","","","","","","","","","","","",""
"2007","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"2007","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"2007","no migration background","Rural Area","","","","","","","","","","","","","",""
"2007","no migration background","Urban Area","","","","","","","","","","","","","",""
"2008","direct migration background","Rural Area","","","","","","","","","","","","","",""
"2008","direct migration background","Urban Area","","","","","","","","","","","","","",""
"2008","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"2008","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"2008","no migration background","Rural Area","","","","","","","","","","","","","",""
"2008","no migration background","Urban Area","","","","","","","","","","","","","",""
"2009","direct migration background","Rural Area","5.83","6","315","4","5","7","7","7","5.71","5.95","2","7","6","6"
"2009","direct migration background","Urban Area","5.72","6","1336","4","5","7","7","7","5.66","5.78","1","7","6","6"
"2009","indirect migration background","Rural Area","5.77","6","118","4","5","7","7","7","5.57","5.97","1","7","6","6"
"2009","indirect migration background","Urban Area","5.86","6","594","4","5","7","7","7","5.77","5.95","1","7","6","6"
"2009","no migration background","Rural Area","5.67","6","5790","4","5","7","7","7","5.64","5.7","1","7","6","6"
"2009","no migration background","Urban Area","5.64","6","9847","4","5","6","7","7","5.62","5.66","1","7","6","6"
"2010","direct migration background","Rural Area","","","","","","","","","","","","","",""
"2010","direct migration background","Urban Area","","","","","","","","","","","","","",""
"2010","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"2010","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"2010","no migration background","Rural Area","","","","","","","","","","","","","",""
"2010","no migration background","Urban Area","","","","","","","","","","","","","",""
"2011","direct migration background","Rural Area","","","","","","","","","","","","","",""
"2011","direct migration background","Urban Area","","","","","","","","","","","","","",""
"2011","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"2011","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"2011","no migration background","Rural Area","","","","","","","","","","","","","",""
"2011","no migration background","Urban Area","","","","","","","","","","","","","",""
"2012","direct migration background","Rural Area","5.88","6","300","4","5","7","7","7","5.76","6","2","7","6","6"
"2012","direct migration background","Urban Area","5.84","6","790","4","5","7","7","7","5.76","5.92","1","7","6","6"
"2012","indirect migration background","Rural Area","6.11","6","97","5","5","7","7","7","5.9","6.32","3","7","6","7"
"2012","indirect migration background","Urban Area","5.87","6","386","5","5","7","7","7","5.76","5.98","1","7","6","6"
"2012","no migration background","Rural Area","5.79","6","2283","4","5","6","7","7","5.75","5.83","1","7","6","6"
"2012","no migration background","Urban Area","5.78","6","3264","4","5","6","7","7","5.75","5.81","1","7","6","6"
"2013","direct migration background","Rural Area","5.93","6","391","4","5","7","7","7","5.82","6.04","1","7","6","6"
"2013","direct migration background","Urban Area","5.83","6","1292","4","5","7","7","7","5.77","5.89","1","7","6","6"
"2013","indirect migration background","Rural Area","5.67","6","136","4","5","7","7","7","5.46","5.88","1","7","6","6"
"2013","indirect migration background","Urban Area","5.82","6","579","4","5","7","7","7","5.73","5.91","1","7","6","6"
"2013","no migration background","Rural Area","5.77","6","6119","4","5","7","7","7","5.74","5.8","1","7","6","6"
"2013","no migration background","Urban Area","5.76","6","10340","4","5","7","7","7","5.74","5.78","1","7","6","6"
"2014","direct migration background","Rural Area","","","","","","","","","","","","","",""
"2014","direct migration background","Urban Area","","","","","","","","","","","","","",""
"2014","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"2014","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"2014","no migration background","Rural Area","","","","","","","","","","","","","",""
"2014","no migration background","Urban Area","","","","","","","","","","","","","",""
"2015","direct migration background","Rural Area","","","","","","","","","","","","","",""
"2015","direct migration background","Urban Area","","","","","","","","","","","","","",""
"2015","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"2015","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"2015","no migration background","Rural Area","","","","","","","","","","","","","",""
"2015","no migration background","Urban Area","","","","","","","","","","","","","",""
"2016","direct migration background","Rural Area","","","","","","","","","","","","","",""
"2016","direct migration background","Urban Area","","","","","","","","","","","","","",""
"2016","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"2016","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"2016","no migration background","Rural Area","","","","","","","","","","","","","",""
"2016","no migration background","Urban Area","","","","","","","","","","","","","",""
"2017","direct migration background","Rural Area","5.91","6","2000","5","5","7","7","7","5.86","5.96","1","7","7","7"
"2017","direct migration background","Urban Area","5.98","6","5266","5","5","7","7","7","5.95","6.01","1","7","6","7"
"2017","indirect migration background","Rural Area","5.98","6","305","5","5","7","7","7","5.86","6.1","2","7","6","6"
"2017","indirect migration background","Urban Area","5.9","6","1409","4","5","7","7","7","5.85","5.95","1","7","6","6"
