"year","education","pgisced97","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2005","college entrance qualification","general elemantary","","","","","","","","","","","","","",""
"2005","college entrance qualification","higher education","5.76","6","3164","4","5","6","7","7","5.72","5.8","1","7","6","6"
"2005","college entrance qualification","higher vocational","5.76","6","346","4","5","6","7","7","5.65","5.87","3","7","6","6"
"2005","college entrance qualification","in school","","","","","","","","","","","","","",""
"2005","college entrance qualification","inadequately","","","","","","","","","","","","","",""
"2005","college entrance qualification","middle vocational","5.67","6","732","4","5","6","7","7","5.59","5.75","1","7","6","6"
"2005","college entrance qualification","vocational + Abi","5.75","6","955","4","5","7","7","7","5.68","5.82","1","7","6","6"
"2005","lower secondary degree","general elemantary","5.8","6","1497","4","5","7","7","7","5.74","5.86","1","7","6","6"
"2005","lower secondary degree","higher education","5.78","6","183","4","5","7","7","7","5.63","5.93","3","7","6","6"
"2005","lower secondary degree","higher vocational","5.85","6","453","4","5","7","7","7","5.74","5.96","1","7","6","6"
"2005","lower secondary degree","in school","","","","","","","","","","","","","",""
"2005","lower secondary degree","inadequately","","","","","","","","","","","","","",""
"2005","lower secondary degree","middle vocational","5.79","6","4932","4","5","7","7","7","5.76","5.82","1","7","6","6"
"2005","lower secondary degree","vocational + Abi","","","","","","","","","","","","","",""
"2005","no degree/no degree yet","general elemantary","","","","","","","","","","","","","",""
"2005","no degree/no degree yet","higher education","","","","","","","","","","","","","",""
"2005","no degree/no degree yet","higher vocational","","","","","","","","","","","","","",""
"2005","no degree/no degree yet","in school","5.72","6","648","4","5","7","7","7","5.64","5.8","1","7","6","6"
"2005","no degree/no degree yet","inadequately","5.97","6","201","4","5","7","7","7","5.79","6.15","1","7","6","6"
"2005","no degree/no degree yet","middle vocational","5.73","6","46","4","5","7","7","7","5.39","6.07","3","7","5","6"
"2005","no degree/no degree yet","vocational + Abi","","","","","","","","","","","","","",""
"2005","Other degree","general elemantary","5.8","6","329","4","5","7","7","7","5.68","5.92","2","7","6","6"
"2005","Other degree","higher education","5.94","6","187","5","5","7","7","7","5.79","6.09","1","7","6","6"
