"year","sampreg","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2005","East Germany","5.86","6","5043","4","5","7","7","7","5.83","5.89","1","7","6","6"
"2005","West Germany","5.78","6","15670","4","5","7","7","7","5.76","5.8","1","7","6","6"
"2006","East Germany","","","","","","","","","","","","","",""
"2006","West Germany","","","","","","","","","","","","","",""
"2007","East Germany","","","","","","","","","","","","","",""
"2007","West Germany","","","","","","","","","","","","","",""
"2008","East Germany","","","","","","","","","","","","","",""
"2008","West Germany","","","","","","","","","","","","","",""
"2009","East Germany","5.7","6","4536","4","5","7","7","7","5.67","5.73","1","7","6","6"
"2009","West Germany","5.66","6","13464","4","5","7","7","7","5.64","5.68","1","7","6","6"
"2010","East Germany","","","","","","","","","","","","","",""
"2010","West Germany","","","","","","","","","","","","","",""
"2011","East Germany","","","","","","","","","","","","","",""
"2011","West Germany","","","","","","","","","","","","","",""
"2012","East Germany","5.83","6","1338","5","5","6","7","7","5.78","5.88","1","7","6","6"
"2012","West Germany","5.8","6","5782","4","5","7","7","7","5.77","5.83","1","7","6","6"
"2013","East Germany","5.82","6","4460","4","5","7","7","7","5.79","5.85","1","7","6","6"
"2013","West Germany","5.76","6","14397","4","5","7","7","7","5.74","5.78","1","7","6","6"
"2014","East Germany","","","","","","","","","","","","","",""
"2014","West Germany","","","","","","","","","","","","","",""
"2015","East Germany","","","","","","","","","","","","","",""
"2015","West Germany","","","","","","","","","","","","","",""
"2016","East Germany","","","","","","","","","","","","","",""
"2016","West Germany","","","","","","","","","","","","","",""
"2017","East Germany","5.86","6","6091","5","5","7","7","7","5.83","5.89","1","7","6","6"
"2017","West Germany","5.84","6","23188","4","5","7","7","7","5.83","5.85","1","7","6","6"
"2018","East Germany","","","","","","","","","","","","","",""
"2018","West Germany","","","","","","","","","","","","","",""
"2019","East Germany","5.83","6","5565","4","5","7","7","7","5.8","5.86","1","7","6","6"
"2019","West Germany","5.81","6","20136","4","5","7","7","7","5.8","5.82","1","7","6","6"
