"year","bula_h","migback","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2007","Baden-W?rttemberg","direct migration background","3.31","3","472","2","3","4","4","5","3.23","3.39","1","5","3","4"
"2007","Baden-W?rttemberg","indirect migration background","3.73","4","189","3","3","4","5","5","3.6","3.86","1","5","4","4"
"2007","Baden-W?rttemberg","no migration background","3.51","4","1833","2","3","4","4","5","3.47","3.55","1","5","4","4"
"2007","Bavaria","direct migration background","3.46","4","334","2","3","4","5","5","3.36","3.56","1","5","3","4"
"2007","Bavaria","indirect migration background","3.75","4","118","2","3","4","5","5","3.6","3.9","1","5","4","4"
"2007","Bavaria","no migration background","3.43","4","2507","2","3","4","4","5","3.4","3.46","1","5","4","4"
"2007","Berlin","direct migration background","3.2","3","58","2","3","4","4","4","2.96","3.44","1","5","3","4"
"2007","Berlin","indirect migration background","3.56","4","30","3","3","4","4","5","3.25","3.87","1","5","3","4"
"2007","Berlin","no migration background","3.32","3","668","2","3","4","4","5","3.25","3.39","1","5","3","4"
"2007","Brandenburg","direct migration background","","","","","","","","","","","","","",""
"2007","Brandenburg","indirect migration background","","","","","","","","","","","","","",""
"2007","Brandenburg","no migration background","3.33","3","841","2","3","4","4","5","3.27","3.39","1","5","3","4"
"2007","Bremen","direct migration background","","","","","","","","","","","","","",""
"2007","Bremen","indirect migration background","","","","","","","","","","","","","",""
"2007","Bremen","no migration background","3.63","4","132","3","3","4","5","5","3.48","3.78","1","5","4","4"
"2007","Hamburg","direct migration background","","","","","","","","","","","","","",""
"2007","Hamburg","indirect migration background","","","","","","","","","","","","","",""
"2007","Hamburg","no migration background","3.38","3","261","2","3","4","4","5","3.28","3.48","1","5","3","4"
"2007","Hesse","direct migration background","3.19","3","196","2","3","4","5","5","3.05","3.33","1","5","3","3"
"2007","Hesse","indirect migration background","3.58","4","73","2","3","4","4","5","3.37","3.79","1","5","3","4"
"2007","Hesse","no migration background","3.5","4","1126","2","3","4","4","5","3.45","3.55","1","5","4","4"
"2007","Lower Saxony","direct migration background","3.57","4","174","2","3","4","5","5","3.44","3.7","1","5","4","4"
