"year","age_gr","migback","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2007","16-34 y.","direct migration background","3.61","4","445","2","3","4","5","5","3.53","3.69","1","5","4","4"
"2007","16-34 y.","indirect migration background","3.66","4","587","3","3","4","5","5","3.59","3.73","1","5","4","4"
"2007","16-34 y.","no migration background","3.76","4","3687","3","3","4","5","5","3.73","3.79","1","5","4","4"
"2007","35-65 y.","direct migration background","3.25","3","1299","2","3","4","4","5","3.2","3.3","1","5","3","3"
"2007","35-65 y.","indirect migration background","3.5","4","187","2","3","4","4","5","3.37","3.63","1","5","3","4"
"2007","35-65 y.","no migration background","3.4","4","9968","2","3","4","4","5","3.38","3.42","1","5","4","4"
"2007","66 and older","direct migration background","3.07","3","382","2","2","4","4","5","2.98","3.16","1","5","3","3"
"2007","66 and older","indirect migration background","","","","","","","","","","","","","",""
"2007","66 and older","no migration background","3.23","3","3988","2","3","4","4","5","3.2","3.26","1","5","3","3"
"2008","16-34 y.","direct migration background","3.6","4","368","3","3","4","5","5","3.52","3.68","1","5","4","4"
"2008","16-34 y.","indirect migration background","3.7","4","569","2","3","4","5","5","3.63","3.77","1","5","4","4"
"2008","16-34 y.","no migration background","3.69","4","3425","3","3","4","5","5","3.66","3.72","1","5","4","4"
"2008","35-65 y.","direct migration background","3.25","3","1167","2","3","4","4","5","3.2","3.3","1","5","3","3"
"2008","35-65 y.","indirect migration background","3.28","3","191","2","3","4","4","5","3.15","3.41","1","5","3","4"
"2008","35-65 y.","no migration background","3.39","3","9304","2","3","4","4","5","3.37","3.41","1","5","4","4"
"2008","66 and older","direct migration background","3.06","3","369","2","2","4","4","5","2.96","3.16","1","5","3","3"
"2008","66 and older","indirect migration background","","","","","","","","","","","","","",""
"2008","66 and older","no migration background","3.29","3","3950","2","3","4","4","5","3.26","3.32","1","5","3","3"
"2009","16-34 y.","direct migration background","3.53","4","295","2","3","4","5","5","3.43","3.63","1","5","4","4"
"2009","16-34 y.","indirect migration background","3.69","4","518","3","3","4","5","5","3.62","3.76","1","5","4","4"
