"year","migback","sampreg","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2007","direct migration background","East Germany","3.14","3","94","2","3","4","4","5","2.94","3.34","1","5","3","4"
"2007","direct migration background","West Germany","3.31","3","2032","2","3","4","4","5","3.27","3.35","1","5","3","3"
"2007","indirect migration background","East Germany","3.48","3.41","41","3","3","4","4","5","3.22","3.74","1","5","3","4"
"2007","indirect migration background","West Germany","3.62","4","744","3","3","4","5","5","3.56","3.68","1","5","4","4"
"2007","no migration background","East Germany","3.37","3","4889","2","3","4","4","5","3.35","3.39","1","5","4","4"
"2007","no migration background","West Germany","3.45","4","12754","2","3","4","4","5","3.44","3.46","1","5","4","4"
"2008","direct migration background","East Germany","3.16","3","78","2","3","4","4","5","2.95","3.37","1","5","3","4"
"2008","direct migration background","West Germany","3.3","3","1826","2","3","4","4","5","3.26","3.34","1","5","3","4"
"2008","indirect migration background","East Germany","3.7","3.88","43","3","3","4","5","5","3.46","3.94","2","5","3","4"
"2008","indirect migration background","West Germany","3.6","4","728","2","3","4","5","5","3.54","3.66","1","5","4","4"
"2008","no migration background","East Germany","3.38","3","4663","2","3","4","4","5","3.36","3.4","1","5","4","4"
"2008","no migration background","West Germany","3.44","4","12016","2","3","4","4","5","3.42","3.46","1","5","4","4"
"2009","direct migration background","East Germany","2.95","3","75","2","2","4","4","5","2.74","3.16","1","5","3","4"
"2009","direct migration background","West Germany","3.28","3","1586","2","3","4","4","5","3.24","3.32","1","5","3","3"
"2009","indirect migration background","East Germany","3.73","4","41","3","4","4","5","5","3.49","3.97","1","5","4","4"
"2009","indirect migration background","West Germany","3.63","4","674","2","3","4","5","5","3.57","3.69","1","5","4","4"
"2009","no migration background","East Germany","3.38","3","4426","2","3","4","4","5","3.36","3.4","1","5","3","4"
"2009","no migration background","West Germany","3.41","4","11227","2","3","4","4","5","3.39","3.43","1","5","4","4"
"2010","direct migration background","East Germany","3.08","3","62","2","3","4","4","5","2.87","3.29","1","5","3","4"
"2010","direct migration background","West Germany","3.35","3","1410","2","3","4","4","5","3.3","3.4","1","5","3","3"
"2010","indirect migration background","East Germany","3.6","4","38","2","3","4","4","5","3.28","3.92","1","5","4","4"
"2010","indirect migration background","West Germany","3.57","4","619","3","3","4","5","5","3.5","3.64","1","5","4","4"
"2010","no migration background","East Germany","3.42","4","4031","2","3","4","4","5","3.39","3.45","1","5","4","4"
"2010","no migration background","West Germany","3.43","4","10529","2","3","4","4","5","3.41","3.45","1","5","4","4"
"2011","direct migration background","East Germany","3.37","3","94","2","3","4","5","5","3.16","3.58","1","5","3","4"
"2011","direct migration background","West Germany","3.4","3","1918","2","3","4","4","5","3.36","3.44","1","5","3","4"
"2011","indirect migration background","East Germany","3.38","4","44","2","2","4","5","5","3.05","3.71","1","5","4","4"
"2011","indirect migration background","West Germany","3.61","4","751","3","3","4","5","5","3.55","3.67","1","5","4","4"
"2011","no migration background","East Germany","3.38","3","4772","2","3","4","4","5","3.35","3.41","1","5","4","4"
"2011","no migration background","West Germany","3.48","4","13167","2","3","4","4","5","3.47","3.49","1","5","4","4"
"2012","direct migration background","East Germany","3.15","3","99","2","3","4","4","5","2.99","3.31","1","5","3","4"
"2012","direct migration background","West Germany","3.41","3","1844","2","3","4","4","5","3.37","3.45","1","5","3","4"
