"year","regtyp","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2007","Rural Area","Female","3.44","4","3605","2","3","4","4","5","3.41","3.47","1","5","4","4"
"2007","Rural Area","Male","3.42","3","3352","2","3","4","4","5","3.39","3.45","1","5","3","4"
"2007","Urban Area","Female","3.43","4","7163","2","3","4","4","5","3.41","3.45","1","5","4","4"
"2007","Urban Area","Male","3.41","4","6434","2","3","4","4","5","3.39","3.43","1","5","4","4"
"2008","Rural Area","Female","3.42","4","3394","2","3","4","4","5","3.39","3.45","1","5","4","4"
"2008","Rural Area","Male","3.43","4","3154","2","3","4","4","5","3.4","3.46","1","5","4","4"
"2008","Urban Area","Female","3.42","4","6744","2","3","4","4","5","3.4","3.44","1","5","4","4"
"2008","Urban Area","Male","3.4","3","6062","2","3","4","4","5","3.38","3.42","1","5","4","4"
"2009","Rural Area","Female","3.43","4","3215","2","3","4","4","5","3.4","3.46","1","5","4","4"
"2009","Rural Area","Male","3.39","3","3011","2","3","4","4","5","3.36","3.42","1","5","3","4"
"2009","Urban Area","Female","3.39","3","6206","2","3","4","4","5","3.37","3.41","1","5","4","4"
"2009","Urban Area","Male","3.39","4","5597","2","3","4","4","5","3.37","3.41","1","5","4","4"
"2010","Rural Area","Female","3.44","4","2928","2","3","4","4","5","3.41","3.47","1","5","4","4"
"2010","Rural Area","Male","3.46","4","2734","2","3","4","4","5","3.43","3.49","1","5","4","4"
"2010","Urban Area","Female","3.42","4","5814","2","3","4","4","5","3.4","3.44","1","5","4","4"
"2010","Urban Area","Male","3.39","3","5213","2","3","4","4","5","3.37","3.41","1","5","4","4"
"2011","Rural Area","Female","3.47","4","3766","2","3","4","4","5","3.44","3.5","1","5","4","4"
"2011","Rural Area","Male","3.43","4","3461","2","3","4","4","5","3.4","3.46","1","5","4","4"
"2011","Urban Area","Female","3.47","4","7189","2","3","4","4","5","3.45","3.49","1","5","4","4"
"2011","Urban Area","Male","3.45","4","6330","2","3","4","4","5","3.43","3.47","1","5","4","4"
"2012","Rural Area","Female","3.5","4","3816","2","3","4","4","5","3.47","3.53","1","5","4","4"
"2012","Rural Area","Male","3.52","4","3468","3","3","4","4","5","3.49","3.55","1","5","4","4"
"2012","Urban Area","Female","3.54","4","7040","2","3","4","5","5","3.52","3.56","1","5","4","4"
"2012","Urban Area","Male","3.5","4","6198","2","3","4","4","5","3.48","3.52","1","5","4","4"
"2013","Rural Area","Female","3.49","4","4991","2","3","4","4","5","3.47","3.51","1","5","4","4"
"2013","Rural Area","Male","3.52","4","4223","3","3","4","4","5","3.5","3.54","1","5","4","4"
"2013","Urban Area","Female","3.5","4","9103","2","3","4","4","5","3.48","3.52","1","5","4","4"
"2013","Urban Area","Male","3.51","4","7397","2","3","4","4","5","3.49","3.53","1","5","4","4"
"2014","Rural Area","Female","3.54","4","4984","2","3","4","5","5","3.52","3.56","1","5","4","4"
"2014","Rural Area","Male","3.55","4","4307","3","3","4","4","5","3.53","3.57","1","5","4","4"
"2014","Urban Area","Female","3.57","4","9700","2","3","4","5","5","3.55","3.59","1","5","4","4"
"2014","Urban Area","Male","3.56","4","8144","3","3","4","4","5","3.54","3.58","1","5","4","4"
"2015","Rural Area","Female","3.51","4","4691","2","3","4","4","5","3.49","3.53","1","5","4","4"
"2015","Rural Area","Male","3.53","4","4023","3","3","4","4","5","3.51","3.55","1","5","4","4"
"2015","Urban Area","Female","3.55","4","8927","2","3","4","5","5","3.53","3.57","1","5","4","4"
"2015","Urban Area","Male","3.55","4","7469","3","3","4","4","5","3.53","3.57","1","5","4","4"
"2016","Rural Area","Female","3.54","4","4488","2","3","4","4","5","3.51","3.57","1","5","4","4"
"2016","Rural Area","Male","3.53","4","3873","3","3","4","4","5","3.5","3.56","1","5","4","4"
"2016","Urban Area","Female","3.58","4","8667","2","3","4","5","5","3.56","3.6","1","5","4","4"
"2016","Urban Area","Male","3.54","4","7220","2","3","4","4","5","3.52","3.56","1","5","4","4"
"2017","Rural Area","Female","3.57","4","5015","3","3","4","4","5","3.55","3.59","1","5","4","4"
"2017","Rural Area","Male","3.59","4","4390","3","3","4","4","5","3.57","3.61","1","5","4","4"
"2017","Urban Area","Female","3.61","4","9270","2","3","4","5","5","3.59","3.63","1","5","4","4"
"2017","Urban Area","Male","3.59","4","7877","3","3","4","4","5","3.57","3.61","1","5","4","4"
"2018","Rural Area","Female","3.57","4","4830","3","3","4","4","5","3.55","3.59","1","5","4","4"
"2018","Rural Area","Male","3.56","4","4195","3","3","4","4","5","3.54","3.58","1","5","4","4"
"2018","Urban Area","Female","3.59","4","9034","2","3","4","5","5","3.57","3.61","1","5","4","4"
"2018","Urban Area","Male","3.59","4","7621","3","3","4","4","5","3.57","3.61","1","5","4","4"
"2019","Rural Area","Female","3.58","4","4612","2","3","4","5","5","3.56","3.6","1","5","4","4"
"2019","Rural Area","Male","3.56","4","4249","3","3","4","4","5","3.54","3.58","1","5","4","4"
"2019","Urban Area","Female","3.61","4","8153","3","3","4","5","5","3.59","3.63","1","5","4","4"
"2019","Urban Area","Male","3.58","4","7300","3","3","4","4","5","3.56","3.6","1","5","4","4"
