"year","age_gr","hgtyp1hh","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2007","16-34 y.","(Married) couple without C.","3.97","4","856","3","4","4","5","5","3.92","4.02","1","5","4","4"
"2007","16-34 y.","1-pers.-HH","3.57","4","663","3","3","4","5","5","3.51","3.63","1","5","4","4"
"2007","16-34 y.","Couple + C. GT 16 ","3.67","4","1207","3","3","4","5","5","3.62","3.72","1","5","4","4"
"2007","16-34 y.","Couple + C. LE 16","3.9","4","1022","3","3","4","5","5","3.85","3.95","1","5","4","4"
"2007","16-34 y.","Couple + C. LE and GT 16","3.62","4","412","3","3","4","4","5","3.55","3.69","1","5","4","4"
"2007","16-34 y.","Single parent","3.52","4","427","2","3","4","5","5","3.44","3.6","1","5","4","4"
"2007","35-65 y.","(Married) couple without C.","3.45","4","3710","2","3","4","4","5","3.42","3.48","1","5","4","4"
"2007","35-65 y.","1-pers.-HH","3.08","3","1288","2","2","4","4","5","3.03","3.13","1","5","3","3"
"2007","35-65 y.","Couple + C. GT 16 ","3.38","3","2146","2","3","4","4","5","3.35","3.41","1","5","3","4"
"2007","35-65 y.","Couple + C. LE 16","3.59","4","2555","3","3","4","4","5","3.56","3.62","1","5","4","4"
"2007","35-65 y.","Couple + C. LE and GT 16","3.48","4","925","3","3","4","4","5","3.43","3.53","1","5","3","4"
"2007","35-65 y.","Single parent","3.13","3","600","2","2","4","4","5","3.05","3.21","1","5","3","3"
"2007","66 and older","(Married) couple without C.","3.38","3","2806","2","3","4","4","5","3.35","3.41","1","5","3","4"
"2007","66 and older","1-pers.-HH","2.99","3","1204","2","2","4","4","5","2.94","3.04","1","5","3","3"
"2007","66 and older","Couple + C. GT 16 ","3.25","3","182","2","3","4","4","5","3.12","3.38","1","5","3","4"
"2007","66 and older","Couple + C. LE 16","","","","","","","","","","","","","",""
"2007","66 and older","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2007","66 and older","Single parent","2.95","3","67","2","3","4","4","5","2.7","3.2","1","5","3","3"
"2008","16-34 y.","(Married) couple without C.","3.84","4","811","3","3","4","5","5","3.79","3.89","1","5","4","4"
"2008","16-34 y.","1-pers.-HH","3.51","4","603","2","3","4","5","5","3.44","3.58","1","5","4","4"
"2008","16-34 y.","Couple + C. GT 16 ","3.68","4","1154","3","3","4","5","5","3.64","3.72","1","5","4","4"
"2008","16-34 y.","Couple + C. LE 16","3.85","4","869","3","3","4","5","5","3.8","3.9","1","5","4","4"
"2008","16-34 y.","Couple + C. LE and GT 16","3.82","4","380","3","3","4","5","5","3.74","3.9","1","5","4","4"
"2008","16-34 y.","Single parent","3.45","4","440","2","3","4","4","5","3.37","3.53","1","5","3","4"
"2008","35-65 y.","(Married) couple without C.","3.46","4","3464","2","3","4","4","5","3.43","3.49","1","5","4","4"
"2008","35-65 y.","1-pers.-HH","3.03","3","1227","2","2","4","4","5","2.98","3.08","1","5","3","3"
"2008","35-65 y.","Couple + C. GT 16 ","3.37","3","2026","2","3","4","4","5","3.33","3.41","1","5","3","4"
"2008","35-65 y.","Couple + C. LE 16","3.59","4","2334","3","3","4","4","5","3.56","3.62","1","5","4","4"
"2008","35-65 y.","Couple + C. LE and GT 16","3.45","4","831","3","3","4","4","5","3.4","3.5","1","5","3","4"
"2008","35-65 y.","Single parent","3.07","3","579","2","2","4","4","5","2.99","3.15","1","5","3","3"
"2008","66 and older","(Married) couple without C.","3.47","4","2782","2","3","4","4","5","3.44","3.5","1","5","4","4"
"2008","66 and older","1-pers.-HH","3.02","3","1206","2","2","4","4","5","2.97","3.07","1","5","3","3"
"2008","66 and older","Couple + C. GT 16 ","3.32","3","183","2","3","4","4","5","3.19","3.45","1","5","3","4"
"2008","66 and older","Couple + C. LE 16","","","","","","","","","","","","","",""
"2008","66 and older","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2008","66 and older","Single parent","2.77","3","66","2","2","3","4","5","2.54","3","1","5","3","3"
"2009","16-34 y.","(Married) couple without C.","3.84","4","743","3","3","4","5","5","3.79","3.89","1","5","4","4"
"2009","16-34 y.","1-pers.-HH","3.61","4","551","2","3","4","5","5","3.54","3.68","1","5","4","4"
"2009","16-34 y.","Couple + C. GT 16 ","3.65","4","1078","3","3","4","5","5","3.6","3.7","1","5","4","4"
"2009","16-34 y.","Couple + C. LE 16","3.85","4","757","3","3","4","5","5","3.79","3.91","1","5","4","4"
"2009","16-34 y.","Couple + C. LE and GT 16","3.84","4","371","3","3","4","5","5","3.76","3.92","1","5","4","4"
