"year","migback","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2007","direct migration background","3.3","3","2126","2","3","4","4","5","3.26","3.34","1","5","3","3"
"2007","indirect migration background","3.61","4","785","3","3","4","5","5","3.55","3.67","1","5","4","4"
"2007","no migration background","3.43","4","17643","2","3","4","4","5","3.42","3.44","1","5","4","4"
"2008","direct migration background","3.29","3","1904","2","3","4","4","5","3.25","3.33","1","5","3","4"
"2008","indirect migration background","3.6","4","771","2","3","4","5","5","3.54","3.66","1","5","4","4"
"2008","no migration background","3.43","4","16679","2","3","4","4","5","3.42","3.44","1","5","4","4"
"2009","direct migration background","3.27","3","1661","2","3","4","4","5","3.23","3.31","1","5","3","3"
"2009","indirect migration background","3.63","4","715","2","3","4","5","5","3.57","3.69","1","5","4","4"
"2009","no migration background","3.4","4","15653","2","3","4","4","5","3.39","3.41","1","5","4","4"
"2010","direct migration background","3.34","3","1472","2","3","4","4","5","3.29","3.39","1","5","3","3"
"2010","indirect migration background","3.57","4","657","3","3","4","5","5","3.5","3.64","1","5","4","4"
"2010","no migration background","3.42","4","14560","2","3","4","4","5","3.41","3.43","1","5","4","4"
"2011","direct migration background","3.4","3","2012","2","3","4","4","5","3.36","3.44","1","5","3","4"
"2011","indirect migration background","3.6","4","795","2","3","4","5","5","3.54","3.66","1","5","4","4"
"2011","no migration background","3.46","4","17939","2","3","4","4","5","3.45","3.47","1","5","4","4"
"2012","direct migration background","3.4","3","1943","2","3","4","4","5","3.36","3.44","1","5","3","4"
"2012","indirect migration background","3.72","4","797","3","3","4","5","5","3.66","3.78","1","5","4","4"
"2012","no migration background","3.52","4","17782","2","3","4","4","5","3.51","3.53","1","5","4","4"
"2013","direct migration background","3.41","4","2689","2","3","4","4","5","3.38","3.44","1","5","4","4"
"2013","indirect migration background","3.7","4","1203","3","3","4","5","5","3.65","3.75","1","5","4","4"
"2013","no migration background","3.51","4","21822","2","3","4","4","5","3.5","3.52","1","5","4","4"
"2014","direct migration background","3.55","4","5113","2","3","4","5","5","3.53","3.57","1","5","4","4"
"2014","indirect migration background","3.73","4","1794","3","3","4","5","5","3.69","3.77","1","5","4","4"
"2014","no migration background","3.55","4","20228","2","3","4","4","5","3.54","3.56","1","5","4","4"
"2015","direct migration background","3.52","4","4307","2","3","4","5","5","3.49","3.55","1","5","4","4"
"2015","indirect migration background","3.76","4","1630","3","3","4","5","5","3.72","3.8","1","5","4","4"
"2015","no migration background","3.54","4","19173","2","3","4","4","5","3.53","3.55","1","5","4","4"
"2016","direct migration background","3.53","4","4791","2","3","4","5","5","3.51","3.55","1","5","4","4"
"2016","indirect migration background","3.74","4","1547","3","3","4","5","5","3.7","3.78","1","5","4","4"
"2016","no migration background","3.55","4","17910","2","3","4","4","5","3.54","3.56","1","5","4","4"
"2017","direct migration background","3.56","4","4582","3","3","4","5","5","3.54","3.58","1","5","4","4"
"2017","indirect migration background","3.71","4","1690","3","3","4","5","5","3.67","3.75","1","5","4","4"
"2017","no migration background","3.59","4","20280","3","3","4","4","5","3.58","3.6","1","5","4","4"
"2018","direct migration background","3.54","4","4391","2","3","4","5","5","3.51","3.57","1","5","4","4"
"2018","indirect migration background","3.72","4","1699","3","3","4","5","5","3.68","3.76","1","5","4","4"
"2018","no migration background","3.58","4","19590","3","3","4","4","5","3.57","3.59","1","5","4","4"
"2019","direct migration background","3.53","4","3856","2","3","4","4","5","3.5","3.56","1","5","4","4"
"2019","indirect migration background","3.77","4","1709","3","3","4","5","5","3.73","3.81","1","5","4","4"
"2019","no migration background","3.59","4","20271","3","3","4","4","5","3.58","3.6","1","5","4","4"
