"year","bula_h","regtyp","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1985","Baden-W?rttemberg","Rural Area","7.01","7","193","4","5","8","10","10","6.72","7.3","0","10","7","7"
"1985","Baden-W?rttemberg","Urban Area","6.98","7","1052","4","5","9","10","10","6.85","7.11","0","10","7","7"
"1985","Bavaria","Rural Area","6.74","7","494","3","5","9","10","10","6.52","6.96","0","10","7","7"
"1985","Bavaria","Urban Area","6.67","7","613","4","5","8","10","10","6.5","6.84","0","10","7","7"
"1985","Berlin","Rural Area","","","","","","","","","","","","","",""
"1985","Berlin","Urban Area","6.36","6","244","4","5","8","9","10","6.08","6.64","0","10","6","7"
"1985","Brandenburg","Rural Area","","","","","","","","","","","","","",""
"1985","Brandenburg","Urban Area","","","","","","","","","","","","","",""
"1985","Bremen","Rural Area","","","","","","","","","","","","","",""
"1985","Bremen","Urban Area","7.67","8","79","5","6","10","10","10","7.09","8.25","0","10","7","8"
"1985","Hamburg","Rural Area","","","","","","","","","","","","","",""
"1985","Hamburg","Urban Area","6.67","7","178","4","5","8","10","10","6.32","7.02","0","10","6","8"
"1985","Hesse","Rural Area","7.16","7","102","3","5","10","10","10","6.7","7.62","0","10","7","8"
"1985","Hesse","Urban Area","7.18","7.35","534","4","5","9","10","10","6.99","7.37","0","10","7","8"
"1985","Lower Saxony","Rural Area","7.35","8","306","5","5","9","10","10","7.1","7.6","0","10","7","8"
"1985","Lower Saxony","Urban Area","7.03","7","328","4","5","9","10","10","6.78","7.28","1","10","7","8"
"1985","Mecklenburg-Western Pomerania","Rural Area","","","","","","","","","","","","","",""
"1985","Mecklenburg-Western Pomerania","Urban Area","","","","","","","","","","","","","",""
"1985","North Rhine-Westphalia","Rural Area","7.69","8","34","5","7","8","10","10","7.13","8.25","4","10","7","8"
"1985","North Rhine-Westphalia","Urban Area","6.89","7","1636","4","5","8","10","10","6.78","7","0","10","7","7"
"1985","Rhineland-Palatinate,Saarland","Rural Area","7.18","8","78","3","5","9","10","10","6.67","7.69","1","10","7","8"
"1985","Rhineland-Palatinate,Saarland","Urban Area","7.36","8","345","5","6","9","10","10","7.15","7.57","2","10","7","8"
"1985","Saxony","Rural Area","","","","","","","","","","","","","",""
"1985","Saxony","Urban Area","","","","","","","","","","","","","",""
"1985","Saxony-Anhalt","Rural Area","","","","","","","","","","","","","",""
"1985","Saxony-Anhalt","Urban Area","","","","","","","","","","","","","",""
"1985","Schleswig-Holstein","Rural Area","7.7","8","113","5","7","10","10","10","7.29","8.11","1","10","8","8"
"1985","Schleswig-Holstein","Urban Area","6.78","7","100","3","5","9","10","10","6.27","7.29","0","10","6","8"
