"year","age_gr","migback","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","16-34 y.","direct migration background","6.9","7","910","3","5","9","10","10","6.73","7.07","0","10","7","8"
"1984","16-34 y.","indirect migration background","7.04","7","49","5","5","9","10","10","6.23","7.85","0","10","5","8"
"1984","16-34 y.","no migration background","6.53","7","1726","3","5","8","10","10","6.41","6.65","0","10","7","7"
"1984","35-65 y.","direct migration background","6.99","7","1312","4","5","9","10","10","6.86","7.12","0","10","7","8"
"1984","35-65 y.","indirect migration background","","","","","","","","","","","","","",""
"1984","35-65 y.","no migration background","7.13","8","2860","4","5","9","10","10","7.04","7.22","0","10","7","8"
"1984","66 and older","direct migration background","7.32","7","30","5","6","9","10","10","6.65","7.99","3","10","7","8"
"1984","66 and older","indirect migration background","","","","","","","","","","","","","",""
"1984","66 and older","no migration background","7.2","8","931","4","5","9","10","10","7.04","7.36","0","10","8","8"
"1985","16-34 y.","direct migration background","6.92","7","663","4","5","9","10","10","6.74","7.1","0","10","7","8"
"1985","16-34 y.","indirect migration background","6.89","7","50","4","5","8","10","10","6.19","7.59","1","10","5","8"
"1985","16-34 y.","no migration background","6.55","7","1444","4","5","8","10","10","6.43","6.67","0","10","7","7"
"1985","35-65 y.","direct migration background","6.9","7","1064","4","5","9","10","10","6.76","7.04","0","10","7","8"
"1985","35-65 y.","indirect migration background","","","","","","","","","","","","","",""
"1985","35-65 y.","no migration background","7.12","7","2413","4","5","9","10","10","7.03","7.21","0","10","7","8"
"1985","66 and older","direct migration background","","","","","","","","","","","","","",""
"1985","66 and older","indirect migration background","","","","","","","","","","","","","",""
"1985","66 and older","no migration background","7.14","7","753","4","5","9","10","10","6.98","7.3","0","10","7","8"
"1986","16-34 y.","direct migration background","6.75","7","635","4","5","8","10","10","6.57","6.93","0","10","7","7"
"1986","16-34 y.","indirect migration background","5.55","5","64","3","4","8","10","10","4.93","6.17","0","10","5","7"
"1986","16-34 y.","no migration background","6.46","7","1521","4","5","8","9","10","6.35","6.57","0","10","7","7"
"1986","35-65 y.","direct migration background","6.79","7","1058","4","5","8","10","10","6.66","6.92","0","10","7","7"
"1986","35-65 y.","indirect migration background","","","","","","","","","","","","","",""
"1986","35-65 y.","no migration background","6.94","7","2346","4","5","8","10","10","6.85","7.03","0","10","7","7"
"1986","66 and older","direct migration background","7.55","7.12","44","5","7","9","10","10","7.01","8.09","3","10","7","8"
"1986","66 and older","indirect migration background","","","","","","","","","","","","","",""
"1986","66 and older","no migration background","7.38","8","700","5","6","9","10","10","7.22","7.54","0","10","8","8"
"1987","16-34 y.","direct migration background","6.67","7","593","4","5","8","10","10","6.49","6.85","0","10","7","7"
"1987","16-34 y.","indirect migration background","5.9","5","80","2","5","8","9","10","5.41","6.39","2","10","6","7"
"1987","16-34 y.","no migration background","6.66","7","1516","4","5","8","9","10","6.56","6.76","0","10","7","7"
"1987","35-65 y.","direct migration background","6.92","7","1078","4","5","8","10","10","6.79","7.05","0","10","7","7"
"1987","35-65 y.","indirect migration background","","","","","","","","","","","","","",""
"1987","35-65 y.","no migration background","6.98","7","2288","4","5","8","10","10","6.89","7.07","0","10","7","7"
"1987","66 and older","direct migration background","7.58","8","43","5","6","9","10","10","7.02","8.14","3","10","6","8"
"1987","66 and older","indirect migration background","","","","","","","","","","","","","",""
"1987","66 and older","no migration background","7.36","8","739","5","6","9","10","10","7.21","7.51","0","10","8","8"
"1988","16-34 y.","direct migration background","6.79","7","580","4","5","8","10","10","6.61","6.97","0","10","7","7"
"1988","16-34 y.","indirect migration background","6.02","5","106","4","5","7","9","10","5.61","6.43","0","10","6","7"
"1988","16-34 y.","no migration background","6.56","7","1431","4","5","8","9","10","6.45","6.67","0","10","7","7"
"1988","35-65 y.","direct migration background","6.74","7","1041","4","5","8","10","10","6.61","6.87","0","10","7","7"
"1988","35-65 y.","indirect migration background","","","","","","","","","","","","","",""
"1988","35-65 y.","no migration background","6.84","7","2165","4","5","8","10","10","6.75","6.93","0","10","7","7"
"1988","66 and older","direct migration background","7.13","7","47","4","5","8","10","10","6.54","7.72","3","10","7","8"
"1988","66 and older","indirect migration background","","","","","","","","","","","","","",""
"1988","66 and older","no migration background","7.04","7","721","4","5","9","10","10","6.87","7.21","0","10","7","8"
"1989","16-34 y.","direct migration background","6.51","7","543","4","5","8","10","10","6.32","6.7","0","10","7","7"
"1989","16-34 y.","indirect migration background","6.04","6","106","3","5","8","9","10","5.61","6.47","1","10","5","7"
"1989","16-34 y.","no migration background","6.41","7","1453","4","5","8","9","10","6.3","6.52","0","10","6","7"
"1989","35-65 y.","direct migration background","6.69","7","1034","4","5","8","10","10","6.56","6.82","0","10","7","7"
"1989","35-65 y.","indirect migration background","","","","","","","","","","","","","",""
"1989","35-65 y.","no migration background","6.75","7","2141","4","5","8","10","10","6.66","6.84","0","10","7","7"
"1989","66 and older","direct migration background","6.72","7","53","5","5","8","10","10","6.12","7.32","1","10","5","8"
"1989","66 and older","indirect migration background","","","","","","","","","","","","","",""
"1989","66 and older","no migration background","7.08","7","707","4","5","9","10","10","6.92","7.24","0","10","7","8"
"1990","16-34 y.","direct migration background","6.76","7","576","4","5","8","10","10","6.58","6.94","0","10","7","7"
