"year","migback","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","direct migration background","Female","7.31","8","1503","4","6","9","10","10","7.2","7.42","0","10","8","8"
"1984","direct migration background","Male","6.32","6","749","3","5","8","10","10","6.12","6.52","0","10","6","7"
"1984","indirect migration background","Female","7.06","7","54","3","5","9","10","10","6.39","7.73","0","10","6","8"
"1984","indirect migration background","Male","","","","","","","","","","","","","",""
"1984","no migration background","Female","7.19","8","4056","4","5","9","10","10","7.12","7.26","0","10","8","8"
"1984","no migration background","Male","6.4","6","1461","3","5","8","10","10","6.27","6.53","0","10","6","7"
"1985","direct migration background","Female","7.24","8","1283","4","6","9","10","10","7.12","7.36","0","10","8","8"
"1985","direct migration background","Male","6.16","6","473","3","5","8","10","10","5.93","6.39","0","10","5","6"
"1985","indirect migration background","Female","7.75","8","51","6","7","8","10","10","7.14","8.36","1","10","7","8"
"1985","indirect migration background","Male","","","","","","","","","","","","","",""
"1985","no migration background","Female","7.13","7","3580","4","5","9","10","10","7.06","7.2","0","10","7","7"
"1985","no migration background","Male","6.44","6","1030","3","5","8","10","10","6.3","6.58","0","10","6","7"
"1986","direct migration background","Female","7.13","7.22","1233","5","6","9","10","10","7.01","7.25","0","10","7","8"
"1986","direct migration background","Male","6.24","6","504","3","5","8","10","10","6.02","6.46","0","10","6","7"
"1986","indirect migration background","Female","7.11","6.67","62","5","5","9","10","10","6.58","7.64","3","10","6","8"
"1986","indirect migration background","Male","","","","","","","","","","","","","",""
"1986","no migration background","Female","7.05","7","3416","4","5","9","10","10","6.98","7.12","0","10","7","7"
"1986","no migration background","Male","6.46","7","1151","4","5","8","10","10","6.33","6.59","0","10","6","7"
"1987","direct migration background","Female","7.17","7","1235","5","6","9","10","10","7.06","7.28","0","10","7","7"
"1987","direct migration background","Male","6.36","6.54","479","3","5","8","10","10","6.15","6.57","0","10","6","7"
"1987","indirect migration background","Female","7.24","7.97","71","5","5","9","10","10","6.75","7.73","2","10","6","8"
"1987","indirect migration background","Male","5.87","5","33","2","5","8","8","9","5.06","6.68","2","10","5","8"
"1987","no migration background","Female","7.14","7","3364","5","6","9","10","10","7.07","7.21","0","10","7","7"
