"year","migback","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","direct migration background","6.97","7","2252","4","5","9","10","10","6.87","7.07","0","10","7","8"
"1984","indirect migration background","6.79","6.62","68","3","5","9","10","10","6.13","7.45","0","10","6","8"
"1984","no migration background","6.98","7","5517","4","5","9","10","10","6.92","7.04","0","10","7","7"
"1985","direct migration background","6.92","7","1756","4","5","9","10","10","6.81","7.03","0","10","7","8"
"1985","indirect migration background","7.15","7.84","67","5","6","8","10","10","6.56","7.74","1","10","6","8"
"1985","no migration background","6.97","7","4610","4","5","9","10","10","6.91","7.03","0","10","7","7"
"1986","direct migration background","6.85","7","1737","4","5","8","10","10","6.74","6.96","0","10","7","7"
"1986","indirect migration background","6.43","6","83","4","5","9","10","10","5.91","6.95","0","10","5","7"
"1986","no migration background","6.9","7","4567","4","5","8","10","10","6.84","6.96","0","10","7","7"
"1987","direct migration background","6.91","7","1714","4","5","8","10","10","6.81","7.01","0","10","7","7"
"1987","indirect migration background","6.84","7","104","5","5","8","10","10","6.43","7.25","2","10","6","8"
"1987","no migration background","6.98","7","4543","4","5","8","10","10","6.92","7.04","0","10","7","7"
"1988","direct migration background","6.79","7","1668","4","5","8","10","10","6.69","6.89","0","10","7","7"
"1988","indirect migration background","6.38","6","128","5","5","8","9","10","6.02","6.74","0","10","6","7"
"1988","no migration background","6.81","7","4317","4","5","8","10","10","6.75","6.87","0","10","7","7"
"1989","direct migration background","6.65","7","1630","4","5","8","10","10","6.55","6.75","0","10","7","7"
"1989","indirect migration background","6.5","6.35","133","4","5","8","9","10","6.13","6.87","1","10","6","7"
"1989","no migration background","6.73","7","4301","4","5","8","10","10","6.67","6.79","0","10","7","7"
"1990","direct migration background","6.65","7","1719","4","5","8","10","10","6.55","6.75","0","10","7","7"
"1990","indirect migration background","6.92","7","178","5","5","8","9","10","6.62","7.22","1","10","6","7"
"1990","no migration background","6.7","7","4494","4","5","8","10","10","6.64","6.76","0","10","7","7"
"1991","direct migration background","","","","","","","","","","","","","",""
"1991","indirect migration background","","","","","","","","","","","","","",""
"1991","no migration background","","","","","","","","","","","","","",""
"1992","direct migration background","","","","","","","","","","","","","",""
"1992","indirect migration background","","","","","","","","","","","","","",""
"1992","no migration background","","","","","","","","","","","","","",""
"1993","direct migration background","6.54","7","1770","4","5","8","10","10","6.44","6.64","0","10","7","7"
"1993","indirect migration background","6.59","7","294","3","5","8","10","10","6.32","6.86","0","10","6","7"
"1993","no migration background","6.48","7","6558","4","5","8","9","10","6.43","6.53","0","10","7","7"
"1994","direct migration background","6.44","7","1661","4","5","8","9","10","6.34","6.54","0","10","6","7"
"1994","indirect migration background","6.09","6","309","3","5","8","9","10","5.83","6.35","0","10","6","7"
"1994","no migration background","6.49","7","6664","4","5","8","9","10","6.44","6.54","0","10","7","7"
"1995","direct migration background","6.69","7","2010","4","5","8","10","10","6.59","6.79","0","10","7","7"
"1995","indirect migration background","6.29","6","311","3","5","8","10","10","6.04","6.54","0","10","7","7"
"1995","no migration background","6.45","7","6810","4","5","8","9","10","6.4","6.5","0","10","7","7"
"1996","direct migration background","6.58","7","1883","4","5","8","9","10","6.48","6.68","0","10","7","7"
"1996","indirect migration background","6.54","7","347","4","5","8","10","10","6.31","6.77","0","10","7","7"
"1996","no migration background","6.47","7","6776","4","5","8","9","10","6.42","6.52","0","10","7","7"
"1997","direct migration background","6.53","7","1825","4","5","8","9","10","6.43","6.63","0","10","7","7"
"1997","indirect migration background","6.39","7","357","3","5","8","10","10","6.16","6.62","0","10","6","7"
"1997","no migration background","6.45","7","6756","4","5","8","9","10","6.4","6.5","0","10","7","7"
"1998","direct migration background","6.49","7","1709","4","5","8","9","10","6.39","6.59","0","10","7","7"
"1998","indirect migration background","6.64","7","385","4","5","8","10","10","6.42","6.86","0","10","7","7"
"1998","no migration background","6.55","7","7853","4","5","8","9","10","6.5","6.6","0","10","7","7"
"1999","direct migration background","6.53","7","1628","4","5","8","9","10","6.43","6.63","0","10","7","7"
"1999","indirect migration background","6.48","7","400","4","5","8","9","10","6.27","6.69","0","10","6","7"
"1999","no migration background","6.5","7","7718","4","5","8","9","10","6.45","6.55","0","10","7","7"
"2000","direct migration background","6.68","7","2466","4","5","8","10","10","6.59","6.77","0","10","7","7"
"2000","indirect migration background","6.75","7","558","4","5","8","10","10","6.57","6.93","0","10","7","7"
"2000","no migration background","6.58","7","14364","4","5","8","9","10","6.55","6.61","0","10","7","7"
"2001","direct migration background","6.57","7","2226","4","5","8","9","10","6.48","6.66","0","10","7","7"
"2001","indirect migration background","6.57","7","520","3","5","8","9","10","6.37","6.77","0","10","6","7"
"2001","no migration background","6.64","7","13328","4","5","8","9","10","6.6","6.68","0","10","7","7"
"2002","direct migration background","6.48","7","2092","4","5","8","9","10","6.39","6.57","0","10","7","7"
"2002","indirect migration background","6.42","7","538","4","5","8","9","10","6.23","6.61","0","10","6","7"
"2002","no migration background","6.54","7","14005","4","5","8","9","10","6.51","6.57","0","10","7","7"
"2003","direct migration background","6.56","7","2048","4","5","8","9","10","6.47","6.65","0","10","7","7"
"2003","indirect migration background","6.52","7","564","4","5","8","9","10","6.34","6.7","0","10","6","7"
"2003","no migration background","6.55","7","13889","4","5","8","9","10","6.52","6.58","0","10","7","7"
"2004","direct migration background","6.6","7","2004","4","5","8","9","10","6.51","6.69","0","10","7","7"
"2004","indirect migration background","6.43","7","583","4","5","8","10","10","6.25","6.61","0","10","6","7"
"2004","no migration background","6.53","7","13642","4","5","8","9","10","6.5","6.56","0","10","7","7"
"2005","direct migration background","6.51","7","1853","4","5","8","9","10","6.41","6.61","0","10","7","7"
"2005","indirect migration background","6.24","6","599","3","5","8","9","10","6.06","6.42","0","10","6","7"
"2005","no migration background","6.54","7","13212","4","5","8","9","10","6.51","6.57","0","10","7","7"
"2006","direct migration background","6.51","7","1871","4","5","8","9","10","6.42","6.6","0","10","7","7"
"2006","indirect migration background","6.44","7","627","3","5","8","9","10","6.28","6.6","0","10","7","7"
"2006","no migration background","6.54","7","14324","4","5","8","9","10","6.51","6.57","0","10","7","7"
"2007","direct migration background","6.47","7","1688","4","5","8","9","10","6.37","6.57","0","10","7","7"
"2007","indirect migration background","6.45","7","588","3","5","8","9","10","6.27","6.63","0","10","7","7"
"2007","no migration background","6.61","7","13577","4","5","8","9","10","6.58","6.64","0","10","7","7"
"2008","direct migration background","6.5","7","1505","4","5","8","9","10","6.4","6.6","0","10","7","7"
"2008","indirect migration background","6.4","7","583","3","5","8","9","10","6.22","6.58","0","10","7","7"
"2008","no migration background","6.66","7","12820","4","5","8","9","10","6.63","6.69","0","10","7","7"
"2009","direct migration background","6.59","7","1350","4","5","8","9","10","6.48","6.7","0","10","7","7"
"2009","indirect migration background","6.47","7","537","3","5","8","9","10","6.29","6.65","0","10","7","7"
"2009","no migration background","6.66","7","12220","4","5","8","9","10","6.63","6.69","0","10","7","7"
"2010","direct migration background","6.73","7","2439","4","5","8","9","10","6.65","6.81","0","10","7","7"
"2010","indirect migration background","6.48","7","941","4","5","8","9","10","6.34","6.62","0","10","7","7"
"2010","no migration background","6.71","7","16270","4","5","8","9","10","6.68","6.74","0","10","7","7"
"2011","direct migration background","6.77","7","2480","4","5","8","9","10","6.69","6.85","0","10","7","7"
"2011","indirect migration background","6.65","7","1019","4","5","8","9","10","6.52","6.78","0","10","7","7"
"2011","no migration background","6.76","7","18003","4","5","8","9","10","6.73","6.79","0","10","7","7"
"2012","direct migration background","6.98","7","2461","4","6","8","10","10","6.9","7.06","0","10","7","7"
"2012","indirect migration background","6.75","7","1019","4","5","8","9","10","6.63","6.87","0","10","7","7"
"2012","no migration background","6.81","7","18690","4","5","8","9","10","6.78","6.84","0","10","7","7"
"2013","direct migration background","6.77","7","2251","4","6","8","9","10","6.69","6.85","0","10","7","7"
"2013","indirect migration background","6.69","7","975","4","5","8","9","10","6.56","6.82","0","10","7","7"
"2013","no migration background","6.85","7","18269","4","5","8","9","10","6.82","6.88","0","10","7","7"
"2014","direct migration background","7","7","4240","4","6","8","10","10","6.94","7.06","0","10","7","8"
"2014","indirect migration background","6.93","7","1460","4","5","8","10","10","6.82","7.04","0","10","7","7"
"2014","no migration background","6.8","7","16937","4","5","8","9","10","6.77","6.83","0","10","7","7"
"2015","direct migration background","7.11","7","3581","5","6","8","10","10","7.05","7.17","0","10","7","7"
"2015","indirect migration background","6.93","7","1360","4","6","8","9","10","6.82","7.04","0","10","7","7"
"2015","no migration background","6.84","7","16103","5","6","8","9","10","6.81","6.87","0","10","7","7"
"2016","direct migration background","7.09","7","4056","5","6","8","10","10","7.03","7.15","0","10","7","8"
"2016","indirect migration background","6.9","7","1308","4","5","8","10","10","6.79","7.01","0","10","7","7"
"2016","no migration background","6.83","7","15276","4","5","8","9","10","6.8","6.86","0","10","7","7"
"2017","direct migration background","6.97","7","4015","5","6","8","10","10","6.91","7.03","0","10","7","7"
"2017","indirect migration background","6.93","7","1449","5","5","8","10","10","6.82","7.04","0","10","7","7"
"2017","no migration background","6.85","7","17740","5","5","8","9","10","6.82","6.88","0","10","7","7"
"2018","direct migration background","6.9","7","3879","5","6","8","9","10","6.84","6.96","0","10","7","7"
"2018","indirect migration background","6.97","7","1488","4","6","8","10","10","6.87","7.07","0","10","7","7"
"2018","no migration background","6.82","7","17223","5","5","8","9","10","6.79","6.85","0","10","7","7"
"2019","direct migration background","7","7","3448","5","6","8","9","10","6.93","7.07","0","10","7","7"
"2019","indirect migration background","7.06","7","1500","5","6","8","10","10","6.96","7.16","0","10","7","7"
"2019","no migration background","6.9","7","17768","5","6","8","9","10","6.87","6.93","0","10","7","7"
