"year","pgcasmin","sex","mean","median","n","lowerci_mean","upperci_mean","ptile10","ptile25","ptile75","ptile90"
"1984","(0) in school","Female","5.36","5","37","4.51","6.21","2","4","7","9"
"1984","(0) in school","Male","","","","","","","","",""
"1984","(1a) inadequately completed","Female","7.15","7","591","6.97","7.33","4","6","9","10"
"1984","(1a) inadequately completed","Male","6.49","7","211","6.13","6.85","3","5","8","10"
"1984","(1b) general elementary school","Female","7.41","8","1905","7.31","7.51","5","6","9","10"
"1984","(1b) general elementary school","Male","6.22","6","375","5.93","6.51","2","5","8","10"
"1984","(1c) basic vocational qualification","Female","7.28","8","1632","7.17","7.39","5","6","9","10"
"1984","(1c) basic vocational qualification","Male","6.56","7","943","6.39","6.73","3","5","9","10"
"1984","(2a) intermediate vocational","Female","7.2","8","707","7.03","7.37","4","5","9","10"
"1984","(2a) intermediate vocational","Male","6.52","7","226","6.18","6.86","3","5","9","10"
"1984","(2b) intermediate general qualification","Female","6.72","7","190","6.37","7.07","3","5","8","10"
"1984","(2b) intermediate general qualification","Male","5.71","5.86","42","4.83","6.59","3","4","8","10"
"1984","(2c_gen) general maturity certificate","Female","6.18","6","128","5.74","6.62","3","5","8","10"
"1984","(2c_gen) general maturity certificate","Male","5.63","5","89","5.07","6.19","2","4","8","9"
"1984","(2c_voc) vocational maturity certificate","Female","6.6","7","148","6.2","7","3","5","8","10"
"1984","(2c_voc) vocational maturity certificate","Male","6.22","6","121","5.77","6.67","3","5","8","9"
"1984","(3a) lower tertiary education","Female","6.78","7","70","6.14","7.42","4","5","9","10"
"1984","(3a) lower tertiary education","Male","6.17","6","58","5.5","6.84","3","5","8","10"
"1984","(3b) higher tertiary education","Female","6.29","6.97","162","5.89","6.69","3","5","8","10"
"1984","(3b) higher tertiary education","Male","6.13","6","120","5.66","6.6","3","5","8","10"
"1985","(0) in school","Female","6.46","6.58","33","5.6","7.32","5","5","8","10"
"1985","(0) in school","Male","","","","","","","","",""
"1985","(1a) inadequately completed","Female","7.36","8","478","7.18","7.54","5","6","9","10"
"1985","(1a) inadequately completed","Male","6.08","6","106","5.59","6.57","3","5","8","10"
"1985","(1b) general elementary school","Female","7.4","8","1605","7.3","7.5","5","6","9","10"
"1985","(1b) general elementary school","Male","6.26","6","234","5.91","6.61","3","5","8","10"
"1985","(1c) basic vocational qualification","Female","7.13","7","1431","7.02","7.24","4","5","9","10"
"1985","(1c) basic vocational qualification","Male","6.53","6.49","633","6.35","6.71","4","5","8","10"
"1985","(2a) intermediate vocational","Female","7.02","7","670","6.85","7.19","4","5","9","10"
"1985","(2a) intermediate vocational","Male","6.61","7","175","6.27","6.95","4","5","8","10"
"1985","(2b) intermediate general qualification","Female","6.99","7","185","6.66","7.32","4","5","9","10"
"1985","(2b) intermediate general qualification","Male","6.38","6","37","5.59","7.17","3","5","8","9"
"1985","(2c_gen) general maturity certificate","Female","7.16","7","100","6.73","7.59","5","5","9","10"
"1985","(2c_gen) general maturity certificate","Male","5.49","5","77","4.98","6","3","4","7","8"
"1985","(2c_voc) vocational maturity certificate","Female","6.19","6","134","5.76","6.62","3","5","8","10"
"1985","(2c_voc) vocational maturity certificate","Male","6.21","6","79","5.62","6.8","3","5","8","10"
"1985","(3a) lower tertiary education","Female","6.68","7","62","6.12","7.24","4","5","8","10"
"1985","(3a) lower tertiary education","Male","6.22","6.46","50","5.47","6.97","3","4","8","10"
"1985","(3b) higher tertiary education","Female","6.5","7","151","6.14","6.86","3","5","8","10"
"1985","(3b) higher tertiary education","Male","6.12","6","97","5.67","6.57","3","5","8","9"
"1986","(0) in school","Female","","","","","","","","",""
"1986","(0) in school","Male","","","","","","","","",""
"1986","(1a) inadequately completed","Female","6.94","7","450","6.75","7.13","5","5","8","10"
"1986","(1a) inadequately completed","Male","5.91","5.84","146","5.5","6.32","3","5","7","9"
"1986","(1b) general elementary school","Female","7.38","8","1487","7.28","7.48","5","6","9","10"
"1986","(1b) general elementary school","Male","6.42","6","247","6.1","6.74","4","5","8","10"
"1986","(1c) basic vocational qualification","Female","7.05","7","1376","6.94","7.16","4","6","8","10"
"1986","(1c) basic vocational qualification","Male","6.56","7","679","6.39","6.73","4","5","8","10"
"1986","(2a) intermediate vocational","Female","6.92","7","638","6.75","7.09","4","5","8","10"
"1986","(2a) intermediate vocational","Male","6.4","7","193","6.1","6.7","4","5","8","9"
"1986","(2b) intermediate general qualification","Female","6.69","7","201","6.38","7","4","5","8","10"
"1986","(2b) intermediate general qualification","Male","6.16","6","47","5.46","6.86","3","4","8","9"
"1986","(2c_gen) general maturity certificate","Female","6.41","6","120","6.03","6.79","4","5","8","9"
"1986","(2c_gen) general maturity certificate","Male","5.76","5","72","5.2","6.32","3","5","8","9"
"1986","(2c_voc) vocational maturity certificate","Female","6.51","7","139","6.12","6.9","4","5","8","10"
"1986","(2c_voc) vocational maturity certificate","Male","6.49","7","91","5.97","7.01","4","5","8","10"
"1986","(3a) lower tertiary education","Female","6.75","7","61","6.21","7.29","4","5","8","10"
"1986","(3a) lower tertiary education","Male","5.95","6","48","5.24","6.66","3","4","8","9"
"1986","(3b) higher tertiary education","Female","6.5","7","151","6.13","6.87","3","5","8","9"
"1986","(3b) higher tertiary education","Male","6.38","7","113","5.95","6.81","3","5","8","10"
"1987","(0) in school","Female","6.14","6","44","5.44","6.84","3","5","7","9"
"1987","(0) in school","Male","6.15","6","33","5.38","6.92","3","5","8","10"
"1987","(1a) inadequately completed","Female","7.21","7","434","7.02","7.4","5","6","9","10"
"1987","(1a) inadequately completed","Male","6.18","6","118","5.74","6.62","3","5","8","10"
"1987","(1b) general elementary school","Female","7.36","8","1457","7.26","7.46","5","6","9","10"
"1987","(1b) general elementary school","Male","6.56","7","255","6.27","6.85","4","5","8","10"
"1987","(1c) basic vocational qualification","Female","7.16","8","1371","7.05","7.27","5","6","9","10"
"1987","(1c) basic vocational qualification","Male","6.52","7","705","6.36","6.68","4","5","8","10"
