"year","migback","regtyp","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1985","direct migration background","Rural Area","7.2","8","241","4","5","9","10","10","6.9","7.5","0","10","7","8"
"1985","direct migration background","Urban Area","6.87","7","1515","4","5","8","10","10","6.75","6.99","0","10","7","8"
"1985","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"1985","indirect migration background","Urban Area","7.08","7.3","55","5","6","8","9","10","6.44","7.72","1","10","6","8"
"1985","no migration background","Rural Area","7.09","7","1071","4","5","9","10","10","6.95","7.23","0","10","7","8"
"1985","no migration background","Urban Area","6.93","7","3539","4","5","9","10","10","6.86","7","0","10","7","7"
"1986","direct migration background","Rural Area","7.41","8","239","5","6","9","10","10","7.15","7.67","0","10","7","8"
"1986","direct migration background","Urban Area","6.75","7","1498","4","5","8","10","10","6.64","6.86","0","10","7","7"
"1986","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"1986","indirect migration background","Urban Area","6.35","6","70","3","5","9","10","10","5.78","6.92","0","10","5","7"
"1986","no migration background","Rural Area","7.03","7","1032","4","5","8","10","10","6.9","7.16","0","10","7","7"
"1986","no migration background","Urban Area","6.87","7","3535","4","5","8","10","10","6.8","6.94","0","10","7","7"
"1987","direct migration background","Rural Area","7.05","7","244","5","5","8","10","10","6.76","7.34","0","10","7","8"
"1987","direct migration background","Urban Area","6.88","7","1470","4","5","8","10","10","6.77","6.99","0","10","7","7"
"1987","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"1987","indirect migration background","Urban Area","6.91","7.01","88","5","5","8","10","10","6.46","7.36","2","10","6","8"
"1987","no migration background","Rural Area","7.04","7","1039","4","6","9","10","10","6.91","7.17","0","10","7","7"
"1987","no migration background","Urban Area","6.96","7","3504","4","5","8","10","10","6.89","7.03","0","10","7","7"
"1988","direct migration background","Rural Area","7.06","7","232","4","5","8","10","10","6.77","7.35","0","10","7","8"
"1988","direct migration background","Urban Area","6.75","7","1436","4","5","8","10","10","6.64","6.86","0","10","7","7"
"1988","indirect migration background","Rural Area","","","","","","","","","","","","","",""
