"year","regtyp","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1985","Rural Area","Female","7.29","8","1019","4","6","9","10","10","7.15","7.43","0","10","7","8"
"1985","Rural Area","Male","6.42","6","305","3","5","8","10","10","6.13","6.71","0","10","6","7"
"1985","Urban Area","Female","7.1","7","3895","4","5","9","10","10","7.03","7.17","0","10","7","8"
"1985","Urban Area","Male","6.39","6","1214","3","5","8","10","10","6.26","6.52","0","10","6","6"
"1986","Rural Area","Female","7.23","8","963","5","6","9","10","10","7.1","7.36","0","10","7","8"
"1986","Rural Area","Male","6.49","7","321","4","5","8","10","10","6.23","6.75","0","10","7","7"
"1986","Urban Area","Female","7.01","7","3748","4","5","8","10","10","6.94","7.08","0","10","7","7"
"1986","Urban Area","Male","6.4","6.82","1355","3","5","8","10","10","6.27","6.53","0","10","6","7"
"1987","Rural Area","Female","7.28","8","960","5","6","9","10","10","7.15","7.41","0","10","7","8"
"1987","Rural Area","Male","6.34","6","339","4","5","8","9","10","6.09","6.59","0","10","6","7"
"1987","Urban Area","Female","7.1","7","3710","5","6","9","10","10","7.03","7.17","0","10","7","7"
"1987","Urban Area","Male","6.54","7","1352","4","5","8","10","10","6.42","6.66","0","10","6","7"
"1988","Rural Area","Female","7.05","7","905","5","5","8","10","10","6.91","7.19","0","10","7","7"
"1988","Rural Area","Male","6.48","7","314","3","5","8","10","10","6.22","6.74","0","10","6","7"
"1988","Urban Area","Female","6.93","7","3571","4","5","8","10","10","6.86","7","0","10","7","7"
"1988","Urban Area","Male","6.37","7","1323","3","5","8","10","10","6.25","6.49","0","10","6","7"
"1989","Rural Area","Female","6.86","7","855","4","5","8","10","10","6.72","7","0","10","7","7"
"1989","Rural Area","Male","6.43","7","347","3","5","8","10","10","6.19","6.67","0","10","6","7"
"1989","Urban Area","Female","6.85","7","3511","4","5","8","10","10","6.78","6.92","0","10","7","7"
"1989","Urban Area","Male","6.37","6","1351","4","5","8","9","10","6.25","6.49","0","10","6","7"
"1990","Rural Area","Female","6.91","7","880","4","5","8","10","10","6.77","7.05","0","10","7","7"
"1990","Rural Area","Male","6.34","7","429","3","5","8","9","10","6.12","6.56","0","10","6","7"
"1990","Urban Area","Female","6.81","7","3451","4","5","8","10","10","6.74","6.88","0","10","7","7"
"1990","Urban Area","Male","6.42","7","1631","4","5","8","10","10","6.31","6.53","0","10","6","7"
"1991","Rural Area","Female","","","","","","","","","","","","","",""
"1991","Rural Area","Male","","","","","","","","","","","","","",""
"1991","Urban Area","Female","","","","","","","","","","","","","",""
"1991","Urban Area","Male","","","","","","","","","","","","","",""
"1992","Rural Area","Female","","","","","","","","","","","","","",""
"1992","Rural Area","Male","","","","","","","","","","","","","",""
"1992","Urban Area","Female","","","","","","","","","","","","","",""
"1992","Urban Area","Male","","","","","","","","","","","","","",""
"1993","Rural Area","Female","6.52","7","1869","4","5","8","9","10","6.42","6.62","0","10","7","7"
"1993","Rural Area","Male","6.32","6","988","4","5","8","9","10","6.18","6.46","0","10","6","7"
"1993","Urban Area","Female","6.59","7","3865","4","5","8","9","10","6.53","6.65","0","10","7","7"
"1993","Urban Area","Male","6.32","6","1900","4","5","8","9","10","6.22","6.42","0","10","6","7"
"1994","Rural Area","Female","6.63","7","1893","4","5","8","9","10","6.54","6.72","0","10","7","7"
"1994","Rural Area","Male","6.29","6","999","3","5","8","10","10","6.15","6.43","0","10","6","7"
"1994","Urban Area","Female","6.54","7","3878","4","5","8","9","10","6.47","6.61","0","10","7","7"
"1994","Urban Area","Male","6.28","6","1864","3","5","8","9","10","6.18","6.38","0","10","6","7"
"1995","Rural Area","Female","6.67","7","1925","4","5","8","9","10","6.58","6.76","0","10","7","7"
"1995","Rural Area","Male","6.27","6","1080","4","5","8","9","10","6.14","6.4","0","10","6","7"
"1995","Urban Area","Female","6.53","7","4036","4","5","8","9","10","6.47","6.59","0","10","7","7"
"1995","Urban Area","Male","6.34","7","2090","3","5","8","9","10","6.24","6.44","0","10","6","7"
"1996","Rural Area","Female","6.6","7","1921","4","5","8","9","10","6.51","6.69","0","10","7","7"
"1996","Rural Area","Male","6.49","7","1093","4","5","8","9","10","6.37","6.61","0","10","6","7"
"1996","Urban Area","Female","6.54","7","3949","4","5","8","9","10","6.48","6.6","0","10","7","7"
"1996","Urban Area","Male","6.29","6","2042","4","5","8","9","10","6.2","6.38","0","10","6","7"
"1997","Rural Area","Female","6.51","7","1893","4","5","8","9","10","6.42","6.6","0","10","7","7"
"1997","Rural Area","Male","6.46","7","1118","4","5","8","9","10","6.34","6.58","0","10","6","7"
"1997","Urban Area","Female","6.53","7","3842","4","5","8","9","10","6.47","6.59","0","10","7","7"
"1997","Urban Area","Male","6.3","6","2084","3","5","8","9","10","6.2","6.4","0","10","6","7"
"1998","Rural Area","Female","6.61","7","2136","4","5","8","9","10","6.53","6.69","0","10","7","7"
"1998","Rural Area","Male","6.47","7","1268","4","5","8","9","10","6.36","6.58","0","10","7","7"
"1998","Urban Area","Female","6.59","7","4281","4","5","8","9","10","6.53","6.65","0","10","7","7"
"1998","Urban Area","Male","6.44","7","2262","4","5","8","9","10","6.35","6.53","0","10","7","7"
"1999","Rural Area","Female","6.58","7","2066","4","5","8","9","10","6.5","6.66","0","10","7","7"
"1999","Rural Area","Male","6.44","7","1277","4","5","8","9","10","6.33","6.55","0","10","7","7"
"1999","Urban Area","Female","6.57","7","4121","4","5","8","9","10","6.51","6.63","0","10","7","7"
"1999","Urban Area","Male","6.37","7","2282","3","5","8","9","10","6.28","6.46","0","10","6","7"
"2000","Rural Area","Female","6.73","7","3695","4","5","8","9","10","6.67","6.79","0","10","7","7"
"2000","Rural Area","Male","6.53","7","2278","4","5","8","9","10","6.44","6.62","0","10","7","7"
"2000","Urban Area","Female","6.72","7","7309","4","5","8","9","10","6.67","6.77","0","10","7","7"
