"year","age_gr","pgisced97","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","16-34 y.","general elemantary","6.67","7","741","3","5","9","10","10","6.49","6.85","0","10","7","7"
"1984","16-34 y.","higher education","5.83","6","145","2","4","8","9","10","5.43","6.23","1","10","5","6"
"1984","16-34 y.","higher vocational","6.5","7","141","3","5","8","10","10","6.09","6.91","0","10","6","8"
"1984","16-34 y.","in school","5.45","5","61","2","4","7","9","10","4.8","6.1","0","10","5","6"
"1984","16-34 y.","inadequately","7.16","8","219","3","5","9","10","10","6.84","7.48","0","10","7","8"
"1984","16-34 y.","middle vocational","6.67","7","1269","3","5","8","10","10","6.53","6.81","0","10","7","7"
"1984","16-34 y.","vocational + Abi","6.43","7","97","3","5","8","10","10","5.92","6.94","0","10","5","8"
"1984","35-65 y.","general elemantary","7.41","8","1317","5","6","9","10","10","7.29","7.53","0","10","8","8"
"1984","35-65 y.","higher education","6.48","7","227","3","5","8","10","10","6.14","6.82","0","10","6","7"
"1984","35-65 y.","higher vocational","6.81","7","197","4","5","8","10","10","6.48","7.14","0","10","7","8"
"1984","35-65 y.","in school","","","","","","","","","","","","","",""
"1984","35-65 y.","inadequately","6.84","7","519","4","5","8","10","10","6.64","7.04","0","10","7","8"
"1984","35-65 y.","middle vocational","7.05","7","1834","4","5","9","10","10","6.94","7.16","0","10","7","7"
"1984","35-65 y.","vocational + Abi","6.77","6.23","69","3","5","8","10","10","6.2","7.34","0","10","6","8"
"1984","66 and older","general elemantary","7.15","8","440","4","5","9","10","10","6.92","7.38","0","10","7","8"
"1984","66 and older","higher education","6.73","8","38","3","4","9","10","10","5.79","7.67","0","10","5","8"
"1984","66 and older","higher vocational","7.15","8","57","3","5","10","10","10","6.45","7.85","0","10","7","8"
"1984","66 and older","in school","","","","","","","","","","","","","",""
"1984","66 and older","inadequately","","","","","","","","","","","","","",""
