"hgowner","year","e11103","sex","n","percent","lower_confidence","upper_confidence"
"1","1984","Full Time","Male","1515","0.491776931200643","0.476340008810703","0.507213853590584"
"1","1984","Full Time","Female","498","0.394820761724207","0.371227946606646","0.418413576841767"
"1","1984","Part Time","Male","225","0.444039539561525","0.405813569316914","0.482265509806137"
"1","1984","Part Time","Female","492","0.463327878667148","0.435584398761888","0.491071358572407"
"1","1984","Not Working","Male","583","0.491745888604876","0.464786657528815","0.518705119680937"
"1","1984","Not Working","Female","1370","0.464534953144605","0.447625886712587","0.481444019576623"
"2","1984","Full Time","Male","2442","0.495879270873355","0.480440784735935","0.511317757010774"
"2","1984","Full Time","Female","1132","0.595603419252834","0.571915872102042","0.619290966403625"
"2","1984","Part Time","Male","408","0.534196036679877","0.495818449835963","0.572573623523791"
"2","1984","Part Time","Female","735","0.527784492748563","0.500009072694633","0.555559912802494"
"2","1984","Not Working","Male","717","0.491029951897269","0.464071385901215","0.517988517893322"
"2","1984","Not Working","Female","1929","0.522126549248689","0.50519139298828","0.539061705509098"
"3","1984","Full Time","Male","62","0.0104143973957256","0.00727971738709222","0.013549077404359"
"3","1984","Full Time","Female","17","","",""
"3","1984","Part Time","Male","13","","",""
"3","1984","Part Time","Female","14","","",""
"3","1984","Not Working","Male","17","","",""
"3","1984","Not Working","Female","30","0.0102781701712758","0.00685869586467638","0.0136976444778753"
"4","1984","Full Time","Male","10","","",""
"4","1984","Full Time","Female","2","","",""
"4","1984","Part Time","Male","3","","",""
"4","1984","Part Time","Female","","","",""
"4","1984","Not Working","Male","4","","",""
"4","1984","Not Working","Female","13","","",""
"5","1984","Full Time","Male","","","",""
"5","1984","Full Time","Female","","","",""
"5","1984","Part Time","Male","","","",""
"5","1984","Part Time","Female","","","",""
"5","1984","Not Working","Male","","","",""
"5","1984","Not Working","Female","","","",""
"1","1985","Full Time","Male","1408","0.495383422867321","0.478915583612139","0.511851262122502"
"1","1985","Full Time","Female","467","0.396966722330109","0.371739940133099","0.422193504527119"
"1","1985","Part Time","Male","253","0.470312221464518","0.432687105118498","0.507937337810537"
"1","1985","Part Time","Female","488","0.456556361906015","0.428279291235275","0.484833432576756"
"1","1985","Not Working","Male","554","0.491332451980625","0.463484548229497","0.519180355731753"
"1","1985","Not Working","Female","1256","0.460562341855002","0.442711260853251","0.478413422856752"
"2","1985","Full Time","Male","2074","0.490624436128288","0.47415879034075","0.507090081915825"
"2","1985","Full Time","Female","958","0.588665844996807","0.563294354998826","0.614037334994788"
"2","1985","Part Time","Male","411","0.513577280089203","0.475899563900243","0.551254996278163"
"2","1985","Part Time","Female","694","0.53572385931116","0.507411983764338","0.564035734857982"
"2","1985","Not Working","Male","668","0.494358437458846","0.466508121505557","0.522208753412135"
"2","1985","Not Working","Female","1700","0.526749045729642","0.508867819180298","0.544630272278987"
"3","1985","Full Time","Male","59","0.0139921410043918","0.0101234200799013","0.0178608619288823"
"3","1985","Full Time","Female","20","","",""
"3","1985","Part Time","Male","12","","",""
"3","1985","Part Time","Female","10","","",""
"3","1985","Not Working","Male","16","","",""
"3","1985","Not Working","Female","39","0.0126886124153561","0.0086800946140473","0.0166971302166649"
"4","1985","Full Time","Male","","","",""
"4","1985","Full Time","Female","","","",""
"4","1985","Part Time","Male","","","",""
"4","1985","Part Time","Female","","","",""
"4","1985","Not Working","Male","","","",""
"4","1985","Not Working","Female","","","",""
"5","1985","Full Time","Male","","","",""
"5","1985","Full Time","Female","","","",""
"5","1985","Part Time","Male","","","",""
"5","1985","Part Time","Female","","","",""
"5","1985","Not Working","Male","","","",""
"5","1985","Not Working","Female","","","",""
"1","1986","Full Time","Male","1378","0.486902887865105","0.470219454817965","0.503586320912244"
"1","1986","Full Time","Female","489","0.410592876274469","0.384942696963974","0.436243055584964"
"1","1986","Part Time","Male","244","0.469179081377906","0.430209911798782","0.508148250957031"
"1","1986","Part Time","Female","474","0.442783026629468","0.414690924535457","0.470875128723479"
"1","1986","Not Working","Male","567","0.502796820196903","0.474317117602188","0.531276522791619"
"1","1986","Not Working","Female","1222","0.46320981345219","0.444603368585709","0.481816258318672"
"2","1986","Full Time","Male","2000","0.497291846855211","0.480602932098967","0.513980761611454"
"2","1986","Full Time","Female","893","0.569805247494485","0.543990208427705","0.595620286561266"
"2","1986","Part Time","Male","371","0.513770075758457","0.474741467874604","0.552798683642311"
"2","1986","Part Time","Female","709","0.542037251816287","0.51385950704209","0.570214996590484"
"2","1986","Not Working","Male","594","0.473253223324538","0.444813853194353","0.501692593454724"
"2","1986","Not Working","Female","1495","0.520747249303871","0.502106299363034","0.539388199244708"
"3","1986","Full Time","Male","70","0.0158052652796844","0.0116422704081888","0.0199682601511799"
"3","1986","Full Time","Female","31","0.0196018762310459","0.0123737277187896","0.0268300247433022"
"3","1986","Part Time","Male","15","","",""
"3","1986","Part Time","Female","18","","",""
"3","1986","Not Working","Male","23","","",""
"3","1986","Not Working","Female","41","0.0155479680070711","0.0109315371017676","0.0201643989123746"
"4","1986","Full Time","Male","","","",""
"4","1986","Full Time","Female","","","",""
"4","1986","Part Time","Male","","","",""
"4","1986","Part Time","Female","","","",""
"4","1986","Not Working","Male","","","",""
"4","1986","Not Working","Female","1","","",""
"5","1986","Full Time","Male","","","",""
"5","1986","Full Time","Female","","","",""
"5","1986","Part Time","Male","","","",""
"5","1986","Part Time","Female","","","",""
"5","1986","Not Working","Male","","","",""
"5","1986","Not Working","Female","","","",""
"1","1987","Full Time","Male","1417","0.496864116024013","0.480230669478548","0.513497562569478"
"1","1987","Full Time","Female","499","0.413083305291654","0.38753611412998","0.438630496453327"
"1","1987","Part Time","Male","222","0.424619209639673","0.385002810639241","0.464235608640104"
"1","1987","Part Time","Female","509","0.462554633363271","0.43454215840682","0.490567108319721"
"1","1987","Not Working","Male","534","0.495865024519198","0.466777597079008","0.524952451959388"
"1","1987","Not Working","Female","1154","0.450816782039171","0.431907896245434","0.469725667832907"
"2","1987","Full Time","Male","1978","0.482158663924661","0.465535483105444","0.498781844743877"
"2","1987","Full Time","Female","902","0.563640663712333","0.537909501684626","0.589371825740041"
"2","1987","Part Time","Male","361","0.553069220213427","0.513221142437844","0.59291729798901"
"2","1987","Part Time","Female","677","0.510312965359023","0.482227578794039","0.538398351924008"
"2","1987","Not Working","Male","579","0.479091297535297","0.450028319892032","0.508154275178562"
"2","1987","Not Working","Female","1464","0.531880207268618","0.512917834082092","0.550842580455144"
"3","1987","Full Time","Male","75","0.0206155554939598","0.0158884542297577","0.0253426567581618"
"3","1987","Full Time","Female","25","","",""
"3","1987","Part Time","Male","15","","",""
"3","1987","Part Time","Female","31","0.0271324012777062","0.0180044400351462","0.0362603625202662"
"3","1987","Not Working","Male","20","","",""
"3","1987","Not Working","Female","41","0.0169329274051713","0.0120298937890463","0.0218359610212963"
"4","1987","Full Time","Male","1","","",""
"4","1987","Full Time","Female","1","","",""
"4","1987","Part Time","Male","","","",""
"4","1987","Part Time","Female","","","",""
"4","1987","Not Working","Male","2","","",""
"4","1987","Not Working","Female","1","","",""
"5","1987","Full Time","Male","","","",""
"5","1987","Full Time","Female","","","",""
"5","1987","Part Time","Male","","","",""
"5","1987","Part Time","Female","","","",""
"5","1987","Not Working","Male","","","",""
"5","1987","Not Working","Female","","","",""
"1","1988","Full Time","Male","1340","0.498253678132776","0.481111167696805","0.515396188568747"
"1","1988","Full Time","Female","464","0.415621145524236","0.389164847131993","0.442077443916478"
"1","1988","Part Time","Male","229","0.483666878996635","0.443680633111945","0.523653124881325"
"1","1988","Part Time","Female","512","0.452075967126594","0.424452337070361","0.479699597182827"
"1","1988","Not Working","Male","501","0.487160810050306","0.457419506698911","0.5169021134017"
"1","1988","Not Working","Female","1056","0.444900306223631","0.425369190889655","0.464431421557607"
"2","1988","Full Time","Male","1861","0.4787348301953","0.461607726255104","0.495861934135495"
"2","1988","Full Time","Female","832","0.546928608587429","0.520205827323496","0.573651389851362"
"2","1988","Part Time","Male","358","0.485293196258254","0.445302909192682","0.525283483323826"
"2","1988","Part Time","Female","715","0.530699343779268","0.503000303595041","0.558398383963494"
"2","1988","Not Working","Male","564","0.491875997193916","0.462128810964229","0.521623183423603"
"2","1988","Not Working","Female","1390","0.532486781573796","0.512877505478926","0.552096057668666"
"3","1988","Full Time","Male","66","0.0227181674657533","0.0176095471269572","0.0278267878045493"
"3","1988","Full Time","Female","36","0.0371020327453493","0.0269553985524351","0.0472486669382635"
"3","1988","Part Time","Male","13","","",""
"3","1988","Part Time","Female","20","","",""
"3","1988","Not Working","Male","20","","",""
"3","1988","Not Working","Female","40","0.0215769120639295","0.0158664902410184","0.0272873338868406"
"4","1988","Full Time","Male","1","","",""
"4","1988","Full Time","Female","1","","",""
"4","1988","Part Time","Male","","","",""
"4","1988","Part Time","Female","","","",""
"4","1988","Not Working","Male","","","",""
"4","1988","Not Working","Female","1","","",""
"5","1988","Full Time","Male","","","",""
"5","1988","Full Time","Female","","","",""
"5","1988","Part Time","Male","","","",""
"5","1988","Part Time","Female","","","",""
"5","1988","Not Working","Male","","","",""
"5","1988","Not Working","Female","","","",""
"1","1989","Full Time","Male","1303","0.4961371090265","0.47878397686722","0.51349024118578"
"1","1989","Full Time","Female","457","0.39622939520007","0.370301147793431","0.422157642606709"
"1","1989","Part Time","Male","218","0.498929235612726","0.456200088189145","0.541658383036307"
"1","1989","Part Time","Female","512","0.477952859411049","0.449536389604803","0.506369329217295"
"1","1989","Not Working","Male","495","0.489179253467943","0.459157118999575","0.519201387936311"
"1","1989","Not Working","Female","1024","0.462230852497281","0.442158359074819","0.482303345919742"
"2","1989","Full Time","Male","1826","0.482700310576456","0.465357050795086","0.500043570357826"
"2","1989","Full Time","Female","878","0.571760012996391","0.545529044139673","0.597990981853109"
"2","1989","Part Time","Male","290","0.453551232339196","0.411006762118185","0.496095702560207"
"2","1989","Part Time","Female","652","0.501450867903494","0.47300685234798","0.529894883459008"
"2","1989","Not Working","Male","545","0.484247097124993","0.454232837102592","0.514261357147394"
"2","1989","Not Working","Female","1310","0.516995784008802","0.496877409908574","0.53711415810903"
"3","1989","Full Time","Male","56","0.0196020636191375","0.014790647455905","0.0244134797823701"
"3","1989","Full Time","Female","30","0.0297520655118542","0.0207454057299744","0.038758725293734"
"3","1989","Part Time","Male","17","","",""
"3","1989","Part Time","Female","22","","",""
"3","1989","Not Working","Male","21","","",""
"3","1989","Not Working","Female","34","0.0188429679819632","0.0133688036132908","0.0243171323506357"
"4","1989","Full Time","Male","4","","",""
"4","1989","Full Time","Female","2","","",""
"4","1989","Part Time","Male","1","","",""
"4","1989","Part Time","Female","1","","",""
"4","1989","Not Working","Male","4","","",""
"4","1989","Not Working","Female","2","","",""
"5","1989","Full Time","Male","","","",""
"5","1989","Full Time","Female","","","",""
"5","1989","Part Time","Male","","","",""
"5","1989","Part Time","Female","","","",""
"5","1989","Not Working","Male","","","",""
"5","1989","Not Working","Female","","","",""
"1","1990","Full Time","Male","1303","0.494968645357349","0.477408148398197","0.512529142316501"
"1","1990","Full Time","Female","450","0.385790492988327","0.359570164621108","0.412010821355547"
"1","1990","Part Time","Male","195","0.424025408919776","0.381050611488181","0.467000206351371"
"1","1990","Part Time","Female","533","0.479291459002499","0.451315998620757","0.507266919384241"
"1","1990","Not Working","Male","491","0.492703761701953","0.462705945399754","0.522701578004151"
"1","1990","Not Working","Female","999","0.456139137447763","0.4356858179141","0.476592456981426"
"2","1990","Full Time","Male","1748","0.484855719984495","0.467302391115031","0.502409048853958"
"2","1990","Full Time","Female","827","0.567964467514536","0.541282096722548","0.594646838306524"
"2","1990","Part Time","Male","299","0.533616445656038","0.490235156704357","0.576997734607719"
"2","1990","Part Time","Female","666","0.495410114740526","0.467411809004888","0.523408420476164"
"2","1990","Not Working","Male","551","0.478628791849283","0.448655198327228","0.508602385371338"
"2","1990","Not Working","Female","1242","0.522452048385925","0.501940287621064","0.542963809150787"
"3","1990","Full Time","Male","62","0.0201128171091905","0.0151820637681494","0.0250435704502316"
"3","1990","Full Time","Female","47","0.0462450394971371","0.0349326309648017","0.0575574480294726"
"3","1990","Part Time","Male","14","","",""
"3","1990","Part Time","Female","25","","",""
"3","1990","Not Working","Male","23","","",""
"3","1990","Not Working","Female","36","0.0207828114349947","0.0149246289791774","0.026640993890812"
"4","1990","Full Time","Male","1","","",""
"4","1990","Full Time","Female","","","",""
"4","1990","Part Time","Male","","","",""
"4","1990","Part Time","Female","1","","",""
"4","1990","Not Working","Male","2","","",""
"4","1990","Not Working","Female","1","","",""
"5","1990","Full Time","Male","","","",""
"5","1990","Full Time","Female","","","",""
"5","1990","Part Time","Male","","","",""
"5","1990","Part Time","Female","","","",""
"5","1990","Not Working","Male","","","",""
"5","1990","Not Working","Female","","","",""
"1","1991","Full Time","Male","1255","0.480128392212453","0.462492880214115","0.497763904210791"
"1","1991","Full Time","Female","432","0.349404937051262","0.32398114563698","0.374828728465543"
"1","1991","Part Time","Male","220","0.46542431103013","0.42307819131588","0.50777043074438"
"1","1991","Part Time","Female","539","0.493052515504242","0.465089952010016","0.521015078998469"
"1","1991","Not Working","Male","497","0.512081291944864","0.481731380957606","0.542431202932122"
"1","1991","Not Working","Female","993","0.464432802315519","0.443719162973591","0.485146441657448"
"2","1991","Full Time","Male","1760","0.497173135350426","0.479523961062431","0.514822309638421"
"2","1991","Full Time","Female","880","0.605165437575309","0.579099997850771","0.631230877299847"
"2","1991","Part Time","Male","298","0.496818156759398","0.454371284243107","0.53926502927569"
"2","1991","Part Time","Female","661","0.486700203162108","0.458744834907757","0.514655571416458"
"2","1991","Not Working","Male","517","0.458454419132576","0.42820062681171","0.488708211453441"
"2","1991","Not Working","Female","1194","0.510619204986683","0.489857643393465","0.531380766579901"
"3","1991","Full Time","Male","63","0.02106691508309","0.0159977281782707","0.0261361019879092"
"3","1991","Full Time","Female","36","0.0446719900167575","0.0336562336550072","0.0556877463785079"
"3","1991","Part Time","Male","14","","",""
"3","1991","Part Time","Female","26","","",""
"3","1991","Not Working","Male","27","","",""
"3","1991","Not Working","Female","35","0.0200028233570461","0.0141878725557905","0.0258177741583018"
"4","1991","Full Time","Male","5","","",""
"4","1991","Full Time","Female","3","","",""
"4","1991","Part Time","Male","1","","",""
"4","1991","Part Time","Female","2","","",""
"4","1991","Not Working","Male","1","","",""
"4","1991","Not Working","Female","5","","",""
"5","1991","Full Time","Male","","","",""
"5","1991","Full Time","Female","","","",""
"5","1991","Part Time","Male","","","",""
"5","1991","Part Time","Female","","","",""
"5","1991","Not Working","Male","","","",""
"5","1991","Not Working","Female","","","",""
"1","1992","Full Time","Male","1674","0.445459296354629","0.430675910601546","0.460242682107711"
"1","1992","Full Time","Female","694","0.334447668474005","0.315009246530303","0.353886090417707"
"1","1992","Part Time","Male","287","0.415000812836526","0.380288806558274","0.449712819114778"
"1","1992","Part Time","Female","707","0.460935173913651","0.43748675019414","0.484383597633162"
"1","1992","Not Working","Male","610","0.482618853550159","0.45619706784366","0.509040639256658"
"1","1992","Not Working","Female","1222","0.430260851631708","0.412247134686946","0.44827456857647"
"2","1992","Full Time","Male","2556","0.526946678401132","0.512096161675616","0.541797195126649"
"2","1992","Full Time","Female","1500","0.628986482179869","0.609083354149567","0.648889610210171"
"2","1992","Part Time","Male","456","0.52805488014692","0.492885647646048","0.563224112647792"
"2","1992","Part Time","Female","983","0.510275792156548","0.486760439315232","0.533791144997865"
"2","1992","Not Working","Male","741","0.494919735404954","0.46848333565206","0.521356135157847"
"2","1992","Not Working","Female","1620","0.54483207702483","0.526713814604326","0.562950339445334"
"3","1992","Full Time","Male","110","0.0269334433059098","0.022118176070405","0.0317487105414146"
"3","1992","Full Time","Female","69","0.0365658493461262","0.0288327308476053","0.044298967844647"
"3","1992","Part Time","Male","31","0.0569443070165538","0.0406186210882858","0.0732699929448219"
"3","1992","Part Time","Female","44","0.0266841945159209","0.0191031828066537","0.0342652062251881"
"3","1992","Not Working","Male","22","","",""
"3","1992","Not Working","Female","57","0.022411419719316","0.0170260920702392","0.0277967473683928"
"4","1992","Full Time","Male","2","","",""
"4","1992","Full Time","Female","","","",""
"4","1992","Part Time","Male","","","",""
"4","1992","Part Time","Female","2","","",""
"4","1992","Not Working","Male","1","","",""
"4","1992","Not Working","Female","3","","",""
"5","1992","Full Time","Male","","","",""
"5","1992","Full Time","Female","","","",""
"5","1992","Part Time","Male","","","",""
"5","1992","Part Time","Female","","","",""
"5","1992","Not Working","Male","","","",""
"5","1992","Not Working","Female","","","",""
"1","1993","Full Time","Male","1618","0.448763673838289","0.43363148317008","0.463895864506498"
"1","1993","Full Time","Female","683","0.355513234886027","0.335132609757121","0.375893860014934"
"1","1993","Part Time","Male","277","0.389690446932166","0.355289182579369","0.424091711284962"
"1","1993","Part Time","Female","718","0.483773876991239","0.45996224799655","0.507585505985928"
"1","1993","Not Working","Male","631","0.474519471986574","0.448992767149528","0.500046176823621"
"1","1993","Not Working","Female","1202","0.430170510478323","0.412373649239968","0.447967371716679"
"2","1993","Full Time","Male","2417","0.522527802273001","0.507330979859276","0.537724624686726"
"2","1993","Full Time","Female","1373","0.611223609827575","0.590468137790955","0.631979081864195"
"2","1993","Part Time","Male","468","0.564967744601237","0.529996426863105","0.59993906233937"
"2","1993","Part Time","Female","924","0.485375807415023","0.46156182251141","0.509189792318637"
"2","1993","Not Working","Male","799","0.488476027398977","0.46292290077515","0.514029154022804"
"2","1993","Not Working","Female","1712","0.544761624237915","0.526860787896507","0.562662460579322"
"3","1993","Full Time","Male","115","0.02870852388871","0.0236280495414639","0.033788998235956"
"3","1993","Full Time","Female","63","0.0332631552863976","0.02562798953148","0.0408983210413153"
"3","1993","Part Time","Male","27","","",""
"3","1993","Part Time","Female","50","0.0308503155937377","0.0226113413236033","0.0390892898638721"
"3","1993","Not Working","Male","40","0.0370045006144488","0.0273544669989507","0.046654534229947"
"3","1993","Not Working","Female","59","0.0250678652837617","0.019448380427734","0.0306873501397895"
"4","1993","Full Time","Male","","","",""
"4","1993","Full Time","Female","","","",""
"4","1993","Part Time","Male","","","",""
"4","1993","Part Time","Female","","","",""
"4","1993","Not Working","Male","","","",""
"4","1993","Not Working","Female","","","",""
"5","1993","Full Time","Male","","","",""
"5","1993","Full Time","Female","","","",""
"5","1993","Part Time","Male","","","",""
