"ple0097","year","pgcasmin","sex","n","percent","lower_confidence","upper_confidence"
"Public health insurance","1999","(0) in school","Male","130","0.761607226539449","0.69537618266063","0.827838270418269"
"Public health insurance","1999","(0) in school","Female","141","0.840944206242286","0.784451355446731","0.897437057037842"
"Public health insurance","1999","(1a) inadequately completed","Male","195","0.972831946698846","0.950300905305556","0.995362988092136"
"Public health insurance","1999","(1a) inadequately completed","Female","273","0.987969288691734","0.975107217027122","1.00083136035635"
"Public health insurance","1999","(1b) general elementary school","Male","674","0.965367211461703","0.951753658780777","0.978980764142629"
"Public health insurance","1999","(1b) general elementary school","Female","1225","0.965178726953037","0.955076223182218","0.975281230723856"
"Public health insurance","1999","(1c) basic vocational qualification","Male","2100","0.908861937116847","0.89704322686079","0.920680647372903"
"Public health insurance","1999","(1c) basic vocational qualification","Female","1762","0.952923869306004","0.94322778593173","0.962619952680278"
"Public health insurance","1999","(2b) intermediate general qualification","Male","199","0.927677714518759","0.892892641275044","0.962462787762474"
"Public health insurance","1999","(2b) intermediate general qualification","Female","307","0.940995610669127","0.915298589123108","0.966692632215147"
"Public health insurance","1999","(2a) intermediate vocational","Male","1126","0.842067948370637","0.822198323862378","0.861937572878897"
"Public health insurance","1999","(2a) intermediate vocational","Female","1449","0.919146604295776","0.905631788595068","0.932661419996484"
"Public health insurance","1999","(2c_gen) general maturity certificate","Male","189","0.807081957548055","0.756307026635034","0.857856888461076"
"Public health insurance","1999","(2c_gen) general maturity certificate","Female","217","0.86310062403481","0.82023283705507","0.905968411014549"
"Public health insurance","1999","(2c_voc) vocational maturity certificate","Male","254","0.771691889140002","0.725485599303535","0.81789817897647"
"Public health insurance","1999","(2c_voc) vocational maturity certificate","Female","315","0.855334729035615","0.81879432985457","0.891875128216661"
"Public health insurance","1999","(3a) lower tertiary education","Male","381","0.771488353955596","0.733926559749187","0.809050148162004"
"Public health insurance","1999","(3a) lower tertiary education","Female","427","0.872317227923464","0.842272913628995","0.902361542217934"
"Public health insurance","1999","(3b) higher tertiary education","Male","411","0.637287421842803","0.599008406260658","0.675566437424948"
